时间,A股名称,A股代码,A股查询代码,A股价格,A股涨跌幅,H股代码,H股名称,H股价格,H股涨跌幅,H股溢价率(溢价率=(H股价格*0.8545-A股价格)/A股价格*100%),
20190422,拉夏贝尔,603157,0603157,8.71,-2.4636,06116,拉夏贝尔,4.45,0,-0.56291905855339
20190423,拉夏贝尔,603157,0603157,8.41,-3.4443,06116,拉夏贝尔,4.47,0.449,-0.54277812128419
20190424,拉夏贝尔,603157,0603157,8.5,1.0702,06116,拉夏贝尔,4.43,-0.895,-0.554724
20190425,拉夏贝尔,603157,0603157,8.11,-4.5882,06116,拉夏贝尔,4.41,-0.451,-0.5326813810111
