时间,A股名称,A股代码,A股查询代码,A股价格,A股涨跌幅,H股代码,H股名称,H股价格,H股涨跌幅,H股溢价率(溢价率=(H股价格*0.8545-A股价格)/A股价格*100%),
20190422,中信建投,601066,0601066,25.17,4.2668,06066,中信建投证券,6.98,-0.711,-0.76275764799364
20190423,中信建投,601066,0601066,27.18,7.9857,06066,中信建投证券,7.1,1.719,-0.7810161883738
20190424,中信建投,601066,0601066,26.76,-1.5453,06066,中信建投证券,6.95,-2.113,-0.77792518684604
20190425,中信建投,601066,0601066,27.02,0.9716,06066,中信建投证券,6.75,-2.878,-0.78562709104367
