股票名称,A股涨跌幅1,H股涨跌幅1,A股涨跌幅2,H股涨跌幅2,A股涨跌幅3,H股涨跌幅3,A股涨跌幅4,H股涨跌幅4,A股总涨跌幅,H股总涨跌幅,A股总滞后幅,
华电国际_0600027.csv,-1.7354,2.8819999999999997,-2.8698,-2.521,0.6818000000000001,2.011,-1.3544,0.845,-5.2778,3.2169999999999996,8.494800000000001,
四川成渝_0601107.csv,-3.0568,-0.755,-2.7027,-1.9009999999999998,1.1574,2.713,-4.119,-2.2640000000000002,-8.7211,-2.207,6.5141,
皖通高速_0600012.csv,-1.8155999999999999,0.947,-2.4181999999999997,-0.938,0.5831000000000001,1.7049999999999998,-3.7681,-1.304,-7.418799999999999,0.4099999999999999,7.828799999999999,
青岛港_0601298.csv,-2.5711999999999997,-0.364,-5.5607999999999995,-2.7369999999999997,-2.5947999999999998,1.313,-6.25,-0.741,-16.976799999999997,-2.5289999999999995,14.4478,
