股票名称, 股票跌幅天数, 股票总涨跌幅,
华贸物流_0603128.csv,3,-10.0219,
华资实业_0600191.csv,3,-11.4063,
华达科技_0603358.csv,2,-10.343399999999999,
华通医药_1002758.csv,4,-26.0065,
华邦健康_1002004.csv,2,-4.014,
华金资本_1000532.csv,2,-10.543,
华鑫股份_0600621.csv,3,-7.4337,
华钰矿业_0601020.csv,2,-7.010800000000001,
华铁股份_1000976.csv,2,-8.587,
华铭智能_1300462.csv,2,-9.336300000000001,
华银电力_0600744.csv,2,-7.8881000000000006,
华锋股份_1002806.csv,2,-9.7361,
华锦股份_1000059.csv,2,-9.665500000000002,
华闻传媒_1000793.csv,2,-7.8262,
华阳集团_1002906.csv,2,-7.0945,
华鲁恒升_0600426.csv,2,-5.6698,
华鼎股份_0601113.csv,4,-9.7356,
南京公用_1000421.csv,2,-5.9665,
南京化纤_0600889.csv,6,-11.3579,
南京医药_0600713.csv,5,-7.4813,
南京熊猫_0600775.csv,2,-4.2827,
南京聚隆_1300644.csv,2,-6.9405,
南京证券_0601990.csv,2,-5.806100000000001,
南京银行_0601009.csv,2,-5.712,
南京高科_0600064.csv,3,-8.4074,
南华生物_1000504.csv,3,-13.3802,
南国置业_1002305.csv,2,-8.2027,
南大光电_1300346.csv,2,-4.6965,
南威软件_0603636.csv,2,-9.366999999999999,
南宁糖业_1000911.csv,2,-7.6393,
南山控股_1002314.csv,5,-10.327100000000002,
南山铝业_0600219.csv,5,-8.8519,
南岭民爆_1002096.csv,6,-14.4987,
南方传媒_0601900.csv,2,-6.3975,
南方航空_0600029.csv,2,-3.8651,
南方轴承_1002553.csv,2,-7.4705,
南极电商_1002127.csv,2,-4.9780999999999995,
南洋股份_1002212.csv,2,-5.891,
南玻A_1000012.csv,2,-7.231,
南玻B_1200012.csv,2,-5.2044999999999995,
南纺股份_0600250.csv,3,-6.6929,
南都物业_0603506.csv,2,-4.9636,
南都电源_1300068.csv,2,-11.5098,
博世科_1300422.csv,2,-10.0421,
博云新材_1002297.csv,2,-6.2212000000000005,
博信股份_0600083.csv,5,-5.0518,
博天环境_0603603.csv,2,-8.0894,
博实股份_1002698.csv,2,-2.6279,
博思软件_1300525.csv,3,-9.0034,
博敏电子_0603936.csv,2,-9.8223,
博晖创新_1300318.csv,2,-5.5509,
博深工具_1002282.csv,2,-5.3683000000000005,
博瑞传播_0600880.csv,2,-5.5679,
博腾股份_1300363.csv,2,-11.612300000000001,
博迈科_0603727.csv,4,-12.0255,
博通股份_0600455.csv,2,-1.6677,
博闻科技_0600883.csv,6,-12.142,
卧龙地产_0600173.csv,8,-13.938999999999998,
卧龙电气_0600580.csv,2,-1.0988,
卫光生物_1002880.csv,2,-2.8136,
卫士通_1002268.csv,2,-5.975199999999999,
厚普股份_1300471.csv,2,-14.558399999999999,
原尚股份_0603813.csv,2,-6.407500000000001,
厦工股份_0600815.csv,6,-22.078900000000004,
厦门信达_1000701.csv,3,-7.585500000000001,
厦门国贸_0600755.csv,4,-7.5436,
厦门港务_1000905.csv,3,-11.8734,
厦门象屿_0600057.csv,6,-10.520999999999999,
厦门钨业_0600549.csv,5,-10.455499999999999,
友邦吊顶_1002718.csv,2,-5.7821,
友阿股份_1002277.csv,2,-5.9208,
双塔食品_1002481.csv,5,-19.064999999999998,
双成药业_1002693.csv,2,-8.3754,
双星新材_1002585.csv,2,-4.0268,
双林股份_1300100.csv,6,-12.2995,
双汇发展_1000895.csv,3,-3.9200999999999997,
双环传动_1002472.csv,2,-5.9102,
双箭股份_1002381.csv,2,-7.0059000000000005,
双良节能_0600481.csv,2,-7.9039,
双象股份_1002395.csv,3,-6.4693,
双鹭药业_1002038.csv,2,-8.297699999999999,
古越龙山_0600059.csv,5,-8.5026,
可立克_1002782.csv,2,-6.7943,
台华新材_0603055.csv,2,-7.8081,
台海核电_1002366.csv,2,-7.703799999999999,
史丹利_1002588.csv,2,-6.6974,
司尔特_1002538.csv,2,-6.545299999999999,
合众思壮_1002383.csv,5,-11.2603,
合兴包装_1002228.csv,2,-7.4383,
合力泰_1002217.csv,2,-7.6993,
合力科技_0603917.csv,2,-6.7405,
合盛硅业_0603260.csv,4,-8.4619,
合纵科技_1300477.csv,2,-4.982900000000001,
合肥城建_1002208.csv,3,-8.095699999999999,
合诚股份_0603909.csv,4,-8.811,
合金投资_1000633.csv,2,-6.9001,
合锻智能_0603011.csv,2,-5.5467,
吉华集团_0603980.csv,4,-9.6367,
吉宏股份_1002803.csv,3,-6.0849,
吉林化纤_1000420.csv,8,-12.552700000000002,
吉林敖东_1000623.csv,2,-4.683,
吉林森工_0600189.csv,2,-7.6911,
吉林高速_0601518.csv,2,-6.0280000000000005,
吉比特_0603444.csv,2,-2.8362,
吉电股份_1000875.csv,2,-7.6421,
吉祥航空_0603885.csv,2,-4.2116,
吉艾科技_1300309.csv,2,-11.557200000000002,
吉药控股_1300108.csv,3,-8.485,
吉视传媒_0601929.csv,3,-8.4444,
吉鑫科技_0601218.csv,2,-6.8669,
同为股份_1002835.csv,2,-4.8929,
同仁堂_0600085.csv,2,-4.5920000000000005,
同兴达_1002845.csv,3,-8.6341,
同和药业_1300636.csv,2,-7.4098,
同大股份_1300321.csv,2,-5.7574,
同方股份_0600100.csv,8,-22.9296,
同济堂_0600090.csv,2,-5.0591,
同济科技_0600846.csv,2,-12.2483,
同益股份_1300538.csv,2,-4.5923,
同花顺_1300033.csv,2,-9.5312,
名家汇_1300506.csv,1,-5.9359,
名雕股份_1002830.csv,2,-4.6508,
向日葵_1300111.csv,2,-8.3054,
君正集团_0601216.csv,2,-5.0233,
启迪桑德_1000826.csv,2,-5.8260000000000005,
启迪设计_1300500.csv,2,-2.0604,
吴江银行_0603323.csv,2,-3.0151000000000003,
周大生_1002867.csv,2,-3.3432,
和佳股份_1300273.csv,2,-6.1635,
和晶科技_1300279.csv,2,-8.088000000000001,
和而泰_1002402.csv,2,-4.9958,
和胜股份_1002824.csv,2,-7.3197,
和邦生物_0603077.csv,2,-5.3841,
和顺电气_1300141.csv,2,-6.493399999999999,
哈尔斯_1002615.csv,2,-4.9739,
哈药股份_0600664.csv,2,-9.4372,
哈高科_0600095.csv,2,-9.4405,
唐德影视_1300426.csv,2,-7.4468,
商业城_0600306.csv,2,-10.3826,
喜临门_0603008.csv,2,-9.267900000000001,
嘉事堂_1002462.csv,6,-7.9117,
嘉凯城_1000918.csv,3,-5.707,
嘉化能源_0600273.csv,2,-12.6553,
嘉友国际_0603871.csv,2,-5.245,
嘉寓股份_1300117.csv,2,-4.898,
嘉应制药_1002198.csv,2,-12.843599999999999,
嘉欣丝绸_1002404.csv,2,-5.4124,
嘉泽新能_0601619.csv,2,-8.355699999999999,
嘉澳环保_0603822.csv,2,-8.1599,
嘉诚国际_0603535.csv,4,-7.2706,
嘉麟杰_1002486.csv,2,-4.5304,
四创电子_0600990.csv,2,-5.2092,
四川成渝_0601107.csv,2,-4.119,
四川路桥_0600039.csv,2,-5.5415,
四川金顶_0600678.csv,2,-9.5303,
四川长虹_0600839.csv,2,-5.8069,
四方科技_0603339.csv,2,-5.1964,
四方精创_1300468.csv,2,-6.3586,
四方股份_0601126.csv,2,-6.8546000000000005,
四方达_1300179.csv,2,-12.1344,
四环生物_1000518.csv,3,-12.518899999999999,
四维图新_1002405.csv,2,-4.8618999999999994,
四通新材_1300428.csv,2,-6.5769,
四通股份_0603838.csv,3,-5.6181,
园城黄金_0600766.csv,2,-7.8056,
围海股份_1002586.csv,2,-6.5412,
国中水务_0600187.csv,2,-7.075100000000001,
国信证券_1002736.csv,2,-5.689,
国光股份_1002749.csv,5,-7.5398000000000005,
国恩股份_1002768.csv,2,-6.5115,
国投中鲁_0600962.csv,2,-9.3906,
国投电力_0600886.csv,5,-5.505500000000001,
国投资本_0600061.csv,2,-5.047,
国新健康_1000503.csv,2,-9.0302,
国新能源_0600617.csv,2,-11.0326,
国旅联合_0600358.csv,5,-13.8373,
国星光电_1002449.csv,3,-6.2901,
国机汽车_0600335.csv,2,-6.9879,
国机通用_0600444.csv,2,-8.6374,
国检集团_0603060.csv,2,-6.541600000000001,
国民技术_1300077.csv,4,-11.248800000000001,
国泰君安_0601211.csv,2,-2.7203999999999997,
国泰集团_0603977.csv,5,-8.9837,
国海证券_1000750.csv,2,-3.5416999999999996,
国电南瑞_0600406.csv,2,-6.8078,
国电南自_0600268.csv,1,-9.7964,
国电电力_0600795.csv,6,-6.568199999999999,
国盛金控_1002670.csv,2,-3.3208,
国祯环保_1300388.csv,2,-8.7337,
国立科技_1300716.csv,2,-6.3422,
国美通讯_0600898.csv,4,-9.3014,
国联水产_1300094.csv,1,-6.6052,
国脉科技_1002093.csv,2,-14.0569,
国芳集团_0601086.csv,2,-6.8347,
国药一致_1000028.csv,6,-3.8544,
国药股份_0600511.csv,4,-9.557300000000001,
国轩高科_1002074.csv,5,-11.8859,
国际医学_1000516.csv,2,-13.844,
国风塑业_1000859.csv,2,-18.0307,
圆通速递_0600233.csv,2,-6.1891,
圣农发展_1002299.csv,1,-6.5586,
圣济堂_0600227.csv,2,-9.7355,
圣龙股份_0603178.csv,2,-6.0039,
地素时尚_0603587.csv,2,-2.7316000000000003,
均胜电子_0600699.csv,2,-5.5402000000000005,
城市传媒_0600229.csv,2,-4.4388,
塔牌集团_1002233.csv,2,-3.4687,
塞力斯_0603716.csv,2,-13.9887,
士兰微_0600460.csv,2,-9.3271,
复旦复华_0600624.csv,3,-18.6478,
复星医药_0600196.csv,2,-2.7965,
外高B股_0900912.csv,3,-3.7721,
外高桥_0600648.csv,3,-7.8481,
多氟多_1002407.csv,2,-6.9719,
大业股份_0603278.csv,4,-9.141200000000001,
大东方_0600327.csv,2,-5.4652,
大东海A_1000613.csv,2,-9.9434,
大亚圣象_1000910.csv,2,-7.0646,
大众B股_0900903.csv,2,-1.6872,
大众交通_0600611.csv,3,-6.316400000000001,
大众公用_0600635.csv,3,-12.707,
大元泵业_0603757.csv,2,-9.8504,
大冶特钢_1000708.csv,2,-8.1964,
大冷股份_1000530.csv,2,-7.3129,
大千生态_0603955.csv,3,-9.941100000000002,
大参林_0603233.csv,3,-4.4117999999999995,
大名城_0600094.csv,3,-30.033499999999997,
大唐发电_0601991.csv,2,-3.7929000000000004,
大商股份_0600694.csv,2,-5.048500000000001,
大庆华科_1000985.csv,2,-8.849599999999999,
大恒科技_0600288.csv,3,-8.2239,
大族激光_1002008.csv,2,-7.8611,
大晟文化_0600892.csv,3,-14.4286,
大智慧_0601519.csv,3,-7.3085,
大有能源_0600403.csv,2,-8.879999999999999,
大洋电机_1002249.csv,2,-11.4124,
大湖股份_0600257.csv,3,-11.917,
大烨智能_1300670.csv,2,-10.5996,
大理药业_0603963.csv,2,-9.106300000000001,
大秦铁路_0601006.csv,1,-1.5513,
大西洋_0600558.csv,2,-8.422,
大豪科技_0603025.csv,2,-5.4485,
大连重工_1002204.csv,6,-14.392199999999999,
大金重工_1002487.csv,2,-7.391,
天保基建_1000965.csv,2,-6.8663,
天创时尚_0603608.csv,4,-5.160299999999999,
天华院_0600579.csv,5,-7.1096,
天原集团_1002386.csv,2,-10.307400000000001,
天和防务_1300397.csv,6,-24.0871,
天地科技_0600582.csv,2,-4.4926,
天坛生物_0600161.csv,1,-2.1956,
天域生态_0603717.csv,2,-7.8945,
天壕环境_1300332.csv,2,-9.639199999999999,
天夏智慧_1000662.csv,2,-7.601,
天奇股份_1002009.csv,5,-14.1236,
天宇股份_1300702.csv,1,-0.9012,
天安新材_0603725.csv,2,-7.6988,
天宝食品_1002220.csv,2,-12.606200000000001,
天宸股份_0600620.csv,2,-5.904,
天富能源_0600509.csv,3,-18.341800000000003,
天山生物_1300313.csv,5,-16.5291,
天山股份_1000877.csv,2,-7.2278,
天广中茂_1002509.csv,2,-16.5631,
天成控股_0600112.csv,2,-4.2183,
天成自控_0603085.csv,2,-8.5868,
天晟新材_1300169.csv,2,-5.4969,
天桥起重_1002523.csv,2,-7.5013000000000005,
天永智能_0603895.csv,2,-7.775499999999999,
天汽模_1002510.csv,2,-8.4296,
天津普林_1002134.csv,2,-9.1455,
天津松江_0600225.csv,3,-22.8993,
天津港_0600717.csv,2,-5.7037,
天海防务_1300008.csv,6,-18.1652,
天润乳业_0600419.csv,6,-7.4473,
天润曲轴_1002283.csv,3,-9.5182,
天瑞仪器_1300165.csv,2,-7.0428,
天目湖_0603136.csv,2,-4.9745,
天目药业_0600671.csv,1,-7.3529,
天神娱乐_1002354.csv,2,-17.57,
天能重工_1300569.csv,2,-3.5352,
天茂集团_1000627.csv,2,-3.4551,
天药股份_0600488.csv,2,-15.838000000000001,
天赐材料_1002709.csv,2,-4.5029,
天通股份_0600330.csv,4,-7.983899999999999,
天顺股份_1002800.csv,2,-7.149900000000001,
天风证券_0601162.csv,3,-9.59,
天首发展_1000611.csv,2,-8.9036,
天马科技_0603668.csv,3,-6.0301,
天鹅股份_0603029.csv,2,-5.8939,
天齐锂业_1002466.csv,7,-10.6801,
天龙光电_1300029.csv,2,-6.0094,
天龙集团_1300063.csv,2,-6.0374,
太原重工_0600169.csv,2,-7.033799999999999,
太安堂_1002433.csv,2,-4.1946,
太平鸟_0603877.csv,3,-4.6842,
太极集团_0600129.csv,3,-8.889800000000001,
太钢不锈_1000825.csv,2,-8.290600000000001,
太阳纸业_1002078.csv,2,-5.4445,
太阳能_1000591.csv,2,-8.6303,
太龙照明_1300650.csv,2,-5.2148,
太龙药业_0600222.csv,2,-8.6682,
奇信股份_1002781.csv,2,-4.1506,
奇正藏药_1002287.csv,2,-3.9547,
奋达科技_1002681.csv,2,-5.3088,
奥克股份_1300082.csv,2,-7.046799999999999,
奥康国际_0603001.csv,2,-6.7166,
奥拓电子_1002587.csv,2,-13.6841,
奥特佳_1002239.csv,2,-11.407399999999999,
奥特迅_1002227.csv,2,-8.1959,
奥瑞金_1002701.csv,8,-14.193399999999997,
奥翔药业_0603229.csv,4,-6.2029,
奥联电子_1300585.csv,2,-5.7834,
奥飞娱乐_1002292.csv,3,-10.4649,
好当家_0600467.csv,3,-8.4882,
好莱客_0603898.csv,2,-3.1826,
如意集团_1002193.csv,2,-6.7137,
如通股份_0603036.csv,4,-10.2543,
姚记扑克_1002605.csv,4,-9.2476,
威创股份_1002308.csv,2,-8.098600000000001,
威华股份_1002240.csv,2,-12.5666,
威孚高科_1000581.csv,5,-16.4712,
威尔泰_1002058.csv,2,-8.5939,
威尔药业_0603351.csv,1,-1.5967,
威帝股份_0603023.csv,2,-8.2797,
威派格_0603956.csv,4,-8.1806,
威海广泰_1002111.csv,2,-4.563,
威龙股份_0603779.csv,2,-5.1117,
孚日股份_1002083.csv,2,-3.3223,
宁沪高速_0600377.csv,5,-2.9669999999999996,
宁波东力_1002164.csv,2,-10.847999999999999,
宁波中百_0600857.csv,2,-6.9166,
宁波华翔_1002048.csv,2,-3.211,
宁波富达_0600724.csv,2,-6.987,
宁波富邦_0600768.csv,2,-8.042200000000001,
宁波水表_0603700.csv,1,-2.9254,
宁波海运_0600798.csv,7,-15.201700000000002,
宁波热电_0600982.csv,2,-6.3096,
宁波联合_0600051.csv,2,-5.7877,
宁波银行_1002142.csv,3,-2.5082999999999998,
宁波高发_0603788.csv,6,-11.6515,
宁通信B_1200468.csv,5,-6.8236,
宇晶股份_1002943.csv,2,-9.6326,
宇通客车_0600066.csv,2,-13.59,
安信信托_0600816.csv,2,-13.4676,
安利股份_1300218.csv,2,-6.965,
安奈儿_1002875.csv,6,-11.0394,
安居宝_1300155.csv,2,-5.7725,
安德利_0603031.csv,2,-6.072299999999999,
安徽合力_0600761.csv,4,-8.6413,
安控科技_1300370.csv,2,-8.0021,
安正时尚_0603839.csv,2,-6.9958,
安科瑞_1300286.csv,2,-4.5263,
安科生物_1300009.csv,3,-3.0709,
安纳达_1002136.csv,2,-5.9126,
安记食品_0603696.csv,1,-7.1932,
安诺其_1300067.csv,4,-7.9125,
安达维尔_1300719.csv,2,-4.9639,
安道麦A_1000553.csv,2,-5.8503,
安阳钢铁_0600569.csv,2,-7.4559999999999995,
安靠智电_1300617.csv,7,-10.529300000000001,
宋城演艺_1300144.csv,5,-4.0108,
宋都股份_0600077.csv,2,-5.8824,
完美世界_1002624.csv,2,-6.9679,
宏创控股_1002379.csv,5,-10.8035,
宏发股份_0600885.csv,5,-11.0425,
宏图高科_0600122.csv,2,-10.1093,
宏大爆破_1002683.csv,2,-5.4017,
宏川智慧_1002930.csv,2,-10.3415,
宏昌电子_0603002.csv,2,-9.903300000000002,
宏润建设_1002062.csv,2,-5.1225,
宏辉果蔬_0603336.csv,1,-7.0185,
宏达电子_1300726.csv,2,-5.371099999999999,
宏达矿业_0600532.csv,2,-7.2679,
宏达高科_1002144.csv,2,-4.3586,
宗申动力_1001696.csv,2,-16.997600000000002,
宜华木业_0600978.csv,2,-6.223,
宜宾纸业_0600793.csv,2,-6.8774,
宝利国际_1300135.csv,2,-8.068100000000001,
宝德股份_1300023.csv,4,-27.6391,
宝新能源_1000690.csv,5,-6.2124,
宝泰隆_0601011.csv,2,-8.2671,
宝胜股份_0600973.csv,2,-9.3676,
宝色股份_1300402.csv,2,-6.2362,
宝莫股份_1002476.csv,3,-7.8236,
宝莱特_1300246.csv,2,-8.543099999999999,
宝钢包装_0601968.csv,2,-5.0752,
宝钢股份_0600019.csv,2,-4.9184,
宝鹰股份_1002047.csv,2,-4.9858,
实丰文化_1002862.csv,2,-9.7798,
家家悦_0603708.csv,2,-0.9290999999999999,
富临精工_1300432.csv,2,-7.6618,
富安娜_1002327.csv,2,-3.0807,
富春环保_1002479.csv,2,-6.1545,
富森美_1002818.csv,2,-3.5574,
富满电子_1300671.csv,2,-3.2597,
富瀚微_1300613.csv,2,-6.2857,
富煌钢构_1002743.csv,2,-5.1895,
富瑞特装_1300228.csv,2,-9.7581,
寒锐钴业_1300618.csv,2,-6.4846,
小商品城_0600415.csv,2,-7.3696,
小天鹅A_1000418.csv,2,-5.961,
小天鹅B_1200418.csv,2,-3.5021,
小康股份_0601127.csv,2,-7.322699999999999,
尔康制药_1300267.csv,1,-4.7323,
尖峰集团_0600668.csv,1,-5.5663,
尚品宅配_1300616.csv,3,-6.391900000000001,
山东出版_0601019.csv,2,-3.448,
山东华鹏_0603021.csv,2,-5.5929,
山东墨龙_1002490.csv,4,-11.5531,
山东海化_1000822.csv,2,-7.7995,
山东矿机_1002526.csv,2,-7.5666,
山东章鼓_1002598.csv,2,-5.9329,
山东路桥_1000498.csv,2,-4.7468,
山东钢铁_0600022.csv,2,-6.3508,
山东高速_0600350.csv,5,-6.371700000000001,
山大华特_1000915.csv,3,-6.1635,
山推股份_1000680.csv,2,-9.2943,
山煤国际_0600546.csv,3,-4.9193,
山航B_1200152.csv,2,-1.7745,
山西汾酒_0600809.csv,1,-0.9304,
山西焦化_0600740.csv,2,-8.4499,
山西证券_1002500.csv,2,-5.2577,
山西路桥_1000755.csv,1,-3.9724,
山鹰纸业_0600567.csv,2,-4.9078,
岭南控股_1000524.csv,4,-8.6509,
岭南股份_1002717.csv,5,-9.452300000000001,
岳阳兴长_1000819.csv,2,-8.7108,
岷江水电_0600131.csv,1,-6.2082,
峨眉山A_1000888.csv,2,-7.0227,
川投能源_0600674.csv,7,-6.9296,
川环科技_1300547.csv,2,-12.3784,
川能动力_1000155.csv,4,-7.4776,
工商银行_0601398.csv,5,-4.5774,
巨人网络_1002558.csv,2,-4.2718,
巨力索具_1002342.csv,2,-7.893599999999999,
巨化股份_0600160.csv,2,-9.9047,
巨星科技_1002444.csv,2,-4.1288,
巨轮智能_1002031.csv,5,-13.6102,
市北B股_0900902.csv,3,-6.5815,
希努尔_1002485.csv,2,-14.7267,
常宝股份_1002478.csv,2,-5.1059,
常山药业_1300255.csv,1,-6.7217,
常熟汽饰_0603035.csv,2,-4.0695,
常铝股份_1002160.csv,2,-8.0314,
常青股份_0603768.csv,2,-4.441,
平安银行_1000001.csv,2,-4.553,
平治信息_1300571.csv,2,-11.6876,
幸福蓝海_1300528.csv,5,-21.526600000000002,
广东明珠_0600382.csv,2,-7.7341,
广东甘化_1000576.csv,2,-12.094100000000001,
广东骏亚_0603386.csv,2,-9.6886,
广东鸿图_1002101.csv,6,-16.0881,
广信材料_1300537.csv,2,-2.4423,
广博股份_1002103.csv,2,-9.4941,
广发证券_1000776.csv,2,-2.9627000000000003,
广和通_1300638.csv,2,-6.6207,
广宇发展_1000537.csv,2,-8.623000000000001,
广宇集团_1002133.csv,2,-5.5634999999999994,
广安爱众_0600979.csv,6,-11.3805,
广州发展_0600098.csv,2,-5.0515,
广州浪奇_1000523.csv,2,-8.4656,
广州港_0601228.csv,2,-2.2483,
广弘控股_1000529.csv,2,-12.9514,
广晟有色_0600259.csv,3,-8.6008,
广汇汽车_0600297.csv,5,-10.8027,
广汇物流_0600603.csv,4,-11.6875,
广汇能源_0600256.csv,2,-8.8452,
广汽集团_0601238.csv,2,-7.0367,
广济药业_1000952.csv,2,-4.9483,
广深铁路_0601333.csv,5,-5.6469000000000005,
广生堂_1300436.csv,2,-6.6143,
广田集团_1002482.csv,2,-7.777200000000001,
广电电气_0601616.csv,2,-11.0835,
广百股份_1002187.csv,5,-7.4726,
广西广电_0600936.csv,3,-5.4399,
应流股份_0603308.csv,8,-11.497699999999998,
庞大集团_0601258.csv,2,-8.3594,
康力电梯_1002367.csv,3,-11.3474,
康尼机电_0603111.csv,2,-3.9997,
康强电子_1002119.csv,2,-4.9590000000000005,
康德莱_0603987.csv,4,-4.4302,
康拓红外_1300455.csv,2,-5.177,
康斯特_1300445.csv,2,-4.5103,
康旗股份_1300061.csv,2,-8.4449,
康欣新材_0600076.csv,2,-3.1374,
康缘药业_0600557.csv,2,-5.992,
康美药业_0600518.csv,3,-11.4065,
康辰药业_0603590.csv,3,-5.3907,
康达新材_1002669.csv,2,-13.4586,
延华智能_1002178.csv,5,-14.6956,
延江股份_1300658.csv,2,-2.4515,
建研院_0603183.csv,2,-8.0586,
建研集团_1002398.csv,2,-8.7683,
建科院_1300675.csv,5,-8.968900000000001,
建设银行_0601939.csv,2,-2.0345999999999997,
开创国际_0600097.csv,5,-11.9657,
开尔新材_1300234.csv,4,-10.1013,
开山股份_1300257.csv,2,-5.7346,
开开B股_0900943.csv,4,-3.3192,
开开实业_0600272.csv,4,-11.5003,
开润股份_1300577.csv,2,-2.9716,
开能健康_1300272.csv,3,-6.628500000000001,
引力传媒_0603598.csv,4,-14.5365,
弘业股份_0600128.csv,4,-14.8337,
弘亚数控_1002833.csv,2,-2.5524,
弘信电子_1300657.csv,2,-9.4045,
弘宇股份_1002890.csv,2,-6.1204,
弘高创意_1002504.csv,4,-12.5149,
张家港行_1002839.csv,2,-4.8657,
张江高科_0600895.csv,3,-14.0628,
张裕A_1000869.csv,4,-7.1186,
张裕B_1200869.csv,4,-3.4537,
强力新材_1300429.csv,5,-9.3415,
当代东方_1000673.csv,2,-17.1038,
当升科技_1300073.csv,2,-4.6046,
彤程新材_0603650.csv,2,-8.044,
彩虹股份_0600707.csv,2,-7.7686,
彩讯股份_1300634.csv,2,-7.4502,
徐家汇_1002561.csv,2,-4.0001,
徐工机械_1000425.csv,2,-8.107299999999999,
徕木股份_0603633.csv,2,-5.588,
得润电子_1002055.csv,2,-8.6662,
得邦照明_0603303.csv,2,-3.564,
御家汇_1300740.csv,2,-6.459099999999999,
德创环保_0603177.csv,2,-7.7188,
德力股份_1002571.csv,3,-11.7784,
德威新材_1300325.csv,2,-14.6719,
德尔股份_1300473.csv,1,-3.7265,
德展健康_1000813.csv,2,-4.2367,
德新交运_0603032.csv,2,-7.5297,
德豪润达_1002005.csv,2,-11.4632,
德赛电池_1000049.csv,2,-10.0821,
德赛西威_1002920.csv,2,-5.6642,
德邦股份_0603056.csv,2,-5.912100000000001,
必创科技_1300667.csv,2,-7.8924,
志邦家居_0603801.csv,2,-4.2858,
快克股份_0603203.csv,6,-6.6612,
快意电梯_1002774.csv,2,-5.0233,
思源电气_1002028.csv,2,-5.5484,
怡亚通_1002183.csv,2,-6.4009,
怡球资源_0601388.csv,2,-9.4227,
怡达股份_1300721.csv,2,-9.0406,
恒丰纸业_0600356.csv,2,-6.387,
恒为科技_0603496.csv,2,-2.7496,
恒力股份_0600346.csv,4,-7.573600000000001,
恒华科技_1300365.csv,2,-9.2319,
恒基达鑫_1002492.csv,3,-8.114799999999999,
恒大高新_1002591.csv,2,-6.8951,
恒天海龙_1000677.csv,2,-11.3522,
恒康医疗_1002219.csv,2,-12.223500000000001,
恒星科技_1002132.csv,3,-8.995099999999999,
恒泰艾普_1300157.csv,4,-15.8555,
恒润股份_0603985.csv,2,-1.771,
恒源煤电_0600971.csv,2,-7.9008,
恒瑞医药_0600276.csv,1,-2.457,
恒生电子_0600570.csv,2,-5.0297,
恒立实业_1000622.csv,3,-14.4613,
恒立液压_0601100.csv,1,-4.7651,
恒通科技_1300374.csv,2,-8.1066,
恒通股份_0603223.csv,5,-10.330000000000002,
恒逸石化_1000703.csv,4,-4.7862,
恒铭达_1002947.csv,3,-9.3579,
恒顺众昇_1300208.csv,2,-19.953200000000002,
恒顺醋业_0600305.csv,3,-5.8506,
恩华药业_1002262.csv,2,-5.8597,
恺英网络_1002517.csv,4,-15.0349,
悦心健康_1002162.csv,7,-22.6518,
悦达投资_0600805.csv,2,-14.4618,
惠伦晶体_1300460.csv,5,-11.686,
惠博普_1002554.csv,4,-11.439499999999999,
惠天热电_1000692.csv,2,-8.8195,
惠威科技_1002888.csv,2,-8.258099999999999,
惠泉啤酒_0600573.csv,2,-7.7166,
惠达卫浴_0603385.csv,2,-6.1985,
意华股份_1002897.csv,2,-15.6952,
慈文传媒_1002343.csv,2,-9.4822,
成都路桥_1002628.csv,2,-11.314,
成都银行_0601838.csv,2,-1.6195,
成飞集成_1002190.csv,4,-11.224599999999999,
我乐家居_0603326.csv,2,-2.3285,
我爱我家_1000560.csv,2,-4.444100000000001,
戴维医疗_1300314.csv,2,-6.6530000000000005,
扬农化工_0600486.csv,3,-6.1685,
扬帆新材_1300637.csv,2,-8.487400000000001,
扬杰科技_1300373.csv,2,-5.988,
承德露露_1000848.csv,3,-5.4557,
报喜鸟_1002154.csv,2,-6.2834,
拉夏贝尔_0603157.csv,2,-6.3145,
拉芳家化_0603630.csv,2,-4.803100000000001,
拓斯达_1300607.csv,2,-4.6163,
拓日新能_1002218.csv,5,-13.0698,
拓普集团_0601689.csv,2,-4.642,
招商公路_1001965.csv,2,-3.5571,
招商港口_1001872.csv,2,-7.3077,
招商蛇口_1001979.csv,2,-3.2315,
招商轮船_0601872.csv,2,-4.4167,
招商银行_0600036.csv,2,-4.0535,
振华B股_0900947.csv,2,-1.519,
振华重工_0600320.csv,2,-6.2554,
振德医疗_0603301.csv,3,-1.7054,
振江股份_0603507.csv,2,-4.2501,
振芯科技_1300101.csv,2,-6.8365,
振静股份_0603477.csv,2,-8.803899999999999,
捷佳伟创_1300724.csv,3,-17.1113,
捷捷微电_1300623.csv,2,-9.176,
捷昌驱动_0603583.csv,2,-3.9598000000000004,
捷顺科技_1002609.csv,2,-8.4138,
探路者_1300005.csv,2,-4.7945,
搜于特_1002503.csv,2,-7.73,
攀钢钒钛_1000629.csv,2,-5.357,
敦煌种业_0600354.csv,2,-9.9338,
数字认证_1300579.csv,2,-19.9938,
文一科技_0600520.csv,2,-4.7283,
文化长城_1300089.csv,2,-5.4788,
文山电力_0600995.csv,2,-7.2892,
文峰股份_0601010.csv,2,-7.861,
文投控股_0600715.csv,6,-20.6363,
文灿股份_0603348.csv,6,-17.0023,
文科园林_1002775.csv,2,-5.5076,
斯太尔_1000760.csv,2,-14.0028,
斯莱克_1300382.csv,2,-8.8219,
新世界_0600628.csv,2,-4.8081,
