»’∆⁄,π…∆±¥˙¬Î,√˚≥∆, ’≈Ãº€,◊Ó∏ﬂº€,◊ÓµÕº€,ø™≈Ãº€,«∞ ’≈Ã,’«µ¯∂Ó,’«µ¯∑˘,ªª ÷¬ ,≥…Ωª¡ø,≥…ΩªΩ∂Ó,◊‹ –÷µ,¡˜Õ® –÷µ
2019-04-26,'002864,≈Ã¡˙“©“µ,30.26,31.88,30.2,31.65,31.68,-1.42,-4.4823,3.1323,1550471,47672487.86,2622634200.0,1497839740.0
2019-04-25,'002864,≈Ã¡˙“©“µ,31.68,33.8,31.5,33.8,33.82,-2.14,-6.3276,2.7754,1373800,44753028.0,2745705600.0,1568128320.0
2019-04-24,'002864,≈Ã¡˙“©“µ,33.82,34.18,33.3,33.86,33.89,-0.07,-0.2066,2.0012,990558,33404179.0,2931179400.0,1674056180.0
2019-04-23,'002864,≈Ã¡˙“©“µ,33.89,34.5,33.88,34.5,34.5,-0.61,-1.7681,1.6054,794671,27055389.74,2937246300.0,1677521110.0
2019-04-22,'002864,≈Ã¡˙“©“µ,34.5,34.99,34.4,34.99,34.81,-0.31,-0.8905,1.5231,753900,26061084.0,2990115000.0,1707715500.0
2019-04-19,'002864,≈Ã¡˙“©“µ,34.81,34.95,34.26,34.26,34.27,0.54,1.5757,2.2402,1108900,38464902.0,3016982700.0,1723060190.0
2019-04-18,'002864,≈Ã¡˙“©“µ,34.27,34.52,34.22,34.5,34.56,-0.29,-0.8391,1.9233,952000,32691398.0,2970180900.0,1696330730.0
2019-04-17,'002864,≈Ã¡˙“©“µ,34.56,34.98,34.39,34.83,34.83,-0.27,-0.7752,2.9388,1454681,50365415.59,2995315200.0,1710685440.0
2019-04-16,'002864,≈Ã¡˙“©“µ,34.83,34.89,34.01,34.01,34.27,0.56,1.6341,2.259,1118158,38641773.86,3018716100.0,1724050170.0
2019-04-15,'002864,≈Ã¡˙“©“µ,34.27,35.48,34.27,35.16,34.95,-0.68,-1.9456,3.1572,1562800,54470622.42,2970180900.0,1696330730.0
2019-04-12,'002864,≈Ã¡˙“©“µ,34.95,36.1,34.7,36.1,36.27,-1.32,-3.6394,4.8727,2411958,84845657.36,3029116500.0,1729990050.0
2019-04-11,'002864,≈Ã¡˙“©“µ,36.27,38.25,36.11,38.0,38.7,-2.43,-6.2791,9.1234,4515970,167040501.11,3143520900.0,1795328730.0
2019-04-10,'002864,≈Ã¡˙“©“µ,38.7,39.07,35.38,35.68,35.6,3.1,8.7079,15.6337,7738547,294145243.2,3354129000.0,1915611300.0
2019-04-09,'002864,≈Ã¡˙“©“µ,35.6,35.78,34.6,35.11,34.95,0.65,1.8598,5.0484,2498906,87986411.63,3085452000.0,1762164400.0
2019-04-08,'002864,≈Ã¡˙“©“µ,34.95,34.99,34.11,34.3,34.3,0.65,1.895,4.2319,2094754,72666089.53,3029116500.0,1729990050.0
2019-04-04,'002864,≈Ã¡˙“©“µ,34.3,34.82,34.12,34.68,34.68,-0.38,-1.0957,3.4636,1714468,58877568.63,2972781000.0,1697815700.0
2019-04-03,'002864,≈Ã¡˙“©“µ,34.68,34.91,34.01,34.91,35.53,-0.85,-2.3923,4.2554,2106368,72812940.65,3005715600.0,1716625320.0
2019-04-02,'002864,≈Ã¡˙“©“µ,35.53,35.65,35.05,35.28,35.36,0.17,0.4808,4.2731,2115142,74767164.63,3079385100.0,1758699470.0
2019-04-01,'002864,≈Ã¡˙“©“µ,35.36,35.49,34.36,34.83,34.37,0.99,2.8804,3.8338,1897684,66588176.45,3064651200.0,1750284640.0
2019-03-29,'002864,≈Ã¡˙“©“µ,34.37,34.52,33.21,33.85,33.85,0.52,1.5362,3.4458,1705638,57831929.03,2978847900.0,1701280630.0
2019-03-28,'002864,≈Ã¡˙“©“µ,33.85,35.32,33.8,34.71,35.19,-1.34,-3.8079,3.7157,1839249,63419512.41,2933779500.0,1675541150.0
2019-03-27,'002864,≈Ã¡˙“©“µ,35.19,35.98,34.28,34.28,34.25,0.94,2.7445,3.5014,1733152,60598628.13,3049917300.0,1741869810.0
2019-03-26,'002864,≈Ã¡˙“©“µ,34.25,36.04,34.1,36.04,35.62,-1.37,-3.8462,3.5333,1748924,61145895.36,2968447500.0,1695340750.0
2019-03-25,'002864,≈Ã¡˙“©“µ,35.62,36.36,34.0,35.01,35.51,0.11,0.3098,4.1034,2031133,72693323.04,3087185400.0,1763154380.0
2019-03-22,'002864,≈Ã¡˙“©“µ,35.51,36.36,35.31,36.12,36.41,-0.9,-2.4718,4.2435,2100510,74976968.28,3077651700.0,1757709490.0
2019-03-21,'002864,≈Ã¡˙“©“µ,36.41,37.0,36.26,36.62,36.94,-0.53,-1.4348,5.8225,2882071,105424812.92,3155654700.0,1802258590.0
2019-03-20,'002864,≈Ã¡˙“©“µ,36.94,37.42,35.7,36.3,36.5,0.44,1.2055,8.0722,3995671,145773554.66,3201589800.0,1828493060.0
2019-03-19,'002864,≈Ã¡˙“©“µ,36.5,37.55,35.99,36.96,36.4,0.1,0.2747,7.7607,3841458,141387880.97,3163455000.0,1806713500.0
2019-03-18,'002864,≈Ã¡˙“©“µ,36.4,36.48,34.82,35.2,35.03,1.37,3.9109,6.2783,3107676,111584240.25,3154788000.0,1801763600.0
2019-03-15,'002864,≈Ã¡˙“©“µ,35.03,35.03,33.55,33.55,33.5,1.53,4.5672,5.066,2507638,86867507.5,3036050100.0,1733949970.0
2019-03-14,'002864,≈Ã¡˙“©“µ,33.5,35.7,33.11,35.09,35.1,-1.6,-4.5584,4.7529,2352642,80444718.23,2903445000.0,1658216500.0
2019-03-13,'002864,≈Ã¡˙“©“µ,35.1,36.41,35.03,36.23,36.22,-1.12,-3.0922,5.4774,2711261,96831648.79,3042117000.0,1737414900.0
2019-03-12,'002864,≈Ã¡˙“©“µ,36.22,36.9,35.62,36.04,36.04,0.18,0.4994,5.8629,2902099,105450913.16,3139187400.0,1792853780.0
2019-03-11,'002864,≈Ã¡˙“©“µ,36.04,36.78,35.06,35.59,35.3,0.74,2.0963,4.871,2411074,86694223.11,3123586800.0,1783943960.0
2019-03-08,'002864,≈Ã¡˙“©“µ,35.3,38.43,34.01,36.66,37.47,-2.17,-5.7913,8.7359,4324167,159436015.73,3059451000.0,1747314700.0
2019-03-07,'002864,≈Ã¡˙“©“µ,37.47,38.43,35.58,36.4,36.67,0.8,2.1816,10.5662,5230174,194001136.92,3247524900.0,1854727530.0
2019-03-06,'002864,≈Ã¡˙“©“µ,36.67,37.19,35.21,35.53,35.75,0.92,2.5734,8.0729,3996015,145006530.26,3178188900.0,1815128330.0
2019-03-05,'002864,≈Ã¡˙“©“µ,35.75,36.16,35.01,35.24,35.5,0.25,0.7042,4.2754,2116258,75258059.9,3098452500.0,1769589250.0
2019-03-04,'002864,≈Ã¡˙“©“µ,35.5,36.16,35.36,35.7,35.72,-0.22,-0.6159,5.2941,2620503,93680040.93,3076785000.0,1757214500.0
2019-03-01,'002864,≈Ã¡˙“©“µ,35.72,36.6,35.27,35.79,35.79,-0.07,-0.1956,3.6899,1826471,65269889.23,3095852400.0,1768104280.0
2019-02-28,'002864,≈Ã¡˙“©“µ,35.79,36.63,34.99,35.11,35.02,0.77,2.1987,4.8417,2396603,85928521.6,3101919300.0,1771569210.0
2019-02-27,'002864,≈Ã¡˙“©“µ,35.02,36.0,34.0,34.3,35.02,0.0,0.0,6.7701,3351146,117555840.93,3035183400.0,1733454980.0
2019-02-26,'002864,≈Ã¡˙“©“µ,35.02,37.59,34.3,34.95,34.95,0.07,0.2003,8.6395,4276453,154169182.4,3035183400.0,1733454980.0
2019-02-25,'002864,≈Ã¡˙“©“µ,34.95,34.98,33.01,33.36,33.77,1.18,3.4942,7.51,3717384,127258287.16,3029116500.0,1729990050.0
2019-02-22,'002864,≈Ã¡˙“©“µ,33.77,34.5,31.1,31.2,31.53,2.24,7.1043,6.9184,3424560,112390614.76,2926845900.0,1671581230.0
2019-02-21,'002864,≈Ã¡˙“©“µ,31.53,32.19,31.2,31.4,31.2,0.33,1.0577,4.7923,2372118,75345072.85,2732705100.0,1560703470.0
2019-02-20,'002864,≈Ã¡˙“©“µ,31.2,31.49,30.8,30.83,30.82,0.38,1.233,3.1626,1565433,48869301.89,2704104000.0,1544368800.0
2019-02-19,'002864,≈Ã¡˙“©“µ,30.82,31.55,30.55,31.49,31.26,-0.44,-1.4075,3.1384,1553484,48168099.05,2671169400.0,1525559180.0
2019-02-18,'002864,≈Ã¡˙“©“µ,31.26,31.47,30.7,31.18,30.54,0.72,2.3576,3.5694,1766795,54983356.58,2709304200.0,1547338740.0
2019-02-15,'002864,≈Ã¡˙“©“µ,30.54,31.0,30.45,31.0,30.62,-0.08,-0.2613,1.8537,917571,28118006.7,2646901800.0,1511699460.0
2019-02-14,'002864,≈Ã¡˙“©“µ,30.62,30.8,30.25,30.61,30.61,0.01,0.0327,2.0495,1014503,31056940.63,2653835400.0,1515659380.0
2019-02-13,'002864,≈Ã¡˙“©“µ,30.61,30.7,30.15,30.18,30.58,0.03,0.0981,2.8672,1419215,43194815.99,2652968700.0,1515164390.0
2019-02-12,'002864,≈Ã¡˙“©“µ,30.58,31.33,29.05,29.05,29.05,1.53,5.2668,3.6615,1812400,55162467.73,2650368600.0,1513679420.0
2019-02-11,'002864,≈Ã¡˙“©“µ,29.05,29.08,28.37,28.5,28.36,0.69,2.433,1.3012,644058,18609465.84,2517763500.0,1437945950.0
2019-02-01,'002864,≈Ã¡˙“©“µ,28.36,28.36,27.8,27.8,27.64,0.72,2.6049,1.0386,514078,14486554.86,2457961200.0,1403791640.0
2019-01-31,'002864,≈Ã¡˙“©“µ,27.64,29.0,27.52,28.76,28.76,-1.12,-3.8943,1.7254,854039,23973206.52,2395558800.0,1368152360.0
2019-01-30,'002864,≈Ã¡˙“©“µ,28.76,29.17,28.7,29.03,29.02,-0.26,-0.8959,0.8744,432800,12523408.0,2492629200.0,1423591240.0
2019-01-29,'002864,≈Ã¡˙“©“µ,29.02,29.98,28.54,29.98,30.03,-1.01,-3.3633,1.5489,766700,22334943.0,2515163400.0,1436460980.0
2019-01-28,'002864,≈Ã¡˙“©“µ,30.03,30.59,30.01,30.25,30.21,-0.18,-0.5958,0.8697,430500,13018843.35,2602700100.0,1486454970.0
2019-01-25,'002864,≈Ã¡˙“©“µ,30.21,30.62,30.11,30.59,30.62,-0.41,-1.339,1.4348,710196,21496046.52,2618300700.0,1495364790.0
2019-01-24,'002864,≈Ã¡˙“©“µ,30.62,31.15,30.19,30.29,30.3,0.32,1.0561,1.7302,856439,26333832.4,2653835400.0,1515659380.0
2019-01-23,'002864,≈Ã¡˙“©“µ,30.3,30.68,30.02,30.58,30.65,-0.35,-1.1419,1.5311,757900,22962843.0,2626101000.0,1499819700.0
2019-01-22,'002864,≈Ã¡˙“©“µ,30.65,31.0,30.4,30.8,31.0,-0.35,-1.129,1.5889,786500,24083483.0,2656435500.0,1517144350.0
2019-01-21,'002864,≈Ã¡˙“©“µ,31.0,31.48,30.75,31.2,31.01,-0.01,-0.0322,2.5196,1247200,38803840.04,2686770000.0,1534469000.0
2019-01-18,'002864,≈Ã¡˙“©“µ,31.01,31.49,30.2,30.2,30.25,0.76,2.5124,3.0966,1532797,47569752.73,2687636700.0,1534963990.0
2019-01-17,'002864,≈Ã¡˙“©“µ,30.25,30.76,30.21,30.5,30.88,-0.63,-2.0402,1.4442,714858,21743690.24,2621767500.0,1497344750.0
2019-01-16,'002864,≈Ã¡˙“©“µ,30.88,31.58,30.57,30.9,30.67,0.21,0.6847,2.1673,1072800,33226034.0,2676369600.0,1528529120.0
2019-01-15,'002864,≈Ã¡˙“©“µ,30.67,30.8,30.06,30.49,30.55,0.12,0.3928,2.0611,1020200,31031443.0,2658168900.0,1518134330.0
2019-01-14,'002864,≈Ã¡˙“©“µ,30.55,31.28,30.41,31.0,30.7,-0.15,-0.4886,1.2647,626000,19195754.0,2647768500.0,1512194450.0
2019-01-11,'002864,≈Ã¡˙“©“µ,30.7,30.8,30.4,30.5,30.66,0.04,0.1305,1.4884,736750,22542691.5,2660769000.0,1519619300.0
2019-01-10,'002864,≈Ã¡˙“©“µ,30.66,31.3,30.41,30.9,30.96,-0.3,-0.969,1.5712,777750,23992633.0,2657302200.0,1517639340.0
2019-01-09,'002864,≈Ã¡˙“©“µ,30.96,31.56,30.7,30.9,30.89,0.07,0.2266,2.4071,1191500,37102710.0,2683303200.0,1532489040.0
2019-01-08,'002864,≈Ã¡˙“©“µ,30.89,31.28,30.65,31.13,31.1,-0.21,-0.6752,1.946,963239,29716300.71,2677236300.0,1529024110.0
2019-01-07,'002864,≈Ã¡˙“©“µ,31.1,31.16,30.3,30.7,30.31,0.79,2.6064,1.8928,936902,28868554.3,2695437000.0,1539418900.0
2019-01-04,'002864,≈Ã¡˙“©“µ,30.31,30.5,27.51,29.7,30.02,0.29,0.966,1.9948,987400,29448690.0,2626967700.0,1500314690.0
2019-01-03,'002864,≈Ã¡˙“©“µ,30.02,31.75,29.98,31.4,31.4,-1.38,-4.3949,2.1608,1069581,32909371.24,2601833400.0,1485959980.0
2019-01-02,'002864,≈Ã¡˙“©“µ,31.4,32.37,31.33,32.11,31.91,-0.51,-1.5982,1.4046,695249,22039019.9,2721438000.0,1554268600.0
2018-12-28,'002864,≈Ã¡˙“©“µ,31.91,32.9,31.73,32.44,32.42,-0.51,-1.5731,1.6219,802800,25865037.08,2765639700.0,1579513090.0
2018-12-27,'002864,≈Ã¡˙“©“µ,32.42,34.2,32.41,34.09,33.61,-1.19,-3.5406,2.3478,1162116,38613994.14,2809841400.0,1604757580.0
2018-12-26,'002864,≈Ã¡˙“©“µ,33.61,34.24,33.41,33.6,33.62,-0.01,-0.0297,2.5624,1268384,42950198.07,2912978700.0,1663661390.0
2018-12-25,'002864,≈Ã¡˙“©“µ,33.62,34.0,32.51,34.0,34.75,-1.13,-3.2518,4.1191,2038914,68232722.94,2913845400.0,1664156380.0
2018-12-24,'002864,≈Ã¡˙“©“µ,34.75,35.0,33.02,33.02,33.3,1.45,4.3544,5.5338,2739163,93408750.49,3011782500.0,1720090250.0
2018-12-21,'002864,≈Ã¡˙“©“µ,33.3,33.35,32.24,32.24,32.62,0.68,2.0846,3.2489,1608181,53150257.76,2886111000.0,1648316700.0
2018-12-20,'002864,≈Ã¡˙“©“µ,32.62,33.26,32.02,32.02,32.02,0.6,1.8738,2.116,1047417,34385220.07,2827175400.0,1614657380.0
2018-12-19,'002864,≈Ã¡˙“©“µ,32.02,32.77,32.01,32.7,32.32,-0.3,-0.9282,0.9218,456300,14712254.0,2775173400.0,1584957980.0
2018-12-18,'002864,≈Ã¡˙“©“µ,32.32,32.68,32.12,32.45,32.47,-0.15,-0.462,0.8402,415911,13467042.42,2801174400.0,1599807680.0
2018-12-17,'002864,≈Ã¡˙“©“µ,32.47,32.6,32.01,32.01,32.34,0.13,0.402,1.1701,579168,18703730.72,2814174900.0,1607232530.0
2018-12-14,'002864,≈Ã¡˙“©“µ,32.34,33.33,32.26,33.0,32.92,-0.58,-1.7618,1.9887,984400,32316841.0,2802907800.0,1600797660.0
2018-12-13,'002864,≈Ã¡˙“©“µ,32.92,33.26,32.66,33.26,33.0,-0.08,-0.2424,1.7195,851160,28076093.69,2853176400.0,1629507080.0
2018-12-12,'002864,≈Ã¡˙“©“µ,33.0,33.08,32.68,32.96,32.84,0.16,0.4872,1.2764,631800,20757294.0,2860110000.0,1633467000.0
2018-12-11,'002864,≈Ã¡˙“©“µ,32.84,33.3,32.68,32.68,32.65,0.19,0.5819,1.5265,755600,24896291.0,2846242800.0,1625547160.0
2018-12-10,'002864,≈Ã¡˙“©“µ,32.65,32.79,32.25,32.55,32.91,-0.26,-0.79,1.4498,717649,23345461.52,2829775500.0,1616142350.0
2018-12-07,'002864,≈Ã¡˙“©“µ,32.91,34.18,32.5,33.7,33.95,-1.04,-3.0633,3.6875,1825300,60314639.4,2852309700.0,1629012090.0
2018-12-06,'002864,≈Ã¡˙“©“µ,33.95,35.59,33.8,35.2,35.34,-1.39,-3.9332,3.8847,1922900,66462958.0,2942446500.0,1680491050.0
2018-12-05,'002864,≈Ã¡˙“©“µ,35.34,35.77,33.63,34.3,34.8,0.54,1.5517,5.6313,2787449,98275484.52,3062917800.0,1749294660.0
2018-12-04,'002864,≈Ã¡˙“©“µ,34.8,35.08,34.36,34.88,34.88,-0.08,-0.2294,3.0629,1516100,52708755.36,3016116000.0,1722565200.0
2018-12-03,'002864,≈Ã¡˙“©“µ,34.88,35.26,34.22,34.22,33.7,1.18,3.5015,4.0068,1983323,69089386.12,3023049600.0,1726525120.0
2018-11-30,'002864,≈Ã¡˙“©“µ,33.7,34.11,32.24,33.62,34.1,-0.4,-1.173,3.8337,1897645,63277249.05,2920779000.0,1668116300.0
2018-11-29,'002864,≈Ã¡˙“©“µ,34.1,35.07,34.02,34.6,34.42,-0.32,-0.9297,3.7672,1864715,64552855.46,2955447000.0,1687915900.0
2018-11-28,'002864,≈Ã¡˙“©“µ,34.42,34.81,33.38,34.73,34.73,-0.31,-0.8926,4.0645,2011887,68506918.22,2983181400.0,1703755580.0
2018-11-27,'002864,≈Ã¡˙“©“µ,34.73,35.6,34.51,35.29,35.1,-0.37,-1.0541,4.0705,2014858,70463274.84,3010049100.0,1719100270.0
2018-11-26,'002864,≈Ã¡˙“©“µ,35.1,36.59,34.89,36.35,37.15,-2.05,-5.5182,6.5914,3262699,115825746.02,3042117000.0,1737414900.0
2018-11-23,'002864,≈Ã¡˙“©“µ,37.15,39.0,37.15,38.57,39.36,-2.21,-5.6148,7.8512,3886286,147710590.34,3219790500.0,1838887850.0
2018-11-22,'002864,≈Ã¡˙“©“µ,39.36,41.02,36.61,37.31,37.29,2.07,5.5511,12.8057,6338714,245117162.14,3411331200.0,1948280640.0
2018-11-21,'002864,≈Ã¡˙“©“µ,37.29,38.24,34.77,35.0,35.8,1.49,4.162,8.9773,4443687,163281892.38,3231924300.0,1845817710.0
2018-11-20,'002864,≈Ã¡˙“©“µ,35.8,36.35,34.51,35.03,35.1,0.7,1.9943,6.8157,3373688,120083280.44,3102786000.0,1772064200.0
2018-11-19,'002864,≈Ã¡˙“©“µ,35.1,35.44,34.76,35.34,35.63,-0.53,-1.4875,4.3735,2164819,75810571.74,3042117000.0,1737414900.0
2018-11-16,'002864,≈Ã¡˙“©“µ,35.63,36.2,34.68,35.4,35.49,0.14,0.3945,8.1405,4029459,143169191.91,3088052100.0,1763649370.0
2018-11-15,'002864,≈Ã¡˙“©“µ,35.49,36.47,33.69,34.4,33.93,1.56,4.5977,21.3523,4627035,162171074.66,3075918300.0,769068300.0
2018-11-14,'002864,≈Ã¡˙“©“µ,33.93,34.3,33.55,33.78,33.71,0.22,0.6526,8.3719,1814200,61686605.2,2940713100.0,735263100.0
2018-11-13,'002864,≈Ã¡˙“©“µ,33.71,34.28,32.83,33.0,33.66,0.05,0.1485,8.5172,1845680,62000884.38,2921645700.0,730495700.0
2018-11-12,'002864,≈Ã¡˙“©“µ,33.66,33.75,32.56,33.07,33.07,0.59,1.7841,7.0132,1519769,50699873.19,2917312200.0,729412200.0
2018-11-09,'002864,≈Ã¡˙“©“µ,33.07,33.79,32.8,33.29,33.15,-0.08,-0.2413,4.1371,896500,29806915.84,2866176900.0,716626900.0
2018-11-08,'002864,≈Ã¡˙“©“µ,33.15,34.4,33.1,34.25,34.1,-0.95,-2.7859,5.9954,1299200,43865289.1,2873110500.0,718360500.0
2018-11-07,'002864,≈Ã¡˙“©“µ,34.1,34.9,34.01,34.7,34.78,-0.68,-1.9551,9.1606,1985100,68122097.0,2955447000.0,738947000.0
2018-11-06,'002864,≈Ã¡˙“©“µ,34.78,35.0,32.46,33.58,34.12,0.66,1.9343,12.8773,2790507,94799163.86,3014382600.0,753682600.0
2018-11-05,'002864,≈Ã¡˙“©“µ,34.12,34.99,33.6,34.04,34.0,0.12,0.3529,10.1289,2194938,75296632.54,2957180400.0,739380400.0
2018-11-02,'002864,≈Ã¡˙“©“µ,34.0,34.1,33.38,33.67,33.57,0.43,1.2809,10.1169,2192328,74068379.14,2946780000.0,736780000.0
2018-11-01,'002864,≈Ã¡˙“©“µ,33.57,34.3,32.5,32.6,32.87,0.7,2.1296,11.5402,2500759,83298676.83,2909511900.0,727461900.0
2018-10-31,'002864,≈Ã¡˙“©“µ,32.87,34.2,31.75,31.99,31.88,0.99,3.1054,7.679,1664037,54999220.71,2848842900.0,712292900.0
2018-10-30,'002864,≈Ã¡˙“©“µ,31.88,32.27,31.01,31.43,31.49,0.39,1.2385,4.1647,902481,28567041.7,2763039600.0,690839600.0
2018-10-29,'002864,≈Ã¡˙“©“µ,31.49,32.49,31.41,32.49,32.1,-0.61,-1.9003,3.2695,708500,22576266.0,2729238300.0,682388300.0
2018-10-26,'002864,≈Ã¡˙“©“µ,32.1,33.2,32.03,32.38,32.3,-0.2,-0.6192,4.0378,874999,28426153.69,2782107000.0,695607000.0
2018-10-25,'002864,≈Ã¡˙“©“µ,32.3,32.69,31.7,32.0,33.82,-1.52,-4.4944,6.3683,1380000,44435450.0,2799441000.0,699941000.0
2018-10-24,'002864,≈Ã¡˙“©“µ,33.82,34.78,33.03,33.14,33.58,0.24,0.7147,6.4442,1396458,47460374.6,2931179400.0,732879400.0
2018-10-23,'002864,≈Ã¡˙“©“µ,33.58,35.88,33.31,34.08,34.1,-0.52,-1.5249,8.6586,1876328,64431006.52,2910378600.0,727678600.0
2018-10-22,'002864,≈Ã¡˙“©“µ,34.1,34.37,32.12,32.47,32.01,2.09,6.5292,9.3247,2020667,67631045.68,2955447000.0,738947000.0
