»’∆⁄,π…∆±¥˙¬Î,√˚≥∆, ’≈Ãº€,◊Ó∏ﬂº€,◊ÓµÕº€,ø™≈Ãº€,«∞ ’≈Ã,’«µ¯∂Ó,’«µ¯∑˘,ªª ÷¬ ,≥…Ωª¡ø,≥…ΩªΩ∂Ó,◊‹ –÷µ,¡˜Õ® –÷µ
2019-04-26,'000801,Àƒ¥®æ≈÷ﬁ,6.63,6.74,6.6,6.6,6.6,0.03,0.4545,1.1086,11338611,75638185.36,6781208062.98,6781208062.98
2019-04-25,'000801,Àƒ¥®æ≈÷ﬁ,6.6,6.99,6.54,6.92,6.99,-0.39,-5.5794,1.6067,16433096,111520159.04,6750523863.6,6750523863.6
2019-04-24,'000801,Àƒ¥®æ≈÷ﬁ,6.99,7.06,6.78,6.99,6.98,0.01,0.1433,1.4868,15207084,105283005.88,7149418455.54,7149418455.54
2019-04-23,'000801,Àƒ¥®æ≈÷ﬁ,6.98,7.23,6.98,7.1,7.11,-0.13,-1.8284,1.7413,17810643,126017258.17,7139190389.08,7139190389.08
2019-04-22,'000801,Àƒ¥®æ≈÷ﬁ,7.11,7.37,7.11,7.32,7.32,-0.21,-2.8689,1.7286,17679996,127286866.62,7272155253.06,7272155253.06
2019-04-19,'000801,Àƒ¥®æ≈÷ﬁ,7.32,7.42,7.22,7.4,7.39,-0.07,-0.9472,2.0464,20930942,152889636.58,7486944648.72,7486944648.72
2019-04-18,'000801,Àƒ¥®æ≈÷ﬁ,7.39,7.45,7.26,7.33,7.33,0.06,0.8186,2.2332,22841330,168246043.0,7558541113.94,7558541113.94
2019-04-17,'000801,Àƒ¥®æ≈÷ﬁ,7.33,7.41,7.2,7.2,7.4,-0.07,-0.9459,2.314,23667402,173490967.88,7497172715.18,7497172715.18
2019-04-16,'000801,Àƒ¥®æ≈÷ﬁ,7.4,7.4,6.89,7.08,7.1,0.3,4.2254,2.9016,29678260,214852392.82,7568769180.4,7568769180.4
2019-04-15,'000801,Àƒ¥®æ≈÷ﬁ,7.1,7.49,7.09,7.21,7.16,-0.06,-0.838,2.3396,23930083,174571061.32,7261927186.6,7261927186.6
2019-04-12,'000801,Àƒ¥®æ≈÷ﬁ,7.16,7.21,6.88,7.08,6.98,0.18,2.5788,2.5287,25863299,182562014.88,7323295585.36,7323295585.36
2019-04-11,'000801,Àƒ¥®æ≈÷ﬁ,6.98,7.23,6.97,7.19,7.23,-0.25,-3.4578,2.2496,23009363,162394125.48,7139190389.08,7139190389.08
