»’∆⁄,π…∆±¥˙¬Î,√˚≥∆, ’≈Ãº€,◊Ó∏ﬂº€,◊ÓµÕº€,ø™≈Ãº€,«∞ ’≈Ã,’«µ¯∂Ó,’«µ¯∑˘,ªª ÷¬ ,≥…Ωª¡ø,≥…ΩªΩ∂Ó,◊‹ –÷µ,¡˜Õ® –÷µ
2019-04-26,'601933,”¿ª‘≥¨ –,9.27,9.53,9.16,9.16,9.0,0.27,3.0,1.2182,97071150,910640035.0,88718183741.2,73866060499.3
2019-04-25,'601933,”¿ª‘≥¨ –,9.0,9.35,8.91,9.18,9.1,-0.1,-1.0989,0.6456,51441792,467651502.0,86134158972.0,71714621844.0
2019-04-24,'601933,”¿ª‘≥¨ –,9.1,9.11,8.88,8.88,8.87,0.23,2.593,0.3296,26262538,235996328.0,87091205182.8,72511450975.6
2019-04-23,'601933,”¿ª‘≥¨ –,8.87,9.13,8.85,9.13,9.12,-0.25,-2.7412,0.4358,34728042,310686813.0,84889998898.0,70678743972.9
2019-04-22,'601933,”¿ª‘≥¨ –,9.12,9.35,9.04,9.2,9.15,-0.03,-0.3279,0.3885,30958888,284485830.0,87282614425.0,72670816801.9
2019-04-19,'601933,”¿ª‘≥¨ –,9.15,9.26,9.08,9.23,9.27,-0.12,-1.2945,0.2778,22133081,202595518.0,87569728288.2,72909865541.4
2019-04-18,'601933,”¿ª‘≥¨ –,9.27,9.31,9.1,9.15,9.1,0.17,1.8681,0.4496,35824220,331444406.0,88718183741.2,73866060499.3
2019-04-17,'601933,”¿ª‘≥¨ –,9.1,9.22,9.09,9.09,9.09,0.01,0.11,0.4002,31888110,292196026.0,87091205182.8,72511450975.6
2019-04-16,'601933,”¿ª‘≥¨ –,9.09,9.1,8.89,9.0,8.98,0.11,1.2249,0.3983,31738166,286048094.0,86995500561.7,72431768062.4
2019-04-15,'601933,”¿ª‘≥¨ –,8.98,9.45,8.91,9.25,9.22,-0.24,-2.603,0.7545,60124486,548930846.0,85942749729.8,71555256017.7
2019-04-12,'601933,”¿ª‘≥¨ –,9.22,9.47,9.16,9.23,9.17,0.05,0.5453,0.4102,32686363,303020439.0,88239660635.8,73467645933.5
2019-04-11,'601933,”¿ª‘≥¨ –,9.17,9.49,9.17,9.37,9.45,-0.28,-2.963,0.4625,36856889,343100180.0,87761137530.4,73069231367.7
2019-04-10,'601933,”¿ª‘≥¨ –,9.45,9.6,9.19,9.26,9.18,0.27,2.9412,0.8865,70642846,665760683.0,90440866920.6,75300352936.2
2019-04-09,'601933,”¿ª‘≥¨ –,9.18,9.32,9.01,9.18,9.22,-0.04,-0.4338,0.4596,36623889,336923548.0,87856842151.4,73148914280.9
2019-04-08,'601933,”¿ª‘≥¨ –,9.22,9.59,9.15,9.25,9.29,-0.07,-0.7535,0.9614,76610899,715786222.0,88239660635.8,73467645933.5
2019-04-04,'601933,”¿ª‘≥¨ –,9.29,9.41,9.1,9.25,9.3,-0.01,-0.1075,0.8294,66087997,611144362.0,88909592983.3,74025426325.6
2019-04-03,'601933,”¿ª‘≥¨ –,9.3,9.33,8.88,8.9,8.9,0.4,4.4944,1.2214,97326703,894275990.0,89005297604.4,74105109238.8
2019-04-02,'601933,”¿ª‘≥¨ –,8.9,8.93,8.74,8.8,8.78,0.12,1.3667,0.8962,71415365,633707583.0,85177112761.2,70917792712.4
2019-04-01,'601933,”¿ª‘≥¨ –,8.78,8.91,8.65,8.7,8.64,0.14,1.6204,1.1002,87664766,770501145.0,84028657308.2,69961597754.5
2019-03-29,'601933,”¿ª‘≥¨ –,8.64,8.7,8.4,8.4,8.32,0.32,3.8462,1.0902,86868626,746599165.0,82688792613.1,68846036970.2
2019-03-28,'601933,”¿ª‘≥¨ –,8.32,8.35,8.23,8.32,8.3,0.02,0.241,0.4339,34573700,286747484.0,79626244738.6,66296183749.1
2019-03-27,'601933,”¿ª‘≥¨ –,8.3,8.43,8.24,8.26,8.26,0.04,0.4843,0.5148,41021462,342828481.0,79434835496.4,66136817922.8
2019-03-26,'601933,”¿ª‘≥¨ –,8.26,8.44,8.24,8.36,8.34,-0.08,-0.9592,0.3765,29998163,250686449.0,79052017012.1,65818086270.2
2019-03-25,'601933,”¿ª‘≥¨ –,8.34,8.5,8.28,8.5,8.6,-0.26,-3.0233,0.6326,50403849,424251924.0,79817653980.7,66455549575.4
2019-03-22,'601933,”¿ª‘≥¨ –,8.6,8.66,8.5,8.64,8.6,0.0,0.0,0.3696,29454290,252437007.0,82305974128.8,68527305317.6
2019-03-21,'601933,”¿ª‘≥¨ –,8.6,8.73,8.58,8.67,8.66,-0.06,-0.6928,0.4663,37155324,320546713.0,82305974128.8,68527305317.6
2019-03-20,'601933,”¿ª‘≥¨ –,8.66,8.83,8.56,8.71,8.74,-0.08,-0.9153,0.5059,40315315,350628510.0,82880201855.3,69005402796.6
2019-03-19,'601933,”¿ª‘≥¨ –,8.74,8.79,8.62,8.68,8.65,0.09,1.0405,0.7923,63130922,549752444.0,83645838823.9,69642866101.8
2019-03-18,'601933,”¿ª‘≥¨ –,8.65,8.66,8.28,8.31,8.31,0.34,4.0915,1.0704,85296376,727570268.0,82784497234.2,68925719883.4
2019-03-15,'601933,”¿ª‘≥¨ –,8.31,8.38,8.24,8.26,8.25,0.06,0.7273,0.5347,42609111,353638354.0,79530540117.5,66216500836.0
2019-03-14,'601933,”¿ª‘≥¨ –,8.25,8.37,8.21,8.3,8.32,-0.07,-0.8413,0.3719,29631422,245149930.0,78956312391.0,65738403357.0
2019-03-13,'601933,”¿ª‘≥¨ –,8.32,8.4,8.21,8.4,8.4,-0.08,-0.9524,0.536,42709914,353936821.0,79626244738.6,66296183749.1
2019-03-12,'601933,”¿ª‘≥¨ –,8.4,8.49,8.33,8.39,8.38,0.02,0.2387,0.6769,53940618,453454472.0,80391881707.2,66933647054.4
2019-03-11,'601933,”¿ª‘≥¨ –,8.38,8.47,8.22,8.22,8.26,0.12,1.4528,0.5819,46370889,388693051.0,80200472465.0,66774281228.1
2019-03-08,'601933,”¿ª‘≥¨ –,8.26,8.52,8.25,8.5,8.6,-0.34,-3.9535,0.8671,69090332,577126114.0,79052017012.1,65818086270.2
2019-03-07,'601933,”¿ª‘≥¨ –,8.6,8.74,8.52,8.73,8.79,-0.19,-2.1615,0.979,78008178,671860899.0,82305974128.8,68527305317.6
2019-03-06,'601933,”¿ª‘≥¨ –,8.79,8.87,8.6,8.87,8.87,-0.08,-0.9019,1.0134,80753534,704143660.0,84124361929.3,70041280667.6
2019-03-05,'601933,”¿ª‘≥¨ –,8.87,9.11,8.76,8.81,8.8,0.07,0.7955,0.7797,62127999,553003348.0,84889998898.0,70678743972.9
2019-03-04,'601933,”¿ª‘≥¨ –,8.8,8.96,8.72,8.74,8.72,0.08,0.9174,0.8847,70498585,623198937.0,84220066550.4,70120963580.8
2019-03-01,'601933,”¿ª‘≥¨ –,8.72,8.82,8.65,8.65,8.65,0.07,0.8092,0.5902,47025596,410398306.0,83454429581.8,69483500275.5
2019-02-28,'601933,”¿ª‘≥¨ –,8.65,8.7,8.5,8.68,8.64,0.01,0.1157,0.7108,56638462,487082808.0,82784497234.2,68925719883.4
2019-02-27,'601933,”¿ª‘≥¨ –,8.64,8.92,8.56,8.85,8.85,-0.21,-2.3729,0.6965,55500216,482946474.0,82688792613.1,68846036970.2
2019-02-26,'601933,”¿ª‘≥¨ –,8.85,9.15,8.83,9.1,9.1,-0.25,-2.7473,0.8251,65749373,589482182.0,84698589655.8,70519378146.6
2019-02-25,'601933,”¿ª‘≥¨ –,9.1,9.15,8.79,8.9,8.84,0.26,2.9412,0.9336,74389720,670246842.0,87091205182.8,72511450975.6
2019-02-22,'601933,”¿ª‘≥¨ –,8.84,8.84,8.5,8.56,8.52,0.32,3.7559,0.6563,52296995,455365356.0,84602885034.7,70439695233.4
2019-02-21,'601933,”¿ª‘≥¨ –,8.52,8.78,8.48,8.77,8.7,-0.18,-2.069,0.5456,43477941,375454820.0,81540337160.2,67889842012.3
2019-02-20,'601933,”¿ª‘≥¨ –,8.7,8.86,8.68,8.73,8.69,0.01,0.1151,0.3661,29172810,254963495.0,83263020339.6,69324134449.2
2019-02-19,'601933,”¿ª‘≥¨ –,8.69,8.95,8.63,8.82,8.84,-0.15,-1.6968,0.4442,35394840,311838952.0,83167315718.5,69244451536.0
2019-02-18,'601933,”¿ª‘≥¨ –,8.84,8.88,8.58,8.58,8.56,0.28,3.271,0.4992,39773742,349206662.0,84602885034.7,70439695233.4
2019-02-15,'601933,”¿ª‘≥¨ –,8.56,8.7,8.56,8.66,8.65,-0.09,-1.0405,0.2601,20728523,178817362.0,81923155644.5,68208573665.0
2019-02-14,'601933,”¿ª‘≥¨ –,8.65,8.74,8.59,8.72,8.71,-0.06,-0.6889,0.3009,23974083,207709781.0,82784497234.2,68925719883.4
2019-02-13,'601933,”¿ª‘≥¨ –,8.71,8.82,8.49,8.51,8.55,0.16,1.8713,0.6855,54622233,475831211.0,83358724960.7,69403817362.4
2019-02-12,'601933,”¿ª‘≥¨ –,8.55,8.57,8.21,8.23,8.24,0.31,3.7621,0.5962,47508010,400777204.0,81827451023.4,68128890751.8
2019-02-11,'601933,”¿ª‘≥¨ –,8.24,8.28,8.12,8.22,8.19,0.05,0.6105,0.4036,32159230,263110592.0,78860607769.9,65658720443.8
2019-02-01,'601933,”¿ª‘≥¨ –,8.19,8.23,8.09,8.09,8.06,0.13,1.6129,0.1949,15531580,127186917.0,78382084664.5,65260305878.0
2019-01-31,'601933,”¿ª‘≥¨ –,8.06,8.27,8.03,8.21,8.21,-0.15,-1.827,0.3776,30085637,245028774.0,77137924590.5,64224428007.0
2019-01-30,'601933,”¿ª‘≥¨ –,8.21,8.31,8.19,8.25,8.25,-0.04,-0.4848,0.231,18403773,151763925.0,78573493906.7,65419671704.4
2019-01-29,'601933,”¿ª‘≥¨ –,8.25,8.36,8.18,8.25,8.24,0.01,0.1214,0.3331,26545342,219206255.0,78956312391.0,65738403357.0
2019-01-28,'601933,”¿ª‘≥¨ –,8.24,8.38,8.2,8.24,8.22,0.02,0.2433,0.3695,29442720,244628292.0,78860607769.9,65658720443.8
2019-01-25,'601933,”¿ª‘≥¨ –,8.22,8.26,8.15,8.2,8.16,0.06,0.7353,0.2983,23768885,195225635.0,78669198527.8,65499354617.5
2019-01-24,'601933,”¿ª‘≥¨ –,8.16,8.25,8.13,8.23,8.21,-0.05,-0.609,0.2657,21172279,173047217.0,78094970801.3,65021257138.6
