ÈÕÆÚ,¹ÉÆ±´úÂë,Ãû³Æ,ÊÕÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,¿ªÅÌ¼Û,Ç°ÊÕÅÌ,ÕÇµø¶î,ÕÇµø·ù,»»ÊÖÂÊ,³É½»Á¿,³É½»½ð¶î,×ÜÊÐÖµ,Á÷Í¨ÊÐÖµ
2019-04-26,'002058,Íþ ¶û Ì©,13.03,13.41,13.0,13.4,13.4,-0.37,-2.7612,0.989,1418660,18686750.2,1869131765.96,1869131765.96
2019-04-25,'002058,Íþ ¶û Ì©,13.4,14.19,13.35,14.19,14.23,-0.83,-5.8327,1.3482,1934015,26585489.67,1922207648.8,1922207648.8
2019-04-24,'002058,Íþ ¶û Ì©,14.23,14.27,13.58,13.74,13.74,0.49,3.5662,1.2203,1750435,24389078.3,2041269764.36,2041269764.36
2019-04-23,'002058,Íþ ¶û Ì©,13.74,14.09,13.68,14.09,14.02,-0.28,-1.9971,1.431,2052800,28486510.85,1970980081.68,1970980081.68
2019-04-22,'002058,Íþ ¶û Ì©,14.02,14.28,13.95,14.02,14.0,0.02,0.1429,1.7829,2557556,36053581.95,2011145614.64,2011145614.64
2019-04-19,'002058,Íþ ¶û Ì©,14.0,14.0,13.8,13.99,13.88,0.12,0.8646,0.913,1309700,18248468.0,2008276648.0,2008276648.0
2019-04-18,'002058,Íþ ¶û Ì©,13.88,14.2,13.8,14.05,14.05,-0.17,-1.21,1.1747,1685100,23478012.0,1991062848.16,1991062848.16
2019-04-17,'002058,Íþ ¶û Ì©,14.05,14.05,13.81,13.88,13.81,0.24,1.7379,1.2022,1724599,24051947.88,2015449064.6,2015449064.6
2019-04-16,'002058,Íþ ¶û Ì©,13.81,13.89,13.33,13.71,13.79,0.02,0.145,1.2004,1721900,23429139.49,1981021464.92,1981021464.92
2019-04-15,'002058,Íþ ¶û Ì©,13.79,14.16,13.75,13.99,13.78,0.01,0.0726,1.0121,1451900,20245142.78,1978152498.28,1978152498.28
2019-04-12,'002058,Íþ ¶û Ì©,13.78,14.0,13.6,13.73,13.73,0.05,0.3642,1.1287,1619116,22351219.15,1976718014.96,1976718014.96
2019-04-11,'002058,Íþ ¶û Ì©,13.73,14.42,13.68,14.3,14.3,-0.57,-3.986,1.7263,2476311,34748383.65,1969545598.36,1969545598.36
2019-04-10,'002058,Íþ ¶û Ì©,14.3,14.56,14.16,14.38,14.64,-0.34,-2.3224,2.5403,3643953,52204392.88,2051311147.6,2051311147.6
2019-04-09,'002058,Íþ ¶û Ì©,14.64,15.19,13.89,13.95,13.95,0.69,4.9462,4.794,6876878,101594115.88,2100083580.48,2100083580.48
2019-04-08,'002058,Íþ ¶û Ì©,13.95,14.51,13.75,14.37,14.33,-0.38,-2.6518,1.5018,2154267,30399035.66,2001104231.4,2001104231.4
2019-04-04,'002058,Íþ ¶û Ì©,14.33,14.55,14.17,14.54,14.38,-0.05,-0.3477,1.5922,2283980,32611416.89,2055614597.56,2055614597.56
2019-04-03,'002058,Íþ ¶û Ì©,14.38,14.48,14.13,14.4,14.34,0.04,0.2789,1.6769,2405461,34515612.86,2062787014.16,2062787014.16
2019-04-02,'002058,Íþ ¶û Ì©,14.34,14.53,14.06,14.3,14.16,0.18,1.2712,2.1089,3025228,43421881.77,2057049080.88,2057049080.88
2019-04-01,'002058,Íþ ¶û Ì©,14.16,14.2,13.5,13.6,13.63,0.53,3.8885,1.7079,2449964,34206024.39,2031228381.12,2031228381.12
2019-03-29,'002058,Íþ ¶û Ì©,13.63,13.64,13.11,13.23,13.25,0.38,2.8679,1.453,2084255,27950721.86,1955200765.16,1955200765.16
2019-03-28,'002058,Íþ ¶û Ì©,13.25,13.78,13.03,13.5,13.69,-0.44,-3.214,1.5411,2210688,29627255.97,1900690399.0,1900690399.0
2019-03-27,'002058,Íþ ¶û Ì©,13.69,14.24,13.47,14.18,14.04,-0.35,-2.4929,1.6891,2422925,33283463.2,1963807665.08,1963807665.08
2019-03-26,'002058,Íþ ¶û Ì©,14.04,14.9,13.88,14.53,14.6,-0.56,-3.8356,2.5485,3655737,52482784.31,2014014581.28,2014014581.28
2019-03-25,'002058,Íþ ¶û Ì©,14.6,15.28,14.57,14.96,15.0,-0.4,-2.6667,3.293,4723701,69971727.25,2094345647.2,2094345647.2
2019-03-22,'002058,Íþ ¶û Ì©,15.0,15.0,14.15,14.4,14.32,0.68,4.7486,3.7914,5438733,79511936.84,2151724980.0,2151724980.0
2019-03-21,'002058,Íþ ¶û Ì©,14.32,14.63,14.12,14.29,14.38,-0.06,-0.4172,3.0868,4428001,63957518.33,2054180114.24,2054180114.24
2019-03-20,'002058,Íþ ¶û Ì©,14.38,14.6,13.71,14.26,14.21,0.17,1.1963,3.0482,4372556,61951413.88,2062787014.16,2062787014.16
2019-03-19,'002058,Íþ ¶û Ì©,14.21,15.46,14.07,14.96,14.45,-0.24,-1.6609,3.7576,5390259,78704285.05,2038400797.72,2038400797.72
2019-03-18,'002058,Íþ ¶û Ì©,14.45,14.56,13.72,14.0,13.91,0.54,3.8821,3.2814,4707108,67139832.44,2072828397.4,2072828397.4
2019-03-15,'002058,Íþ ¶û Ì©,13.91,13.99,13.42,13.53,13.47,0.44,3.2665,2.2759,3264771,44953756.87,1995366298.12,1995366298.12
2019-03-14,'002058,Íþ ¶û Ì©,13.47,14.35,13.13,14.2,14.55,-1.08,-7.4227,3.1173,4471645,61016483.56,1932249032.04,1932249032.04
2019-03-13,'002058,Íþ ¶û Ì©,14.55,14.98,14.18,14.36,14.14,0.41,2.8996,4.779,6855344,100001299.36,2087173230.6,2087173230.6
2019-03-12,'002058,Íþ ¶û Ì©,14.14,14.62,13.91,14.46,14.01,0.13,0.9279,5.6848,8154698,115912688.53,2028359414.48,2028359414.48
2019-03-11,'002058,Íþ ¶û Ì©,14.01,14.01,12.85,12.85,12.74,1.27,9.9686,4.0997,5880942,80392072.7,2009711131.32,2009711131.32
