ÈÕÆÚ,¹ÉÆ±´úÂë,Ãû³Æ,ÊÕÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,¿ªÅÌ¼Û,Ç°ÊÕÅÌ,ÕÇµø¶î,ÕÇµø·ù,»»ÊÖÂÊ,³É½»Á¿,³É½»½ð¶î,×ÜÊÐÖµ,Á÷Í¨ÊÐÖµ
2019-04-26,'600600,ÇàµºÆ¡¾Æ,48.59,48.74,47.68,48.09,48.09,0.5,1.0397,0.6423,4469597,215574299.0,65644254009.1,33814442650.0
2019-04-25,'600600,ÇàµºÆ¡¾Æ,48.09,49.48,48.09,49.2,49.3,-1.21,-2.4544,0.602,4189177,204108365.0,64968762611.6,33466485841.5
2019-04-24,'600600,ÇàµºÆ¡¾Æ,49.3,49.85,48.33,49.49,49.37,-0.07,-0.1418,0.8527,5934229,290447990.0,66603451793.5,34308541318.1
2019-04-23,'600600,ÇàµºÆ¡¾Æ,49.37,50.51,48.66,49.5,49.45,-0.08,-0.1618,0.8415,5856347,290391865.0,66698020589.2,34357255271.3
2019-04-22,'600600,ÇàµºÆ¡¾Æ,49.45,50.8,49.05,50.0,50.0,-0.55,-1.1,0.6407,4458910,222711010.0,66806099212.8,34412928360.7
2019-04-19,'600600,ÇàµºÆ¡¾Æ,50.0,50.67,49.2,50.2,50.8,-0.8,-1.5748,0.9002,6264432,312760163.0,67549139750.0,34795680850.0
2019-04-18,'600600,ÇàµºÆ¡¾Æ,50.8,51.96,47.6,47.85,47.85,2.95,6.1651,1.9237,13387274,673860921.0,68629925986.0,35352411743.6
2019-04-17,'600600,ÇàµºÆ¡¾Æ,47.85,48.31,47.3,48.1,47.79,0.06,0.1255,0.6749,4696670,224613476.0,64644526740.8,33299466573.5
2019-04-16,'600600,ÇàµºÆ¡¾Æ,47.79,47.92,46.8,47.18,47.18,0.61,1.2929,0.8123,5652769,268608966.0,64563467773.1,33257711756.4
2019-04-15,'600600,ÇàµºÆ¡¾Æ,47.18,50.0,47.01,49.48,48.8,-1.62,-3.3197,1.434,9979407,482005830.0,63739368268.1,32833204450.1
2019-04-12,'600600,ÇàµºÆ¡¾Æ,48.8,50.68,47.6,47.6,47.8,1.0,2.0921,1.3877,9656892,471910223.0,65927960396.0,33960584509.6
2019-04-11,'600600,ÇàµºÆ¡¾Æ,47.8,48.94,47.4,48.88,48.56,-0.76,-1.5651,1.0675,7428645,355926753.0,64576977601.0,33264670892.6
2019-04-10,'600600,ÇàµºÆ¡¾Æ,48.56,49.24,47.51,48.46,48.4,0.16,0.3306,1.1039,7682525,371874290.0,65603724525.2,33793565241.5
2019-04-09,'600600,ÇàµºÆ¡¾Æ,48.4,48.77,46.72,48.3,48.5,-0.1,-0.2062,1.0435,7261999,347544255.0,65387567278.0,33682219062.8
2019-04-08,'600600,ÇàµºÆ¡¾Æ,48.5,50.5,47.91,49.15,49.1,-0.6,-1.222,1.2956,9016188,440374024.0,65522665557.5,33751810424.5
2019-04-04,'600600,ÇàµºÆ¡¾Æ,49.1,50.19,48.17,49.14,48.6,0.5,1.0288,1.4793,10294498,505700574.0,66333255234.5,34169358594.7
2019-04-03,'600600,ÇàµºÆ¡¾Æ,48.6,50.46,46.25,46.5,46.16,2.44,5.286,1.8204,12668527,618031218.0,65657763837.0,33821401786.2
2019-04-02,'600600,ÇàµºÆ¡¾Æ,46.16,47.25,45.13,46.15,46.15,0.01,0.0217,1.3191,9179787,424524193.0,62361365817.2,32123372560.7
2019-04-01,'600600,ÇàµºÆ¡¾Æ,46.15,46.5,43.01,43.01,43.17,2.98,6.9029,2.3206,16149715,734712777.0,62347855989.2,32116413424.5
2019-03-29,'600600,ÇàµºÆ¡¾Æ,43.17,44.2,40.3,40.38,41.13,2.04,4.9599,2.6503,18443559,789433381.0,58321927260.2,30042590845.9
2019-03-28,'600600,ÇàµºÆ¡¾Æ,41.13,41.39,40.16,40.5,40.55,0.58,1.4303,1.4029,9762907,398557038.0,55565922358.3,28622927067.2
2019-03-27,'600600,ÇàµºÆ¡¾Æ,40.55,41.29,38.3,38.3,38.22,2.33,6.0963,2.4649,17153443,686532808.0,54782352337.2,28219297169.3
2019-03-26,'600600,ÇàµºÆ¡¾Æ,38.22,39.43,37.88,39.26,39.15,-0.93,-2.3755,1.1997,8348762,321733893.0,51634562424.9,26597818441.7
2019-03-25,'600600,ÇàµºÆ¡¾Æ,39.15,39.99,38.78,39.2,40.19,-1.04,-2.5877,1.0929,7605420,299882700.0,52890976424.2,27245018105.5
2019-03-22,'600600,ÇàµºÆ¡¾Æ,40.19,40.85,39.8,40.34,40.3,-0.11,-0.273,1.2185,8479924,341251407.0,54295998531.1,27968768267.2
2019-03-21,'600600,ÇàµºÆ¡¾Æ,40.3,41.06,40.05,40.9,40.81,-0.51,-1.2497,1.1721,8157032,329198529.0,54444606638.5,28045318765.1
2019-03-20,'600600,ÇàµºÆ¡¾Æ,40.81,41.8,40.4,40.99,40.98,-0.17,-0.4148,1.1674,8124307,333870030.0,55133607863.9,28400234709.8
2019-03-19,'600600,ÇàµºÆ¡¾Æ,40.98,42.19,40.76,41.69,41.55,-0.57,-1.3718,1.3881,9660080,398393222.0,55363274939.1,28518540024.7
2019-03-18,'600600,ÇàµºÆ¡¾Æ,41.55,42.28,39.0,39.31,38.94,2.61,6.7026,2.5119,17480448,716186767.0,56133335132.2,28915210786.3
2019-03-15,'600600,ÇàµºÆ¡¾Æ,38.94,39.8,38.52,38.99,38.93,0.01,0.0257,1.4256,9920701,388936166.0,52607270037.3,27098876246.0
2019-03-14,'600600,ÇàµºÆ¡¾Æ,38.93,38.95,37.5,37.6,37.58,1.35,3.5923,1.2235,8514560,326688050.0,52593760209.3,27091917109.8
2019-03-13,'600600,ÇàµºÆ¡¾Æ,37.58,38.38,37.51,38.0,38.19,-0.61,-1.5973,0.6646,4625254,174532228.0,50769933436.1,26152433726.9
2019-03-12,'600600,ÇàµºÆ¡¾Æ,38.19,38.58,37.81,38.15,37.94,0.25,0.6589,0.8039,5594394,213525945.0,51594032941.1,26576941033.2
2019-03-11,'600600,ÇàµºÆ¡¾Æ,37.94,38.09,37.5,37.51,37.51,0.43,1.1464,0.7218,5023421,189899270.0,51256287242.3,26402962629.0
2019-03-08,'600600,ÇàµºÆ¡¾Æ,37.51,38.94,37.4,38.89,39.28,-1.77,-4.5061,1.1599,8072114,307357128.0,50675364640.4,26103719773.7
2019-03-07,'600600,ÇàµºÆ¡¾Æ,39.28,40.49,38.95,39.74,39.77,-0.49,-1.2321,1.0476,7290536,287038198.0,53066604187.6,27335486875.8
2019-03-06,'600600,ÇàµºÆ¡¾Æ,39.77,40.15,39.17,40.0,39.95,-0.18,-0.4506,1.0537,7332867,289999458.0,53728585757.2,27676484548.1
2019-03-05,'600600,ÇàµºÆ¡¾Æ,39.95,40.8,39.55,40.5,40.29,-0.34,-0.8439,1.111,7731621,309764984.0,53971762660.2,27801748999.2
2019-03-04,'600600,ÇàµºÆ¡¾Æ,40.29,40.58,38.65,39.3,39.23,1.06,2.702,1.3529,9415014,375087534.0,54431096810.6,28038359628.9
2019-03-01,'600600,ÇàµºÆ¡¾Æ,39.23,39.29,38.37,38.37,38.28,0.95,2.4817,1.1746,8174414,317295488.0,52999055047.8,27300691194.9
2019-02-28,'600600,ÇàµºÆ¡¾Æ,38.28,38.75,38.02,38.4,38.94,-0.66,-1.6949,0.6932,4823934,185096526.0,51715621392.6,26639573258.8
2019-02-27,'600600,ÇàµºÆ¡¾Æ,38.94,40.85,38.48,39.5,39.7,-0.76,-1.9144,1.3843,9633296,383596722.0,52607270037.3,27098876246.0
2019-02-26,'600600,ÇàµºÆ¡¾Æ,39.7,40.74,38.39,39.0,39.1,0.6,1.5345,1.2708,8844006,348611319.0,53634016961.5,27627770594.9
2019-02-25,'600600,ÇàµºÆ¡¾Æ,39.1,39.18,37.78,37.99,37.91,1.19,3.139,1.1705,8145494,313496507.0,52823427284.5,27210222424.7
2019-02-22,'600600,ÇàµºÆ¡¾Æ,37.91,37.99,37.3,37.81,38.0,-0.09,-0.2368,0.8426,5863946,219844137.0,51215757758.4,26382085220.5
2019-02-21,'600600,ÇàµºÆ¡¾Æ,38.0,38.48,37.62,38.2,37.91,0.09,0.2374,0.5833,4059383,154594246.0,51337346210.0,26444717446.0
2019-02-20,'600600,ÇàµºÆ¡¾Æ,37.91,38.57,37.71,38.21,38.2,-0.29,-0.7592,0.5032,3501712,133493067.0,51215757758.4,26382085220.5
2019-02-19,'600600,ÇàµºÆ¡¾Æ,38.2,39.37,37.55,39.14,39.06,-0.86,-2.2017,0.858,5970855,228547401.0,51607542769.0,26583900169.4
2019-02-18,'600600,ÇàµºÆ¡¾Æ,39.06,39.51,38.35,38.38,38.33,0.73,1.9045,0.4957,3449336,134124332.0,52769387972.7,27182385880.0
2019-02-15,'600600,ÇàµºÆ¡¾Æ,38.33,39.39,38.2,39.39,39.46,-1.13,-2.8637,0.4951,3445361,133628747.0,51783170532.3,26674368939.6
2019-02-14,'600600,ÇàµºÆ¡¾Æ,39.46,40.24,38.38,38.48,38.55,0.91,2.3606,0.6182,4301795,169979248.0,53309781090.7,27460751326.8
2019-02-13,'600600,ÇàµºÆ¡¾Æ,38.55,38.7,38.25,38.4,38.45,0.1,0.2601,0.5466,3804185,146387181.0,52080386747.2,26827469935.3
2019-02-12,'600600,ÇàµºÆ¡¾Æ,38.45,38.7,38.1,38.67,38.7,-0.25,-0.646,0.6106,4249343,162797256.0,51945288467.8,26757878573.7
2019-02-11,'600600,ÇàµºÆ¡¾Æ,38.7,39.0,37.5,38.1,38.1,0.6,1.5748,0.6348,4417674,169038904.0,52283034166.5,26931856977.9
2019-02-01,'600600,ÇàµºÆ¡¾Æ,38.1,38.2,37.5,37.77,37.73,0.37,0.9807,0.4589,3193602,121164335.0,51472444489.5,26514308807.7
2019-01-31,'600600,ÇàµºÆ¡¾Æ,37.73,38.12,37.05,37.05,37.19,0.54,1.452,0.3673,2556359,96315779.0,50972580855.3,26256820769.4
2019-01-30,'600600,ÇàµºÆ¡¾Æ,37.19,38.68,37.16,37.54,38.13,-0.94,-2.4653,0.5726,3985083,150941078.0,50243050146.1,25881027416.2
2019-01-29,'600600,ÇàµºÆ¡¾Æ,38.13,38.38,36.1,36.8,36.96,1.17,3.1656,0.7123,4956990,185960075.0,51512973973.3,26535186216.2
2019-01-28,'600600,ÇàµºÆ¡¾Æ,36.96,37.94,36.6,37.0,36.83,0.13,0.353,0.6271,4363808,162558748.0,49932324103.2,25720967284.3
2019-01-25,'600600,ÇàµºÆ¡¾Æ,36.83,37.56,36.16,36.57,36.58,0.25,0.6834,0.4565,3176591,116864251.0,49756696339.8,25630498514.1
2019-01-24,'600600,ÇàµºÆ¡¾Æ,36.58,36.81,36.04,36.22,36.3,0.28,0.7713,0.3353,2333696,85021558.0,49418950641.1,25456520109.9
