»’∆⁄,π…∆±¥˙¬Î,√˚≥∆, ’≈Ãº€,◊Ó∏ﬂº€,◊ÓµÕº€,ø™≈Ãº€,«∞ ’≈Ã,’«µ¯∂Ó,’«µ¯∑˘,ªª ÷¬ ,≥…Ωª¡ø,≥…ΩªΩ∂Ó,◊‹ –÷µ,¡˜Õ® –÷µ
2019-04-26,'603778,«¨æ∞‘∞¡÷,5.18,5.28,5.05,5.2,5.29,-0.11,-2.0794,1.3451,6725475,34840972.0,2590000000.0,2590000000.0
2019-04-25,'603778,«¨æ∞‘∞¡÷,5.29,5.57,5.25,5.43,5.56,-0.27,-4.8561,2.5904,12951850,70178089.0,2645000000.0,2645000000.0
2019-04-24,'603778,«¨æ∞‘∞¡÷,5.56,5.56,5.15,5.19,5.19,0.37,7.1291,2.5539,12769300,68670974.0,2780000000.0,2780000000.0
2019-04-23,'603778,«¨æ∞‘∞¡÷,5.19,5.45,5.12,5.41,5.41,-0.22,-4.0665,1.917,9585050,50430965.0,2595000000.0,2595000000.0
2019-04-22,'603778,«¨æ∞‘∞¡÷,5.41,5.65,5.4,5.6,5.59,-0.18,-3.22,1.9654,9826750,54127705.0,2705000000.0,2705000000.0
2019-04-19,'603778,«¨æ∞‘∞¡÷,5.59,5.68,5.3,5.32,5.34,0.25,4.6816,3.251,16255117,89416628.0,2795000000.0,2795000000.0
2019-04-18,'603778,«¨æ∞‘∞¡÷,5.34,5.6,5.33,5.46,5.48,-0.14,-2.5547,1.8017,9008695,48966996.0,2670000000.0,2670000000.0
2019-04-17,'603778,«¨æ∞‘∞¡÷,5.48,5.56,5.36,5.56,5.52,-0.04,-0.7246,2.7505,13752446,74820979.0,2740000000.0,2740000000.0
2019-04-16,'603778,«¨æ∞‘∞¡÷,5.52,5.54,5.21,5.3,5.31,0.21,3.9548,3.7638,18818915,100674572.0,2760000000.0,2760000000.0
2019-04-15,'603778,«¨æ∞‘∞¡÷,5.31,5.34,5.15,5.22,5.16,0.15,2.907,2.8137,14068350,74011247.0,2655000000.0,2655000000.0
