ÈÕÆÚ,¹ÉÆ±´úÂë,Ãû³Æ,ÊÕÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,¿ªÅÌ¼Û,Ç°ÊÕÅÌ,ÕÇµø¶î,ÕÇµø·ù,»»ÊÖÂÊ,³É½»Á¿,³É½»½ð¶î,×ÜÊÐÖµ,Á÷Í¨ÊÐÖµ
2019-04-26,'603127,ÕÑÑÜÐÂÒ©,46.63,48.27,45.88,47.2,48.0,-1.37,-2.8542,1.831,1430648,67048853.0,7507077477.2,3643353167.72
2019-04-25,'603127,ÕÑÑÜÐÂÒ©,48.0,49.0,47.81,48.76,48.73,-0.73,-1.4981,1.3512,1055761,51164296.0,7727637120.0,3750395712.0
2019-04-24,'603127,ÕÑÑÜÐÂÒ©,48.73,48.98,47.7,48.43,48.7,0.03,0.0616,1.6208,1266406,61324077.0,7845161601.2,3807432980.12
2019-04-23,'603127,ÕÑÑÜÐÂÒ©,48.7,49.42,48.07,48.5,48.53,0.17,0.3503,1.4803,1156593,56269001.0,7840331828.0,3805088982.8
2019-04-22,'603127,ÕÑÑÜÐÂÒ©,48.53,49.9,47.7,48.94,48.94,-0.41,-0.8378,1.9444,1519214,73801225.0,7812963113.2,3791806331.32
2019-04-19,'603127,ÕÑÑÜÐÂÒ©,48.94,49.11,47.13,47.29,47.29,1.65,3.4891,3.5019,2736129,133018104.0,7878970013.6,3823840961.36
2019-04-18,'603127,ÕÑÑÜÐÂÒ©,47.29,47.48,46.25,46.25,46.3,0.99,2.1382,1.8351,1433860,67470905.0,7613332487.6,3694921108.76
2019-04-17,'603127,ÕÑÑÜÐÂÒ©,46.3,46.8,46.09,46.37,46.58,-0.28,-0.6011,1.2315,962199,44682896.0,7453949972.0,3617569197.2
2019-04-16,'603127,ÕÑÑÜÐÂÒ©,46.58,46.58,45.51,45.78,45.88,0.7,1.5257,1.5135,1182553,54509793.0,7499027855.2,3639446505.52
2019-04-15,'603127,ÕÑÑÜÐÂÒ©,45.88,47.3,45.69,46.09,45.78,0.1,0.2184,2.5303,1977044,92042264.0,7386333147.2,3584753234.72
2019-04-12,'603127,ÕÑÑÜÐÂÒ©,45.78,46.51,45.28,45.28,45.81,-0.03,-0.0655,1.7804,1391067,63970840.0,7370233903.2,3576939910.32
2019-04-11,'603127,ÕÑÑÜÐÂÒ©,45.81,48.5,45.07,48.01,49.38,-3.57,-7.2296,4.7887,3741584,172958959.0,7375063676.4,3579283907.64
2019-04-10,'603127,DRÕÑÑÜÐÂ,49.38,51.2,48.33,48.71,48.71,0.67,1.3755,2.7168,2122745,105597570.0,7949806687.2,3858219588.72
2019-04-09,'603127,ÕÑÑÜÐÂÒ©,68.5,69.48,68.01,69.0,68.73,-0.23,-0.3346,3.0342,1693361,116143741.0,7877130100.0,3822948010.0
2019-04-08,'603127,ÕÑÑÜÐÂÒ©,68.73,68.75,67.5,68.6,68.3,0.43,0.6296,3.4699,1936534,132180057.0,7903578858.0,3835784185.8
2019-04-04,'603127,ÕÑÑÜÐÂÒ©,68.3,68.56,67.55,68.56,68.28,0.02,0.0293,3.5461,1979040,134559636.0,7854131180.0,3811786118.0
2019-04-03,'603127,ÕÑÑÜÐÂÒ©,68.28,68.28,67.11,67.39,67.72,0.56,0.8269,3.9819,2222251,150878196.0,7851831288.0,3810669928.8
