»’∆⁄,π…∆±¥˙¬Î,√˚≥∆, ’≈Ãº€,◊Ó∏ﬂº€,◊ÓµÕº€,ø™≈Ãº€,«∞ ’≈Ã,’«µ¯∂Ó,’«µ¯∑˘,ªª ÷¬ ,≥…Ωª¡ø,≥…ΩªΩ∂Ó,◊‹ –÷µ,¡˜Õ® –÷µ
2019-04-26,'300146,Ã¿≥º±∂Ω°,21.46,21.46,20.45,20.46,19.51,1.95,9.9949,2.1004,30743687,649334801.43,31520831704.8,31410656064.8
2019-04-25,'300146,Ã¿≥º±∂Ω°,19.51,20.25,19.51,20.1,20.24,-0.73,-3.6067,0.7244,10602261,210885898.69,28656636838.8,28556472498.8
2019-04-24,'300146,Ã¿≥º±∂Ω°,20.24,20.38,19.55,20.13,20.13,0.11,0.5464,0.9014,13194002,264348979.08,29728873891.2,29624961731.2
2019-04-23,'300146,Ã¿≥º±∂Ω°,20.13,20.46,19.91,20.33,20.3,-0.17,-0.8374,0.7835,11468006,231399621.47,29567303924.4,29463956504.4
2019-04-22,'300146,Ã¿≥º±∂Ω°,20.3,21.02,20.18,20.92,20.87,-0.57,-2.7312,0.7327,10725068,220216050.34,29817002964.0,29712782764.0
2019-04-19,'300146,Ã¿≥º±∂Ω°,20.87,21.14,20.69,20.71,20.77,0.1,0.4815,0.7284,10661387,222606804.8,30654229155.6,30547082575.6
2019-04-18,'300146,Ã¿≥º±∂Ω°,20.77,20.88,20.42,20.68,20.7,0.07,0.3382,0.7121,10422878,215599838.64,30507347367.6,30400714187.6
2019-04-17,'300146,Ã¿≥º±∂Ω°,20.7,20.78,20.21,20.58,20.06,0.64,3.1904,1.2838,18790138,386201939.66,30404530116.0,30298256316.0
2019-04-16,'300146,Ã¿≥º±∂Ω°,0.0,0.0,0.0,0.0,20.06,None,None,0.0,0,0.0,29464486672.8,29361498632.8
2019-04-15,'300146,Ã¿≥º±∂Ω°,20.06,21.15,20.05,21.08,20.75,-0.69,-3.3253,1.249,18281182,375509935.18,29464486672.8,29361498632.8
2019-04-12,'300146,Ã¿≥º±∂Ω°,20.75,21.14,20.59,20.79,20.86,-0.11,-0.5273,0.7635,11175076,232557254.27,30477971010.0,30371440510.0
2019-04-11,'300146,Ã¿≥º±∂Ω°,20.86,22.11,20.71,21.95,22.11,-1.25,-5.6536,1.6303,23862545,507405287.27,30639540976.8,30532445736.8
2019-04-10,'300146,Ã¿≥º±∂Ω°,22.11,22.3,21.82,21.99,22.07,0.04,0.1812,1.0535,15419179,340761097.78,32475563326.8,32362050586.8
2019-04-09,'300146,Ã¿≥º±∂Ω°,22.07,22.15,21.48,21.66,21.71,0.36,1.6582,1.3263,19412711,422730856.02,32416810611.6,32303503231.6
2019-04-08,'300146,Ã¿≥º±∂Ω°,21.71,22.44,21.51,22.12,22.1,-0.39,-1.7647,1.9363,28341462,618632359.15,31888036174.8,31776577034.8
2019-04-04,'300146,Ã¿≥º±∂Ω°,22.1,22.6,22.02,22.55,22.61,-0.51,-2.2556,1.0867,15905802,353836275.98,32460875148.0,32347413748.0
2019-04-03,'300146,Ã¿≥º±∂Ω°,22.61,22.69,22.0,22.69,22.9,-0.29,-1.2664,0.9732,14244338,319702985.94,33209972266.8,33093892526.8
2019-04-02,'300146,Ã¿≥º±∂Ω°,23.4,23.89,23.16,23.4,23.6,-0.2,-0.8475,0.97,14197678,332447143.76,34370338392.0,34250202792.0
2019-04-01,'300146,Ã¿≥º±∂Ω°,23.6,23.62,22.72,22.75,22.85,0.75,3.2823,1.5373,22501553,523635757.27,34664101968.0,34542939568.0
2019-03-29,'300146,Ã¿≥º±∂Ω°,22.85,22.95,21.44,22.59,23.06,-0.21,-0.9107,2.3165,33905871,757231055.39,33562488558.0,33445176658.0
2019-03-28,'300146,Ã¿≥º±∂Ω°,23.06,23.43,22.07,22.09,22.35,0.71,3.1767,1.3482,19733151,453557935.55,33870940312.8,33752550272.8
2019-03-27,'300146,Ã¿≥º±∂Ω°,22.35,22.46,21.8,22.01,21.79,0.56,2.57,0.9088,13301878,294884807.49,32828079618.0,32713334718.0
2019-03-26,'300146,Ã¿≥º±∂Ω°,21.79,22.88,21.65,22.48,22.28,-0.49,-2.1993,1.0686,15640358,347443931.64,32005541605.2,31893671745.2
2019-03-25,'300146,Ã¿≥º±∂Ω°,22.28,23.05,22.2,22.49,22.82,-0.54,-2.3663,0.9617,14076050,318333160.86,32725262366.4,32610876846.4
2019-03-22,'300146,Ã¿≥º±∂Ω°,22.82,22.96,22.24,22.7,22.73,0.09,0.396,1.0215,14951009,337876908.29,33518424021.6,33401266141.6
2019-03-21,'300146,Ã¿≥º±∂Ω°,22.73,23.16,22.46,22.73,22.97,-0.24,-1.0448,1.0001,14637899,333009432.15,33386230412.4,33269534592.4
2019-03-20,'300146,Ã¿≥º±∂Ω°,22.97,23.71,22.45,22.7,22.82,0.15,0.6573,1.2748,18658417,430217632.8,33738746703.6,33620818723.6
2019-03-19,'300146,Ã¿≥º±∂Ω°,22.82,23.44,22.64,23.2,23.28,-0.46,-1.9759,1.2779,18704449,428646847.05,33518424021.6,33401266141.6
