хуфз,╧иф╠╢ЗбК,цШЁф,йуел╪ш,вН╦ъ╪ш,вН╣м╪ш,©╙ел╪ш,г╟йуел,уг╣Ь╤Н,уг╣Ь╥Ы,╩╩йжбй,Ёи╫╩а©,Ёи╫╩╫П╤Н,вэйпж╣,аВм╗йпж╣
2019-02-21,'300173,жг╩шки╣б,5.18,5.4,5.16,5.27,5.29,-0.11,-2.0794,5.6912,33360509,175965399.24,3036415005.54,3036415005.54
2019-02-20,'300173,жг╩шки╣б,5.29,5.4,5.17,5.39,5.52,-0.23,-4.1667,7.1482,41901416,221928561.52,3100894860.87,3100894860.87
2019-02-19,'300173,жг╩шки╣б,5.52,5.87,5.38,5.87,5.34,0.18,3.3708,12.3861,72604668,412156162.94,3235716376.56,3235716376.56
2019-02-18,'300173,жг╩шки╣б,5.34,5.34,4.9,4.9,4.85,0.49,10.1031,6.3553,37253394,197124548.96,3130203886.02,3130203886.02
2019-02-15,'300173,жг╩шки╣б,4.85,5.1,4.77,4.77,4.77,0.08,1.6771,3.4037,19951603,98400121.58,2842975439.55,2842975439.55
2019-02-14,'300173,жг╩шки╣б,4.77,4.82,4.66,4.74,4.74,0.03,0.6329,2.3277,13644306,64720582.49,2796080999.31,2796080999.31
2019-02-13,'300173,жг╩шки╣б,4.74,4.87,4.48,4.48,4.5,0.24,5.3333,3.0347,17788995,83719002.44,2778495584.22,2778495584.22
2019-02-12,'300173,жг╩шки╣б,4.5,4.57,4.38,4.41,4.4,0.1,2.2727,1.4791,8670127,38893938.69,2637812263.5,2637812263.5
2019-02-11,'300173,жг╩шки╣б,4.4,4.41,4.21,4.23,4.21,0.19,4.5131,1.4829,8692400,37554575.0,2579194213.2,2579194213.2
2019-02-01,'300173,жг╩шки╣б,4.21,4.23,4.03,4.05,4.16,0.05,1.2019,2.1512,12610157,52126966.41,2467819917.63,2467819917.63
2019-01-31,'300173,жг╩шки╣б,4.16,4.69,4.16,4.69,4.62,-0.46,-9.9567,2.2239,13036300,56516546.0,2438510892.48,2438510892.48
2019-01-30,'300173,жг╩шки╣б,4.62,4.76,4.55,4.7,4.7,-0.08,-1.7021,1.0316,6047161,28245792.71,2708153923.86,2708153923.86
2019-01-29,'300173,жг╩шки╣б,4.7,4.87,4.54,4.87,4.85,-0.15,-3.0928,1.6983,9955300,46603994.48,2755048364.1,2755048364.1
2019-01-28,'300173,жг╩шки╣б,4.85,4.96,4.81,4.88,4.83,0.02,0.4141,1.4219,8334976,40778147.16,2842975439.55,2842975439.55
2019-01-25,'300173,жг╩шки╣б,4.83,5.04,4.83,5.02,5.01,-0.18,-3.5928,1.6824,9862109,48568048.19,2831251829.49,2831251829.49
2019-01-24,'300173,жг╩шки╣б,5.01,5.11,4.99,5.11,5.06,-0.05,-0.9881,1.3517,7923109,39924987.0,2936764320.03,2936764320.03
2019-01-23,'300173,жг╩шки╣б,5.06,5.1,4.93,5.07,5.06,0.0,0.0,1.8504,10846500,54372852.0,2966073345.18,2966073345.18
2019-01-22,'300173,жг╩шки╣б,5.06,5.24,5.03,5.24,5.2,-0.14,-2.6923,1.821,10674400,54633754.7,2966073345.18,2966073345.18
2019-01-21,'300173,жг╩шки╣б,5.2,5.31,5.14,5.22,5.23,-0.03,-0.5736,1.3854,8120735,42397223.2,3048138615.6,3048138615.6
2019-01-18,'300173,жг╩шки╣б,5.23,5.33,5.2,5.22,5.21,0.02,0.3839,1.6051,9408735,49448581.35,3065724030.69,3065724030.69
2019-01-17,'300173,жг╩шки╣б,5.21,5.36,5.18,5.32,5.37,-0.16,-2.9795,2.0814,12200865,64261767.6,3054000420.63,3054000420.63
2019-01-16,'300173,жг╩шки╣б,5.37,5.54,5.32,5.48,5.51,-0.14,-2.5408,3.2881,19273980,103760017.22,3147789301.11,3147789301.11
2019-01-15,'300173,жг╩шки╣б,5.51,5.7,5.13,5.2,5.24,0.27,5.1527,6.1408,35996145,195716914.45,3229854571.53,3229854571.53
2019-01-14,'300173,жг╩шки╣б,5.24,5.24,5.02,5.21,5.17,0.07,1.354,2.3048,13510014,69275916.1,3071585835.72,3071585835.72
2019-01-11,'300173,жг╩шки╣б,5.17,5.24,5.06,5.08,5.12,0.05,0.9766,2.7617,16188830,83492519.6,3030553200.51,3030553200.51
2019-01-10,'300173,жг╩шки╣б,5.12,5.45,5.08,5.32,5.38,-0.26,-4.8327,4.8706,28550709,148267847.51,3001244175.36,3001244175.36
2019-01-09,'300173,жг╩шки╣б,5.38,5.72,5.31,5.72,5.2,0.18,3.4615,7.4641,43753161,243262225.06,3153651106.14,3153651106.14
2019-01-08,'300173,жг╩шки╣б,5.2,5.39,5.11,5.16,5.15,0.05,0.9709,3.1801,18641380,97107482.2,3048138615.6,3048138615.6
2019-01-07,'300173,жг╩шки╣б,5.15,5.24,5.05,5.1,5.14,0.01,0.1946,4.4064,25829365,132992362.3,3018829590.45,3018829590.45
2019-01-04,'300173,жг╩шки╣б,5.14,5.3,4.65,4.72,4.82,0.32,6.639,5.6017,32835864,167626821.69,3012967785.42,3012967785.42
2019-01-03,'300173,жг╩шки╣б,4.82,5.08,4.66,4.72,4.63,0.19,4.1037,2.8696,16820800,82293141.09,2825390024.46,2825390024.46
2019-01-02,'300173,жг╩шки╣б,4.63,4.75,4.57,4.57,4.53,0.1,2.2075,1.422,8335700,38895123.0,2714015728.89,2714015728.89
2018-12-28,'300173,жг╩шки╣б,4.53,4.63,4.51,4.52,4.47,0.06,1.3423,1.711,10029435,45877714.0,2655397678.59,2655397678.59
2018-12-27,'300173,жг╩шки╣б,4.47,5.02,4.45,4.98,4.9,-0.43,-8.7755,2.1301,12486200,59288542.0,2620226848.41,2620226848.41
2018-12-26,'300173,жг╩шки╣б,4.9,5.08,4.89,4.97,5.03,-0.13,-2.5845,1.4554,8531091,42344548.99,2872284464.7,2872284464.7
2018-12-25,'300173,жг╩шки╣б,5.03,5.08,4.71,4.99,5.15,-0.12,-2.3301,2.4228,14201900,69702859.0,2948487930.09,2948487930.09
2018-12-24,'300173,жг╩шки╣б,5.15,5.19,5.07,5.14,5.14,0.01,0.1946,1.5779,9249492,47515065.14,3018829590.45,3018829590.45
2018-12-21,'300173,жг╩шки╣б,5.14,5.26,5.05,5.11,5.16,-0.02,-0.3876,2.0496,12014091,61849647.65,3012967785.42,3012967785.42
2018-12-20,'300173,жг╩шки╣б,5.16,5.24,5.02,5.03,5.05,0.11,2.1782,2.3381,13705638,70335747.92,3024691395.48,3024691395.48
2018-12-19,'300173,жг╩шки╣б,5.05,5.15,5.03,5.11,5.15,-0.1,-1.9417,1.6447,9641138,48888596.57,2960211540.15,2960211540.15
2018-12-18,'300173,жг╩шки╣б,5.15,5.27,4.9,4.94,4.98,0.17,3.4137,3.2461,19028247,97346720.7,3018829590.45,3018829590.45
2018-12-17,'300173,жг╩шки╣б,4.98,5.04,4.82,4.99,5.02,-0.04,-0.7968,1.9425,11386848,56123597.64,2919178904.94,2919178904.94
2018-12-14,'300173,жг╩шки╣б,5.02,5.28,5.01,5.28,5.3,-0.28,-5.283,2.5804,15125600,77597227.0,2942626125.06,2942626125.06
2018-12-13,'300173,жг╩шки╣б,5.3,5.33,5.12,5.18,5.18,0.12,2.3166,2.3654,13865448,72646249.6,3106756665.9,3106756665.9
2018-12-12,'300173,жг╩шки╣б,5.18,5.45,5.17,5.39,5.3,-0.12,-2.2642,1.8383,10776002,56976633.5,3036415005.54,3036415005.54
2018-12-11,'300173,жг╩шки╣б,5.3,5.37,5.2,5.33,5.29,0.01,0.189,2.6733,15670402,82610398.68,3106756665.9,3106756665.9
2018-12-10,'300173,жг╩шки╣б,5.29,5.34,5.02,5.13,5.14,0.15,2.9183,2.6928,15784398,82228116.67,3100894860.87,3100894860.87
2018-12-07,'300173,жг╩шки╣б,5.14,5.29,5.09,5.09,5.09,0.05,0.9823,2.3477,13761799,71237406.79,3012967785.42,3012967785.42
2018-12-06,'300173,жг╩шки╣б,5.09,5.34,5.03,5.26,5.33,-0.24,-4.5028,2.7404,16063402,83089778.3,2983658760.27,2983658760.27
2018-12-05,'300173,жг╩шки╣б,5.33,5.38,5.22,5.24,5.45,-0.12,-2.2018,2.8013,16420804,87109961.14,3124342080.99,3124342080.99
2018-12-04,'300173,жг╩шки╣б,5.45,5.57,5.22,5.26,5.33,0.12,2.2514,4.1415,24276600,131316034.0,3194683741.35,3194683741.35
2018-12-03,'300173,жг╩шки╣б,5.33,5.38,5.18,5.26,5.14,0.19,3.6965,3.9229,22995200,122002572.0,3124342080.99,3124342080.99
2018-11-30,'300173,жг╩шки╣б,5.14,5.2,4.96,5.13,5.2,-0.06,-1.1538,3.2846,19253400,97904282.0,3012967785.42,3012967785.42
2018-11-29,'300173,жг╩шки╣б,5.2,5.53,5.1,5.43,5.41,-0.21,-3.8817,5.5016,32249091,172094503.29,3048138615.6,3048138615.6
2018-11-28,'300173,жг╩шки╣б,5.41,5.62,5.31,5.56,5.75,-0.34,-5.913,6.2764,36790893,200455412.69,3171236521.23,3171236521.23
2018-11-27,'300173,жг╩шки╣б,5.75,5.99,5.54,5.94,6.16,-0.41,-6.6558,10.3692,60781953,347796408.52,3370537892.25,3370537892.25
2018-11-26,'300173,жг╩шки╣б,6.16,6.75,6.14,6.33,6.14,0.02,0.3257,15.4404,90508344,587321433.93,3610871898.48,3610871898.48
2018-11-23,'300173,жг╩шки╣б,6.14,6.14,5.41,5.52,5.58,0.56,10.0358,9.2856,54430636,317315101.76,3599148288.42,3599148288.42
2018-11-22,'300173,жг╩шки╣б,5.58,5.9,5.27,5.46,5.4,0.18,3.3333,7.839,45950633,254657290.5,3270887206.74,3270887206.74
2018-11-21,'300173,жг╩шки╣б,5.4,5.44,5.01,5.1,5.19,0.21,4.0462,4.5579,26717416,139504962.14,3165374716.2,3165374716.2
2018-11-20,'300173,жг╩шки╣б,5.19,5.68,5.16,5.26,5.36,-0.17,-3.1716,4.9302,28900100,155728895.85,3042276810.57,3042276810.57
2018-11-19,'300173,жг╩шки╣б,5.36,5.48,5.25,5.41,5.55,-0.19,-3.4234,5.1474,30173146,161464740.3,3141927496.08,3141927496.08
2018-11-16,'300173,жг╩шки╣б,5.55,5.8,5.16,5.25,5.27,0.28,5.3131,8.3593,49000783,269309979.7,3253301791.65,3253301791.65
2018-11-15,'300173,жг╩шки╣б,5.27,5.36,5.06,5.16,5.25,0.02,0.381,5.3079,31114138,160797434.82,3089171250.81,3089171250.81
2018-11-14,'300173,жг╩шки╣б,5.25,5.48,5.0,5.04,5.11,0.14,2.7397,7.1722,42042288,220789138.15,3077447640.75,3077447640.75
2018-11-13,'300173,жг╩шки╣б,5.11,5.33,4.82,4.82,4.93,0.18,3.6511,7.1887,42138926,215816566.8,2995382370.33,2995382370.33
2018-11-12,'300173,жг╩шки╣б,4.93,4.99,4.73,4.78,4.82,0.11,2.2822,4.8747,28574351,139346079.16,2889869879.79,2889869879.79
2018-11-09,'300173,жг╩шки╣б,4.82,5.12,4.82,5.01,5.36,-0.54,-10.0746,8.0939,47444972,234045760.2,2825390024.46,2825390024.46
2018-11-08,'300173,жг╩шки╣б,5.36,5.39,4.78,4.92,4.9,0.46,9.3878,11.8788,69631026,363008501.23,3141927496.08,3141927496.08
2018-11-07,'300173,жг╩шки╣б,4.9,5.57,4.86,5.57,5.06,-0.16,-3.1621,9.3722,54937849,283136637.45,2872284464.7,2872284464.7
2018-11-06,'300173,жг╩шки╣б,0.0,0.0,0.0,0.0,5.06,None,None,0.0,0,0.0,2966073345.18,2966073345.18
2018-11-05,'300173,жг╩шки╣б,0.0,0.0,0.0,0.0,5.06,None,None,0.0,0,0.0,2966073345.18,2966073345.18
2018-11-02,'300173,жг╩шки╣б,0.0,0.0,0.0,0.0,5.06,None,None,0.0,0,0.0,2966073345.18,2966073345.18
2018-11-01,'300173,жг╩шки╣б,5.06,5.06,5.06,5.06,4.6,0.46,10.0,0.467,2737300,13850738.0,2966073345.18,2966073345.18
2018-10-31,'300173,жг╩шки╣б,4.6,4.6,4.56,4.56,4.18,0.42,10.0478,4.029,23617213,108583390.8,2696430313.8,2696430313.8
2018-10-30,'300173,жг╩шки╣б,4.18,4.31,4.05,4.09,4.04,0.14,3.4653,3.1763,18619087,77912303.26,2450234502.54,2450234502.54
2018-10-29,'300173,жг╩шки╣б,4.04,4.32,4.01,4.24,4.22,-0.18,-4.2654,3.0112,17651336,73277720.16,2368169232.12,2368169232.12
2018-10-26,'300173,жг╩шки╣б,4.22,4.46,4.06,4.06,4.05,0.17,4.1975,5.3683,31467660,136545993.16,2473681722.66,2473681722.66
2018-10-25,'300173,жг╩шки╣б,4.05,4.07,3.86,3.89,4.08,-0.03,-0.7353,2.6412,15482335,61316932.2,2374031037.15,2374031037.15
2018-10-24,'300173,жг╩шки╣б,4.08,4.28,4.05,4.13,4.24,-0.16,-3.7736,4.3143,25289800,105467804.0,2391616452.24,2391616452.24
2018-10-23,'300173,жг╩шки╣б,4.24,4.5,4.1,4.15,4.09,0.15,3.6675,6.0459,35440123,153454138.29,2485405332.72,2485405332.72
2018-10-22,'300173,жг╩шки╣б,4.09,4.19,3.9,3.93,3.88,0.21,5.4124,3.5845,21011700,85645294.0,2397478257.27,2397478257.27
2018-10-19,'300173,жг╩шки╣б,3.88,3.91,3.62,3.71,3.82,0.06,1.5707,2.6951,15797977,60133874.69,2274380351.64,2274380351.64
2018-10-18,'300173,жг╩шки╣б,3.82,4.16,3.79,4.12,4.21,-0.39,-9.2637,3.3003,19345913,76646094.58,2239209521.46,2239209521.46
2018-10-17,'300173,жг╩шки╣б,4.21,4.27,4.03,4.22,4.17,0.04,0.9592,3.328,19508213,81223247.78,2467819917.63,2467819917.63
2018-10-16,'300173,жг╩шки╣б,4.17,4.42,4.0,4.38,4.3,-0.13,-3.0233,3.5367,20731377,86558865.96,2444372697.51,2444372697.51
2018-10-15,'300173,жг╩шки╣б,4.3,4.43,4.11,4.37,4.37,-0.07,-1.6018,4.1099,24091168,102501003.61,2520576162.9,2520576162.9
2018-10-12,'300173,жг╩шки╣б,4.37,4.38,4.05,4.22,4.25,0.12,2.8235,4.3877,25719948,109824591.9,2561608798.11,2561608798.11
2018-10-11,'300173,жг╩шки╣б,4.25,4.6,4.25,4.5,4.72,-0.47,-9.9576,4.4569,26125770,114885364.72,2491267137.75,2491267137.75
2018-10-10,'300173,жг╩шки╣б,4.72,4.8,4.5,4.73,4.75,-0.03,-0.6316,4.5904,26908184,125089571.12,2766771974.16,2766771974.16
2018-10-09,'300173,жг╩шки╣б,4.75,4.85,4.67,4.79,4.75,0.0,0.0,4.1535,24346903,115815246.12,2784357389.25,2784357389.25
2018-10-08,'300173,жг╩шки╣б,4.75,5.03,4.63,4.85,5.08,-0.33,-6.4961,5.3331,31261714,151511567.39,2784357389.25,2784357389.25
2018-09-28,'300173,жг╩шки╣б,5.08,5.35,5.0,5.32,5.47,-0.39,-7.1298,8.4151,49327960,253741080.6,2977796955.24,2977796955.24
2018-09-27,'300173,жг╩шки╣б,5.47,6.28,5.47,5.83,6.08,-0.61,-10.0329,11.7269,68740610,396563313.96,3206407351.41,3206407351.41
2018-09-26,'300173,жг╩шки╣б,6.08,6.08,5.25,5.27,5.53,0.55,9.9458,13.4409,78787727,453117774.79,3563977458.24,3563977458.24
2018-09-25,'300173,жг╩шки╣б,5.53,5.92,5.03,5.12,5.38,0.15,2.7881,13.1948,77345223,437292191.03,3241578181.59,3241578181.59
2018-09-21,'300173,жг╩шки╣б,5.38,5.73,5.21,5.59,5.21,0.17,3.263,10.8302,63484805,352576264.85,3153651106.14,3153651106.14
2018-09-20,'300173,жг╩шки╣б,5.21,5.21,5.1,5.21,4.74,0.47,9.9156,3.6595,21451182,111670024.64,3054000420.63,3054000420.63
2018-09-19,'300173,жг╩шки╣б,4.74,4.74,4.74,4.74,4.31,0.43,9.9768,1.582,9273201,43954972.74,2778495584.22,2778495584.22
2018-09-18,'300173,жг╩шки╣б,4.31,4.31,3.93,3.93,3.92,0.39,9.949,1.5729,9219869,38697222.62,2526437967.93,2526437967.93
2018-09-17,'300173,жг╩шки╣б,3.92,4.03,3.91,4.03,4.07,-0.15,-3.6855,1.605,9408202,37241001.89,2297827571.76,2297827571.76
2018-09-14,'300173,жг╩шки╣б,4.07,4.22,4.07,4.19,4.14,-0.07,-1.6908,1.6227,9511751,39520142.63,2385754647.21,2385754647.21
2018-09-13,'300173,жг╩шки╣б,4.14,4.23,4.12,4.19,4.17,-0.03,-0.7194,1.812,10621451,44134239.12,2426787282.42,2426787282.42
2018-09-12,'300173,жг╩шки╣б,4.17,4.24,4.04,4.13,4.18,-0.01,-0.2392,2.3011,13488700,55987063.0,2444372697.51,2444372697.51
2018-09-11,'300173,жг╩шки╣б,4.18,4.37,4.12,4.31,4.55,-0.37,-8.1319,3.8193,22387776,94330961.96,2450234502.54,2450234502.54
2018-09-10,'300173,жг╩шки╣б,4.55,5.05,4.55,5.05,5.06,-0.51,-10.0791,2.3308,13662500,62982461.2,2667121288.65,2667121288.65
2018-09-07,'300173,жг╩шки╣б,5.06,5.1,5.01,5.07,5.09,-0.03,-0.5894,1.2053,7065179,35723190.8,2966073345.18,2966073345.18
2018-09-06,'300173,жг╩шки╣б,5.09,5.19,5.07,5.14,5.17,-0.08,-1.5474,1.2026,7049478,36102892.52,2983658760.27,2983658760.27
2018-09-05,'300173,жг╩шки╣б,5.17,5.22,5.12,5.15,5.18,-0.01,-0.1931,1.2427,7284500,37629830.26,3030553200.51,3030553200.51
2018-09-04,'300173,жг╩шки╣б,5.18,5.34,5.18,5.31,5.31,-0.13,-2.4482,1.2156,7125424,37275310.28,3036415005.54,3036415005.54
2018-09-03,'300173,жг╩шки╣б,5.31,5.37,5.29,5.33,5.38,-0.07,-1.3011,0.5761,3376800,17995275.0,3112618470.93,3112618470.93
2018-08-31,'300173,жг╩шки╣б,5.38,5.38,5.27,5.35,5.38,0.0,0.0,0.6094,3572100,18977354.39,3153651106.14,3153651106.14
2018-08-30,'300173,жг╩шки╣б,5.38,5.43,5.24,5.43,5.45,-0.07,-1.2844,0.8968,5256700,28150453.6,3153651106.14,3153651106.14
2018-08-29,'300173,жг╩шки╣б,5.45,5.55,5.38,5.53,5.52,-0.07,-1.2681,0.6011,3523300,19263471.0,3194683741.35,3194683741.35
2018-08-28,'300173,жг╩шки╣б,5.52,5.61,5.52,5.58,5.6,-0.08,-1.4286,0.7409,4342900,24155013.0,3235716376.56,3235716376.56
2018-08-27,'300173,жг╩шки╣б,5.6,5.67,5.56,5.57,5.59,0.01,0.1789,1.379,8083456,45203872.48,3282610816.8,3282610816.8
2018-08-24,'300173,жг╩шки╣б,5.59,5.67,5.54,5.62,5.65,-0.06,-1.0619,0.7133,4181100,23393586.0,3276749011.77,3276749011.77
2018-08-23,'300173,жг╩шки╣б,5.65,5.83,5.6,5.65,5.71,-0.06,-1.0508,1.1494,6737500,38255963.05,3311919841.95,3311919841.95
2018-08-22,'300173,жг╩шки╣б,5.71,5.92,5.47,5.55,5.58,0.13,2.3297,1.5945,9346376,52672847.33,3347090672.13,3347090672.13
2018-08-21,'300173,жг╩шки╣б,5.58,5.63,5.47,5.56,5.58,0.0,0.0,1.035,6067200,33607798.49,3270887206.74,3270887206.74
2018-08-20,'300173,жг╩шки╣б,5.58,5.65,5.45,5.65,5.61,-0.03,-0.5348,0.5432,3184100,17618138.98,3270887206.74,3270887206.74
2018-08-17,'300173,жг╩шки╣б,5.61,5.72,5.58,5.7,5.67,-0.06,-1.0582,0.5621,3294700,18564843.0,3288472621.83,3288472621.83
2018-08-16,'300173,жг╩шки╣б,5.67,5.71,5.6,5.68,5.68,-0.01,-0.1761,0.6097,3573900,20241479.0,3323643452.01,3323643452.01
2018-08-15,'300173,жг╩шки╣б,5.68,5.77,5.67,5.71,5.76,-0.08,-1.3889,0.5345,3133300,17875963.0,3329505257.04,3329505257.04
2018-08-14,'300173,жг╩шки╣б,5.76,5.82,5.73,5.8,5.8,-0.04,-0.6897,0.7246,4247500,24477950.0,3376399697.28,3376399697.28
2018-08-13,'300173,жг╩шки╣б,5.8,5.85,5.7,5.8,5.85,-0.05,-0.8547,0.8511,4988700,28783246.0,3399846917.4,3399846917.4
2018-08-10,'300173,жг╩шки╣б,5.85,5.92,5.77,5.89,5.88,-0.03,-0.5102,0.9139,5357300,31327490.0,3429155942.55,3429155942.55
