ศีฦฺ,นษฦฑด๚ย๋,ร๛ณฦ,สีลฬผÛ,ื๎ธ฿ผÛ,ื๎ตอผÛ,ฟชลฬผÛ,วฐสีลฬ,ีวต๘ถ๎,ีวต๘ท๙,ปปสึยส,ณษฝปมฟ,ณษฝปฝ๐ถ๎,ืÜสะึต,ม๗อจสะึต
2019-03-22,'002615,นþถ๛หน,6.44,6.52,6.32,6.52,6.49,-0.05,-0.7704,0.8354,3428307,21897493.13,2642976000.0,2642976000.0
2019-03-21,'002615,นþถ๛หน,6.49,6.54,6.43,6.46,6.46,0.03,0.4644,0.8515,3494714,22685889.09,2663496000.0,2663496000.0
2019-03-20,'002615,นþถ๛หน,6.46,6.56,6.4,6.47,6.39,0.07,1.0955,1.2514,5135662,33341313.48,2651184000.0,2651184000.0
2019-03-19,'002615,นþถ๛หน,6.39,6.48,6.31,6.48,6.4,-0.01,-0.1563,0.8688,3565602,22801547.46,2622456000.0,2622456000.0
2019-03-18,'002615,นþถ๛หน,6.4,6.43,6.21,6.21,6.2,0.2,3.2258,0.8792,3608380,22935082.67,2626560000.0,2626560000.0
2019-03-15,'002615,นþถ๛หน,6.2,6.28,6.11,6.11,6.09,0.11,1.8062,0.7905,3244282,20169835.31,2544480000.0,2544480000.0
2019-03-14,'002615,นþถ๛หน,6.09,6.44,6.04,6.38,6.38,-0.29,-4.5455,0.8967,3679924,22656902.5,2499336000.0,2499336000.0
2019-03-13,'002615,นþถ๛หน,6.38,6.57,6.38,6.53,6.43,-0.05,-0.7776,1.0049,4124138,26663678.81,2618352000.0,2618352000.0
2019-03-12,'002615,นþถ๛หน,6.43,6.59,6.35,6.48,6.44,-0.01,-0.1553,1.0134,4159079,27022630.55,2638872000.0,2638872000.0
2019-03-11,'002615,นþถ๛หน,6.44,6.48,6.03,6.09,6.09,0.35,5.7471,1.0996,4512787,28365159.29,2642976000.0,2642976000.0
2019-03-08,'002615,นþถ๛หน,6.09,6.44,6.06,6.44,6.5,-0.41,-6.3077,1.2469,5117474,32034384.2,2499336000.0,2499336000.0
2019-03-07,'002615,นþถ๛หน,6.5,6.55,6.42,6.53,6.54,-0.04,-0.6116,1.0418,4275479,27753026.73,2667600000.0,2667600000.0
2019-03-06,'002615,นþถ๛หน,6.54,6.6,6.3,6.32,6.28,0.26,4.1401,1.7044,6994925,45252716.75,2684016000.0,2684016000.0
2019-03-05,'002615,นþถ๛หน,6.28,6.3,6.19,6.23,6.2,0.08,1.2903,0.9361,3841787,23942335.63,2577312000.0,2577312000.0
2019-03-04,'002615,นþถ๛หน,6.2,6.33,6.15,6.24,6.24,-0.04,-0.641,1.481,6078093,37967514.06,2544480000.0,2544480000.0
2019-03-01,'002615,นþถ๛หน,6.24,6.33,6.05,6.16,6.14,0.1,1.6287,2.1947,9006971,55692119.91,2560896000.0,2560896000.0
2019-02-28,'002615,นþถ๛หน,6.14,6.14,5.85,5.87,5.88,0.26,4.4218,2.0406,8374730,50489926.68,2519856000.0,2519856000.0
2019-02-27,'002615,นþถ๛หน,5.88,5.94,5.81,5.93,5.86,0.02,0.3413,1.2446,5107636,30006284.9,2413152000.0,2413152000.0
2019-02-26,'002615,นþถ๛หน,5.86,6.03,5.81,5.89,5.9,-0.04,-0.678,1.7223,7068351,41770471.54,2404944000.0,2404944000.0
2019-02-25,'002615,นþถ๛หน,5.9,5.92,5.73,5.77,5.72,0.18,3.1469,2.7707,11370970,66225981.47,2421360000.0,2421360000.0
2019-02-22,'002615,นþถ๛หน,5.72,5.74,5.62,5.62,5.66,0.06,1.0601,0.5168,2121074,12061024.39,2347488000.0,2347488000.0
2019-02-21,'002615,นþถ๛หน,5.66,5.77,5.63,5.75,5.73,-0.07,-1.2216,0.641,2630564,15013597.95,2322864000.0,2322864000.0
2019-02-20,'002615,นþถ๛หน,5.73,5.86,5.67,5.85,5.87,-0.14,-2.385,0.7925,3252355,18666097.15,2351592000.0,2351592000.0
2019-02-19,'002615,นþถ๛หน,5.87,5.95,5.75,5.91,5.96,-0.09,-1.5101,1.0321,4235541,24777234.48,2409048000.0,2409048000.0
2019-02-18,'002615,นþถ๛หน,5.96,6.17,5.63,5.75,5.8,0.16,2.7586,1.776,7288533,42798065.86,2445984000.0,2445984000.0
2019-02-15,'002615,นþถ๛หน,5.8,5.8,5.37,5.46,5.51,0.29,5.2632,0.8594,3526816,19328988.31,2380320000.0,2380320000.0
2019-02-14,'002615,นþถ๛หน,5.51,5.52,5.37,5.48,5.44,0.07,1.2868,0.4681,1921150,10508453.0,2261304000.0,2261304000.0
2019-02-13,'002615,นþถ๛หน,5.44,5.52,5.39,5.48,5.46,-0.02,-0.3663,0.5045,2070355,11297633.22,2232576000.0,2232576000.0
2019-02-12,'002615,นþถ๛หน,5.46,5.47,5.31,5.35,5.33,0.13,2.439,0.4558,1870709,10129374.63,2240784000.0,2240784000.0
2019-02-11,'002615,นþถ๛หน,5.33,5.35,5.21,5.22,5.22,0.11,2.1073,0.3373,1384180,7329954.35,2187432000.0,2187432000.0
2019-02-01,'002615,นþถ๛หน,5.22,5.27,5.18,5.18,5.18,0.04,0.7722,0.3452,1416867,7397425.99,2142288000.0,2142288000.0
2019-01-31,'002615,นþถ๛หน,5.18,5.35,5.12,5.21,5.25,-0.07,-1.3333,0.3706,1520919,7906078.39,2125872000.0,2125872000.0
2019-01-30,'002615,นþถ๛หน,5.25,5.33,5.21,5.21,5.25,0.0,0.0,0.336,1378825,7287988.5,2154600000.0,2154600000.0
2019-01-29,'002615,นþถ๛หน,5.25,5.42,5.25,5.38,5.5,-0.25,-4.5455,0.7367,3023573,16094345.65,2154600000.0,2154600000.0
2019-01-28,'002615,นþถ๛หน,5.5,5.54,5.21,5.45,5.74,-0.24,-4.1812,1.8004,7388968,39526923.78,2257200000.0,2257200000.0
2019-01-25,'002615,นþถ๛หน,5.74,5.82,5.66,5.79,5.78,-0.04,-0.692,0.4684,1922350,11055000.89,2355696000.0,2355696000.0
2019-01-24,'002615,นþถ๛หน,5.78,5.88,5.72,5.82,5.75,0.03,0.5217,0.4573,1876900,10907405.5,2372112000.0,2372112000.0
2019-01-23,'002615,นþถ๛หน,5.75,5.87,5.75,5.84,5.78,-0.03,-0.519,0.3383,1388491,8061390.96,2359800000.0,2359800000.0
2019-01-22,'002615,นþถ๛หน,5.78,5.9,5.73,5.87,5.87,-0.09,-1.5332,0.4372,1794248,10416708.12,2372112000.0,2372112000.0
2019-01-21,'002615,นþถ๛หน,5.87,5.99,5.76,5.8,5.83,0.04,0.6861,0.5355,2197827,12928692.48,2409048000.0,2409048000.0
2019-01-18,'002615,นþถ๛หน,5.83,5.95,5.79,5.83,5.73,0.1,1.7452,0.7208,2958015,17382902.14,2392632000.0,2392632000.0
2019-01-17,'002615,นþถ๛หน,5.73,6.02,5.63,5.86,5.91,-0.18,-3.0457,0.8783,3604496,20998082.02,2351592000.0,2351592000.0
2019-01-16,'002615,นþถ๛หน,5.91,6.17,5.72,5.77,5.77,0.14,2.4263,1.6446,6749370,40211453.75,2425464000.0,2425464000.0
2019-01-15,'002615,นþถ๛หน,5.77,5.84,5.68,5.7,5.72,0.05,0.8741,0.643,2638858,15198500.63,2368008000.0,2368008000.0
2019-01-14,'002615,นþถ๛หน,5.72,5.89,5.59,5.65,5.62,0.1,1.7794,1.2905,5296412,30489790.1,2347488000.0,2347488000.0
2019-01-11,'002615,นþถ๛หน,5.62,5.69,5.47,5.63,5.67,-0.05,-0.8818,0.9565,3925520,21880647.13,2306448000.0,2306448000.0
2019-01-10,'002615,นþถ๛หน,5.67,5.79,5.49,5.5,5.52,0.15,2.7174,1.4719,6040723,34280910.12,2326968000.0,2326968000.0
2019-01-09,'002615,นþถ๛หน,5.52,5.64,5.48,5.59,5.52,0.0,0.0,0.9705,3983052,22159601.89,2265408000.0,2265408000.0
2019-01-08,'002615,นþถ๛หน,5.52,5.56,5.44,5.5,5.49,0.03,0.5464,0.6586,2703066,14840316.52,2265408000.0,2265408000.0
2019-01-07,'002615,นþถ๛หน,5.49,5.54,5.25,5.27,5.3,0.19,3.5849,1.0569,4337313,23532471.26,2253096000.0,2253096000.0
2019-01-04,'002615,นþถ๛หน,5.3,5.33,4.95,4.99,4.99,0.31,6.2124,1.0371,4256328,22103792.77,2175120000.0,2175120000.0
2019-01-03,'002615,นþถ๛หน,4.99,5.05,4.84,4.84,4.84,0.15,3.0992,0.4383,1798691,8938865.52,2047896000.0,2047896000.0
2019-01-02,'002615,นþถ๛หน,4.84,4.89,4.81,4.89,4.83,0.01,0.207,0.3105,1274341,6177024.03,1986336000.0,1986336000.0
2018-12-28,'002615,นþถ๛หน,4.83,4.99,4.8,4.92,4.91,-0.08,-1.6293,0.3561,1461547,7122850.55,1982232000.0,1982232000.0
2018-12-27,'002615,นþถ๛หน,4.91,5.05,4.9,5.04,4.92,-0.01,-0.2033,0.2726,1118800,5559587.5,2015064000.0,2015064000.0
2018-12-26,'002615,นþถ๛หน,4.92,5.0,4.91,4.97,4.95,-0.03,-0.6061,0.2885,1184000,5876681.0,2019168000.0,2019168000.0
2018-12-25,'002615,นþถ๛หน,4.95,5.01,4.72,4.95,5.02,-0.07,-1.3944,0.5245,2152412,10495260.84,2031480000.0,2031480000.0
2018-12-24,'002615,นþถ๛หน,5.02,5.05,4.88,4.88,4.97,0.05,1.006,0.2228,914250,4592388.7,2060208000.0,2060208000.0
2018-12-21,'002615,นþถ๛หน,4.97,5.03,4.95,5.03,5.02,-0.05,-0.996,0.2315,949900,4729664.0,2039688000.0,2039688000.0
2018-12-20,'002615,นþถ๛หน,5.02,5.04,4.94,4.95,5.02,0.0,0.0,0.373,1530898,7634182.21,2060208000.0,2060208000.0
2018-12-19,'002615,นþถ๛หน,5.02,5.1,4.99,5.1,5.06,-0.04,-0.7905,0.2675,1097825,5538021.75,2060208000.0,2060208000.0
2018-12-18,'002615,นþถ๛หน,5.06,5.15,4.99,5.07,5.13,-0.07,-1.3645,0.5455,2238835,11336860.1,2076624000.0,2076624000.0
2018-12-17,'002615,นþถ๛หน,5.13,5.28,5.09,5.23,5.26,-0.13,-2.4715,0.5225,2144180,11016012.55,2105352000.0,2105352000.0
2018-12-14,'002615,นþถ๛หน,5.26,5.45,5.22,5.34,5.34,-0.08,-1.4981,0.4457,1828975,9711234.0,2158704000.0,2158704000.0
2018-12-13,'002615,นþถ๛หน,5.34,5.4,5.3,5.35,5.35,-0.01,-0.1869,0.4009,1645469,8806653.82,2191536000.0,2191536000.0
2018-12-12,'002615,นþถ๛หน,5.35,5.5,5.33,5.47,5.47,-0.12,-2.1938,0.613,2515832,13532233.52,2195640000.0,2195640000.0
2018-12-11,'002615,นþถ๛หน,5.47,5.58,5.42,5.58,5.61,-0.14,-2.4955,0.8078,3315286,18133678.75,2244888000.0,2244888000.0
2018-12-10,'002615,นþถ๛หน,5.61,5.61,5.29,5.32,5.34,0.27,5.0562,0.9196,3773947,20742361.72,2302344000.0,2302344000.0
2018-12-07,'002615,นþถ๛หน,5.34,5.45,5.32,5.45,5.44,-0.1,-1.8382,0.5984,2455730,13218879.71,2191536000.0,2191536000.0
2018-12-06,'002615,นþถ๛หน,5.44,5.55,5.41,5.46,5.52,-0.08,-1.4493,0.2992,1228027,6706285.42,2232576000.0,2232576000.0
2018-12-05,'002615,นþถ๛หน,5.52,5.55,5.46,5.55,5.55,-0.03,-0.5405,0.4454,1827916,10046128.27,2265408000.0,2265408000.0
2018-12-04,'002615,นþถ๛หน,5.55,5.58,5.46,5.49,5.45,0.1,1.8349,0.5965,2448032,13566875.03,2277720000.0,2277720000.0
2018-12-03,'002615,นþถ๛หน,5.45,5.49,5.32,5.39,5.22,0.23,4.4061,0.7416,3043364,16515726.32,2236680000.0,2236680000.0
2018-11-30,'002615,นþถ๛หน,5.22,5.24,5.08,5.15,5.23,-0.01,-0.1912,0.3501,1436628,7428044.72,2142288000.0,2142288000.0
2018-11-29,'002615,นþถ๛หน,5.23,5.44,5.16,5.41,5.38,-0.15,-2.7881,0.5491,2253597,11938540.19,2146392000.0,2146392000.0
2018-11-28,'002615,นþถ๛หน,5.38,5.38,5.22,5.31,5.31,0.07,1.3183,0.3189,1308743,6961498.41,2207952000.0,2207952000.0
2018-11-27,'002615,นþถ๛หน,5.31,5.38,5.25,5.25,5.23,0.08,1.5296,0.3834,1573640,8341608.95,2179224000.0,2179224000.0
2018-11-26,'002615,นþถ๛หน,5.23,5.41,5.19,5.31,5.34,-0.11,-2.0599,0.3912,1605430,8513582.25,2146392000.0,2146392000.0
2018-11-23,'002615,นþถ๛หน,5.34,5.66,5.32,5.61,5.57,-0.23,-4.1293,0.6419,2634298,14290122.0,2191536000.0,2191536000.0
2018-11-22,'002615,นþถ๛หน,5.57,5.72,5.52,5.65,5.59,-0.02,-0.3578,0.5241,2150750,12052403.8,2285928000.0,2285928000.0
2018-11-21,'002615,นþถ๛หน,5.59,5.61,5.36,5.36,5.43,0.16,2.9466,0.6563,2693492,14925417.32,2294136000.0,2294136000.0
2018-11-20,'002615,นþถ๛หน,5.43,5.65,5.26,5.61,5.67,-0.24,-4.2328,0.7492,3074641,16867643.84,2228472000.0,2228472000.0
2018-11-19,'002615,นþถ๛หน,5.67,5.72,5.54,5.62,5.59,0.08,1.4311,0.8634,3543416,19946544.94,2326968000.0,2326968000.0
2018-11-16,'002615,นþถ๛หน,5.59,5.67,5.49,5.66,5.66,-0.07,-1.2367,0.7531,3090825,17292979.0,2294136000.0,2294136000.0
2018-11-15,'002615,นþถ๛หน,5.66,5.85,5.56,5.57,5.52,0.14,2.5362,0.9784,4015425,22740291.25,2322864000.0,2322864000.0
2018-11-14,'002615,นþถ๛หน,5.52,5.68,5.44,5.44,5.51,0.01,0.1815,1.0485,4303121,24076736.54,2265408000.0,2265408000.0
2018-11-13,'002615,นþถ๛หน,5.51,5.56,5.4,5.4,5.47,0.04,0.7313,0.8232,3378225,18589376.09,2261304000.0,2261304000.0
2018-11-12,'002615,นþถ๛หน,5.47,5.53,5.31,5.37,5.36,0.11,2.0522,0.6547,2686950,14685863.77,2244888000.0,2244888000.0
2018-11-09,'002615,นþถ๛หน,5.36,5.37,5.26,5.33,5.29,0.07,1.3233,0.5046,2071075,11040122.0,2199744000.0,2199744000.0
2018-11-08,'002615,นþถ๛หน,5.29,5.39,5.23,5.31,5.28,0.01,0.1894,0.5278,2166225,11478432.68,2171016000.0,2171016000.0
2018-11-07,'002615,นþถ๛หน,5.28,5.35,5.22,5.26,5.26,0.02,0.3802,0.7436,3051925,16174414.25,2166912000.0,2166912000.0
2018-11-06,'002615,นþถ๛หน,5.26,5.38,5.19,5.33,5.34,-0.08,-1.4981,0.8686,3564825,18777128.25,2158704000.0,2158704000.0
2018-11-05,'002615,นþถ๛หน,5.34,5.45,5.06,5.07,5.22,0.12,2.2989,1.608,6599055,34876816.85,2191536000.0,2191536000.0
2018-11-02,'002615,นþถ๛หน,5.22,5.3,4.91,4.92,4.92,0.3,6.0976,2.4676,10126976,52134315.92,2142288000.0,2142288000.0
2018-11-01,'002615,นþถ๛หน,4.92,5.25,4.91,5.25,5.02,-0.1,-1.992,2.8376,11645597,59604181.46,2019168000.0,2019168000.0
2018-10-31,'002615,นþถ๛หน,5.02,5.02,4.79,4.8,4.56,0.46,10.0877,1.303,5347567,26782830.9,2060208000.0,2060208000.0
2018-10-30,'002615,นþถ๛หน,4.56,4.58,4.42,4.5,4.47,0.09,2.0134,0.4097,1681425,7587260.5,1871424000.0,1871424000.0
2018-10-29,'002615,นþถ๛หน,4.47,4.55,4.45,4.55,4.55,-0.08,-1.7582,0.4188,1718750,7729785.32,1834488000.0,1834488000.0
2018-10-26,'002615,นþถ๛หน,4.55,4.57,4.44,4.51,4.55,0.0,0.0,0.5931,2434234,11007819.41,1867320000.0,1867320000.0
2018-10-25,'002615,นþถ๛หน,4.55,4.61,4.28,4.36,4.53,0.02,0.4415,1.3337,5473359,24027904.36,1867320000.0,1867320000.0
2018-10-24,'002615,นþถ๛หน,4.53,4.65,4.5,4.6,4.6,-0.07,-1.5217,0.8415,3453537,15794968.52,1859112000.0,1859112000.0
2018-10-23,'002615,นþถ๛หน,4.6,4.8,4.57,4.8,4.73,-0.13,-2.7484,0.4541,1863541,8721045.57,1887840000.0,1887840000.0
2018-10-22,'002615,นþถ๛หน,4.73,4.82,4.6,4.6,4.57,0.16,3.5011,0.4584,1881274,8889720.08,1941192000.0,1941192000.0
2018-10-19,'002615,นþถ๛หน,4.57,4.61,4.18,4.48,4.54,0.03,0.6608,0.3206,1315633,5954721.95,1875528000.0,1875528000.0
2018-10-18,'002615,นþถ๛หน,4.54,4.56,4.41,4.52,4.53,0.01,0.2208,0.4874,2000324,9015605.2,1863216000.0,1863216000.0
2018-10-17,'002615,นþถ๛หน,4.53,4.81,4.45,4.72,4.72,-0.19,-4.0254,0.6361,2610749,11900173.5,1859112000.0,1859112000.0
2018-10-16,'002615,นþถ๛หน,4.72,4.77,4.65,4.74,4.75,-0.03,-0.6316,0.2449,1005150,4741664.5,1937088000.0,1937088000.0
2018-10-15,'002615,นþถ๛หน,4.75,4.94,4.68,4.77,4.76,-0.01,-0.2101,0.3541,1453228,6884040.09,1949400000.0,1949400000.0
2018-10-12,'002615,นþถ๛หน,4.76,4.8,4.47,4.77,4.75,0.01,0.2105,0.7205,2956949,13616818.68,1953504000.0,1953504000.0
2018-10-11,'002615,นþถ๛หน,4.75,5.21,4.75,5.16,5.28,-0.53,-10.0379,1.0427,4279150,21023205.21,1949400000.0,1949400000.0
2018-10-10,'002615,นþถ๛หน,5.28,5.3,5.21,5.23,5.24,0.04,0.7634,0.2113,867150,4567869.42,2166912000.0,2166912000.0
2018-10-09,'002615,นþถ๛หน,5.24,5.39,5.2,5.36,5.36,-0.12,-2.2388,0.3866,1586600,8355304.0,2150496000.0,2150496000.0
2018-10-08,'002615,นþถ๛หน,5.36,5.45,5.27,5.34,5.46,-0.1,-1.8315,0.3364,1380700,7333985.65,2199744000.0,2199744000.0
2018-09-28,'002615,นþถ๛หน,5.46,5.5,5.37,5.37,5.42,0.04,0.738,0.2891,1186304,6444271.27,2240784000.0,2240784000.0
2018-09-27,'002615,นþถ๛หน,5.42,5.64,5.41,5.6,5.6,-0.18,-3.2143,0.4948,2030750,11164763.5,2224368000.0,2224368000.0
2018-09-26,'002615,นþถ๛หน,5.6,5.65,5.56,5.65,5.66,-0.06,-1.0601,0.4788,1965175,11010880.0,2298240000.0,2298240000.0
2018-09-25,'002615,นþถ๛หน,5.66,5.78,5.5,5.57,5.55,0.11,1.982,0.8135,3338450,18746955.0,2322864000.0,2322864000.0
2018-09-21,'002615,นþถ๛หน,5.55,5.56,5.46,5.48,5.51,0.04,0.726,0.5929,2433295,13439360.4,2277720000.0,2277720000.0
2018-09-20,'002615,นþถ๛หน,5.51,5.65,5.51,5.58,5.58,-0.07,-1.2545,0.4402,1806545,10078048.15,2261304000.0,2261304000.0
2018-09-19,'002615,นþถ๛หน,5.58,5.6,5.45,5.49,5.54,0.04,0.722,0.6443,2644055,14706716.1,2290032000.0,2290032000.0
2018-09-18,'002615,นþถ๛หน,5.54,5.58,5.44,5.56,5.58,-0.04,-0.7168,0.5263,2160125,11925150.0,2273616000.0,2273616000.0
2018-09-17,'002615,นþถ๛หน,5.58,5.68,5.43,5.61,5.65,-0.07,-1.2389,0.9962,4088251,22655263.56,2290032000.0,2290032000.0
2018-09-14,'002615,นþถ๛หน,5.65,5.99,5.65,5.99,5.99,-0.34,-5.6761,1.5091,6193424,35589749.64,2318760000.0,2318760000.0
2018-09-13,'002615,นþถ๛หน,5.99,6.64,5.78,6.2,6.12,-0.13,-2.1242,3.0675,12589201,75822427.48,2458296000.0,2458296000.0
2018-09-12,'002615,นþถ๛หน,6.12,6.15,5.33,5.5,5.59,0.53,9.4812,2.1641,8881267,51849412.69,2511648000.0,2511648000.0
2018-09-11,'002615,นþถ๛หน,5.59,5.69,5.46,5.54,5.54,0.05,0.9025,0.7087,2908378,16190155.73,2294136000.0,2294136000.0
2018-09-10,'002615,นþถ๛หน,5.54,5.57,5.36,5.45,5.44,0.1,1.8382,0.7713,3165375,17361423.35,2273616000.0,2273616000.0
2018-09-07,'002615,นþถ๛หน,5.44,5.45,5.28,5.28,5.32,0.12,2.2556,0.6124,2513475,13567433.55,2232576000.0,2232576000.0
2018-09-06,'002615,นþถ๛หน,5.32,5.35,5.21,5.21,5.28,0.04,0.7576,0.3034,1245175,6578162.0,2183328000.0,2183328000.0
2018-09-05,'002615,นþถ๛หน,5.28,5.39,5.26,5.27,5.3,-0.02,-0.3774,0.3035,1245575,6619384.5,2166912000.0,2166912000.0
2018-09-04,'002615,นþถ๛หน,5.3,5.36,5.18,5.24,5.22,0.08,1.5326,0.534,2191605,11569713.96,2175120000.0,2175120000.0
2018-09-03,'002615,นþถ๛หน,5.22,5.34,5.17,5.25,5.38,-0.16,-2.974,0.8338,3421884,17840931.56,2142288000.0,2142288000.0
2018-08-31,'002615,นþถ๛หน,5.38,5.55,5.16,5.55,5.55,-0.17,-3.0631,1.0636,4365139,23207750.1,2207952000.0,2207952000.0
2018-08-30,'002615,นþถ๛หน,5.55,5.74,5.51,5.74,5.69,-0.14,-2.4605,0.7536,3092581,17282336.64,2277720000.0,2277720000.0
2018-08-29,'002615,นþถ๛หน,5.69,5.85,5.64,5.85,5.84,-0.15,-2.5685,0.4478,1837975,10461707.25,2335176000.0,2335176000.0
2018-08-28,'002615,นþถ๛หน,5.84,5.92,5.78,5.87,5.87,-0.03,-0.5111,0.3547,1455823,8486659.65,2396736000.0,2396736000.0
2018-08-27,'002615,นþถ๛หน,5.87,5.97,5.75,5.75,5.75,0.12,2.087,0.3287,1348955,7925869.56,2409048000.0,2409048000.0
2018-08-24,'002615,นþถ๛หน,5.75,5.77,5.67,5.75,5.71,0.04,0.7005,0.17,697700,3997448.5,2359800000.0,2359800000.0
2018-08-23,'002615,นþถ๛หน,5.71,5.77,5.64,5.68,5.68,0.03,0.5282,0.1245,510800,2914691.5,2343384000.0,2343384000.0
2018-08-22,'002615,นþถ๛หน,5.68,5.79,5.67,5.68,5.7,-0.02,-0.3509,0.2213,908325,5200972.75,2331072000.0,2331072000.0
2018-08-21,'002615,นþถ๛หน,5.7,5.72,5.64,5.66,5.68,0.02,0.3521,0.1102,452275,2573863.25,2339280000.0,2339280000.0
2018-08-20,'002615,นþถ๛หน,5.68,5.71,5.56,5.62,5.66,0.02,0.3534,0.1364,559600,3152223.0,2331072000.0,2331072000.0
2018-08-17,'002615,นþถ๛หน,5.66,5.75,5.54,5.73,5.71,-0.05,-0.8757,0.2361,969012,5466035.09,2322864000.0,2322864000.0
2018-08-16,'002615,นþถ๛หน,5.71,5.73,5.53,5.71,5.76,-0.05,-0.8681,0.2511,1030650,5830694.21,2343384000.0,2343384000.0
2018-08-15,'002615,นþถ๛หน,5.76,5.79,5.6,5.65,5.77,-0.01,-0.1733,0.4065,1668079,9449138.9,2363904000.0,2363904000.0
2018-08-14,'002615,นþถ๛หน,5.77,5.83,5.75,5.79,5.84,-0.07,-1.1986,0.1517,622650,3594125.5,2368008000.0,2368008000.0
2018-08-13,'002615,นþถ๛หน,5.84,5.84,5.7,5.81,5.79,0.05,0.8636,0.1403,575625,3325320.5,2396736000.0,2396736000.0
2018-08-10,'002615,นþถ๛หน,5.79,5.89,5.76,5.8,5.82,-0.03,-0.5155,0.1697,696250,4047663.5,2376216000.0,2376216000.0
2018-08-09,'002615,นþถ๛หน,5.82,5.89,5.65,5.75,5.75,0.07,1.2174,0.3131,1285025,7429148.75,2388528000.0,2388528000.0
