хуфз,╧иф╠╢ЗбК,цШЁф,йуел╪ш,вН╦ъ╪ш,вН╣м╪ш,©╙ел╪ш,г╟йуел,уг╣Ь╤Н,уг╣Ь╥Ы,╩╩йжбй,Ёи╫╩а©,Ёи╫╩╫П╤Н,вэйпж╣,аВм╗йпж╣
2019-04-26,'002076,я╘ юЁ ль,3.58,3.69,3.58,3.66,3.67,-0.09,-2.4523,2.0973,13584306,49321742.6,2784891114.68,2318740846.92
2019-04-25,'002076,я╘ юЁ ль,3.67,3.93,3.67,3.92,3.94,-0.27,-6.8528,2.2081,14301400,54508360.0,2854902343.82,2377033214.58
2019-04-24,'002076,я╘ юЁ ль,3.94,3.98,3.84,3.96,3.97,-0.03,-0.7557,2.4205,15677102,61189623.86,3064936031.24,2551910317.56
2019-04-23,'002076,я╘ юЁ ль,3.97,4.1,3.95,4.05,4.07,-0.1,-2.457,2.1661,14029902,56265653.06,3088273107.62,2571341106.78
2019-04-22,'002076,я╘ юЁ ль,4.07,4.16,4.05,4.16,4.15,-0.08,-1.9277,2.5189,16314740,66716703.94,3166063362.22,2636110404.18
2019-04-19,'002076,я╘ юЁ ль,4.15,4.24,4.03,4.1,4.11,0.04,0.9732,3.4042,22048640,91131609.1,3228295565.9,2687925842.1
2019-04-18,'002076,я╘ юЁ ль,4.11,4.2,4.08,4.18,4.12,-0.01,-0.2427,2.6846,17387990,71888291.0,3197179464.06,2662018123.14
2019-04-17,'002076,я╘ юЁ ль,4.12,4.18,4.05,4.1,4.08,0.04,0.9804,3.218,20843074,85990659.42,3204958489.52,2668495052.88
2019-04-16,'002076,я╘ юЁ ль,4.08,4.09,3.91,3.97,4.03,0.05,1.2407,2.8679,18574990,74497826.2,3173842387.68,2642587333.92
2019-04-15,'002076,я╘ юЁ ль,4.03,4.19,4.0,4.17,4.12,-0.09,-2.1845,2.7994,18131680,74724969.56,3134947260.38,2610202685.22
2019-04-12,'002076,я╘ юЁ ль,4.12,4.22,4.05,4.12,4.26,-0.14,-3.2864,4.5441,29431904,121759929.36,3204958489.52,2668495052.88
2019-04-11,'002076,я╘ юЁ ль,4.26,4.43,4.03,4.1,4.1,0.16,3.9024,7.5405,48839032,206219948.32,3313864845.96,2759172069.24
2019-04-10,'002076,я╘ юЁ ль,4.1,4.18,3.96,4.02,4.07,0.03,0.7371,3.6857,23872200,97507351.0,3189400438.6,2655541193.4
2019-04-09,'002076,я╘ юЁ ль,4.07,4.1,4.0,4.02,4.01,0.06,1.4963,2.4467,15847250,64262775.5,3166063362.22,2636110404.18
2019-04-08,'002076,я╘ юЁ ль,4.01,4.13,3.93,4.13,4.11,-0.1,-2.4331,3.67,23770032,95744673.68,3119389209.46,2597248825.74
2019-04-04,'002076,я╘ юЁ ль,4.11,4.17,4.08,4.13,4.11,0.0,0.0,3.639,23569632,97053209.52,3197179464.06,2662018123.14
2019-04-03,'002076,я╘ юЁ ль,4.11,4.14,4.01,4.08,4.07,0.04,0.9828,3.4894,22600900,92265938.0,3197179464.06,2662018123.14
2019-04-02,'002076,я╘ юЁ ль,4.07,4.13,4.0,4.07,4.05,0.02,0.4938,4.8138,31178904,126756544.28,3166063362.22,2636110404.18
2019-04-01,'002076,я╘ юЁ ль,4.05,4.05,3.82,3.9,3.9,0.15,3.8462,5.1245,33191106,132312543.84,3150505311.3,2623156544.7
2019-03-29,'002076,я╘ юЁ ль,3.9,3.91,3.61,3.87,3.83,0.07,1.8277,5.3765,34823482,132056245.26,3033819929.4,2526002598.6
2019-03-28,'002076,я╘ юЁ ль,3.83,4.1,3.8,3.96,4.2,-0.37,-8.8095,6.5272,42276200,165604560.8,2979366751.18,2480664090.42
2019-03-27,'002076,я╘ юЁ ль,4.2,4.36,4.15,4.33,4.2,0.0,0.0,4.1968,27182266,115321371.18,3267190693.2,2720310490.8
2019-03-26,'002076,я╘ юЁ ль,4.2,4.45,4.19,4.4,4.41,-0.21,-4.7619,5.382,34859100,150681203.0,3267190693.2,2720310490.8
2019-03-25,'002076,я╘ юЁ ль,4.41,4.45,4.23,4.3,4.41,0.0,0.0,6.0104,38929189,168896270.55,3430550227.86,2856326015.34
2019-03-22,'002076,я╘ юЁ ль,4.41,4.55,4.32,4.32,4.63,-0.22,-4.7516,8.4564,54771551,241922039.38,3430550227.86,2856326015.34
2019-03-21,'002076,я╘ юЁ ль,4.63,4.8,4.5,4.6,4.56,0.07,1.5351,12.3515,79999990,376369806.04,3601688787.98,2998818469.62
2019-03-20,'002076,я╘ юЁ ль,4.56,4.68,4.46,4.6,4.84,-0.28,-5.7851,10.9097,70661317,323118608.31,3547235609.76,2953479961.44
2019-03-19,'002076,я╘ юЁ ль,4.84,5.1,4.54,4.62,4.66,0.18,3.8627,17.0056,110144378,521563907.02,3765048322.64,3134833994.16
2019-03-18,'002076,я╘ юЁ ль,4.66,5.3,4.64,5.3,4.85,-0.19,-3.9175,22.407,145128741,716606191.11,3625025864.36,3018249258.84
2019-03-15,'002076,я╘ юЁ ль,4.85,4.85,4.85,4.85,4.41,0.44,9.9773,1.3995,9064391,43962296.35,3772827348.1,3141310923.9
2019-03-14,'002076,я╘ юЁ ль,4.41,4.41,4.02,4.07,4.01,0.4,9.9751,8.2795,53625524,233035673.76,3430550227.86,2856326015.34
2019-03-13,'002076,я╘ юЁ ль,4.01,4.17,4.0,4.12,4.17,-0.16,-3.8369,5.988,38783732,157356464.44,3119389209.46,2597248825.74
2019-03-12,'002076,я╘ юЁ ль,4.17,4.3,4.12,4.17,4.2,-0.03,-0.7143,7.8223,50664603,212393828.04,3243853616.82,2700879701.58
2019-03-11,'002076,я╘ юЁ ль,4.2,4.22,3.96,4.0,4.03,0.17,4.2184,6.7905,43981696,180628297.46,3267190693.2,2720310490.8
2019-03-08,'002076,я╘ юЁ ль,4.03,4.23,3.93,4.0,4.34,-0.31,-7.1429,9.3519,60571362,246909448.4,3134947260.38,2610202685.22
2019-03-07,'002076,я╘ юЁ ль,4.34,4.59,4.13,4.2,4.21,0.13,3.0879,14.1156,91425739,399662273.21,3376097049.64,2810987507.16
2019-03-06,'002076,я╘ юЁ ль,4.21,4.21,3.74,3.82,3.83,0.38,9.9217,11.7339,75999375,308025069.51,3274969718.66,2726787420.54
2019-03-05,'002076,я╘ юЁ ль,3.83,3.84,3.56,3.59,3.68,0.15,4.0761,7.7391,50125747,185224575.98,2979366751.18,2480664090.42
2019-03-04,'002076,я╘ юЁ ль,3.68,3.7,3.51,3.53,3.51,0.17,4.8433,6.5007,42104481,151757469.7,2862681369.28,2383510144.32
