ศีฦฺ,นษฦฑด๚ย๋,ร๛ณฦ,สีลฬผÛ,ื๎ธ฿ผÛ,ื๎ตอผÛ,ฟชลฬผÛ,วฐสีลฬ,ีวต๘ถ๎,ีวต๘ท๙,ปปสึยส,ณษฝปมฟ,ณษฝปฝ๐ถ๎,ืÜสะึต,ม๗อจสะึต
2019-02-11,'300206,ภํฐ๎าวฦ๗,6.15,6.19,6.03,6.08,6.03,0.12,1.99,0.2739,1602484,9780066.4,3597750000.0,3597750000.0
2019-02-01,'300206,ภํฐ๎าวฦ๗,6.03,6.05,5.84,5.84,5.8,0.23,3.9655,0.1655,968280,5760508.0,3527550000.0,3527550000.0
2019-01-31,'300206,ภํฐ๎าวฦ๗,5.8,6.02,5.78,5.94,5.96,-0.16,-2.6846,0.1947,1138880,6695648.2,3393000000.0,3393000000.0
2019-01-30,'300206,ภํฐ๎าวฦ๗,5.96,6.06,5.94,6.03,6.06,-0.1,-1.6502,0.1744,1020349,6120755.18,3486600000.0,3486600000.0
2019-01-29,'300206,ภํฐ๎าวฦ๗,6.06,6.13,5.98,6.13,6.08,-0.02,-0.3289,0.1769,1035072,6259270.64,3545100000.0,3545100000.0
2019-01-28,'300206,ภํฐ๎าวฦ๗,6.08,6.22,6.05,6.07,6.05,0.03,0.4959,0.2334,1365433,8367788.64,3556800000.0,3556800000.0
2019-01-25,'300206,ภํฐ๎าวฦ๗,6.05,6.16,6.03,6.08,6.1,-0.05,-0.8197,0.1915,1120300,6832033.0,3539250000.0,3539250000.0
2019-01-24,'300206,ภํฐ๎าวฦ๗,6.1,6.13,6.0,6.09,6.09,0.01,0.1642,0.1907,1115880,6767510.84,3568500000.0,3568500000.0
2019-01-23,'300206,ภํฐ๎าวฦ๗,6.09,6.18,6.05,6.09,5.99,0.1,1.6694,0.2583,1510780,9206695.13,3562650000.0,3562650000.0
2019-01-22,'300206,ภํฐ๎าวฦ๗,5.99,6.16,5.95,6.15,6.09,-0.1,-1.642,0.1966,1149907,6941889.63,3504150000.0,3504150000.0
2019-01-21,'300206,ภํฐ๎าวฦ๗,6.09,6.21,6.05,6.15,6.11,-0.02,-0.3273,0.169,988400,6068713.0,3562650000.0,3562650000.0
2019-01-18,'300206,ภํฐ๎าวฦ๗,6.11,6.11,6.05,6.07,6.03,0.08,1.3267,0.1602,937003,5692114.24,3574350000.0,3574350000.0
2019-01-17,'300206,ภํฐ๎าวฦ๗,6.03,6.18,6.03,6.18,6.14,-0.11,-1.7915,0.1365,798500,4856167.92,3527550000.0,3527550000.0
2019-01-16,'300206,ภํฐ๎าวฦ๗,6.14,6.21,6.11,6.17,6.17,-0.03,-0.4862,0.1477,863857,5314323.49,3591900000.0,3591900000.0
2019-01-15,'300206,ภํฐ๎าวฦ๗,6.17,6.19,6.04,6.04,6.09,0.08,1.3136,0.1546,904700,5535164.84,3609450000.0,3609450000.0
2019-01-14,'300206,ภํฐ๎าวฦ๗,6.09,6.14,6.06,6.08,6.07,0.02,0.3295,0.1432,837925,5097115.0,3562650000.0,3562650000.0
2019-01-11,'300206,ภํฐ๎าวฦ๗,6.07,6.11,6.0,6.07,6.0,0.07,1.1667,0.1543,902562,5456757.96,3550950000.0,3550950000.0
2019-01-10,'300206,ภํฐ๎าวฦ๗,6.0,6.15,5.98,6.0,6.06,-0.06,-0.9901,0.1943,1136750,6859991.0,3510000000.0,3510000000.0
2019-01-09,'300206,ภํฐ๎าวฦ๗,6.06,6.52,5.87,5.94,5.98,0.08,1.3378,0.4713,2757325,17004329.57,3545100000.0,3545100000.0
2019-01-08,'300206,ภํฐ๎าวฦ๗,5.98,5.98,5.79,5.82,5.82,0.16,2.7491,0.2043,1195200,7014334.5,3498300000.0,3498300000.0
2019-01-07,'300206,ภํฐ๎าวฦ๗,5.82,5.87,5.75,5.8,5.73,0.09,1.5707,0.1653,966887,5620285.2,3404700000.0,3404700000.0
2019-01-04,'300206,ภํฐ๎าวฦ๗,5.73,5.79,5.59,5.59,5.6,0.13,2.3214,0.1523,891100,5083738.95,3352050000.0,3352050000.0
2019-01-03,'300206,ภํฐ๎าวฦ๗,5.6,5.78,5.6,5.7,5.7,-0.1,-1.7544,0.1309,765877,4348528.05,3276000000.0,3276000000.0
2019-01-02,'300206,ภํฐ๎าวฦ๗,5.7,5.87,5.65,5.84,5.83,-0.13,-2.2298,0.1672,978161,5607731.21,3334500000.0,3334500000.0
2018-12-28,'300206,ภํฐ๎าวฦ๗,5.83,6.0,5.82,5.94,5.94,-0.11,-1.8519,0.0907,530362,3117223.56,3410550000.0,3410550000.0
2018-12-27,'300206,ภํฐ๎าวฦ๗,5.94,6.05,5.88,5.98,5.88,0.06,1.0204,0.1718,1005273,5967062.83,3474900000.0,3474900000.0
2018-12-26,'300206,ภํฐ๎าวฦ๗,5.88,5.94,5.87,5.93,5.93,-0.05,-0.8432,0.0751,439155,2590846.55,3439800000.0,3439800000.0
2018-12-25,'300206,ภํฐ๎าวฦ๗,5.93,5.95,5.76,5.84,5.9,0.03,0.5085,0.1854,1084844,6345084.83,3469050000.0,3469050000.0
2018-12-24,'300206,ภํฐ๎าวฦ๗,5.9,5.93,5.71,5.71,5.78,0.12,2.0761,0.1719,1005403,5904893.52,3451500000.0,3451500000.0
2018-12-21,'300206,ภํฐ๎าวฦ๗,5.78,5.82,5.72,5.74,5.82,-0.04,-0.6873,0.1381,807853,4656396.22,3381300000.0,3381300000.0
2018-12-20,'300206,ภํฐ๎าวฦ๗,5.82,5.89,5.78,5.88,5.84,-0.02,-0.3425,0.2214,1295000,7534637.5,3404700000.0,3404700000.0
2018-12-19,'300206,ภํฐ๎าวฦ๗,5.84,6.05,5.84,6.05,6.02,-0.18,-2.99,0.1953,1142585,6777295.45,3416400000.0,3416400000.0
2018-12-18,'300206,ภํฐ๎าวฦ๗,6.02,6.11,5.89,6.05,6.11,-0.09,-1.473,0.3223,1885365,11313792.4,3521700000.0,3521700000.0
2018-12-17,'300206,ภํฐ๎าวฦ๗,6.11,6.16,6.04,6.16,6.15,-0.04,-0.6504,0.2079,1216012,7402398.6,3574350000.0,3574350000.0
2018-12-14,'300206,ภํฐ๎าวฦ๗,6.15,6.32,6.12,6.28,6.3,-0.15,-2.381,0.3036,1776179,11014071.97,3597750000.0,3597750000.0
2018-12-13,'300206,ภํฐ๎าวฦ๗,6.3,6.3,6.12,6.16,6.14,0.16,2.6059,0.3765,2202633,13688855.92,3685500000.0,3685500000.0
2018-12-12,'300206,ภํฐ๎าวฦ๗,6.14,6.16,6.1,6.14,6.14,0.0,0.0,0.2108,1233174,7571864.9,3591900000.0,3591900000.0
2018-12-11,'300206,ภํฐ๎าวฦ๗,6.14,6.2,6.09,6.2,6.13,0.01,0.1631,0.2391,1398952,8572735.26,3591900000.0,3591900000.0
2018-12-10,'300206,ภํฐ๎าวฦ๗,6.13,6.23,6.1,6.23,6.24,-0.11,-1.7628,0.2392,1399042,8598501.08,3586050000.0,3586050000.0
2018-12-07,'300206,ภํฐ๎าวฦ๗,6.24,6.42,6.21,6.4,6.35,-0.11,-1.7323,0.3898,2280342,14288765.16,3650400000.0,3650400000.0
2018-12-06,'300206,ภํฐ๎าวฦ๗,6.35,6.52,6.26,6.45,6.44,-0.09,-1.3975,0.4098,2397600,15287828.0,3714750000.0,3714750000.0
2018-12-05,'300206,ภํฐ๎าวฦ๗,6.44,6.56,6.25,6.3,6.39,0.05,0.7825,0.5196,3039400,19553800.0,3767400000.0,3767400000.0
2018-12-04,'300206,ภํฐ๎าวฦ๗,6.39,6.46,6.2,6.22,6.22,0.17,2.7331,0.5651,3305600,20911035.08,3738150000.0,3738150000.0
2018-12-03,'300206,ภํฐ๎าวฦ๗,6.22,6.29,6.15,6.19,6.0,0.22,3.6667,0.4443,2598975,16161715.85,3638700000.0,3638700000.0
2018-11-30,'300206,ภํฐ๎าวฦ๗,6.0,6.05,5.9,6.05,6.0,0.0,0.0,0.3328,1947150,11667656.2,3510000000.0,3510000000.0
2018-11-29,'300206,ภํฐ๎าวฦ๗,6.0,6.2,5.98,6.15,6.12,-0.12,-1.9608,0.3996,2337900,14265999.0,3510000000.0,3510000000.0
2018-11-28,'300206,ภํฐ๎าวฦ๗,6.12,6.12,5.86,6.09,6.04,0.08,1.3245,0.3726,2179600,13154470.0,3580200000.0,3580200000.0
2018-11-27,'300206,ภํฐ๎าวฦ๗,6.04,6.13,5.99,6.08,6.02,0.02,0.3322,0.4184,2447500,14780495.5,3533400000.0,3533400000.0
2018-11-26,'300206,ภํฐ๎าวฦ๗,6.02,6.17,5.96,6.02,5.98,0.04,0.6689,0.4059,2374650,14387266.0,3521700000.0,3521700000.0
2018-11-23,'300206,ภํฐ๎าวฦ๗,5.98,6.46,5.98,6.46,6.46,-0.48,-7.4303,0.5732,3353402,20762275.66,3498300000.0,3498300000.0
2018-11-22,'300206,ภํฐ๎าวฦ๗,6.46,6.52,6.34,6.37,6.37,0.09,1.4129,0.4299,2514750,16223180.48,3779100000.0,3779100000.0
2018-11-21,'300206,ภํฐ๎าวฦ๗,6.37,6.49,6.1,6.2,6.18,0.19,3.0744,0.5453,3189837,20205625.05,3726450000.0,3726450000.0
2018-11-20,'300206,ภํฐ๎าวฦ๗,6.18,6.39,6.14,6.23,6.29,-0.11,-1.7488,0.4364,2552877,16002426.31,3615300000.0,3615300000.0
2018-11-19,'300206,ภํฐ๎าวฦ๗,6.29,6.35,6.25,6.26,6.27,0.02,0.319,0.3988,2333031,14698428.5,3679650000.0,3679650000.0
2018-11-16,'300206,ภํฐ๎าวฦ๗,6.27,6.38,6.1,6.11,6.11,0.16,2.6187,0.8376,4899881,30668771.92,3667950000.0,3667950000.0
2018-11-15,'300206,ภํฐ๎าวฦ๗,6.11,6.12,5.95,5.98,5.94,0.17,2.862,0.5276,3086550,18634817.0,3574350000.0,3574350000.0
2018-11-14,'300206,ภํฐ๎าวฦ๗,5.94,6.1,5.89,6.03,5.99,-0.05,-0.8347,0.5595,3273093,19616992.08,3474900000.0,3474900000.0
2018-11-13,'300206,ภํฐ๎าวฦ๗,5.99,6.03,5.79,5.86,5.87,0.12,2.0443,0.5741,3358259,20013724.35,3504150000.0,3504150000.0
2018-11-12,'300206,ภํฐ๎าวฦ๗,5.87,5.88,5.66,5.7,5.71,0.16,2.8021,0.3197,1870300,10892939.0,3433950000.0,3433950000.0
2018-11-09,'300206,ภํฐ๎าวฦ๗,5.71,5.78,5.65,5.73,5.71,0.0,0.0,0.2372,1387700,7959393.0,3340350000.0,3340350000.0
2018-11-08,'300206,ภํฐ๎าวฦ๗,5.71,5.88,5.71,5.88,5.81,-0.1,-1.7212,0.338,1977200,11421396.0,3340350000.0,3340350000.0
2018-11-07,'300206,ภํฐ๎าวฦ๗,5.81,5.95,5.8,5.88,5.88,-0.07,-1.1905,0.3028,1771550,10386294.0,3398850000.0,3398850000.0
2018-11-06,'300206,ภํฐ๎าวฦ๗,5.88,5.9,5.73,5.84,5.89,-0.01,-0.1698,0.2445,1430550,8329055.5,3439800000.0,3439800000.0
2018-11-05,'300206,ภํฐ๎าวฦ๗,5.89,5.96,5.8,5.9,5.93,-0.04,-0.6745,0.3905,2284273,13425103.1,3445650000.0,3445650000.0
2018-11-02,'300206,ภํฐ๎าวฦ๗,5.93,6.0,5.76,5.81,5.76,0.17,2.9514,0.4631,2709050,15950877.06,3469050000.0,3469050000.0
2018-11-01,'300206,ภํฐ๎าวฦ๗,5.76,5.95,5.76,5.83,5.83,-0.07,-1.2007,0.3535,2068225,12100823.0,3369600000.0,3369600000.0
2018-10-31,'300206,ภํฐ๎าวฦ๗,5.83,5.84,5.63,5.63,5.61,0.22,3.9216,0.3616,2115543,12231798.51,3410550000.0,3410550000.0
2018-10-30,'300206,ภํฐ๎าวฦ๗,5.61,5.68,5.52,5.61,5.58,0.03,0.5376,0.1917,1121400,6301368.0,3281850000.0,3281850000.0
2018-10-29,'300206,ภํฐ๎าวฦ๗,5.58,5.63,5.54,5.63,5.62,-0.04,-0.7117,0.1599,935700,5223896.0,3264300000.0,3264300000.0
2018-10-26,'300206,ภํฐ๎าวฦ๗,5.62,5.73,5.61,5.66,5.64,-0.02,-0.3546,0.1854,1084300,6136599.0,3287700000.0,3287700000.0
2018-10-25,'300206,ภํฐ๎าวฦ๗,5.64,5.67,5.4,5.42,5.66,-0.02,-0.3534,0.2109,1233925,6841119.0,3299400000.0,3299400000.0
2018-10-24,'300206,ภํฐ๎าวฦ๗,5.66,5.74,5.59,5.6,5.6,0.06,1.0714,0.2236,1308275,7426014.0,3311100000.0,3311100000.0
2018-10-23,'300206,ภํฐ๎าวฦ๗,5.6,5.74,5.55,5.73,5.7,-0.1,-1.7544,0.3934,2301200,13015399.5,3276000000.0,3276000000.0
2018-10-22,'300206,ภํฐ๎าวฦ๗,5.7,5.8,5.55,5.57,5.5,0.2,3.6364,0.5058,2958749,16886592.74,3334500000.0,3334500000.0
2018-10-19,'300206,ภํฐ๎าวฦ๗,5.5,5.55,5.23,5.34,5.35,0.15,2.8037,0.3103,1815049,9884541.61,3217500000.0,3217500000.0
2018-10-18,'300206,ภํฐ๎าวฦ๗,5.35,5.57,5.31,5.46,5.58,-0.23,-4.1219,0.3971,2323250,12500852.5,3129750000.0,3129750000.0
2018-10-17,'300206,ภํฐ๎าวฦ๗,5.58,5.7,5.43,5.7,5.6,-0.02,-0.3571,0.3089,1806800,10038161.75,3264300000.0,3264300000.0
2018-10-16,'300206,ภํฐ๎าวฦ๗,5.6,5.71,5.42,5.64,5.64,-0.04,-0.7092,0.3669,2146200,11961541.06,3276000000.0,3276000000.0
2018-10-15,'300206,ภํฐ๎าวฦ๗,5.64,5.8,5.62,5.8,5.65,-0.01,-0.177,0.3204,1874400,10632871.25,3299400000.0,3299400000.0
2018-10-12,'300206,ภํฐ๎าวฦ๗,5.65,5.88,5.45,5.88,5.84,-0.19,-3.2534,0.6825,3992850,22513040.25,3305250000.0,3305250000.0
2018-10-11,'300206,ภํฐ๎าวฦ๗,5.84,6.33,5.84,6.33,6.49,-0.65,-10.0154,1.0363,6062600,36461206.5,3416400000.0,3416400000.0
2018-10-10,'300206,ภํฐ๎าวฦ๗,6.49,6.54,6.36,6.38,6.39,0.1,1.5649,0.2555,1494849,9668175.52,3796650000.0,3796650000.0
2018-10-09,'300206,ภํฐ๎าวฦ๗,6.39,6.51,6.3,6.44,6.43,-0.04,-0.6221,0.3828,2239100,14362359.0,3738150000.0,3738150000.0
2018-10-08,'300206,ภํฐ๎าวฦ๗,6.43,6.69,6.41,6.69,6.69,-0.26,-3.8864,0.3781,2211961,14392630.75,3761550000.0,3761550000.0
2018-09-28,'300206,ภํฐ๎าวฦ๗,6.69,6.78,6.62,6.62,6.61,0.08,1.2103,0.2908,1701450,11397966.02,3913650000.0,3913650000.0
2018-09-27,'300206,ภํฐ๎าวฦ๗,6.61,6.79,6.58,6.66,6.7,-0.09,-1.3433,0.4416,2583541,17274079.49,3866850000.0,3866850000.0
2018-09-26,'300206,ภํฐ๎าวฦ๗,6.7,6.78,6.6,6.73,6.7,0.0,0.0,0.3724,2178300,14574678.0,3919500000.0,3919500000.0
2018-09-25,'300206,ภํฐ๎าวฦ๗,6.7,6.83,6.62,6.78,6.84,-0.14,-2.0468,0.5551,3247470,21759026.17,3919500000.0,3919500000.0
2018-09-21,'300206,ภํฐ๎าวฦ๗,6.84,6.85,6.72,6.77,6.81,0.03,0.4405,0.643,3761665,25539775.85,4001400000.0,4001400000.0
2018-09-20,'300206,ภํฐ๎าวฦ๗,6.81,6.83,6.5,6.54,6.54,0.27,4.1284,1.1702,6845419,45994013.58,3983850000.0,3983850000.0
2018-09-19,'300206,ภํฐ๎าวฦ๗,6.54,6.63,6.45,6.55,6.58,-0.04,-0.6079,0.6828,3994479,26127526.31,3825900000.0,3825900000.0
2018-09-18,'300206,ภํฐ๎าวฦ๗,6.58,6.6,6.29,6.37,6.42,0.16,2.4922,0.7814,4571267,29438515.06,3849300000.0,3849300000.0
2018-09-17,'300206,ภํฐ๎าวฦ๗,6.42,6.42,6.15,6.18,6.23,0.19,3.0498,0.7053,4126162,26197591.18,3755700000.0,3755700000.0
2018-09-14,'300206,ภํฐ๎าวฦ๗,6.23,6.4,6.15,6.15,6.16,0.07,1.1364,0.3491,2042370,12792584.02,3644550000.0,3644550000.0
2018-09-13,'300206,ภํฐ๎าวฦ๗,6.16,6.29,6.09,6.27,6.2,-0.04,-0.6452,0.2644,1546985,9529874.0,3603600000.0,3603600000.0
2018-09-12,'300206,ภํฐ๎าวฦ๗,6.2,6.23,6.14,6.15,6.2,0.0,0.0,0.2083,1218750,7530239.0,3627000000.0,3627000000.0
2018-09-11,'300206,ภํฐ๎าวฦ๗,6.2,6.3,6.12,6.26,6.24,-0.04,-0.641,0.4364,2553072,15781371.36,3627000000.0,3627000000.0
2018-09-10,'300206,ภํฐ๎าวฦ๗,6.24,6.42,6.04,6.07,6.06,0.18,2.9703,0.7157,4186568,26202877.24,3650400000.0,3650400000.0
2018-09-07,'300206,ภํฐ๎าวฦ๗,6.06,6.15,6.01,6.01,6.04,0.02,0.3311,0.1795,1049950,6384139.15,3545100000.0,3545100000.0
2018-09-06,'300206,ภํฐ๎าวฦ๗,6.04,6.08,5.98,6.03,6.03,0.01,0.1658,0.1532,896450,5412032.5,3533400000.0,3533400000.0
2018-09-05,'300206,ภํฐ๎าวฦ๗,6.03,6.22,6.03,6.17,6.17,-0.14,-2.269,0.1824,1067300,6518951.5,3527550000.0,3527550000.0
2018-09-04,'300206,ภํฐ๎าวฦ๗,6.17,6.23,6.11,6.11,6.16,0.01,0.1623,0.1368,800101,4945693.92,3609450000.0,3609450000.0
2018-09-03,'300206,ภํฐ๎าวฦ๗,6.16,6.19,6.06,6.06,6.1,0.06,0.9836,0.202,1181675,7240347.25,3603600000.0,3603600000.0
2018-08-31,'300206,ภํฐ๎าวฦ๗,6.1,6.19,6.02,6.11,6.16,-0.06,-0.974,0.314,1836741,11178604.69,3568500000.0,3568500000.0
2018-08-30,'300206,ภํฐ๎าวฦ๗,6.16,6.49,6.15,6.27,6.15,0.01,0.1626,0.6036,3530904,22231197.43,3603600000.0,3603600000.0
2018-08-29,'300206,ภํฐ๎าวฦ๗,6.15,6.2,6.07,6.1,6.09,0.06,0.9852,0.2015,1179000,7236199.0,3597750000.0,3597750000.0
