ÈÕÆÚ,¹ÉÆ±´úÂë,Ãû³Æ,ÊÕÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,¿ªÅÌ¼Û,Ç°ÊÕÅÌ,ÕÇµø¶î,ÕÇµø·ù,»»ÊÖÂÊ,³É½»Á¿,³É½»½ð¶î,×ÜÊÐÖµ,Á÷Í¨ÊÐÖµ
2019-04-26,'603167,²³º£ÂÖ¶É,10.29,10.44,10.27,10.39,10.28,0.01,0.0973,0.7644,3679601,38112223.0,5075357280.0,4953606000.0
2019-04-25,'603167,²³º£ÂÖ¶É,10.28,10.84,10.27,10.8,10.78,-0.5,-4.6382,0.9964,4796700,50555458.0,5070424960.0,4948792000.0
2019-04-24,'603167,²³º£ÂÖ¶É,10.78,10.83,10.68,10.74,10.7,0.08,0.7477,0.5065,2438104,26224645.0,5317040960.0,5189492000.0
2019-04-23,'603167,²³º£ÂÖ¶É,10.7,10.91,10.7,10.9,10.9,-0.2,-1.8349,0.6612,3183034,34366675.0,5277582400.0,5150980000.0
2019-04-22,'603167,²³º£ÂÖ¶É,10.9,11.01,10.82,10.96,10.89,0.01,0.0918,0.9102,4381534,47941444.0,5376228800.0,5247260000.0
2019-04-19,'603167,²³º£ÂÖ¶É,10.89,10.92,10.78,10.8,10.8,0.09,0.8333,0.5352,2576596,27953070.0,5371296480.0,5242446000.0
2019-04-18,'603167,²³º£ÂÖ¶É,10.8,10.93,10.78,10.88,10.92,-0.12,-1.0989,0.6444,3102273,33667824.0,5326905600.0,5199120000.0
2019-04-17,'603167,²³º£ÂÖ¶É,10.92,10.96,10.82,10.92,10.89,0.03,0.2755,0.7714,3713753,40484831.0,5386093440.0,5256888000.0
2019-04-16,'603167,²³º£ÂÖ¶É,10.89,10.92,10.68,10.7,10.72,0.17,1.5858,0.9157,4408110,47690840.0,5371296480.0,5242446000.0
2019-04-15,'603167,²³º£ÂÖ¶É,10.72,10.96,10.7,10.78,10.67,0.05,0.4686,1.3702,6595979,71570966.0,5287447040.0,5160608000.0
2019-04-12,'603167,²³º£ÂÖ¶É,10.67,10.68,10.56,10.61,10.61,0.06,0.5655,0.7759,3735412,39645967.0,5262785440.0,5136538000.0
2019-04-11,'603167,²³º£ÂÖ¶É,10.61,10.84,10.58,10.79,10.77,-0.16,-1.4856,1.045,5030761,53859132.0,5233191520.0,5107654000.0
2019-04-10,'603167,²³º£ÂÖ¶É,10.77,10.85,10.72,10.78,10.89,-0.12,-1.1019,1.0012,4819601,51918776.0,5312108640.0,5184678000.0
2019-04-09,'603167,²³º£ÂÖ¶É,10.89,10.95,10.81,10.91,10.95,-0.06,-0.5479,0.9697,4668098,50772993.0,5371296480.0,5242446000.0
2019-04-08,'603167,²³º£ÂÖ¶É,10.95,10.96,10.69,10.83,10.84,0.11,1.0148,1.605,7726496,83755325.0,5400890400.0,5271330000.0
2019-04-04,'603167,²³º£ÂÖ¶É,10.84,10.98,10.7,10.87,10.84,0.0,0.0,1.449,6975700,75415771.0,5346634880.0,5218376000.0
2019-04-03,'603167,²³º£ÂÖ¶É,10.84,10.91,10.51,10.56,10.61,0.23,2.1678,1.8338,8828027,94817403.0,5346634880.0,5218376000.0
2019-04-02,'603167,²³º£ÂÖ¶É,10.61,10.76,10.55,10.75,10.64,-0.03,-0.282,1.5178,7306904,77712790.0,5233191520.0,5107654000.0
