ÈÕÆÚ,¹ÉÆ±´úÂë,Ãû³Æ,ÊÕÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,¿ªÅÌ¼Û,Ç°ÊÕÅÌ,ÕÇµø¶î,ÕÇµø·ù,»»ÊÖÂÊ,³É½»Á¿,³É½»½ð¶î,×ÜÊÐÖµ,Á÷Í¨ÊÐÖµ
2019-04-26,'000402,½ð ÈÚ ½Ö,8.22,8.43,8.21,8.33,8.33,-0.11,-1.3205,0.3422,10228337,84985483.99,24569003835.5,24569003835.5
2019-04-25,'000402,½ð ÈÚ ½Ö,8.33,8.57,8.3,8.51,8.55,-0.22,-2.5731,0.3087,9225833,78046889.88,24897786125.3,24897786125.3
2019-04-24,'000402,½ð ÈÚ ½Ö,8.55,8.58,8.44,8.56,8.55,0.0,0.0,0.3994,11936856,101439042.12,25555350704.8,25555350704.8
2019-04-23,'000402,½ð ÈÚ ½Ö,8.55,8.62,8.51,8.56,8.56,-0.01,-0.1168,0.3817,11409922,97720874.39,25555350704.8,25555350704.8
2019-04-22,'000402,½ð ÈÚ ½Ö,8.56,8.96,8.5,8.94,8.95,-0.39,-4.3575,0.7495,22400792,194148758.68,25585240003.9,25585240003.9
2019-04-19,'000402,½ð ÈÚ ½Ö,8.95,9.0,8.81,8.98,8.93,0.02,0.224,0.3239,9681417,86081167.77,26750922667.7,26750922667.7
2019-04-18,'000402,½ð ÈÚ ½Ö,8.93,9.02,8.91,8.97,8.99,-0.06,-0.6674,0.2881,8609900,77132688.16,26691144069.5,26691144069.5
2019-04-17,'000402,½ð ÈÚ ½Ö,8.99,9.15,8.94,9.1,9.1,-0.11,-1.2088,0.4191,12525160,113098403.26,26870479863.9,26870479863.9
2019-04-16,'000402,½ð ÈÚ ½Ö,9.1,9.12,8.74,8.95,8.96,0.14,1.5625,0.5649,16883667,150907589.6,27199262153.7,27199262153.7
2019-04-15,'000402,½ð ÈÚ ½Ö,8.96,9.3,8.95,9.21,9.09,-0.13,-1.4301,0.4803,14357152,131258279.1,26780811966.7,26780811966.7
2019-04-12,'000402,½ð ÈÚ ½Ö,9.09,9.3,9.03,9.3,9.17,-0.08,-0.8724,0.3542,10587132,96457767.19,27169372854.6,27169372854.6
2019-04-11,'000402,½ð ÈÚ ½Ö,9.17,9.35,9.03,9.27,9.27,-0.1,-1.0787,0.7049,21067665,193534611.86,27408487247.2,27408487247.2
2019-04-10,'000402,½ð ÈÚ ½Ö,9.27,9.36,9.19,9.23,9.3,-0.03,-0.3226,0.5732,17132578,158665423.27,27707380237.9,27707380237.9
2019-04-09,'000402,½ð ÈÚ ½Ö,9.3,9.46,9.13,9.13,9.1,0.2,2.1978,0.8693,25983609,242369270.3,27797048135.1,27797048135.1
2019-04-08,'000402,½ð ÈÚ ½Ö,9.1,9.47,9.06,9.18,9.15,-0.05,-0.5464,0.9948,29734168,274500723.41,27199262153.7,27199262153.7
2019-04-04,'000402,½ð ÈÚ ½Ö,9.15,9.15,8.92,8.98,8.98,0.17,1.8931,1.0126,30264439,273945620.63,27348708649.0,27348708649.0
2019-04-03,'000402,½ð ÈÚ ½Ö,8.98,9.05,8.65,8.68,8.77,0.21,2.3945,0.9868,29493819,261877812.78,26840590564.9,26840590564.9
2019-04-02,'000402,½ð ÈÚ ½Ö,8.77,8.86,8.68,8.72,8.75,0.02,0.2286,0.8669,25911054,226934077.44,26212915284.4,26212915284.4
2019-04-01,'000402,½ð ÈÚ ½Ö,8.75,8.95,8.6,8.69,8.58,0.17,1.9814,1.4186,42400938,372971890.48,26153136686.2,26153136686.2
2019-03-29,'000402,½ð ÈÚ ½Ö,8.58,8.61,7.96,7.97,7.9,0.68,8.6076,1.4002,41852325,351210963.45,25645018602.1,25645018602.1
2019-03-28,'000402,½ð ÈÚ ½Ö,7.9,8.13,7.9,8.1,8.09,-0.19,-2.3486,0.2935,8771803,70518744.82,23612546265.3,23612546265.3
2019-03-27,'000402,½ð ÈÚ ½Ö,8.09,8.13,8.01,8.06,8.01,0.08,0.9988,0.3075,9191477,74309201.93,24180442947.6,24180442947.6
2019-03-26,'000402,½ð ÈÚ ½Ö,8.01,8.3,7.98,8.29,8.24,-0.23,-2.7913,0.4269,12759971,103646888.38,23941328555.1,23941328555.1
2019-03-25,'000402,½ð ÈÚ ½Ö,8.24,8.4,8.22,8.29,8.37,-0.13,-1.5532,0.4323,12921335,107279757.98,24628782433.7,24628782433.7
2019-03-22,'000402,½ð ÈÚ ½Ö,8.37,8.37,8.2,8.26,8.27,0.1,1.2092,0.4461,13332441,110691635.43,25017343321.6,25017343321.6
2019-03-21,'000402,½ð ÈÚ ½Ö,8.27,8.39,8.26,8.29,8.27,0.0,0.0,0.4255,12717103,105752821.49,24718450330.9,24718450330.9
2019-03-20,'000402,½ð ÈÚ ½Ö,8.27,8.33,8.14,8.23,8.26,0.01,0.1211,0.4205,12569092,103596048.93,24718450330.9,24718450330.9
2019-03-19,'000402,½ð ÈÚ ½Ö,8.26,8.45,8.22,8.35,8.38,-0.12,-1.432,0.5464,16330196,135854147.14,24688561031.8,24688561031.8
2019-03-18,'000402,½ð ÈÚ ½Ö,8.38,8.38,8.11,8.17,8.11,0.27,3.3292,0.7451,22269763,183739882.89,25047232620.7,25047232620.7
2019-03-15,'000402,½ð ÈÚ ½Ö,8.11,8.16,7.91,7.98,7.94,0.17,2.1411,0.4783,14295017,115564855.02,24240221545.8,24240221545.8
2019-03-14,'000402,½ð ÈÚ ½Ö,7.94,8.23,7.84,8.12,8.14,-0.2,-2.457,0.4562,13634024,109375783.91,23732103461.6,23732103461.6
