хуфз,╧иф╠╢ЗбК,цШЁф,йуел╪ш,вН╦ъ╪ш,вН╣м╪ш,©╙ел╪ш,г╟йуел,уг╣Ь╤Н,уг╣Ь╥Ы,╩╩йжбй,Ёи╫╩а©,Ёи╫╩╫П╤Н,вэйпж╣,аВм╗йпж╣
2019-04-08,'002141,ом╥А©ь╧и,4.77,4.94,4.69,4.89,4.91,-0.14,-2.8513,2.6629,16952250,81385511.94,5412311595.63,3036620160.0
2019-04-04,'002141,ом╥А©ь╧и,4.91,5.05,4.88,5.0,5.0,-0.09,-1.8,2.7066,17230450,84927486.5,5571163508.29,3125745280.0
2019-04-03,'002141,ом╥А©ь╧и,5.0,5.01,4.85,4.88,4.97,0.03,0.6036,2.5146,16008056,79383062.08,5673282595.0,3183040000.0
2019-04-02,'002141,ом╥А©ь╧и,4.97,5.19,4.93,5.13,4.9,0.07,1.4286,4.0346,25684507,129682267.17,5639242899.43,3163941760.0
2019-04-01,'002141,ом╥А©ь╧и,4.9,4.92,4.73,4.74,4.75,0.15,3.1579,2.0138,12820053,62423425.02,5559816943.1,3119379200.0
2019-03-29,'002141,ом╥А©ь╧и,4.75,4.78,4.6,4.63,4.62,0.13,2.8139,1.7288,11005571,51784689.75,5389618465.25,3023888000.0
2019-03-28,'002141,ом╥А©ь╧и,4.62,4.79,4.61,4.7,4.72,-0.1,-2.1186,1.7141,10912400,51121915.0,5242113117.78,2941128960.0
2019-03-27,'002141,ом╥А©ь╧и,4.72,4.87,4.61,4.81,4.83,-0.11,-2.2774,2.4567,15639810,73654917.8,5355578769.68,3004789760.0
2019-03-26,'002141,ом╥А©ь╧и,4.83,5.07,4.77,5.05,4.98,-0.15,-3.012,3.1269,19906260,97289816.1,5480390986.77,3074816640.0
2019-03-25,'002141,ом╥А©ь╧и,4.98,5.11,4.9,4.96,5.04,-0.06,-1.1905,3.3234,21156953,106402427.7,5650589464.62,3170307840.0
2019-03-22,'002141,ом╥А©ь╧и,5.04,5.11,4.9,5.09,5.03,0.01,0.1988,3.3453,21296700,106488346.64,5718668855.76,3208504320.0
2019-03-21,'002141,ом╥А©ь╧и,5.03,5.1,4.9,4.94,4.98,0.05,1.004,4.2225,26880757,134925611.87,5707322290.57,3202138240.0
2019-03-20,'002141,ом╥А©ь╧и,4.98,5.15,4.83,5.12,5.12,-0.14,-2.7344,4.9065,31235371,154958004.27,5650589464.62,3170307840.0
2019-03-19,'002141,ом╥А©ь╧и,5.12,5.22,5.03,5.2,5.24,-0.12,-2.2901,4.174,26572300,135928827.0,5809441377.28,3259432960.0
2019-03-18,'002141,ом╥А©ь╧и,5.24,5.32,4.98,5.32,5.38,-0.14,-2.6022,5.4497,34693390,179438639.34,5945600159.56,3335825920.0
2019-03-15,'002141,ом╥А©ь╧и,5.38,5.56,5.18,5.23,5.28,0.1,1.8939,8.1193,51688057,276581542.05,6104452072.22,3424951040.0
2019-03-14,'002141,ом╥А©ь╧и,5.28,5.3,4.92,5.29,5.36,-0.08,-1.4925,6.7114,42725611,218587501.89,5990986420.32,3361290240.0
2019-03-13,'002141,ом╥А©ь╧и,5.36,5.6,5.2,5.27,5.21,0.15,2.8791,9.4587,60214733,325957247.02,6081758941.84,3412218880.0
2019-03-12,'002141,ом╥А©ь╧и,5.21,5.34,5.1,5.23,5.11,0.1,1.9569,6.399,40736840,212939181.68,5911560463.99,3316727680.0
2019-03-11,'002141,ом╥А©ь╧и,5.11,5.12,4.84,4.85,4.85,0.26,5.3608,4.6364,29515381,147586804.38,5798094812.09,3253066880.0
2019-03-08,'002141,ом╥А©ь╧и,4.85,5.2,4.83,5.15,5.29,-0.44,-8.3176,6.3817,40626576,203954096.06,5503084117.15,3087548800.0
2019-03-07,'002141,ом╥А©ь╧и,5.29,5.37,5.08,5.17,5.17,0.12,2.3211,8.3595,53217340,278556104.92,6002332985.51,3367656320.0
2019-03-06,'002141,ом╥А©ь╧и,5.17,5.24,5.0,5.21,5.23,-0.06,-1.1472,8.5166,54217603,277284967.52,5866174203.23,3291263360.0
2019-03-05,'002141,ом╥А©ь╧и,5.23,5.29,4.83,4.83,4.9,0.33,6.7347,9.9756,63505548,324511767.67,5934253594.37,3329459840.0
2019-03-04,'002141,ом╥А©ь╧и,4.9,5.06,4.87,4.9,4.81,0.09,1.8711,4.9636,31598434,156134577.14,5559816943.1,3119379200.0
2019-03-01,'002141,ом╥А©ь╧и,4.81,4.85,4.71,4.76,4.77,0.04,0.8386,3.2877,20929656,100050279.68,5457697856.39,3062084480.0
2019-02-28,'002141,ом╥А©ь╧и,4.77,5.06,4.72,5.0,5.11,-0.34,-6.6536,6.3149,40201206,197186069.5,5412311595.63,3036620160.0
2019-02-27,'002141,ом╥А©ь╧и,5.11,5.15,4.86,4.93,4.93,0.18,3.6511,7.9372,50529160,254364064.09,5798094812.09,3253066880.0
2019-02-26,'002141,ом╥А©ь╧и,4.93,5.27,4.75,4.86,4.92,0.01,0.2033,8.8779,56517116,279299237.8,5593856638.67,3138477440.0
2019-02-25,'002141,ом╥А©ь╧и,4.92,5.05,4.65,4.74,4.67,0.25,5.3533,8.2834,52732602,254915446.93,5582510073.48,3132111360.0
2019-02-22,'002141,ом╥А©ь╧и,4.67,4.74,4.37,4.42,4.47,0.2,4.4743,6.3814,40624495,187220441.66,5298845943.73,2972959360.0
2019-02-21,'002141,ом╥А©ь╧и,4.47,4.65,4.36,4.43,4.42,0.05,1.1312,4.707,29965353,135232101.7,5071914639.93,2845637760.0
2019-02-20,'002141,ом╥А©ь╧и,4.42,4.59,4.35,4.55,4.57,-0.15,-3.2823,3.819,24312356,108011668.8,5015181813.98,2813807360.0
2019-02-19,'002141,ом╥А©ь╧и,4.57,4.85,4.49,4.75,4.47,0.1,2.2371,7.1002,45200314,209441464.78,5185380291.83,2909298560.0
2019-02-18,'002141,ом╥А©ь╧и,4.47,4.48,4.35,4.37,4.32,0.15,3.4722,3.7585,23927198,105683628.66,5071914639.93,2845637760.0
2019-02-15,'002141,ом╥А©ь╧и,4.32,4.42,4.28,4.3,4.4,-0.08,-1.8182,4.0457,25755372,111744096.41,4901716162.08,2750146560.0
2019-02-14,'002141,ом╥А©ь╧и,4.4,4.54,4.12,4.15,4.13,0.27,6.5375,6.3734,40573516,180650210.11,4992488683.6,2801075200.0
2019-02-13,'002141,ом╥А©ь╧и,4.13,4.2,4.08,4.1,4.11,0.02,0.4866,2.0237,12882750,53663864.06,4686131423.47,2629191040.0
2019-02-12,'002141,ом╥А©ь╧и,4.11,4.17,4.06,4.1,4.1,0.01,0.2439,1.3939,8873950,36495946.5,4663438293.09,2616458880.0
2019-02-11,'002141,ом╥А©ь╧и,4.1,4.11,4.0,4.01,3.99,0.11,2.7569,1.1922,7589500,30900043.0,4652091727.9,2610092800.0
2019-02-01,'002141,ом╥А©ь╧и,3.99,4.0,3.77,3.82,3.73,0.26,6.9705,1.6838,10719300,41879726.63,4527279510.81,2540065920.0
2019-01-31,'002141,ом╥А©ь╧и,3.73,3.94,3.65,3.9,3.87,-0.14,-3.6176,1.858,11828100,44716785.0,4232268815.87,2374547840.0
2019-01-30,'002141,ом╥А©ь╧и,3.87,3.93,3.75,3.83,3.86,0.01,0.2591,1.6912,10766256,41706327.84,4391120728.53,2463672960.0
2019-01-29,'002141,ом╥А©ь╧и,3.86,4.06,3.63,3.99,4.03,-0.17,-4.2184,3.4715,22099591,84077629.49,4379774163.34,2457306880.0
2019-01-28,'002141,ом╥А©ь╧и,4.03,4.3,4.02,4.3,4.25,-0.22,-5.1765,2.2416,14270500,59320043.0,4572665771.57,2565530240.0
2019-01-25,'002141,ом╥А©ь╧и,4.25,4.36,4.21,4.25,4.29,-0.04,-0.9324,1.911,12165725,52069273.09,4822290205.75,2705584000.0
2019-01-24,'002141,ом╥А©ь╧и,4.29,4.43,4.28,4.43,4.37,-0.08,-1.8307,2.8162,17928014,77834494.69,4867676466.51,2731048320.0
2019-01-23,'002141,ом╥А©ь╧и,4.37,4.45,4.19,4.25,4.27,0.1,2.3419,3.5275,22456264,97219340.66,4958448988.03,2781976960.0
2019-01-22,'002141,ом╥А©ь╧и,4.27,4.37,4.25,4.26,4.27,0.0,0.0,1.8449,11744600,50424867.0,4844983336.13,2718316160.0
2019-01-21,'002141,ом╥А©ь╧и,4.27,4.32,4.25,4.27,4.3,-0.03,-0.6977,1.5386,9794924,41941493.98,4844983336.13,2718316160.0
2019-01-18,'002141,ом╥А©ь╧и,4.3,4.43,4.25,4.4,4.45,-0.15,-3.3708,3.4524,21978298,94915850.48,4879023031.7,2737414400.0
2019-01-17,'002141,ом╥А©ь╧и,4.45,4.48,4.21,4.29,4.32,0.13,3.0093,5.2203,33233062,145466658.34,5049221509.55,2832905600.0
2019-01-16,'002141,ом╥А©ь╧и,4.32,4.43,4.32,4.36,4.34,-0.02,-0.4608,2.6722,17011478,74263593.3,4901716162.08,2750146560.0
2019-01-15,'002141,ом╥А©ь╧и,4.34,4.35,4.26,4.31,4.36,-0.02,-0.4587,2.1312,13567500,58411805.0,4924409292.46,2762878720.0
2019-01-14,'002141,ом╥А©ь╧и,4.36,4.42,4.31,4.31,4.34,0.02,0.4608,2.2624,14402306,62815319.44,4947102422.84,2775610880.0
2019-01-11,'002141,ом╥А©ь╧и,4.34,4.39,4.3,4.35,4.38,-0.04,-0.9132,2.7216,17326070,75131853.0,4924409292.46,2762878720.0
2019-01-10,'002141,ом╥А©ь╧и,4.38,4.55,4.37,4.5,4.54,-0.16,-3.5242,3.8827,24717480,109807292.2,4969795553.22,2788343040.0
2019-01-09,'002141,ом╥А©ь╧и,4.54,4.59,4.32,4.43,4.45,0.09,2.0225,5.7897,36857512,165250373.84,5151340596.26,2890200320.0
2019-01-08,'002141,ом╥А©ь╧и,4.45,4.55,4.36,4.44,4.37,0.08,1.8307,5.0886,32394178,144304341.42,5049221509.55,2832905600.0
2019-01-07,'002141,ом╥А©ь╧и,4.37,4.42,4.3,4.35,4.33,0.04,0.9238,4.21,26801057,116844603.96,4958448988.03,2781976960.0
2019-01-04,'002141,ом╥А©ь╧и,4.33,4.39,4.03,4.14,4.19,0.14,3.3413,4.1689,26539581,113392939.53,4913062727.27,2756512640.0
2019-01-03,'002141,ом╥А©ь╧и,4.19,4.38,4.13,4.31,4.34,-0.15,-3.4562,3.96,25209416,106823618.44,4754210814.61,2667387520.0
2019-01-02,'002141,ом╥А©ь╧и,4.34,4.44,4.21,4.35,4.33,0.01,0.2309,3.62,23045253,100545461.99,4924409292.46,2762878720.0
2018-12-28,'002141,ом╥А©ь╧и,4.33,4.56,4.16,4.5,4.56,-0.23,-5.0439,6.9101,43990017,192734460.31,4913062727.27,2756512640.0
2018-12-27,'002141,ом╥А©ь╧и,4.56,5.08,4.56,5.07,5.07,-0.51,-10.0592,8.9557,57012482,272963957.73,5174033726.64,2902932480.0
2018-12-26,'002141,ом╥А©ь╧и,5.07,5.19,4.95,5.1,5.15,-0.08,-1.5534,9.5401,60733316,309567304.92,5752708551.33,3227602560.0
2018-12-25,'002141,ом╥А©ь╧и,5.15,5.33,4.79,4.81,4.89,0.26,5.317,10.0706,64110471,322156348.13,5843481072.85,3278531200.0
2018-12-24,'002141,ом╥А©ь╧и,4.89,5.05,4.67,5.0,4.97,-0.08,-1.6097,6.3373,40343963,196165434.06,5548470377.91,3113013120.0
2018-12-21,'002141,ом╥А©ь╧и,4.97,5.23,4.75,4.83,4.88,0.09,1.8443,11.596,73821319,370560229.04,5639242899.43,3163941760.0
2018-12-20,'002141,ом╥А©ь╧и,4.88,5.05,4.61,4.68,4.85,0.03,0.6186,10.5558,67199036,324059472.69,5537123812.72,3106647040.0
2018-12-19,'002141,ом╥А©ь╧и,4.85,4.96,4.56,4.56,4.51,0.34,7.5388,9.8356,62613929,299381904.63,5503084117.15,3087548800.0
2018-12-18,'002141,ом╥А©ь╧и,4.51,4.64,4.38,4.62,4.65,-0.14,-3.0108,5.4661,34797400,157188998.0,5117300900.69,2871102080.0
2018-12-17,'002141,ом╥А©ь╧и,4.65,4.77,4.54,4.63,4.61,0.04,0.8677,6.7271,42825522,200045876.94,5276152813.35,2960227200.0
2018-12-14,'002141,ом╥А©ь╧и,4.61,4.83,4.56,4.77,4.83,-0.22,-4.5549,7.0612,44951942,210224454.8,5230766552.59,2934762880.0
2018-12-13,'002141,ом╥А©ь╧и,4.83,5.09,4.7,4.77,4.63,0.2,4.3197,13.1007,83399791,407064482.17,5480390986.77,3074816640.0
2018-12-12,'002141,ом╥А©ь╧и,4.63,4.63,4.18,4.27,4.21,0.42,9.9762,6.1115,38906360,174935536.04,5253459682.97,2947495040.0
2018-12-11,'002141,ом╥А©ь╧и,4.21,4.23,4.15,4.17,4.18,0.03,0.7177,1.7647,11234307,47132646.19,4776903944.99,2680119680.0
2018-12-10,'002141,ом╥А©ь╧и,4.18,4.25,4.1,4.15,4.17,0.01,0.2398,2.0191,12853450,53876623.0,4742864249.42,2661021440.0
2018-12-07,'002141,ом╥А©ь╧и,4.17,4.36,4.15,4.32,4.31,-0.14,-3.2483,2.8194,17948300,76128414.0,4731517684.23,2654655360.0
2018-12-06,'002141,ом╥А©ь╧и,4.31,4.4,4.12,4.29,4.37,-0.06,-1.373,3.1786,20235350,86675031.0,4890369596.89,2743780480.0
2018-12-05,'002141,ом╥А©ь╧и,4.37,4.54,4.37,4.52,4.85,-0.48,-9.8969,7.0658,44981290,200217841.71,4958448988.03,2781976960.0
2018-12-04,'002141,ом╥А©ь╧и,4.85,4.9,4.56,4.58,4.66,0.19,4.0773,9.0164,57398902,274299013.23,5503084117.15,3087548800.0
2018-12-03,'002141,ом╥А©ь╧и,4.66,4.7,4.53,4.57,4.47,0.19,4.2506,7.4017,47119550,217743532.23,5287499378.54,2966593280.0
2018-11-30,'002141,ом╥А©ь╧и,4.47,4.57,4.26,4.35,4.43,0.04,0.9029,5.5173,35123662,155281074.86,5071914639.93,2845637760.0
2018-11-29,'002141,ом╥А©ь╧и,4.43,4.61,4.42,4.49,4.5,-0.07,-1.5556,5.6571,36013703,163286156.03,5026528379.17,2820173440.0
2018-11-28,'002141,ом╥А©ь╧и,4.5,4.58,4.33,4.57,4.6,-0.1,-2.1739,5.3283,33920416,150933122.59,5105954335.5,2864736000.0
2018-11-27,'002141,ом╥А©ь╧и,4.6,4.73,4.43,4.7,4.65,-0.05,-1.0753,5.663,36051001,164425005.4,5219419987.4,2928396800.0
2018-11-26,'002141,ом╥А©ь╧и,4.65,4.68,4.4,4.5,4.55,0.1,2.1978,6.3281,40285172,183450503.3,5276152813.35,2960227200.0
2018-11-23,'002141,ом╥А©ь╧и,4.55,4.95,4.55,4.9,5.05,-0.5,-9.901,8.9913,57239254,266854426.2,5162687161.45,2896566400.0
2018-11-22,'002141,ом╥А©ь╧и,5.05,5.36,4.98,5.13,5.16,-0.11,-2.1318,10.356,65927284,340112783.08,5730015420.95,3214870400.0
2018-11-21,'002141,ом╥А©ь╧и,5.16,5.64,5.16,5.4,5.73,-0.57,-9.9476,13.9593,88865778,474662819.93,5854827638.04,3284897280.0
2018-11-20,'002141,ом╥А©ь╧и,5.73,6.2,5.45,6.2,5.64,0.09,1.5957,21.6545,137854272,815545155.16,6501581853.87,3647763840.0
2018-11-19,'002141,ом╥А©ь╧и,5.64,5.64,5.64,5.64,5.13,0.51,9.9415,0.304,1935494,10916186.16,6399462767.16,3590469120.0
2018-11-16,'002141,ом╥А©ь╧и,5.13,5.13,5.13,5.13,4.66,0.47,10.0858,0.4861,3094810,15876375.3,5820787942.47,3265799040.0
2018-11-15,'002141,ом╥А©ь╧и,4.66,4.66,4.66,4.66,4.24,0.42,9.9057,1.2926,8228487,38344749.42,5287499378.54,2966593280.0
2018-11-14,'002141,ом╥А©ь╧и,4.24,4.24,3.75,3.86,3.85,0.39,10.1299,10.5089,66900445,272097299.8,4810943640.56,2699217920.0
2018-11-13,'002141,ом╥А©ь╧и,3.85,4.07,3.73,3.78,3.84,0.01,0.2604,7.0644,44972585,175515497.75,4368427598.15,2450940800.0
2018-11-12,'002141,ом╥А©ь╧и,3.84,3.88,3.7,3.71,3.85,-0.01,-0.2597,6.318,40221106,152508112.29,4357081032.96,2444574720.0
2018-11-09,'002141,ом╥А©ь╧и,3.85,4.0,3.56,3.7,3.95,-0.1,-2.5316,9.325,59364012,220261065.57,4368427598.15,2450940800.0
2018-11-08,'002141,ом╥А©ь╧и,3.95,4.14,3.65,3.84,3.84,0.11,2.8646,13.1268,83566490,330137938.51,4481893250.05,2514601600.0
2018-11-07,'002141,ом╥А©ь╧и,3.84,3.84,3.65,3.71,3.49,0.35,10.0287,7.4574,47474688,180614622.92,4357081032.96,2444574720.0
2018-11-06,'002141,ом╥А©ь╧и,3.49,3.49,3.06,3.16,3.17,0.32,10.0946,3.437,21879961,73226580.04,3959951251.31,2221761920.0
2018-11-05,'002141,ом╥А©ь╧и,3.17,3.19,3.06,3.08,3.1,0.07,2.2581,2.3605,15027095,46916449.5,3596861165.23,2018047360.0
2018-11-02,'002141,ом╥А©ь╧и,3.1,3.1,2.98,2.99,2.96,0.14,4.7297,2.1085,13422840,40757448.3,3517435208.9,1973484800.0
2018-11-01,'002141,ом╥А©ь╧и,2.96,3.1,2.95,3.01,2.98,-0.02,-0.6711,1.7581,11192150,33678576.18,3358583296.24,1884359680.0
2018-10-31,'002141,ом╥А©ь╧и,2.98,2.99,2.91,2.93,2.93,0.05,1.7065,1.6219,10324985,30628161.13,3381276426.62,1897091840.0
2018-10-30,'002141,ом╥А©ь╧и,2.93,2.95,2.81,2.89,2.89,0.04,1.3841,1.568,9982053,28770081.2,3324543600.67,1865261440.0
2018-10-29,'002141,ом╥А©ь╧и,2.89,3.0,2.86,2.96,2.96,-0.07,-2.3649,1.4762,9397500,27565795.0,3279157339.91,1839797120.0
2018-10-26,'002141,ом╥А©ь╧и,2.96,2.99,2.9,2.95,2.94,0.02,0.6803,1.6447,10470459,31034848.64,3358583296.24,1884359680.0
2018-10-25,'002141,ом╥А©ь╧и,2.94,2.95,2.78,2.85,2.96,-0.02,-0.6757,1.8543,11804640,33781365.8,3335890165.86,1871627520.0
2018-10-24,'002141,ом╥А©ь╧и,2.96,2.97,2.91,2.93,2.91,0.05,1.7182,1.9344,12314300,36308018.3,3358583296.24,1884359680.0
2018-10-23,'002141,ом╥А©ь╧и,2.91,3.01,2.88,2.95,2.96,-0.05,-1.6892,2.9784,18960589,55929140.94,3301850470.29,1852529280.0
2018-10-22,'002141,ом╥А©ь╧и,2.96,3.03,2.75,2.77,2.82,0.14,4.9645,4.2256,26900732,77638103.95,3358583296.24,1884359680.0
2018-10-19,'002141,ом╥А©ь╧и,2.82,3.03,2.8,3.03,3.11,-0.29,-9.3248,6.6604,42400524,119400369.17,3199731383.58,1795234560.0
2018-10-18,'002141,ом╥А©ь╧и,3.11,3.48,3.11,3.44,3.45,-0.34,-9.8551,1.6703,10633350,33853916.0,3528781774.09,1979850880.0
2018-10-17,'002141,ом╥А©ь╧и,3.45,3.5,3.4,3.47,3.43,0.02,0.5831,0.3763,2395400,8230917.0,3914564990.55,2196297600.0
2018-10-16,'002141,ом╥А©ь╧и,3.43,3.54,3.43,3.52,3.52,-0.09,-2.5568,0.3624,2306900,8035161.0,3891871860.17,2183565440.0
2018-10-15,'002141,ом╥А©ь╧и,3.52,3.61,3.51,3.53,3.53,-0.01,-0.2833,0.5571,3546650,12630185.5,3993990946.88,2240860160.0
2018-10-12,'002141,ом╥А©ь╧и,3.53,3.68,3.31,3.59,3.67,-0.14,-3.8147,1.0718,6823120,23928116.54,4005337512.07,2247226240.0
2018-10-11,'002141,ом╥А©ь╧и,3.67,3.99,3.66,3.94,4.06,-0.39,-9.6059,1.2454,7928303,30399270.99,4164189424.73,2336351360.0
2018-10-10,'002141,ом╥А©ь╧и,4.06,4.08,4.01,4.04,4.03,0.03,0.7444,0.6638,4225750,17101226.5,4606705467.14,2584628480.0
2018-10-09,'002141,ом╥А©ь╧и,4.03,4.09,3.94,3.94,3.98,0.05,1.2563,0.704,4481750,18000326.5,4572665771.57,2565530240.0
2018-10-08,'002141,ом╥А©ь╧и,3.98,4.11,3.85,3.91,3.92,0.06,1.5306,1.0521,6697479,26520754.51,4515932945.62,2533699840.0
2018-09-28,'002141,ом╥А©ь╧и,3.92,3.95,3.9,3.9,3.93,-0.01,-0.2545,0.35,2228000,8752726.0,4447853554.48,2495503360.0
2018-09-27,'002141,ом╥А©ь╧и,3.93,3.97,3.9,3.91,3.94,-0.01,-0.2538,0.6727,4282458,16820858.02,4459200119.67,2501869440.0
2018-09-26,'002141,ом╥А©ь╧и,3.94,4.04,3.93,4.03,4.0,-0.06,-1.5,0.8365,5325300,21217371.0,4470546684.86,2508235520.0
2018-09-25,'002141,ом╥А©ь╧и,4.0,4.05,4.0,4.03,4.05,-0.05,-1.2346,0.3582,2280300,9165049.0,4538626076.0,2546432000.0
2018-09-21,'002141,ом╥А©ь╧и,4.05,4.08,3.99,4.0,4.02,0.03,0.7463,0.7282,4635610,18697055.1,4595358901.95,2578262400.0
2018-09-20,'002141,ом╥А©ь╧и,4.02,4.07,3.92,3.94,3.94,0.08,2.0305,0.9231,5876806,23443567.76,4561319206.38,2559164160.0
2018-09-19,'002141,ом╥А©ь╧и,3.94,3.97,3.91,3.92,3.93,0.01,0.2545,0.5141,3272900,12924750.0,4470546684.86,2508235520.0
2018-09-18,'002141,ом╥А©ь╧и,3.93,3.93,3.85,3.86,3.88,0.05,1.2887,0.5292,3368737,13136404.79,4459200119.67,2501869440.0
2018-09-17,'002141,ом╥А©ь╧и,3.88,3.93,3.87,3.93,3.93,-0.05,-1.2723,0.3055,1945100,7562875.0,4402467293.72,2470039040.0
2018-09-14,'002141,ом╥А©ь╧и,3.93,3.98,3.92,3.95,3.94,-0.01,-0.2538,0.3981,2534208,10004255.52,4459200119.67,2501869440.0
2018-09-13,'002141,ом╥А©ь╧и,3.94,3.95,3.89,3.91,3.9,0.04,1.0256,0.3387,2156220,8453174.2,4470546684.86,2508235520.0
2018-09-12,'002141,ом╥А©ь╧и,3.9,3.94,3.88,3.94,3.93,-0.03,-0.7634,0.285,1814305,7090918.5,4425160424.1,2482771200.0
2018-09-11,'002141,ом╥А©ь╧и,3.93,3.93,3.84,3.86,3.86,0.07,1.8135,0.3948,2513024,9782538.09,4459200119.67,2501869440.0
2018-09-10,'002141,ом╥А©ь╧и,3.86,3.97,3.86,3.96,3.96,-0.1,-2.5253,0.6887,4384256,17049689.66,4379774163.34,2457306880.0
2018-09-07,'002141,ом╥А©ь╧и,3.96,4.01,3.94,3.95,3.98,-0.02,-0.5025,0.4193,2669400,10612388.0,4493239815.24,2520967680.0
2018-09-06,'002141,ом╥А©ь╧и,3.98,4.03,3.94,3.94,3.94,0.04,1.0152,0.4074,2593850,10285448.0,4515932945.62,2533699840.0
2018-09-05,'002141,ом╥А©ь╧и,3.94,4.07,3.94,4.06,4.07,-0.13,-3.1941,0.5471,3483123,13961271.46,4470546684.86,2508235520.0
2018-09-04,'002141,ом╥А©ь╧и,4.07,4.07,3.98,4.01,3.99,0.08,2.005,0.5235,3332933,13415890.17,4618052032.33,2590994560.0
2018-09-03,'002141,ом╥А©ь╧и,3.99,3.99,3.93,3.99,4.0,-0.01,-0.25,0.4477,2850200,11275459.0,4527279510.81,2540065920.0
2018-08-31,'002141,ом╥А©ь╧и,4.0,4.03,3.95,3.95,3.99,0.01,0.2506,0.4519,2876756,11505343.32,4538626076.0,2546432000.0
2018-08-30,'002141,ом╥А©ь╧и,3.99,4.09,3.96,4.08,4.11,-0.12,-2.9197,1.0243,6521033,26155194.25,4527279510.81,2540065920.0
2018-08-29,'002141,ом╥А©ь╧и,4.11,4.19,4.09,4.19,4.2,-0.09,-2.1429,0.7431,4730450,19523324.0,4663438293.09,2616458880.0
2018-08-28,'002141,ом╥А©ь╧и,4.2,4.21,4.12,4.15,4.14,0.06,1.4493,0.8845,5630580,23403626.44,4765557379.8,2673753600.0
2018-08-27,'002141,ом╥А©ь╧и,4.14,4.15,4.04,4.09,4.08,0.06,1.4706,0.6079,3870200,15956885.5,4697477988.66,2635557120.0
2018-08-24,'002141,ом╥А©ь╧и,4.08,4.17,4.05,4.14,4.12,-0.04,-0.9709,0.5762,3668206,15062385.36,4629398597.52,2597360640.0
2018-08-23,'002141,ом╥А©ь╧и,4.12,4.2,4.04,4.07,4.07,0.05,1.2285,0.6281,3998300,16504244.0,4674784858.28,2622824960.0
2018-08-22,'002141,ом╥А©ь╧и,4.07,4.17,4.05,4.17,4.17,-0.1,-2.3981,0.851,5417500,22188747.0,4618052032.33,2590994560.0
2018-08-21,'002141,ом╥А©ь╧и,4.17,4.22,4.14,4.22,4.22,-0.05,-1.1848,1.0456,6656507,27762534.05,4731517684.23,2654655360.0
2018-08-20,'002141,ом╥А©ь╧и,4.22,4.34,3.93,4.29,4.28,-0.06,-1.4019,1.0718,6822924,28344300.6,4788250510.18,2686485760.0
2018-08-17,'002141,ом╥А©ь╧и,4.28,4.55,4.26,4.48,4.45,-0.17,-3.8202,1.4653,9328100,40767640.0,4856329901.32,2724682240.0
