»’∆⁄,π…∆±¥˙¬Î,√˚≥∆, ’≈Ãº€,◊Ó∏ﬂº€,◊ÓµÕº€,ø™≈Ãº€,«∞ ’≈Ã,’«µ¯∂Ó,’«µ¯∑˘,ªª ÷¬ ,≥…Ωª¡ø,≥…ΩªΩ∂Ó,◊‹ –÷µ,¡˜Õ® –÷µ
2019-04-26,'601100,∫„¡¢“∫—π,28.18,29.88,27.88,29.59,29.59,-1.41,-4.7651,1.1017,9716704,278016471.0,24854760000.0,24854760000.0
2019-04-25,'601100,∫„¡¢“∫—π,29.59,30.5,29.35,29.45,29.51,0.08,0.2711,1.0217,9011789,271138828.0,26098380000.0,26098380000.0
2019-04-24,'601100,∫„¡¢“∫—π,29.51,31.95,29.28,31.8,31.14,-1.63,-5.2344,1.2339,10883331,327631063.0,26027820000.0,26027820000.0
2019-04-23,'601100,∫„¡¢“∫—π,31.14,32.25,31.0,31.0,30.93,0.21,0.679,0.75,6615265,208807338.0,27465480000.0,27465480000.0
2019-04-22,'601100,∫„¡¢“∫—π,30.93,31.52,30.56,31.34,31.01,-0.08,-0.258,0.5254,4634214,144158306.0,27280260000.0,27280260000.0
2019-04-19,'601100,∫„¡¢“∫—π,31.01,31.33,30.38,31.2,31.09,-0.08,-0.2573,0.3144,2773223,85423219.0,27350820000.0,27350820000.0
2019-04-18,'601100,∫„¡¢“∫—π,31.09,31.44,30.85,31.14,31.06,0.03,0.0966,0.3137,2766716,86078775.0,27421380000.0,27421380000.0
2019-04-17,'601100,∫„¡¢“∫—π,31.06,31.41,30.33,31.0,31.14,-0.08,-0.2569,0.5341,4710627,145400203.0,27394920000.0,27394920000.0
2019-04-16,'601100,∫„¡¢“∫—π,31.14,31.15,29.91,30.1,30.43,0.71,2.3332,0.7024,6195220,188569677.0,27465480000.0,27465480000.0
2019-04-15,'601100,∫„¡¢“∫—π,30.43,32.28,30.39,31.49,30.8,-0.37,-1.2013,0.702,6191636,194164161.0,26839260000.0,26839260000.0
2019-04-12,'601100,∫„¡¢“∫—π,30.8,31.05,30.16,30.52,30.95,-0.15,-0.4847,0.4978,4390266,134541035.0,27165600000.0,27165600000.0
2019-04-11,'601100,∫„¡¢“∫—π,30.95,32.38,30.88,32.1,32.0,-1.05,-3.2813,0.6348,5598552,176429240.0,27297900000.0,27297900000.0
2019-04-10,'601100,∫„¡¢“∫—π,32.0,32.2,31.55,32.0,32.2,-0.2,-0.6211,0.5498,4849577,154522170.0,28224000000.0,28224000000.0
2019-04-09,'601100,∫„¡¢“∫—π,32.2,32.49,31.61,32.15,32.38,-0.18,-0.5559,0.494,4357156,139461882.0,28400400000.0,28400400000.0
2019-04-08,'601100,∫„¡¢“∫—π,32.38,33.5,31.66,33.23,32.52,-0.14,-0.4305,0.8934,7879947,257018172.0,28559160000.0,28559160000.0
2019-04-04,'601100,∫„¡¢“∫—π,32.52,33.4,31.97,32.01,31.93,0.59,1.8478,0.9125,8048582,262267958.0,28682640000.0,28682640000.0
2019-04-03,'601100,∫„¡¢“∫—π,31.93,32.7,31.32,32.0,32.2,-0.27,-0.8385,0.9723,8575856,272405702.0,28162260000.0,28162260000.0
2019-04-02,'601100,∫„¡¢“∫—π,32.2,33.55,32.05,33.51,33.12,-0.92,-2.7778,0.8176,7210916,234135217.0,28400400000.0,28400400000.0
2019-04-01,'601100,∫„¡¢“∫—π,33.12,34.21,32.69,33.22,32.55,0.57,1.7512,1.036,9137471,304569335.0,29211840000.0,29211840000.0
2019-03-29,'601100,∫„¡¢“∫—π,32.55,33.07,31.73,31.85,31.81,0.74,2.3263,0.7236,6382326,207113090.0,28709100000.0,28709100000.0
2019-03-28,'601100,∫„¡¢“∫—π,31.81,33.0,31.26,33.0,33.0,-1.19,-3.6061,0.764,6738650,214578048.0,28056420000.0,28056420000.0
2019-03-27,'601100,∫„¡¢“∫—π,33.0,33.06,31.87,31.87,31.64,1.36,4.2984,0.6513,5744238,187318032.0,29106000000.0,29106000000.0
2019-03-26,'601100,∫„¡¢“∫—π,31.64,32.8,31.6,32.15,32.15,-0.51,-1.5863,0.5845,5154917,166024569.0,27906480000.0,27906480000.0
2019-03-25,'601100,∫„¡¢“∫—π,32.15,33.15,32.0,32.71,33.29,-1.14,-3.4245,0.636,5609846,182488644.0,28356300000.0,28356300000.0
2019-03-22,'601100,∫„¡¢“∫—π,33.29,33.4,32.18,32.72,32.9,0.39,1.1854,0.4778,4214033,137872573.0,29361780000.0,29361780000.0
2019-03-21,'601100,∫„¡¢“∫—π,32.9,33.54,32.15,33.31,33.48,-0.58,-1.7324,0.4988,4399219,144565892.0,29017800000.0,29017800000.0
2019-03-20,'601100,∫„¡¢“∫—π,33.48,34.15,32.7,33.29,33.2,0.28,0.8434,0.6872,6060781,202359134.0,29529360000.0,29529360000.0
2019-03-19,'601100,∫„¡¢“∫—π,33.2,33.9,32.88,33.7,33.9,-0.7,-2.0649,0.6135,5411047,179629498.0,29282400000.0,29282400000.0
2019-03-18,'601100,∫„¡¢“∫—π,33.9,34.0,32.36,32.36,33.01,0.89,2.6962,1.2855,11337779,377485284.0,29899800000.0,29899800000.0
2019-03-15,'601100,∫„¡¢“∫—π,33.01,34.55,32.09,32.73,32.15,0.86,2.675,1.2621,11131522,371834260.0,29114820000.0,29114820000.0
2019-03-14,'601100,∫„¡¢“∫—π,32.15,33.13,30.68,30.8,30.68,1.47,4.7914,1.1878,10476190,334624641.0,28356300000.0,28356300000.0
2019-03-13,'601100,∫„¡¢“∫—π,30.68,31.16,30.27,30.59,30.6,0.08,0.2614,0.5706,5032668,154213152.0,27059760000.0,27059760000.0
2019-03-12,'601100,∫„¡¢“∫—π,30.6,31.47,30.38,31.1,30.51,0.09,0.295,0.6681,5892356,181385195.0,26989200000.0,26989200000.0
2019-03-11,'601100,∫„¡¢“∫—π,30.51,30.75,29.6,29.82,29.8,0.71,2.3826,0.6038,5325102,161345847.0,26909820000.0,26909820000.0
2019-03-08,'601100,∫„¡¢“∫—π,29.8,30.93,28.5,28.53,29.55,0.25,0.846,0.7465,6584044,197569606.0,26283600000.0,26283600000.0
2019-03-07,'601100,∫„¡¢“∫—π,29.55,30.41,29.07,30.41,30.4,-0.85,-2.7961,0.6281,5540131,163887862.0,26063100000.0,26063100000.0
2019-03-06,'601100,∫„¡¢“∫—π,30.4,30.7,29.82,30.35,30.29,0.11,0.3632,0.688,6067912,182546509.0,26812800000.0,26812800000.0
2019-03-05,'601100,∫„¡¢“∫—π,30.29,30.7,29.64,30.0,29.82,0.47,1.5761,0.9154,8073965,243014304.0,26715780000.0,26715780000.0
2019-03-04,'601100,∫„¡¢“∫—π,29.82,30.12,28.15,28.3,28.02,1.8,6.424,1.3575,11972759,351795636.0,26301240000.0,26301240000.0
2019-03-01,'601100,∫„¡¢“∫—π,28.02,28.09,27.53,27.95,27.67,0.35,1.2649,0.4749,4188850,116295783.0,24713640000.0,24713640000.0
2019-02-28,'601100,∫„¡¢“∫—π,27.67,27.87,27.27,27.55,27.87,-0.2,-0.7176,0.5502,4852710,133476765.0,24404940000.0,24404940000.0
2019-02-27,'601100,∫„¡¢“∫—π,27.87,28.8,27.39,28.8,28.77,-0.9,-3.1283,0.7051,6218987,173896235.0,24581340000.0,24581340000.0
2019-02-26,'601100,∫„¡¢“∫—π,28.77,29.3,28.27,29.3,28.78,-0.01,-0.0347,0.4882,4305879,123719960.0,25375140000.0,25375140000.0
2019-02-25,'601100,∫„¡¢“∫—π,28.78,29.71,28.05,28.05,28.0,0.78,2.7857,0.9657,8517835,247411984.0,25383960000.0,25383960000.0
2019-02-22,'601100,∫„¡¢“∫—π,28.0,28.2,25.95,26.0,25.86,2.14,8.2753,0.9365,8260263,223664068.0,24696000000.0,24696000000.0
2019-02-21,'601100,∫„¡¢“∫—π,25.86,26.88,24.52,24.55,24.55,1.31,5.336,1.3792,12164246,315491395.0,22808520000.0,22808520000.0
2019-02-20,'601100,∫„¡¢“∫—π,24.55,24.85,24.13,24.72,24.59,-0.04,-0.1627,0.237,2090489,51392368.0,21653100000.0,21653100000.0
2019-02-19,'601100,∫„¡¢“∫—π,24.59,24.94,24.22,24.66,24.75,-0.16,-0.6465,0.3137,2766916,67857209.0,21688380000.0,21688380000.0
2019-02-18,'601100,∫„¡¢“∫—π,24.75,25.0,23.9,24.08,24.03,0.72,2.9963,0.5146,4539073,110721638.0,21829500000.0,21829500000.0
2019-02-15,'601100,∫„¡¢“∫—π,24.03,24.66,23.77,24.43,24.41,-0.38,-1.5567,0.3718,3279168,79040976.0,21194460000.0,21194460000.0
2019-02-14,'601100,∫„¡¢“∫—π,24.41,24.51,24.23,24.49,24.53,-0.12,-0.4892,0.2406,2121730,51718585.0,21529620000.0,21529620000.0
2019-02-13,'601100,∫„¡¢“∫—π,24.53,24.82,24.13,24.5,24.8,-0.27,-1.0887,0.5844,5154332,126336076.0,21635460000.0,21635460000.0
2019-02-12,'601100,∫„¡¢“∫—π,24.8,25.1,24.04,24.04,24.02,0.78,3.2473,0.533,4701007,116472047.0,21873600000.0,21873600000.0
2019-02-11,'601100,∫„¡¢“∫—π,24.02,24.29,23.51,23.88,23.68,0.34,1.4358,0.2869,2530723,60592171.0,21185640000.0,21185640000.0
2019-02-01,'601100,∫„¡¢“∫—π,23.68,23.98,23.39,23.39,23.38,0.3,1.2831,0.1818,1603195,38014470.0,20885760000.0,20885760000.0
2019-01-31,'601100,∫„¡¢“∫—π,23.38,23.6,23.15,23.55,23.91,-0.53,-2.2166,0.4601,4057664,94816065.0,20621160000.0,20621160000.0
2019-01-30,'601100,∫„¡¢“∫—π,23.91,24.45,23.16,24.01,23.97,-0.06,-0.2503,0.3416,3013139,71306027.0,21088620000.0,21088620000.0
2019-01-29,'601100,∫„¡¢“∫—π,23.97,24.13,23.02,23.35,23.4,0.57,2.4359,0.4607,4063785,96269838.0,21141540000.0,21141540000.0
2019-01-28,'601100,∫„¡¢“∫—π,23.4,24.11,23.35,23.86,23.7,-0.3,-1.2658,0.3136,2765716,65368794.0,20638800000.0,20638800000.0
2019-01-25,'601100,∫„¡¢“∫—π,23.7,23.97,23.35,23.8,23.13,0.57,2.4643,0.4808,4240217,100144842.0,20903400000.0,20903400000.0
2019-01-24,'601100,∫„¡¢“∫—π,23.13,23.47,22.67,23.01,22.87,0.26,1.1369,0.4573,4033580,93201932.0,20400660000.0,20400660000.0
2019-01-23,'601100,∫„¡¢“∫—π,22.87,23.09,22.04,22.04,21.92,0.95,4.3339,0.6251,5512984,125330433.0,20171340000.0,20171340000.0
2019-01-22,'601100,∫„¡¢“∫—π,21.92,22.71,21.64,22.3,22.73,-0.81,-3.5636,0.5418,4778583,105024248.0,19333440000.0,19333440000.0
2019-01-21,'601100,∫„¡¢“∫—π,22.73,23.17,22.2,22.55,22.53,0.2,0.8877,0.3826,3374338,75894939.0,20047860000.0,20047860000.0
2019-01-18,'601100,∫„¡¢“∫—π,22.53,22.73,21.94,22.0,21.95,0.58,2.6424,0.4463,3936105,88576782.0,19871460000.0,19871460000.0
2019-01-17,'601100,∫„¡¢“∫—π,21.95,22.5,21.58,21.59,21.7,0.25,1.1521,0.7389,6516721,143767504.0,19359900000.0,19359900000.0
2019-01-16,'601100,∫„¡¢“∫—π,21.7,21.9,20.82,20.9,20.95,0.75,3.58,0.4009,3536351,75733728.0,19139400000.0,19139400000.0
