ÈÕÆÚ,¹ÉÆ±´úÂë,Ãû³Æ,ÊÕÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,¿ªÅÌ¼Û,Ç°ÊÕÅÌ,ÕÇµø¶î,ÕÇµø·ù,»»ÊÖÂÊ,³É½»Á¿,³É½»½ð¶î,×ÜÊÐÖµ,Á÷Í¨ÊÐÖµ
2019-04-26,'000519,ÖÐ±øºì¼ý,8.01,8.1,7.94,7.98,8.01,0.0,0.0,2.0849,15291051,122653331.39,11154397445.8,5874605857.71
2019-04-25,'000519,ÖÐ±øºì¼ý,8.01,8.39,8.01,8.38,8.4,-0.39,-4.6429,2.7649,20278034,166380239.8,11154397445.8,5874605857.71
2019-04-24,'000519,ÖÐ±øºì¼ý,8.4,8.44,8.21,8.4,8.37,0.03,0.3584,2.3016,16880187,140669778.25,11697495448.8,6160635356.4
2019-04-23,'000519,ÖÐ±øºì¼ý,8.37,8.83,8.32,8.8,8.76,-0.39,-4.4521,3.6763,26962358,228777626.33,11655718679.3,6138633087.27
2019-04-22,'000519,ÖÐ±øºì¼ý,8.76,8.99,8.73,8.98,8.92,-0.16,-1.7937,2.4936,18288392,161586247.9,12198816682.3,6424662585.96
2019-04-19,'000519,ÖÐ±øºì¼ý,8.92,8.98,8.75,8.94,8.95,-0.03,-0.3352,2.9335,21514430,190412778.76,12421626119.4,6542008021.32
2019-04-18,'000519,ÖÐ±øºì¼ý,8.95,9.11,8.87,9.02,9.0,-0.05,-0.5556,3.7541,27532994,247389887.51,12463402888.9,6564010290.45
2019-04-17,'000519,ÖÐ±øºì¼ý,9.0,9.06,8.88,8.94,8.92,0.08,0.8969,3.8348,28124884,252690104.8,12533030838.0,6600680739.0
2019-04-16,'000519,ÖÐ±øºì¼ý,8.92,8.92,8.59,8.74,8.81,0.11,1.2486,3.4274,25136642,220246410.34,12421626119.4,6542008021.32
2019-04-15,'000519,ÖÐ±øºì¼ý,8.81,9.08,8.78,8.99,8.88,-0.07,-0.7883,3.3669,24692833,221076521.31,12268444631.4,6461333034.51
2019-04-12,'000519,ÖÐ±øºì¼ý,8.88,8.91,8.76,8.8,8.76,0.12,1.3699,2.5958,19037694,168354007.26,12365923760.2,6512671662.48
2019-04-11,'000519,ÖÐ±øºì¼ý,8.76,8.98,8.75,8.91,8.91,-0.15,-1.6835,3.1883,23383477,207237927.93,12198816682.3,6424662585.96
