�梪�,嘖き測鎢,靡備,彶攫歎,郔詢歎,郔腴歎,羲攫歎,ヶ彶攫,梀視塗,梀視盟,遙忒薹,傖蝠講,傖蝠踢塗,軞庈硉,霜籵庈硉
2019-03-13,'600983,需奧ひ,6.65,6.89,6.59,6.75,6.77,-0.12,-1.7725,1.2856,6849808,46108950.0,5096819350.0,3543120000.0
2019-03-12,'600983,需奧ひ,6.77,6.88,6.58,6.61,6.54,0.23,3.5168,2.0118,10718848,72365576.0,5188792030.0,3607056000.0
2019-03-11,'600983,需奧ひ,6.54,6.58,6.24,6.25,6.25,0.29,4.64,1.5013,7998674,51604253.0,5012511060.0,3484512000.0
2019-03-08,'600983,需奧ひ,6.25,6.49,6.22,6.49,6.58,-0.33,-5.0152,1.7764,9464789,60185602.0,4790243750.0,3330000000.0
2019-03-07,'600983,需奧ひ,6.58,6.63,6.45,6.53,6.54,0.04,0.6116,1.5021,8003352,52399599.0,5043168620.0,3505824000.0
2019-03-06,'600983,需奧ひ,6.54,6.65,6.43,6.47,6.48,0.06,0.9259,1.5731,8381592,54611699.0,5012511060.0,3484512000.0
2019-03-05,'600983,需奧ひ,6.48,6.53,6.26,6.34,6.36,0.12,1.8868,1.4087,7505611,48181996.0,4966524720.0,3452544000.0
2019-03-04,'600983,需奧ひ,6.36,6.5,6.22,6.22,6.21,0.15,2.4155,1.6708,8901820,56495455.0,4874552040.0,3388608000.0
2019-03-01,'600983,需奧ひ,6.21,6.23,6.11,6.22,6.19,0.02,0.3231,0.7949,4235044,26140062.0,4759586190.0,3308688000.0
2019-02-28,'600983,需奧ひ,6.19,6.3,6.13,6.21,6.24,-0.05,-0.8013,0.7764,4136480,25715129.0,4744257410.0,3298032000.0
2019-02-27,'600983,需奧ひ,6.24,6.33,6.12,6.14,6.2,0.04,0.6452,1.062,5658466,35174956.0,4782579360.0,3324672000.0
2019-02-26,'600983,需奧ひ,6.2,6.35,6.07,6.18,6.18,0.02,0.3236,1.4168,7548829,46956071.0,4751921800.0,3303360000.0
2019-02-25,'600983,需奧ひ,6.18,6.2,5.95,5.99,5.95,0.23,3.8655,1.5968,8507537,51761513.0,4736593020.0,3292704000.0
2019-02-22,'600983,需奧ひ,5.95,5.95,5.79,5.86,5.87,0.08,1.3629,0.934,4976230,29252137.0,4560312050.0,3170160000.0
2019-02-21,'600983,需奧ひ,5.87,5.99,5.82,5.94,5.94,-0.07,-1.1785,1.0098,5380246,31928906.0,4498996930.0,3127536000.0
2019-02-20,'600983,需奧ひ,5.94,5.96,5.87,5.9,5.92,0.02,0.3378,0.6732,3587029,21225959.0,4552647660.0,3164832000.0
2019-02-19,'600983,需奧ひ,5.92,5.98,5.87,5.95,5.95,-0.03,-0.5042,1.0372,5526118,32715008.0,4537318880.0,3154176000.0
2019-02-18,'600983,需奧ひ,5.95,5.96,5.78,5.8,5.8,0.15,2.5862,1.082,5764991,33948779.0,4560312050.0,3170160000.0
2019-02-15,'600983,需奧ひ,5.8,5.91,5.78,5.89,5.93,-0.13,-2.1922,0.7017,3738633,21823442.0,4445346200.0,3090240000.0
2019-02-14,'600983,需奧ひ,5.93,5.99,5.71,5.77,5.76,0.17,2.9514,1.0814,5761570,33505832.0,4544983270.0,3159504000.0
2019-02-13,'600983,需奧ひ,5.76,5.79,5.69,5.74,5.7,0.06,1.0526,0.8143,4338528,24960365.0,4414688640.0,3068928000.0
2019-02-12,'600983,需奧ひ,5.7,5.71,5.58,5.62,5.63,0.07,1.2433,0.6191,3298526,18707846.0,4368702300.0,3036960000.0
2019-02-11,'600983,需奧ひ,5.63,5.65,5.5,5.54,5.53,0.1,1.8083,0.7013,3736366,20851189.0,4315051570.0,2999664000.0
2019-02-01,'600983,需奧ひ,5.53,5.54,5.45,5.45,5.4,0.13,2.4074,0.3897,2076413,11412256.0,4238407670.0,2946384000.0
2019-01-31,'600983,需奧ひ,5.4,5.55,5.38,5.46,5.47,-0.07,-1.2797,0.5447,2901901,15881297.0,4138770600.0,2877120000.0
2019-01-30,'600983,需奧ひ,5.47,5.56,5.46,5.49,5.49,-0.02,-0.3643,0.4805,2560200,14086183.0,4192421330.0,2914416000.0
2019-01-29,'600983,需奧ひ,5.49,5.6,5.4,5.6,5.7,-0.21,-3.6842,0.8916,4750444,26084942.0,4207750110.0,2925072000.0
2019-01-28,'600983,需奧ひ,5.7,5.82,5.58,5.75,5.71,-0.01,-0.1751,0.6718,3579563,20520215.0,4368702300.0,3036960000.0
2019-01-25,'600983,需奧ひ,5.71,5.84,5.71,5.8,5.83,-0.12,-2.0583,0.4995,2661500,15427302.0,4376366690.0,3042288000.0
2019-01-24,'600983,需奧ひ,5.83,5.86,5.69,5.73,5.76,0.07,1.2153,0.6812,3629654,20965466.0,4468339370.0,3106224000.0
2019-01-23,'600983,需奧ひ,5.76,5.78,5.61,5.62,5.66,0.1,1.7668,0.4674,2490533,14222527.0,4414688640.0,3068928000.0
2019-01-22,'600983,需奧ひ,5.66,5.73,5.63,5.71,5.72,-0.06,-1.049,0.3991,2126300,12062604.0,4338044740.0,3015648000.0
2019-01-21,'600983,需奧ひ,5.72,5.83,5.7,5.71,5.7,0.02,0.3509,0.7155,3812111,21959381.0,4384031080.0,3047616000.0
2019-01-18,'600983,需奧ひ,5.7,5.72,5.58,5.71,5.67,0.03,0.5291,0.6748,3595301,20347724.0,4368702300.0,3036960000.0
2019-01-17,'600983,需奧ひ,5.67,5.76,5.63,5.74,5.76,-0.09,-1.5625,0.7841,4177914,23799976.0,4345709130.0,3020976000.0
2019-01-16,'600983,需奧ひ,5.76,5.82,5.71,5.82,5.82,-0.06,-1.0309,0.8456,4505144,25913944.0,4414688640.0,3068928000.0
2019-01-15,'600983,需奧ひ,5.82,5.87,5.7,5.71,5.77,0.05,0.8666,1.1051,5887977,34123737.0,4460674980.0,3100896000.0
2019-01-14,'600983,需奧ひ,5.77,5.92,5.69,5.83,5.83,-0.06,-1.0292,1.4489,7719819,44846610.0,4422353030.0,3074256000.0
2019-01-11,'600983,需奧ひ,5.83,6.08,5.83,6.0,6.22,-0.39,-6.2701,3.0613,16310584,96884197.0,4468339370.0,3106224000.0
2019-01-10,'600983,需奧ひ,6.22,6.62,6.17,6.62,6.02,0.2,3.3223,4.7341,25223321,162483487.0,4767250580.0,3314016000.0
2019-01-09,'600983,需奧ひ,6.02,6.02,6.02,6.02,5.47,0.55,10.0548,0.4861,2589808,15590644.0,4613962780.0,3207456000.0
2019-01-08,'600983,需奧ひ,5.47,5.52,5.35,5.35,5.36,0.11,2.0522,0.4635,2469500,13471119.0,4192421330.0,2914416000.0
2019-01-07,'600983,需奧ひ,5.36,5.42,5.29,5.29,5.29,0.07,1.3233,0.3624,1930801,10351030.0,4108113040.0,2855808000.0
2019-01-04,'600983,需奧ひ,5.29,5.29,5.12,5.15,5.18,0.11,2.1236,0.2994,1595288,8355388.0,4054462310.0,2818512000.0
2019-01-03,'600983,需奧ひ,5.18,5.25,5.15,5.17,5.16,0.02,0.3876,0.1826,973011,5050017.0,3970154020.0,2759904000.0
2019-01-02,'600983,需奧ひ,5.16,5.29,5.16,5.27,5.26,-0.1,-1.9011,0.2576,1372501,7156363.0,3954825240.0,2749248000.0
2018-12-28,'600983,需奧ひ,5.26,5.33,5.22,5.3,5.26,0.0,0.0,0.1286,685401,3623077.0,4031469140.0,2802528000.0
2018-12-27,'600983,需奧ひ,5.26,5.43,5.26,5.4,5.33,-0.07,-1.3133,0.3004,1600600,8569426.0,4031469140.0,2802528000.0
2018-12-26,'600983,需奧ひ,5.33,5.38,5.32,5.38,5.34,-0.01,-0.1873,0.1649,878444,4696984.0,4085119870.0,2839824000.0
2018-12-25,'600983,需奧ひ,5.34,5.44,5.21,5.44,5.47,-0.13,-2.3766,0.4657,2481198,13206212.0,4092784260.0,2845152000.0
2018-12-24,'600983,需奧ひ,5.47,5.5,5.4,5.41,5.46,0.01,0.1832,0.2451,1306111,7140174.0,4192421330.0,2914416000.0
2018-12-21,'600983,需奧ひ,5.46,5.49,5.4,5.44,5.46,0.0,0.0,0.3526,1878551,10232695.0,4184756940.0,2909088000.0
2018-12-20,'600983,需奧ひ,5.46,5.49,5.39,5.42,5.4,0.06,1.1111,0.3488,1858322,10089389.0,4184756940.0,2909088000.0
2018-12-19,'600983,需奧ひ,5.4,5.48,5.38,5.47,5.5,-0.1,-1.8182,0.4102,2185691,11850911.0,4138770600.0,2877120000.0
2018-12-18,'600983,需奧ひ,5.5,5.61,5.4,5.48,5.54,-0.04,-0.722,0.4663,2484500,13600495.0,4215414500.0,2930400000.0
2018-12-17,'600983,需奧ひ,5.54,5.64,5.48,5.64,5.6,-0.06,-1.0714,0.3711,1977400,10954081.0,4246072060.0,2951712000.0
2018-12-14,'600983,需奧ひ,5.6,5.73,5.58,5.73,5.76,-0.16,-2.7778,0.6437,3429521,19387701.0,4292058400.0,2983680000.0
2018-12-13,'600983,需奧ひ,5.76,5.83,5.47,5.53,5.5,0.26,4.7273,1.117,5951315,33738463.0,4414688640.0,3068928000.0
2018-12-12,'600983,需奧ひ,5.5,5.57,5.48,5.48,5.45,0.05,0.9174,0.2765,1473300,8117339.0,4215414500.0,2930400000.0
2018-12-11,'600983,需奧ひ,5.45,5.46,5.4,5.41,5.41,0.04,0.7394,0.1621,863700,4692779.0,4177092550.0,2903760000.0
2018-12-10,'600983,需奧ひ,5.41,5.49,5.38,5.46,5.5,-0.09,-1.6364,0.3495,1862200,10104123.0,4146434990.0,2882448000.0
2018-12-07,'600983,需奧ひ,5.5,5.56,5.49,5.49,5.51,-0.01,-0.1815,0.2269,1209188,6662780.0,4215414500.0,2930400000.0
2018-12-06,'600983,需奧ひ,5.51,5.63,5.48,5.62,5.6,-0.09,-1.6071,0.3027,1612664,8929683.0,4223078890.0,2935728000.0
2018-12-05,'600983,需奧ひ,5.6,5.67,5.59,5.61,5.69,-0.09,-1.5817,0.3937,2097400,11783699.0,4292058400.0,2983680000.0
2018-12-04,'600983,需奧ひ,5.69,5.7,5.61,5.63,5.66,0.03,0.53,0.3456,1841132,10408325.0,4361037910.0,3031632000.0
2018-12-03,'600983,需奧ひ,5.66,5.72,5.54,5.6,5.44,0.22,4.0441,0.729,3884373,21892666.0,4338044740.0,3015648000.0
2018-11-30,'600983,需奧ひ,5.44,5.48,5.35,5.46,5.45,-0.01,-0.1835,0.3725,1984711,10733225.0,4169428160.0,2898432000.0
2018-11-29,'600983,需奧ひ,5.45,5.6,5.45,5.54,5.53,-0.08,-1.4467,0.2732,1455600,8065129.0,4177092550.0,2903760000.0
2018-11-28,'600983,需奧ひ,5.53,5.56,5.44,5.46,5.46,0.07,1.2821,0.3181,1694762,9324471.0,4238407670.0,2946384000.0
2018-11-27,'600983,需奧ひ,5.46,5.5,5.42,5.46,5.45,0.01,0.1835,0.358,1907401,10406145.0,4184756940.0,2909088000.0
2018-11-26,'600983,需奧ひ,5.45,5.54,5.4,5.49,5.46,-0.01,-0.1832,0.3904,2079785,11369581.0,4177092550.0,2903760000.0
2018-11-23,'600983,需奧ひ,5.46,5.77,5.4,5.77,5.74,-0.28,-4.878,0.577,3074510,17040088.0,4184756940.0,2909088000.0
2018-11-22,'600983,需奧ひ,5.74,5.77,5.67,5.73,5.71,0.03,0.5254,0.4709,2509210,14336479.0,4399359860.0,3058272000.0
2018-11-21,'600983,需奧ひ,5.71,5.75,5.61,5.68,5.73,-0.02,-0.349,0.4946,2635330,14996349.0,4376366690.0,3042288000.0
2018-11-20,'600983,需奧ひ,5.73,5.89,5.68,5.79,5.82,-0.09,-1.5464,0.6322,3368100,19542313.0,4391695470.0,3052944000.0
2018-11-19,'600983,需奧ひ,5.82,5.9,5.75,5.9,5.9,-0.08,-1.3559,0.6022,3208410,18651659.0,4460674980.0,3100896000.0
2018-11-16,'600983,需奧ひ,5.9,6.02,5.89,5.89,5.87,0.03,0.5111,0.6317,3365702,19977816.0,4521990100.0,3143520000.0
2018-11-15,'600983,需奧ひ,5.87,5.92,5.79,5.82,5.84,0.03,0.5137,0.5281,2813852,16463504.0,4498996930.0,3127536000.0
2018-11-14,'600983,需奧ひ,5.84,5.99,5.83,5.87,5.86,-0.02,-0.3413,0.6683,3560702,21070582.0,4476003760.0,3111552000.0
2018-11-13,'600983,需奧ひ,5.86,5.89,5.69,5.75,5.78,0.08,1.3841,0.611,3255260,18888723.0,4491332540.0,3122208000.0
2018-11-12,'600983,需奧ひ,5.78,5.81,5.59,5.63,5.62,0.16,2.847,0.6518,3472996,19800488.0,4430017420.0,3079584000.0
2018-11-09,'600983,需奧ひ,5.62,5.75,5.6,5.72,5.72,-0.1,-1.7483,0.3194,1701600,9667669.0,4307387180.0,2994336000.0
2018-11-08,'600983,需奧ひ,5.72,5.76,5.66,5.69,5.67,0.05,0.8818,0.4671,2488689,14232849.0,4384031080.0,3047616000.0
2018-11-07,'600983,需奧ひ,5.67,5.72,5.57,5.68,5.68,-0.01,-0.1761,0.4331,2307560,13058134.0,4345709130.0,3020976000.0
2018-11-06,'600983,需奧ひ,5.68,5.79,5.51,5.53,5.56,0.12,2.1583,0.7901,4209849,23712074.0,4353373520.0,3026304000.0
2018-11-05,'600983,需奧ひ,5.56,5.58,5.43,5.44,5.47,0.09,1.6453,0.6872,3661616,20213558.0,4261400840.0,2962368000.0
2018-11-02,'600983,需奧ひ,5.47,5.5,5.37,5.39,5.35,0.12,2.243,0.7572,4034606,21956700.0,4192421330.0,2914416000.0
2018-11-01,'600983,需奧ひ,5.35,5.44,5.33,5.34,5.36,-0.01,-0.1866,0.7172,3821035,20547693.0,4100448650.0,2850480000.0
2018-10-31,'600983,需奧ひ,5.36,5.39,5.27,5.32,5.31,0.05,0.9416,0.4808,2561816,13685639.0,4108113040.0,2855808000.0
2018-10-30,'600983,需奧ひ,5.31,5.35,5.22,5.3,5.28,0.03,0.5682,0.5058,2694884,14235591.0,4069791090.0,2829168000.0
2018-10-29,'600983,需奧ひ,5.28,5.36,5.2,5.22,5.22,0.06,1.1494,0.3334,1776615,9331617.0,4046797920.0,2813184000.0
2018-10-26,'600983,需奧ひ,5.22,5.26,5.18,5.22,5.18,0.04,0.7722,0.3181,1694979,8858073.0,4000811580.0,2781216000.0
2018-10-25,'600983,需奧ひ,5.18,5.21,5.05,5.09,5.23,-0.05,-0.956,0.2992,1594213,8176321.0,3970154020.0,2759904000.0
2018-10-24,'600983,需奧ひ,5.23,5.3,5.19,5.25,5.23,0.0,0.0,0.3151,1679089,8820875.0,4008475970.0,2786544000.0
2018-10-23,'600983,需奧ひ,5.23,5.36,5.21,5.33,5.37,-0.14,-2.6071,0.4332,2307856,12184673.0,4008475970.0,2786544000.0
2018-10-22,'600983,需奧ひ,5.37,5.42,5.16,5.17,5.18,0.19,3.668,0.7508,4000400,21311144.0,4115777430.0,2861136000.0
2018-10-19,'600983,需奧ひ,5.18,5.23,4.97,5.0,5.04,0.14,2.7778,0.3466,1846533,9408738.0,3970154020.0,2759904000.0
2018-10-18,'600983,需奧ひ,5.04,5.12,5.01,5.12,5.13,-0.09,-1.7544,0.2742,1461090,7385466.0,3862852560.0,2685312000.0
2018-10-17,'600983,需奧ひ,5.13,5.38,5.01,5.38,5.04,0.09,1.7857,0.3489,1858676,9600096.0,3931832070.0,2733264000.0
2018-10-16,'600983,需奧ひ,5.04,5.14,4.97,5.04,5.06,-0.02,-0.3953,0.3904,2080300,10492571.0,3862852560.0,2685312000.0
2018-10-15,'600983,需奧ひ,5.06,5.2,5.05,5.15,5.16,-0.1,-1.938,0.3295,1755462,8999760.0,3878181340.0,2695968000.0
2018-10-12,'600983,需奧ひ,5.16,5.21,5.03,5.06,5.14,0.02,0.3891,0.5149,2743161,14048308.0,3954825240.0,2749248000.0
2018-10-11,'600983,需奧ひ,5.14,5.47,5.06,5.46,5.61,-0.47,-8.3779,0.7211,3841989,20230937.0,3939496460.0,2738592000.0
2018-10-10,'600983,需奧ひ,5.61,5.61,5.54,5.57,5.56,0.05,0.8993,0.2818,1501200,8379600.0,4299722790.0,2989008000.0
2018-10-09,'600983,需奧ひ,5.56,5.67,5.53,5.61,5.59,-0.03,-0.5367,0.357,1902332,10650918.0,4261400840.0,2962368000.0
2018-10-08,'600983,需奧ひ,5.59,5.73,5.56,5.65,5.76,-0.17,-2.9514,0.3573,1903533,10756422.0,4284394010.0,2978352000.0
2018-09-28,'600983,需奧ひ,5.76,5.77,5.68,5.68,5.68,0.08,1.4085,0.3663,1951486,11197541.0,4414688640.0,3068928000.0
2018-09-27,'600983,需奧ひ,5.68,5.82,5.68,5.81,5.82,-0.14,-2.4055,0.4291,2286400,13137229.0,4353373520.0,3026304000.0
2018-09-26,'600983,需奧ひ,5.82,5.9,5.81,5.9,5.88,-0.06,-1.0204,0.6492,3458702,20204102.0,4460674980.0,3100896000.0
2018-09-25,'600983,需奧ひ,5.88,5.94,5.75,5.82,5.84,0.04,0.6849,0.9457,5038597,29510548.0,4506661320.0,3132864000.0
2018-09-21,'600983,需奧ひ,5.84,5.89,5.72,5.82,5.84,0.0,0.0,0.9199,4901484,28500314.0,4476003760.0,3111552000.0
2018-09-20,'600983,需奧ひ,5.84,5.99,5.61,5.63,5.65,0.19,3.3628,1.176,6265883,36408403.0,4476003760.0,3111552000.0
2018-09-19,'600983,需奧ひ,5.65,5.72,5.57,5.6,5.62,0.03,0.5338,0.584,3111602,17619166.0,4330380350.0,3010320000.0
2018-09-18,'600983,需奧ひ,5.62,5.64,5.5,5.53,5.51,0.11,1.9964,0.3877,2065759,11505755.0,4307387180.0,2994336000.0
2018-09-17,'600983,需奧ひ,5.51,5.72,5.51,5.72,5.72,-0.21,-3.6713,0.3536,1884113,10524172.0,4223078890.0,2935728000.0
2018-09-14,'600983,需奧ひ,5.72,5.82,5.63,5.7,5.69,0.03,0.5272,0.521,2775960,15947951.0,4384031080.0,3047616000.0
2018-09-13,'600983,需奧ひ,5.69,5.71,5.62,5.67,5.63,0.06,1.0657,0.3454,1840299,10414850.0,4361037910.0,3031632000.0
2018-09-12,'600983,需奧ひ,5.63,5.7,5.49,5.66,5.68,-0.05,-0.8803,0.3685,1963460,10977953.0,4315051570.0,2999664000.0
2018-09-11,'600983,需奧ひ,5.68,5.72,5.6,5.66,5.7,-0.02,-0.3509,0.3652,1945932,11005145.0,4353373520.0,3026304000.0
2018-09-10,'600983,需奧ひ,5.7,5.75,5.65,5.73,5.71,-0.01,-0.1751,0.3993,2127326,12138427.0,4368702300.0,3036960000.0
2018-09-07,'600983,需奧ひ,5.71,5.75,5.59,5.66,5.63,0.08,1.421,0.5287,2816911,15985466.0,4376366690.0,3042288000.0
2018-09-06,'600983,需奧ひ,5.63,5.69,5.58,5.59,5.6,0.03,0.5357,0.5321,2835140,15975196.0,4315051570.0,2999664000.0
2018-09-05,'600983,需奧ひ,5.6,5.79,5.6,5.76,5.76,-0.16,-2.7778,0.6809,3627800,20689509.0,4292058400.0,2983680000.0
2018-09-04,'600983,需奧ひ,5.76,5.87,5.73,5.85,5.88,-0.12,-2.0408,0.9045,4819143,27943882.0,4414688640.0,3068928000.0
2018-09-03,'600983,需奧ひ,5.88,5.89,5.71,5.72,5.73,0.15,2.6178,0.5229,2786052,16170260.0,4506661320.0,3132864000.0
2018-08-31,'600983,需奧ひ,5.73,5.85,5.73,5.85,5.86,-0.13,-2.2184,0.412,2195343,12670000.0,4391695470.0,3052944000.0
2018-08-30,'600983,需奧ひ,5.86,5.94,5.75,5.88,5.86,0.0,0.0,0.6625,3529600,20634284.0,4491332540.0,3122208000.0
2018-08-29,'600983,需奧ひ,5.86,5.96,5.77,5.77,5.83,0.03,0.5146,0.7067,3765460,22089052.0,4491332540.0,3122208000.0
2018-08-28,'600983,需奧ひ,5.83,6.09,5.73,5.73,5.62,0.21,3.7367,1.3088,6973451,41339783.0,4468339370.0,3106224000.0
2018-08-27,'600983,需奧ひ,5.62,5.68,5.54,5.55,5.53,0.09,1.6275,0.5562,2963451,16647528.0,4307387180.0,2994336000.0
2018-08-24,'600983,需奧ひ,5.53,5.8,5.34,5.41,5.41,0.12,2.2181,0.6443,3433051,19165778.0,4238407670.0,2946384000.0
2018-08-23,'600983,需奧ひ,5.41,5.48,5.32,5.4,5.42,-0.01,-0.1845,0.3517,1873860,10109371.0,4146434990.0,2882448000.0
2018-08-22,'600983,需奧ひ,5.42,5.47,5.39,5.47,5.46,-0.04,-0.7326,0.2076,1106100,6003312.0,4154099380.0,2887776000.0
2018-08-21,'600983,需奧ひ,5.46,5.54,5.41,5.41,5.4,0.06,1.1111,0.3289,1752302,9588915.0,4184756940.0,2909088000.0
2018-08-20,'600983,需奧ひ,5.4,5.44,5.26,5.44,5.42,-0.02,-0.369,0.4385,2336262,12514520.0,4138770600.0,2877120000.0
2018-08-17,'600983,需奧ひ,5.42,5.75,5.31,5.67,5.67,-0.25,-4.4092,0.7542,4018500,22128160.0,4154099380.0,2887776000.0
2018-08-16,'600983,需奧ひ,5.67,5.76,5.62,5.72,5.76,-0.09,-1.5625,0.3485,1856900,10569033.0,4345709130.0,3020976000.0
2018-08-15,'600983,需奧ひ,5.76,5.83,5.69,5.78,5.77,-0.01,-0.1733,0.4172,2223100,12798292.0,4414688640.0,3068928000.0
2018-08-14,'600983,需奧ひ,5.77,5.81,5.63,5.7,5.73,0.04,0.6981,0.388,2067400,11877202.0,4422353030.0,3074256000.0
2018-08-13,'600983,需奧ひ,5.73,5.75,5.6,5.74,5.82,-0.09,-1.5464,0.5356,2853655,16190584.0,4391695470.0,3052944000.0
2018-08-10,'600983,需奧ひ,5.82,5.85,5.71,5.72,5.76,0.06,1.0417,0.4221,2248720,13006639.0,4460674980.0,3100896000.0
2018-08-09,'600983,需奧ひ,5.76,5.8,5.6,5.64,5.65,0.11,1.9469,0.4134,2202860,12662946.0,4414688640.0,3068928000.0
2018-08-08,'600983,需奧ひ,5.65,5.85,5.63,5.83,5.83,-0.18,-3.0875,0.4023,2143700,12287335.0,4330380350.0,3010320000.0
2018-08-07,'600983,需奧ひ,5.83,5.84,5.69,5.69,5.69,0.14,2.4605,0.5941,3165165,18296226.0,4468339370.0,3106224000.0
2018-08-06,'600983,需奧ひ,5.69,5.83,5.59,5.79,5.78,-0.09,-1.5571,0.4791,2552686,14581624.0,4361037910.0,3031632000.0
2018-08-03,'600983,需奧ひ,5.78,6.1,5.73,6.09,6.07,-0.29,-4.7776,0.6901,3676700,21744128.0,4430017420.0,3079584000.0
2018-08-02,'600983,需奧ひ,6.07,6.33,5.96,6.33,6.4,-0.33,-5.1563,0.9262,4934769,30184309.0,4652284730.0,3234096000.0
2018-08-01,'600983,需奧ひ,6.4,6.65,6.35,6.63,6.62,-0.22,-3.3233,0.8567,4564700,29517712.0,4905209600.0,3409920000.0
