ÈÕÆÚ,¹ÉÆ±´úÂë,Ãû³Æ,ÊÕÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,¿ªÅÌ¼Û,Ç°ÊÕÅÌ,ÕÇµø¶î,ÕÇµø·ù,»»ÊÖÂÊ,³É½»Á¿,³É½»½ð¶î,×ÜÊÐÖµ,Á÷Í¨ÊÐÖµ
2019-04-26,'300247,ÈÚ½Ý½¡¿µ,3.85,4.02,3.84,4.02,3.99,-0.14,-3.5088,1.3351,10133301,39855781.99,3095555205.05,2922078721.1
2019-04-25,'300247,ÈÚ½Ý½¡¿µ,3.99,4.22,3.91,4.21,4.23,-0.24,-5.6738,1.9958,15147520,61623560.64,3208120848.87,3028336129.14
2019-04-24,'300247,ÈÚ½Ý½¡¿µ,4.23,4.25,4.11,4.25,4.22,0.01,0.237,1.9466,14774024,61715035.16,3401090523.99,3210491685.78
2019-04-23,'300247,ÈÚ½Ý½¡¿µ,4.22,4.36,4.22,4.3,4.32,-0.1,-2.3148,1.299,9859069,42312426.63,3393050120.86,3202901870.92
2019-04-22,'300247,ÈÚ½Ý½¡¿µ,4.32,4.5,4.29,4.49,4.48,-0.16,-3.5714,2.0393,15477787,67764617.1,3473454152.16,3278800019.52
2019-04-19,'300247,ÈÚ½Ý½¡¿µ,4.48,4.5,4.42,4.46,4.46,0.02,0.4484,1.8314,13900120,62019973.0,3602100602.24,3400237057.28
2019-04-18,'300247,ÈÚ½Ý½¡¿µ,4.46,4.62,4.46,4.53,4.61,-0.15,-3.2538,3.0882,23439095,106008928.86,3586019795.98,3385057427.56
2019-04-17,'300247,ÈÚ½Ý½¡¿µ,4.61,4.95,4.6,4.78,4.85,-0.24,-4.9485,7.0619,53598640,253084015.48,3706625842.93,3498904650.46
2019-04-16,'300247,ÈÚ½Ý½¡¿µ,4.85,4.85,4.67,4.69,4.74,0.11,2.3207,3.1626,24003800,114903619.32,3899595518.05,3681060207.1
2019-04-15,'300247,ÈÚ½Ý½¡¿µ,4.74,4.85,4.65,4.72,4.72,0.02,0.4237,3.2281,24500700,115955083.0,3811151083.62,3597572243.64
2019-04-12,'300247,ÈÚ½Ý½¡¿µ,4.72,4.77,4.6,4.63,4.69,0.03,0.6397,2.516,19096289,89515945.3,3795070277.36,3582392613.92
2019-04-11,'300247,ÈÚ½Ý½¡¿µ,4.69,4.78,4.5,4.58,4.56,0.13,2.8509,3.8005,28844988,133866307.92,3770949067.97,3559623169.34
2019-04-10,'300247,ÈÚ½Ý½¡¿µ,4.56,4.64,4.45,4.52,4.67,-0.11,-2.3555,2.9373,22293492,101550782.79,3666423827.28,3460955576.16
2019-04-09,'300247,ÈÚ½Ý½¡¿µ,4.67,4.78,4.58,4.68,4.85,-0.18,-3.7113,6.2397,47358095,220553899.06,3754868261.71,3544443539.62
