ÈÕÆÚ,¹ÉÆ±´úÂë,Ãû³Æ,ÊÕÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,¿ªÅÌ¼Û,Ç°ÊÕÅÌ,ÕÇµø¶î,ÕÇµø·ù,»»ÊÖÂÊ,³É½»Á¿,³É½»½ð¶î,×ÜÊÐÖµ,Á÷Í¨ÊÐÖµ
2019-04-26,'000589,Ç­ÂÖÌ¥£Á,4.15,4.24,4.13,4.16,4.2,-0.05,-1.1905,1.3759,10669534,44675120.98,3218176861.6,3218176861.6
2019-04-25,'000589,Ç­ÂÖÌ¥£Á,4.2,4.48,4.2,4.48,4.48,-0.28,-6.25,1.9636,15226905,65853528.05,3256950076.8,3256950076.8
2019-04-24,'000589,Ç­ÂÖÌ¥£Á,4.48,4.48,4.38,4.46,4.43,0.05,1.1287,1.0489,8134028,36095510.2,3474080081.92,3474080081.92
2019-04-23,'000589,Ç­ÂÖÌ¥£Á,4.43,4.55,4.43,4.51,4.52,-0.09,-1.9912,1.3907,10784370,48375447.77,3435306866.72,3435306866.72
2019-04-22,'000589,Ç­ÂÖÌ¥£Á,4.52,4.68,4.51,4.56,4.59,-0.07,-1.5251,1.9431,15068229,69110280.01,3505098654.08,3505098654.08
2019-04-19,'000589,Ç­ÂÖÌ¥£Á,4.59,4.63,4.5,4.51,4.55,0.04,0.8791,1.7289,13407284,61248166.89,3559381155.36,3559381155.36
2019-04-18,'000589,Ç­ÂÖÌ¥£Á,4.55,4.62,4.46,4.52,4.48,0.07,1.5625,2.8709,22262951,101361139.52,3528362583.2,3528362583.2
2019-04-17,'000589,Ç­ÂÖÌ¥£Á,4.48,4.5,4.39,4.42,4.41,0.07,1.5873,1.5024,11650606,51900947.59,3474080081.92,3474080081.92
2019-04-16,'000589,Ç­ÂÖÌ¥£Á,4.41,4.41,4.26,4.32,4.35,0.06,1.3793,1.3904,10782041,46857689.88,3419797580.64,3419797580.64
2019-04-15,'000589,Ç­ÂÖÌ¥£Á,4.35,4.5,4.35,4.43,4.37,-0.02,-0.4577,1.4969,11608140,51483561.84,3373269722.4,3373269722.4
2019-04-12,'000589,Ç­ÂÖÌ¥£Á,4.37,4.42,4.31,4.37,4.35,0.02,0.4598,1.0495,8138335,35576288.27,3388779008.48,3388779008.48
2019-04-11,'000589,Ç­ÂÖÌ¥£Á,4.35,4.46,4.34,4.45,4.45,-0.1,-2.2472,1.23,9537895,41875140.25,3373269722.4,3373269722.4
2019-04-10,'000589,Ç­ÂÖÌ¥£Á,4.45,4.49,4.33,4.36,4.39,0.06,1.3667,1.5911,12338722,54412425.04,3450816152.8,3450816152.8
2019-04-09,'000589,Ç­ÂÖÌ¥£Á,4.39,4.43,4.36,4.43,4.39,0.0,0.0,1.1284,8750635,38461163.85,3404288294.56,3404288294.56
2019-04-08,'000589,Ç­ÂÖÌ¥£Á,4.39,4.5,4.32,4.39,4.38,0.01,0.2283,1.7413,13503362,59541162.77,3404288294.56,3404288294.56
2019-04-04,'000589,Ç­ÂÖÌ¥£Á,4.38,4.41,4.33,4.37,4.38,0.0,0.0,1.6814,13038414,56933086.9,3396533651.52,3396533651.52
2019-04-03,'000589,Ç­ÂÖÌ¥£Á,4.38,4.42,4.27,4.29,4.32,0.06,1.3889,1.7355,13458329,58611783.23,3396533651.52,3396533651.52
2019-04-02,'000589,Ç­ÂÖÌ¥£Á,4.32,4.37,4.25,4.29,4.26,0.06,1.4085,2.0273,15720832,67874357.71,3350005793.28,3350005793.28
2019-04-01,'000589,Ç­ÂÖÌ¥£Á,4.26,4.26,4.13,4.14,4.12,0.14,3.3981,1.938,15028226,63491058.64,3303477935.04,3303477935.04
2019-03-29,'000589,Ç­ÂÖÌ¥£Á,4.12,4.13,3.99,4.06,4.02,0.1,2.4876,1.6618,12886526,52456763.54,3194912932.48,3194912932.48
2019-03-28,'000589,Ç­ÂÖÌ¥£Á,4.02,4.12,4.02,4.1,4.1,-0.08,-1.9512,0.898,6963839,28355435.06,3117366502.08,3117366502.08
2019-03-27,'000589,Ç­ÂÖÌ¥£Á,4.1,4.16,4.02,4.14,4.13,-0.03,-0.7264,1.066,8266342,33852827.29,3179403646.4,3179403646.4
2019-03-26,'000589,Ç­ÂÖÌ¥£Á,4.13,4.32,4.11,4.29,4.22,-0.09,-2.1327,1.581,12260066,51481180.31,3202667575.52,3202667575.52
2019-03-25,'000589,Ç­ÂÖÌ¥£Á,4.22,4.32,4.12,4.16,4.25,-0.03,-0.7059,2.0563,15945601,67510275.39,3272459362.88,3272459362.88
2019-03-22,'000589,Ç­ÂÖÌ¥£Á,4.25,4.3,4.09,4.16,4.16,0.09,2.1635,2.2922,17774908,74503857.73,3295723292.0,3295723292.0
2019-03-21,'000589,Ç­ÂÖÌ¥£Á,4.16,4.17,4.12,4.16,4.14,0.02,0.4831,1.7967,13932447,57776216.05,3225931504.64,3225931504.64
2019-03-20,'000589,Ç­ÂÖÌ¥£Á,4.14,4.19,4.07,4.15,4.19,-0.05,-1.1933,2.178,16889482,69490367.99,3210422218.56,3210422218.56
2019-03-19,'000589,Ç­ÂÖÌ¥£Á,4.19,4.19,4.07,4.08,4.08,0.11,2.6961,1.8467,14320627,59003121.14,3249195433.76,3249195433.76
2019-03-18,'000589,Ç­ÂÖÌ¥£Á,4.08,4.09,3.99,3.99,4.01,0.07,1.7456,1.1346,8798563,35738268.21,3163894360.32,3163894360.32
