»’∆⁄,π…∆±¥˙¬Î,√˚≥∆, ’≈Ãº€,◊Ó∏ﬂº€,◊ÓµÕº€,ø™≈Ãº€,«∞ ’≈Ã,’«µ¯∂Ó,’«µ¯∑˘,ªª ÷¬ ,≥…Ωª¡ø,≥…ΩªΩ∂Ó,◊‹ –÷µ,¡˜Õ® –÷µ
2019-04-26,'600085,Õ¨» Ã√,30.68,31.58,30.35,31.5,31.59,-0.91,-2.8807,0.6388,8760791,270284878.0,42076707638.2,42076707638.2
2019-04-25,'600085,Õ¨» Ã√,31.59,32.47,31.57,31.91,32.14,-0.55,-1.7113,0.4928,6758758,215726299.0,43324745576.6,43324745576.6
2019-04-24,'600085,Õ¨» Ã√,32.14,32.5,31.77,32.16,32.11,0.03,0.0934,0.4017,5509080,176334862.0,44079054220.7,44079054220.7
2019-04-23,'600085,Õ¨» Ã√,32.11,32.78,32.1,32.62,32.61,-0.5,-1.5333,0.3551,4870401,157307444.0,44037910112.8,44037910112.8
2019-04-22,'600085,Õ¨» Ã√,32.61,33.3,32.17,32.5,32.49,0.12,0.3693,0.6515,8934853,293416142.0,44723645243.8,44723645243.8
2019-04-19,'600085,Õ¨» Ã√,32.49,32.88,32.02,32.8,32.79,-0.3,-0.9149,0.3899,5347621,173258269.0,44559068812.4,44559068812.4
2019-04-18,'600085,Õ¨» Ã√,32.79,33.17,32.52,32.65,32.79,0.0,0.0,0.3299,4524528,148569974.0,44970509891.0,44970509891.0
2019-04-17,'600085,Õ¨» Ã√,32.79,33.3,32.52,32.95,33.0,-0.21,-0.6364,0.4658,6388936,209985472.0,44970509891.0,44970509891.0
2019-04-16,'600085,Õ¨» Ã√,33.0,33.18,31.41,31.6,31.62,1.38,4.3643,1.0536,14450152,469464614.0,45258518646.0,45258518646.0
2019-04-15,'600085,Õ¨» Ã√,31.62,32.56,31.61,32.05,31.8,-0.18,-0.566,0.8115,11129052,356663674.0,43365889684.4,43365889684.4
2019-04-12,'600085,Õ¨» Ã√,31.8,32.7,31.49,32.38,32.4,-0.6,-1.8519,0.7085,9716530,309342251.0,43612754331.6,43612754331.6
2019-04-11,'600085,Õ¨» Ã√,32.4,33.37,32.39,33.1,33.14,-0.74,-2.233,1.0146,13914388,455837333.0,44435636488.8,44435636488.8
2019-04-10,'600085,Õ¨» Ã√,33.14,34.08,32.2,32.4,32.67,0.47,1.4386,1.6977,23282888,776888345.0,45450524482.7,45450524482.7
2019-04-09,'600085,Õ¨» Ã√,32.67,33.18,31.3,31.4,31.2,1.47,4.7115,1.6596,22761416,740085013.0,44805933459.5,44805933459.5
2019-04-08,'600085,Õ¨» Ã√,31.2,31.2,30.5,30.9,30.7,0.5,1.6287,1.0808,14823149,457720955.0,42789872174.4,42789872174.4
2019-04-04,'600085,Õ¨» Ã√,30.7,31.09,30.5,31.09,30.87,-0.17,-0.5507,0.7009,9613273,295287566.0,42104137043.4,42104137043.4
2019-04-03,'600085,Õ¨» Ã√,30.87,31.15,30.42,30.5,30.65,0.22,0.7178,0.6322,8669913,267406560.0,42337286987.9,42337286987.9
2019-04-02,'600085,Õ¨» Ã√,30.65,30.97,30.57,30.9,30.8,-0.15,-0.487,0.659,9038195,277531229.0,42035563530.3,42035563530.3
2019-04-01,'600085,Õ¨» Ã√,30.8,30.81,30.0,30.0,29.93,0.87,2.9068,1.1094,15215116,463694019.0,42241284069.6,42241284069.6
2019-03-29,'600085,Õ¨» Ã√,29.93,29.94,29.07,29.16,29.15,0.78,2.6758,0.7491,10273667,304711052.0,41048104941.7,41048104941.7
2019-03-28,'600085,Õ¨» Ã√,29.15,29.6,29.15,29.54,29.66,-0.51,-1.7195,0.5541,7599967,223096534.0,39978358137.3,39978358137.3
2019-03-27,'600085,Õ¨» Ã√,29.66,29.8,29.3,29.72,29.51,0.15,0.5083,0.5833,7999444,236299833.0,40677807970.9,40677807970.9
2019-03-26,'600085,Õ¨» Ã√,29.51,29.9,29.4,29.59,29.41,0.1,0.34,0.5529,7582262,224576480.0,40472087431.6,40472087431.6
2019-03-25,'600085,Õ¨» Ã√,29.41,29.98,29.29,29.68,30.07,-0.66,-2.1949,0.7625,10456990,309739975.0,40334940405.4,40334940405.4
2019-03-22,'600085,Õ¨» Ã√,30.07,30.63,29.8,30.5,30.47,-0.4,-1.3128,0.8621,11822786,356008459.0,41240110778.3,41240110778.3
2019-03-21,'600085,Õ¨» Ã√,30.47,30.63,30.0,30.27,30.27,0.2,0.6607,1.0702,14677805,444492012.0,41788698883.1,41788698883.1
2019-03-20,'600085,Õ¨» Ã√,30.27,30.89,29.95,30.83,30.89,-0.62,-2.0071,0.8649,11862251,359822254.0,41514404830.7,41514404830.7
2019-03-19,'600085,Õ¨» Ã√,30.89,31.25,30.61,31.1,31.01,-0.12,-0.387,0.6554,8989020,277158225.0,42364716393.2,42364716393.2
2019-03-18,'600085,Õ¨» Ã√,31.01,31.37,30.21,30.33,30.32,0.69,2.2757,1.0106,13860713,429011853.0,42529292824.6,42529292824.6
2019-03-15,'600085,Õ¨» Ã√,30.32,30.79,30.0,30.26,30.25,0.07,0.2314,0.7208,9885639,300397090.0,41582978343.8,41582978343.8
2019-03-14,'600085,Õ¨» Ã√,30.25,30.55,29.9,30.07,30.17,0.08,0.2652,0.4243,5819079,175512666.0,41486975425.5,41486975425.5
2019-03-13,'600085,Õ¨» Ã√,30.17,30.99,29.95,30.58,30.91,-0.74,-2.394,0.6256,8579931,261320185.0,41377257804.5,41377257804.5
2019-03-12,'600085,Õ¨» Ã√,30.91,31.45,30.47,30.5,30.34,0.57,1.8787,1.1337,15548706,480949217.0,42392145798.4,42392145798.4
2019-03-11,'600085,Õ¨» Ã√,30.34,30.49,30.01,30.01,30.0,0.34,1.1333,0.554,7597767,229710766.0,41610407749.1,41610407749.1
2019-03-08,'600085,Õ¨» Ã√,30.0,30.77,29.83,30.02,30.5,-0.5,-1.6393,0.7501,10288025,311414470.0,41144107860.0,41144107860.0
2019-03-07,'600085,Õ¨» Ã√,30.5,30.77,30.19,30.5,30.56,-0.06,-0.1963,0.7775,10663353,324712780.0,41829842991.0,41829842991.0
2019-03-06,'600085,Õ¨» Ã√,30.56,30.88,30.28,30.68,30.63,-0.07,-0.2285,0.6331,8683216,265003902.0,41912131206.7,41912131206.7
2019-03-05,'600085,Õ¨» Ã√,30.63,30.66,29.51,29.66,29.59,1.04,3.5147,0.8828,12107735,365980366.0,42008134125.1,42008134125.1
2019-03-04,'600085,Õ¨» Ã√,29.59,30.08,29.37,29.38,29.33,0.26,0.8865,0.9644,13226224,393615256.0,40581805052.6,40581805052.6
2019-03-01,'600085,Õ¨» Ã√,29.33,29.59,28.82,29.5,29.24,0.09,0.3078,0.4989,6842273,199948311.0,40225222784.5,40225222784.5
2019-02-28,'600085,Õ¨» Ã√,29.24,29.56,29.0,29.0,29.15,0.09,0.3087,0.5112,7010368,205308565.0,40101790460.9,40101790460.9
2019-02-27,'600085,Õ¨» Ã√,29.15,29.76,28.98,29.37,29.41,-0.26,-0.8841,0.8096,11102934,325819072.0,39978358137.3,39978358137.3
2019-02-26,'600085,Õ¨» Ã√,29.41,30.8,29.05,29.48,29.56,-0.15,-0.5074,1.1955,16395853,490522630.0,40334940405.4,40334940405.4
2019-02-25,'600085,Õ¨» Ã√,29.56,29.58,28.07,28.07,28.02,1.54,5.4961,1.4013,19217822,550311875.0,40540660944.7,40540660944.7
2019-02-22,'600085,Õ¨» Ã√,28.02,28.25,27.68,28.25,28.31,-0.29,-1.0244,0.7921,10863963,302733841.0,38428596741.2,38428596741.2
2019-02-21,'600085,Õ¨» Ã√,28.31,28.72,28.1,28.31,28.31,0.0,0.0,0.6329,8680161,246028285.0,38826323117.2,38826323117.2
2019-02-20,'600085,Õ¨» Ã√,28.31,28.8,28.0,28.6,28.96,-0.65,-2.2445,0.6724,9221300,260479145.0,38826323117.2,38826323117.2
2019-02-19,'600085,Õ¨» Ã√,28.96,29.41,28.7,29.35,29.29,-0.33,-1.1267,0.4139,5676860,165169904.0,39717778787.5,39717778787.5
2019-02-18,'600085,Õ¨» Ã√,29.29,29.42,28.7,28.76,28.76,0.53,1.8428,0.4088,5606825,163401497.0,40170363974.0,40170363974.0
2019-02-15,'600085,Õ¨» Ã√,28.76,29.04,28.6,28.87,28.86,-0.1,-0.3465,0.5095,6987586,201325766.0,39443484735.1,39443484735.1
2019-02-14,'600085,Õ¨» Ã√,28.86,28.9,28.38,28.49,28.6,0.26,0.9091,0.5309,7281727,209196033.0,39580631761.3,39580631761.3
2019-02-13,'600085,Õ¨» Ã√,28.6,28.98,28.02,28.14,28.15,0.45,1.5986,0.815,11176819,320613840.0,39224049493.2,39224049493.2
2019-02-12,'600085,Õ¨» Ã√,28.15,28.37,27.32,27.35,27.42,0.73,2.6623,0.7209,9886873,277779869.0,38606887875.3,38606887875.3
2019-02-11,'600085,Õ¨» Ã√,27.42,27.46,26.87,27.0,26.95,0.47,1.744,0.4979,6828355,185981061.0,37605714584.0,37605714584.0
2019-02-01,'600085,Õ¨» Ã√,26.95,27.02,26.43,26.43,26.38,0.57,2.1607,0.2947,4041618,108277348.0,36961123560.9,36961123560.9
2019-01-31,'600085,Õ¨» Ã√,26.38,26.69,26.28,26.57,26.47,-0.09,-0.34,0.1685,2310637,61150049.0,36179385511.6,36179385511.6
2019-01-30,'600085,Õ¨» Ã√,26.47,26.64,26.41,26.58,26.6,-0.13,-0.4887,0.1397,1916529,50849923.0,36302817835.1,36302817835.1
2019-01-29,'600085,Õ¨» Ã√,26.6,26.7,26.41,26.63,26.61,-0.01,-0.0376,0.1972,2704163,71790118.0,36481108969.2,36481108969.2
2019-01-28,'600085,Õ¨» Ã√,26.61,26.93,26.52,26.87,26.75,-0.14,-0.5234,0.2494,3419929,91341293.0,36494823671.8,36494823671.8
2019-01-25,'600085,Õ¨» Ã√,26.75,26.87,26.66,26.74,26.69,0.06,0.2248,0.216,2962261,79331688.0,36686829508.5,36686829508.5
2019-01-24,'600085,Õ¨» Ã√,26.69,26.96,26.5,26.96,26.91,-0.22,-0.8175,0.3596,4931962,131724593.0,36604541292.8,36604541292.8
2019-01-23,'600085,Õ¨» Ã√,26.91,26.96,26.62,26.88,26.85,0.06,0.2235,0.2634,3612795,96741019.0,36906264750.4,36906264750.4
2019-01-22,'600085,Õ¨» Ã√,26.85,27.24,26.71,27.15,27.08,-0.23,-0.8493,0.2459,3372616,90448608.0,36823976534.7,36823976534.7
2019-01-21,'600085,Õ¨» Ã√,27.08,27.37,26.62,26.62,26.61,0.47,1.7663,0.4974,6821158,184757849.0,37139414695.0,37139414695.0
2019-01-18,'600085,Õ¨» Ã√,26.61,26.77,26.3,26.44,26.41,0.2,0.7573,0.4213,5778344,153545503.0,36494823671.8,36494823671.8
2019-01-17,'600085,Õ¨» Ã√,26.41,26.95,26.4,26.95,26.97,-0.56,-2.0764,0.4773,6546188,173922798.0,36220529619.4,36220529619.4
2019-01-16,'600085,Õ¨» Ã√,26.97,27.12,26.37,26.55,26.68,0.29,1.087,0.3815,5231747,140095159.0,36988552966.1,36988552966.1
