ศีฦฺ,นษฦฑด๚ย๋,ร๛ณฦ,สีลฬผÛ,ื๎ธ฿ผÛ,ื๎ตอผÛ,ฟชลฬผÛ,วฐสีลฬ,ีวต๘ถ๎,ีวต๘ท๙,ปปสึยส,ณษฝปมฟ,ณษฝปฝ๐ถ๎,ืÜสะึต,ม๗อจสะึต
2019-04-08,'600711,สขออฟ๓าต,7.12,7.15,6.8,6.85,6.83,0.29,4.246,10.2924,154082711,1078534882.0,13034884656.2,10659012411.6
2019-04-04,'600711,สขออฟ๓าต,6.83,7.23,6.8,7.05,6.93,-0.1,-1.443,10.3415,154818374,1081109513.0,12503969410.4,10224867243.1
2019-04-03,'600711,สขออฟ๓าต,6.93,7.05,6.75,6.82,6.95,-0.02,-0.2878,12.0933,181043589,1253364710.0,12687043633.1,10374572473.6
2019-04-02,'600711,สขออฟ๓าต,6.95,7.15,6.72,7.15,6.5,0.45,6.9231,20.012,299589393,2079918936.0,12723658477.6,10404513519.8
2019-04-01,'600711,สขออฟ๓าต,6.5,6.5,6.5,6.5,5.91,0.59,9.9831,1.7993,26936886,175089759.0,11899824475.5,9730839982.5
2019-03-29,'600711,สขออฟ๓าต,5.91,5.91,5.66,5.7,5.71,0.2,3.5026,3.0458,45597570,265200808.0,10819686561.6,8847579122.55
2019-03-28,'600711,สขออฟ๓าต,5.71,5.79,5.63,5.75,5.92,-0.21,-3.5473,3.5043,52460784,300454600.0,10453538116.2,8548168661.55
2019-03-27,'600711,สขออฟ๓าต,5.92,6.1,5.78,6.07,6.02,-0.1,-1.6611,3.2573,48764065,289106110.0,10837993983.8,8862549645.6
2019-03-26,'600711,สขออฟ๓าต,6.02,6.25,6.01,6.18,6.2,-0.18,-2.9032,3.603,53939025,329775741.0,11021068206.5,9012254876.1
2019-03-25,'600711,สขออฟ๓าต,6.2,6.35,6.19,6.33,6.47,-0.27,-4.1731,4.8999,73353728,460020581.0,11350601807.4,9281724291.0
2019-03-22,'600711,สขออฟ๓าต,6.47,6.58,6.35,6.37,6.4,0.07,1.0938,6.4658,96796832,625681661.0,11844902208.7,9685928413.35
2019-03-21,'600711,สขออฟ๓าต,6.4,6.47,6.29,6.32,6.3,0.1,1.5873,6.0878,91137451,581445324.0,11716750252.8,9581134752.0
2019-03-20,'600711,สขออฟ๓าต,6.3,6.35,6.17,6.33,6.35,-0.05,-0.7874,3.4761,52039155,325972983.0,11533676030.1,9431429521.5
2019-03-19,'600711,สขออฟ๓าต,6.35,6.43,6.29,6.43,6.44,-0.09,-1.3975,4.1593,62266912,394912778.0,11625213141.5,9506282136.75
2019-03-18,'600711,สขออฟ๓าต,6.44,6.46,6.29,6.36,6.3,0.14,2.2222,6.3222,94647091,603880493.0,11789979941.9,9641016844.2
2019-03-15,'600711,สขออฟ๓าต,6.3,6.34,6.13,6.2,6.16,0.14,2.2727,4.3311,64838087,405602836.0,11533676030.1,9431429521.5
2019-03-14,'600711,สขออฟ๓าต,6.16,6.47,6.06,6.23,6.3,-0.14,-2.2222,5.0747,75971108,475099127.0,11277372118.3,9221842198.8
2019-03-13,'600711,สขออฟ๓าต,6.3,6.42,6.13,6.26,6.27,0.03,0.4785,5.4682,81861491,515961213.0,11533676030.1,9431429521.5
2019-03-12,'600711,สขออฟ๓าต,6.27,6.41,6.11,6.35,6.25,0.02,0.32,5.6218,84161406,528855262.0,11478753763.3,9386517952.35
2019-03-11,'600711,สขออฟ๓าต,6.25,6.26,5.97,5.97,5.97,0.28,4.6901,4.8114,72029922,440636232.0,11442138918.8,9356576906.25
2019-03-08,'600711,สขออฟ๓าต,5.97,6.48,5.96,6.34,6.6,-0.63,-9.5455,8.3075,124368010,778928067.0,10929531095.2,8937402260.85
2019-03-07,'600711,สขออฟ๓าต,6.6,6.86,6.49,6.51,6.49,0.11,1.6949,9.7764,146357955,973742092.0,12082898698.2,9880545213.0
2019-03-06,'600711,สขออฟ๓าต,6.49,6.6,6.31,6.33,6.27,0.22,3.5088,9.8515,147482833,954946882.0,11881517053.2,9715869459.45
2019-03-05,'600711,สขออฟ๓าต,6.27,6.27,5.97,6.01,6.09,0.18,2.9557,7.7675,116283008,710754431.0,11478753763.3,9386517952.35
2019-03-04,'600711,สขออฟ๓าต,6.09,6.23,6.02,6.04,6.01,0.08,1.3311,6.8229,102142738,624745717.0,11149220162.4,9117048537.45
2019-03-01,'600711,สขออฟ๓าต,6.01,6.03,5.88,6.0,5.98,0.03,0.5017,3.5783,53568719,318922477.0,11002760784.3,8997284353.05
2019-02-28,'600711,สขออฟ๓าต,5.98,6.12,5.9,6.08,6.06,-0.08,-1.3201,4.7625,71297172,428183612.0,10947838517.5,8952372783.9
2019-02-27,'600711,สขออฟ๓าต,6.06,6.21,5.96,6.12,6.09,-0.03,-0.4926,6.5571,98163461,599398594.0,11094297895.6,9072136968.3
2019-02-26,'600711,สขออฟ๓าต,6.09,6.44,5.92,6.16,6.11,-0.02,-0.3273,10.9581,164048513,1005422182.0,11149220162.4,9117048537.45
2019-02-25,'600711,สขออฟ๓าต,6.11,6.12,5.68,5.72,5.67,0.44,7.7601,8.9228,133579357,790062355.0,11185835007.0,9146989583.55
2019-02-22,'600711,สขออฟ๓าต,5.67,5.71,5.51,5.56,5.67,0.0,0.0,5.0295,75294639,422376691.0,10380308427.1,8488286569.35
2019-02-21,'600711,สขออฟ๓าต,5.67,5.83,5.43,5.54,5.54,0.13,2.3466,8.5594,128139035,715835249.0,10380308427.1,8488286569.35
2019-02-20,'600711,สขออฟ๓าต,5.54,5.68,5.37,5.4,5.37,0.17,3.1657,8.2353,123286899,685323205.0,10142311937.6,8293669769.7
2019-02-19,'600711,สขออฟ๓าต,5.37,5.46,5.31,5.45,5.46,-0.09,-1.6484,4.779,71544814,385335727.0,9831085758.99,8039170877.85
2019-02-18,'600711,สขออฟ๓าต,5.46,5.47,5.3,5.35,5.33,0.13,2.439,5.5938,83742763,451909569.0,9995852559.42,8173905585.3
2019-02-15,'600711,สขออฟ๓าต,5.33,5.4,5.16,5.17,5.19,0.14,2.6975,5.7555,86162910,456320129.0,9757856069.91,7979288785.65
2019-02-14,'600711,สขออฟ๓าต,5.19,5.24,5.16,5.21,5.24,-0.05,-0.9542,3.0369,45464478,236264698.0,9501552158.13,7769701462.95
2019-02-13,'600711,สขออฟ๓าต,5.24,5.32,5.09,5.13,5.13,0.11,2.1442,5.0955,76281721,398255578.0,9593089269.48,7844554078.2
2019-02-12,'600711,สขออฟ๓าต,5.13,5.15,5.04,5.1,5.12,0.01,0.1953,2.8245,42284853,215680741.0,9391707624.51,7679878324.65
2019-02-11,'600711,สขออฟ๓าต,5.12,5.15,4.88,4.92,4.89,0.23,4.7035,3.0001,44912474,226522430.0,9373400202.24,7664907801.6
2019-02-01,'600711,สขออฟ๓าต,4.89,4.9,4.7,4.73,4.69,0.2,4.2644,1.6429,24594519,118356650.0,8952329490.03,7320585771.45
2019-01-31,'600711,สขออฟ๓าต,4.69,4.82,4.65,4.75,4.73,-0.04,-0.8457,1.8317,27421751,129872765.0,8586181044.63,7021175310.45
2019-01-30,'600711,สขออฟ๓าต,4.73,4.86,4.72,4.76,4.82,-0.09,-1.8672,1.4732,22054118,105667909.0,8659410733.71,7081057402.65
2019-01-29,'600711,สขออฟ๓าต,4.82,5.0,4.6,5.0,5.02,-0.2,-3.9841,2.9483,44137413,212388248.0,8824177534.14,7215792110.1
2019-01-28,'600711,สขออฟ๓าต,5.02,5.12,5.0,5.1,4.99,0.03,0.6012,1.8775,28106795,142019948.0,9190325979.54,7515202571.1
2019-01-25,'600711,สขออฟ๓าต,4.99,5.09,4.99,5.03,5.03,-0.04,-0.7952,2.2443,33598176,169352809.0,9135403712.73,7470291001.95
2019-01-24,'600711,สขออฟ๓าต,5.03,5.14,5.0,5.13,5.15,-0.12,-2.3301,3.085,46183921,233717699.0,9208633401.81,7530173094.15
2019-01-23,'600711,สขออฟ๓าต,5.15,5.23,5.09,5.19,5.22,-0.07,-1.341,2.6861,40212580,207240171.0,9428322469.05,7709819370.75
2019-01-22,'600711,สขออฟ๓าต,5.22,5.3,5.12,5.17,5.19,0.03,0.578,4.4003,65875447,343810770.0,9556474424.94,7814613032.1
2019-01-21,'600711,สขออฟ๓าต,5.19,5.29,5.14,5.2,5.2,-0.01,-0.1923,4.271,63938624,332607982.0,9501552158.13,7769701462.95
2019-01-18,'600711,สขออฟ๓าต,5.2,5.37,4.86,4.86,4.88,0.32,6.5574,6.5016,97333035,503259569.0,9519859580.4,7784671986.0
2019-01-17,'600711,สขออฟ๓าต,4.88,5.05,4.82,5.05,5.04,-0.16,-3.1746,2.7716,41491791,204061663.0,8934022067.76,7305615248.4
2019-01-16,'600711,สขออฟ๓าต,0.0,0.0,0.0,0.0,5.04,None,None,0.0,0,0.0,9226940824.08,7545143617.2
2019-01-15,'600711,สขออฟ๓าต,5.04,5.04,4.9,4.95,5.0,0.04,0.8,2.2519,33712690,168103480.0,9226940824.08,7545143617.2
2019-01-14,'600711,สขออฟ๓าต,5.0,5.05,4.97,5.04,5.05,-0.05,-0.9901,2.4729,37020512,185439808.0,9153711135.0,7485261525.0
2019-01-11,'600711,สขออฟ๓าต,5.05,5.09,4.88,4.89,4.91,0.14,2.8513,3.5859,53682534,268578299.0,9245248246.35,7560114140.25
2019-01-10,'600711,สขออฟ๓าต,4.91,4.99,4.8,4.82,4.83,0.08,1.6563,2.8788,43097080,212178885.0,8988944334.57,7350526817.55
2019-01-09,'600711,สขออฟ๓าต,4.83,4.95,4.82,4.86,4.87,-0.04,-0.8214,2.7475,41131113,200937560.0,8842484956.41,7230762633.15
2019-01-08,'600711,สขออฟ๓าต,4.87,5.01,4.87,4.97,4.96,-0.09,-1.8145,2.397,35883736,176763113.0,8915714645.49,7290644725.35
2019-01-07,'600711,สขออฟ๓าต,4.96,5.02,4.83,4.9,4.9,0.06,1.2245,3.8703,57939974,284921601.0,9080481445.92,7425379432.8
2019-01-04,'600711,สขออฟ๓าต,4.9,4.93,4.68,4.71,4.75,0.15,3.1579,4.2074,62986449,302743254.0,8970636912.3,7335556294.5
2019-01-03,'600711,สขออฟ๓าต,4.75,4.75,4.51,4.52,4.52,0.23,5.0885,3.8679,57905117,269287804.0,8696025578.25,7110998448.75
2019-01-02,'600711,สขออฟ๓าต,4.52,4.6,4.5,4.6,4.57,-0.05,-1.0941,1.4971,22411894,101896101.0,8274954866.04,6766676418.6
2018-12-28,'600711,สขออฟ๓าต,4.57,4.66,4.55,4.65,4.6,-0.03,-0.6522,2.2688,33964605,156201241.0,8366491977.39,6841529033.85
2018-12-27,'600711,สขออฟ๓าต,4.6,4.81,4.59,4.74,4.66,-0.06,-1.2876,2.3103,34587061,163451789.0,8421414244.2,6886440603.0
2018-12-26,'600711,สขออฟ๓าต,4.66,4.8,4.66,4.75,4.78,-0.12,-2.5105,1.8791,28131776,132786513.0,8531258777.82,6976263741.3
2018-12-25,'600711,สขออฟ๓าต,4.78,4.9,4.6,4.9,4.96,-0.18,-3.629,2.8643,42879573,202936492.0,8750947845.06,7155910017.9
2018-12-24,'600711,สขออฟ๓าต,4.96,4.97,4.88,4.89,4.94,0.02,0.4049,0.9938,14877261,73484892.0,9080481445.92,7425379432.8
2018-12-21,'600711,สขออฟ๓าต,4.94,5.02,4.85,5.0,5.01,-0.07,-1.3972,1.7436,26101988,128689351.0,9043866601.38,7395438386.7
2018-12-20,'600711,สขออฟ๓าต,5.01,5.07,4.96,4.98,5.02,-0.01,-0.1992,1.5899,23801865,119308868.0,9172018557.27,7500232048.05
2018-12-19,'600711,สขออฟ๓าต,5.02,5.08,4.99,5.06,5.08,-0.06,-1.1811,1.3165,19708900,99007768.0,9190325979.54,7515202571.1
2018-12-18,'600711,สขออฟ๓าต,5.08,5.13,4.99,5.05,5.09,-0.01,-0.1965,1.9265,28841003,146013447.0,9300170513.16,7605025709.4
2018-12-17,'600711,สขออฟ๓าต,5.09,5.12,4.96,5.03,5.06,0.03,0.5929,1.7285,25876154,131049299.0,9318477935.43,7619996232.45
2018-12-14,'600711,สขออฟ๓าต,5.06,5.27,5.05,5.25,5.28,-0.22,-4.1667,2.7196,40714239,209533115.0,9263555668.62,7575084663.3
2018-12-13,'600711,สขออฟ๓าต,5.28,5.32,5.14,5.24,5.25,0.03,0.5714,2.4921,37307568,196433240.0,9666318958.56,7904436170.4
2018-12-12,'600711,สขออฟ๓าต,5.25,5.33,5.22,5.28,5.27,-0.02,-0.3795,2.0417,30565502,161263213.0,9611396691.75,7859524601.25
2018-12-11,'600711,สขออฟ๓าต,5.27,5.27,5.18,5.21,5.18,0.09,1.7375,1.6965,25397400,132846968.0,9648011536.29,7889465647.35
2018-12-10,'600711,สขออฟ๓าต,5.18,5.33,5.18,5.29,5.31,-0.13,-2.4482,2.3407,35040975,183474460.0,9483244735.86,7754730939.9
2018-12-07,'600711,สขออฟ๓าต,5.31,5.45,5.27,5.42,5.39,-0.08,-1.4842,2.6959,40359456,214962296.0,9721241225.37,7949347739.55
2018-12-06,'600711,สขออฟ๓าต,5.39,5.5,5.38,5.41,5.5,-0.11,-2.0,3.5129,52590586,285405640.0,9867700603.53,8069111923.95
2018-12-05,'600711,สขออฟ๓าต,5.5,5.66,5.24,5.28,5.4,0.1,1.8519,6.6081,98926073,543196554.0,10069082248.5,8233787677.5
2018-12-04,'600711,สขออฟ๓าต,5.4,5.47,5.33,5.39,5.41,-0.01,-0.1848,3.2766,49052426,264591533.0,9886008025.8,8084082447.0
2018-12-03,'600711,สขออฟ๓าต,5.41,5.53,5.27,5.33,5.23,0.18,3.4417,4.9813,74571921,401057689.0,9904315448.07,8099052970.05
2018-11-30,'600711,สขออฟ๓าต,5.23,5.28,4.95,5.02,5.08,0.15,2.9528,3.8507,57646246,297361116.0,9574781847.21,7829583555.15
2018-11-29,'600711,สขออฟ๓าต,5.08,5.32,5.08,5.13,5.09,-0.01,-0.1965,4.5753,68495179,355707266.0,9300170513.16,7605025709.4
2018-11-28,'600711,สขออฟ๓าต,5.09,5.1,4.85,5.01,5.03,0.06,1.1928,2.5622,38357108,191736550.0,9318477935.43,7619996232.45
2018-11-27,'600711,สขออฟ๓าต,5.03,5.1,4.99,5.01,4.96,0.07,1.4113,1.9879,29760274,149839981.0,9208633401.81,7530173094.15
2018-11-26,'600711,สขออฟ๓าต,4.96,5.02,4.89,4.91,4.94,0.02,0.4049,1.7646,26416280,131202151.0,9080481445.92,7425379432.8
2018-11-23,'600711,สขออฟ๓าต,4.94,5.37,4.93,5.34,5.35,-0.41,-7.6636,4.575,68490611,349481962.0,9043866601.38,7395438386.7
2018-11-22,'600711,สขออฟ๓าต,5.35,5.47,5.33,5.45,5.43,-0.08,-1.4733,2.1993,32925230,177221733.0,9794470914.45,8009229831.75
2018-11-21,'600711,สขออฟ๓าต,5.43,5.45,5.24,5.26,5.45,-0.02,-0.367,2.7233,40768886,218822951.0,9940930292.61,8128994016.15
2018-11-20,'600711,สขออฟ๓าต,5.45,5.74,5.45,5.55,5.62,-0.17,-3.0249,4.5675,68377430,382112642.0,9977545137.15,8158935062.25
2018-11-19,'600711,สขออฟ๓าต,5.62,5.62,5.48,5.59,5.65,-0.03,-0.531,3.8036,56941268,316177591.0,10288771315.7,8413433954.1
2018-11-16,'600711,สขออฟ๓าต,5.65,5.72,5.52,5.53,5.52,0.13,2.3551,6.2003,92821397,522954781.0,10343693582.5,8458345523.25
2018-11-15,'600711,สขออฟ๓าต,5.52,5.52,5.4,5.41,5.43,0.09,1.6575,3.5396,52989987,289932489.0,10105697093.0,8263728723.6
2018-11-14,'600711,สขออฟ๓าต,5.43,5.57,5.4,5.51,5.51,-0.08,-1.4519,4.3765,65519080,359624249.0,9940930292.61,8128994016.15
2018-11-13,'600711,สขออฟ๓าต,5.51,5.54,5.23,5.27,5.4,0.11,2.037,5.4742,81952029,445221370.0,10087389670.8,8248758200.55
2018-11-12,'600711,สขออฟ๓าต,5.4,5.42,5.17,5.31,5.33,0.07,1.3133,4.3773,65531007,347102683.0,9886008025.8,8084082447.0
2018-11-09,'600711,สขออฟ๓าต,5.33,5.46,5.27,5.3,5.34,-0.01,-0.1873,3.427,51304380,274983826.0,9757856069.91,7979288785.65
2018-11-08,'600711,สขออฟ๓าต,5.34,5.53,5.34,5.51,5.53,-0.19,-3.4358,6.2604,93721717,508827690.0,9776163492.18,7994259308.7
2018-11-07,'600711,สขออฟ๓าต,5.53,5.75,5.44,5.67,5.23,0.3,5.7361,11.5561,173001101,973588406.0,10124004515.3,8278699246.65
2018-11-06,'600711,สขออฟ๓าต,5.23,5.27,5.12,5.24,5.3,-0.07,-1.3208,3.477,52052076,270382713.0,9574781847.21,7829583555.15
2018-11-05,'600711,สขออฟ๓าต,5.3,5.4,5.2,5.31,5.38,-0.08,-1.487,5.2926,79232617,418948889.0,9702933803.1,7934377216.5
2018-11-02,'600711,สขออฟ๓าต,5.38,5.48,5.1,5.25,5.15,0.23,4.466,8.1131,121457224,639616918.0,9849393181.26,8054141400.9
2018-11-01,'600711,สขออฟ๓าต,5.15,5.25,5.0,5.05,5.07,0.08,1.5779,6.257,93670373,480884727.0,9428322469.05,7709819370.75
2018-10-31,'600711,สขออฟ๓าต,5.07,5.16,4.86,4.92,4.92,0.15,3.0488,5.6288,84266658,422938733.0,9281863090.89,7590055186.35
2018-10-30,'600711,สขออฟ๓าต,4.92,5.01,4.7,4.82,4.89,0.03,0.6135,3.662,54822121,265651886.0,9007251756.84,7365497340.6
2018-10-29,'600711,สขออฟ๓าต,4.89,5.05,4.86,4.98,5.09,-0.2,-3.9293,3.4086,51028018,252414880.0,8952329490.03,7320585771.45
2018-10-26,'600711,สขออฟ๓าต,5.09,5.3,4.86,4.9,4.88,0.21,4.3033,6.0199,90121308,457301261.0,9318477935.43,7619996232.45
2018-10-25,'600711,สขออฟ๓าต,4.88,4.88,4.55,4.6,4.87,0.01,0.2053,4.1833,62626118,295735726.0,8934022067.76,7305615248.4
2018-10-24,'600711,สขออฟ๓าต,4.87,4.95,4.81,4.83,4.84,0.03,0.6198,3.3339,49909771,243654924.0,8915714645.49,7290644725.35
2018-10-23,'600711,สขออฟ๓าต,4.84,4.97,4.82,4.96,4.98,-0.14,-2.8112,4.1279,61796449,301457897.0,8860792378.68,7245733156.2
2018-10-22,'600711,สขออฟ๓าต,4.98,5.09,4.69,4.72,4.69,0.29,6.1834,6.0315,90294387,441479427.0,9117096290.46,7455320478.9
2018-10-19,'600711,สขออฟ๓าต,4.69,4.74,4.52,4.54,4.6,0.09,1.9565,3.8815,58107896,271490424.0,8586181044.63,7021175310.45
2018-10-18,'600711,สขออฟ๓าต,4.6,4.7,4.44,4.67,4.75,-0.15,-3.1579,4.0831,61125687,280603097.0,8421414244.2,6886440603.0
2018-10-17,'600711,สขออฟ๓าต,4.75,5.2,4.58,5.17,5.09,-0.34,-6.6798,7.982,119494769,565741474.0,8696025578.25,7110998448.75
2018-10-16,'600711,สขออฟ๓าต,5.09,5.31,5.01,5.23,5.21,-0.12,-2.3033,2.6364,39467989,203996016.0,9318477935.43,7619996232.45
2018-10-15,'600711,สขออฟ๓าต,5.21,5.41,5.11,5.31,5.32,-0.11,-2.0677,3.4811,52113151,274835040.0,9538167002.67,7799642509.05
2018-10-12,'600711,สขออฟ๓าต,5.32,5.75,5.15,5.68,5.72,-0.4,-6.993,7.4178,111047970,591513453.0,9739548647.64,7964318262.6
2018-10-11,'600711,สขออฟ๓าต,5.72,6.13,5.71,6.05,6.34,-0.62,-9.7792,4.2497,63620064,371762670.0,10471845538.4,8563139184.6
2018-10-10,'600711,สขออฟ๓าต,6.34,6.7,6.23,6.68,6.64,-0.3,-4.5181,2.7832,41666669,268066634.0,11606905719.2,9491311613.7
2018-10-09,'600711,สขออฟ๓าต,6.64,6.71,6.56,6.67,6.59,0.05,0.7587,1.493,22351562,148551311.0,12156128387.3,9940427305.2
2018-10-08,'600711,สขออฟ๓าต,6.59,6.82,6.54,6.7,6.88,-0.29,-4.2151,2.1867,32736481,219318924.0,12064591275.9,9865574689.95
2018-09-28,'600711,สขออฟ๓าต,6.88,6.93,6.73,6.78,6.81,0.07,1.0279,2.2105,33092983,226687853.0,12595506521.8,10299719858.4
2018-09-27,'600711,สขออฟ๓าต,6.81,7.23,6.72,7.19,7.13,-0.32,-4.4881,4.0296,60325729,420081819.0,12467354565.9,10194926197.0
2018-09-26,'600711,สขออฟ๓าต,7.13,7.2,7.08,7.13,7.13,0.0,0.0,1.8013,26966396,192754312.0,13053192078.5,10673982934.6
2018-09-25,'600711,สขออฟ๓าต,7.13,7.23,7.07,7.11,7.2,-0.07,-0.9722,2.0923,31323181,223387234.0,13053192078.5,10673982934.6
2018-09-21,'600711,สขออฟ๓าต,7.2,7.3,6.85,7.04,6.98,0.22,3.1519,4.3107,64533655,458407471.0,13181344034.4,10778776596.0
2018-09-20,'600711,สขออฟ๓าต,6.98,7.18,6.96,6.96,6.96,0.02,0.2874,2.8593,42805312,302149591.0,12778580744.5,10449425088.9
2018-09-19,'600711,สขออฟ๓าต,6.96,7.07,6.85,6.96,6.98,-0.02,-0.2865,2.0493,30679611,214037668.0,12741965899.9,10419484042.8
2018-09-18,'600711,สขออฟ๓าต,6.98,7.01,6.73,6.78,6.87,0.11,1.6012,1.8383,27519791,189418437.0,12778580744.5,10449425088.9
2018-09-17,'600711,สขออฟ๓าต,6.87,6.95,6.6,6.79,6.86,0.01,0.1458,2.0056,30025365,203022146.0,12577199099.5,10284749335.4
2018-09-14,'600711,สขออฟ๓าต,6.86,7.13,6.84,6.9,6.86,0.0,0.0,3.2733,49002788,342518254.0,12558891677.2,10269778812.3
2018-09-13,'600711,สขออฟ๓าต,6.86,6.97,6.78,6.84,6.72,0.14,2.0833,2.411,36093963,247681577.0,12558891677.2,10269778812.3
2018-09-12,'600711,สขออฟ๓าต,6.72,6.77,6.58,6.67,6.66,0.06,0.9009,2.3029,34474882,231338699.0,12302587765.4,10060191489.6
2018-09-11,'600711,สขออฟ๓าต,6.66,6.69,6.48,6.63,6.63,0.03,0.4525,1.9431,29089564,191847473.0,12192743231.8,9970368351.3
2018-09-10,'600711,สขออฟ๓าต,6.63,6.9,6.6,6.85,6.9,-0.27,-3.913,2.3912,35797778,239950385.0,12137820965.0,9925456782.15
2018-09-07,'600711,สขออฟ๓าต,6.9,7.19,6.73,7.08,7.08,-0.18,-2.5424,3.3969,50852778,353369466.0,12632121366.3,10329660904.5
2018-09-06,'600711,สขออฟ๓าต,7.08,7.28,7.04,7.24,7.22,-0.14,-1.9391,2.0785,31116695,222405028.0,12961654967.2,10599130319.4
2018-09-05,'600711,สขออฟ๓าต,7.22,7.37,7.19,7.26,7.29,-0.07,-0.9602,1.8393,27534826,199938762.0,13217958878.9,10808717642.1
2018-09-04,'600711,สขออฟ๓าต,7.29,7.35,7.17,7.29,7.35,-0.06,-0.8163,2.25,33683695,244893811.0,13346110834.8,10913511303.5
2018-09-03,'600711,สขออฟ๓าต,7.35,7.38,7.23,7.3,7.16,0.19,2.6536,2.0286,30369058,221948890.0,13455955368.5,11003334441.8
2018-08-31,'600711,สขออฟ๓าต,7.16,7.31,7.15,7.28,7.31,-0.15,-2.052,1.5526,23243665,167807327.0,13108114345.3,10718894503.8
2018-08-30,'600711,สขออฟ๓าต,7.31,7.5,7.28,7.45,7.46,-0.15,-2.0107,1.741,26064195,192140439.0,13382725679.4,10943452349.5
2018-08-29,'600711,สขออฟ๓าต,7.46,7.57,7.4,7.57,7.6,-0.14,-1.8421,1.8782,28117653,209946156.0,13657337013.4,11168010195.3
2018-08-28,'600711,สขออฟ๓าต,7.6,7.78,7.5,7.55,7.59,0.01,0.1318,3.4338,51405573,390870918.0,13913640925.2,11377597518.0
2018-08-27,'600711,สขออฟ๓าต,7.59,7.6,7.32,7.34,7.32,0.27,3.6885,3.5729,53488527,399515670.0,13895333502.9,11362626995.0
2018-08-24,'600711,สขออฟ๓าต,7.32,7.47,7.28,7.41,7.44,-0.12,-1.6129,1.5295,22897462,168112748.0,13401033101.6,10958422872.6
2018-08-23,'600711,สขออฟ๓าต,7.44,7.54,7.29,7.3,7.3,0.14,1.9178,2.3294,34871801,258482668.0,13620722168.9,11138069149.2
2018-08-22,'600711,สขออฟ๓าต,7.3,7.54,7.25,7.43,7.46,-0.16,-2.1448,1.8435,27598858,203680046.0,12239899648.6,10928481826.5
2018-08-21,'600711,สขออฟ๓าต,7.46,7.6,7.31,7.37,7.36,0.1,1.3587,2.7034,40471907,302093354.0,12508171421.7,11168010195.3
2018-08-20,'600711,สขออฟ๓าต,7.36,7.36,7.11,7.17,7.11,0.25,3.5162,2.2815,34155421,246929742.0,12340501563.5,11018304964.8
2018-08-17,'600711,สขออฟ๓าต,7.11,7.45,7.05,7.38,7.19,-0.08,-1.1127,2.836,42457140,307822605.0,11921326918.0,10644041888.5
2018-08-16,'600711,สขออฟ๓าต,7.19,7.45,7.1,7.21,7.51,-0.32,-4.261,2.6543,39736679,288754809.0,12055462804.6,10763806073.0
2018-08-15,'600711,สขออฟ๓าต,7.51,7.79,7.47,7.75,7.79,-0.28,-3.5944,1.8116,27119983,206069469.0,12592006350.8,11242862810.5
