»’∆⁄,π…∆±¥˙¬Î,√˚≥∆, ’≈Ãº€,◊Ó∏ﬂº€,◊ÓµÕº€,ø™≈Ãº€,«∞ ’≈Ã,’«µ¯∂Ó,’«µ¯∑˘,ªª ÷¬ ,≥…Ωª¡ø,≥…ΩªΩ∂Ó,◊‹ –÷µ,¡˜Õ® –÷µ
2019-04-26,'600497,≥€∫Í–ø’‡,5.03,5.18,5.03,5.15,5.16,-0.13,-2.5194,1.1248,48476011,247956343.0,25609196587.0,21678787875.6
2019-04-25,'600497,≥€∫Í–ø’‡,5.16,5.43,5.1,5.32,5.38,-0.22,-4.0892,1.1978,51625958,272957788.0,26271064490.9,22239074639.8
2019-04-24,'600497,≥€∫Í–ø’‡,5.38,5.45,5.29,5.43,5.48,-0.1,-1.8248,1.2842,55348826,296524137.0,27391148635.8,23187252240.7
2019-04-23,'600497,≥€∫Í–ø’‡,5.48,5.6,5.29,5.36,5.37,0.11,2.0484,2.0925,90182712,496248148.0,27900277792.6,23618242059.3
2019-04-22,'600497,≥€∫Í–ø’‡,5.37,5.53,5.34,5.5,5.48,-0.11,-2.0073,0.9335,40232040,218623295.0,27340235720.2,23144153258.8
2019-04-19,'600497,≥€∫Í–ø’‡,5.48,5.51,5.33,5.4,5.42,0.06,1.107,0.8818,38003745,205784501.0,27900277792.6,23618242059.3
2019-04-18,'600497,≥€∫Í–ø’‡,5.42,5.59,5.41,5.49,5.47,-0.05,-0.9141,1.0065,43379993,238632413.0,27594800298.6,23359648168.1
2019-04-17,'600497,≥€∫Í–ø’‡,5.47,5.51,5.39,5.44,5.49,-0.02,-0.3643,1.1175,48162688,263082506.0,27849364877.0,23575143077.4
2019-04-16,'600497,≥€∫Í–ø’‡,5.49,5.54,5.18,5.24,5.28,0.21,3.9773,1.8626,80277386,436512918.0,27951190708.3,23661341041.1
2019-04-15,'600497,≥€∫Í–ø’‡,5.28,5.43,5.26,5.39,5.27,0.01,0.1898,0.8431,36337643,195263071.0,26882019479.0,22756262422.1
2019-04-12,'600497,≥€∫Í–ø’‡,5.27,5.33,5.22,5.25,5.27,0.0,0.0,0.5249,22622791,119249522.0,26831106563.4,22713163440.2
2019-04-11,'600497,≥€∫Í–ø’‡,5.27,5.49,5.27,5.4,5.41,-0.14,-2.5878,1.1037,47567040,255602791.0,26831106563.4,22713163440.2
