»’∆⁄,π…∆±¥˙¬Î,√˚≥∆, ’≈Ãº€,◊Ó∏ﬂº€,◊ÓµÕº€,ø™≈Ãº€,«∞ ’≈Ã,’«µ¯∂Ó,’«µ¯∑˘,ªª ÷¬ ,≥…Ωª¡ø,≥…ΩªΩ∂Ó,◊‹ –÷µ,¡˜Õ® –÷µ
2019-04-26,'600651,∑…¿÷“ÙœÏ,4.57,4.98,4.55,4.98,5.06,-0.49,-9.6838,3.5186,34666094,161506663.0,4519374961.27,4502455409.14
2019-04-25,'600651,∑…¿÷“ÙœÏ,5.06,5.43,5.02,5.18,5.13,-0.07,-1.3645,3.5677,35149960,184124914.0,5003946893.66,4985213210.12
2019-04-24,'600651,∑…¿÷“ÙœÏ,5.13,5.15,5.0,5.04,5.03,0.1,1.9881,1.4467,14253053,72566072.0,5073171455.43,5054178610.26
2019-04-23,'600651,∑…¿÷“ÙœÏ,5.03,5.26,5.02,5.23,5.23,-0.2,-3.8241,1.8553,18279117,93083615.0,4974279224.33,4955656610.06
2019-04-22,'600651,∑…¿÷“ÙœÏ,5.23,5.42,5.19,5.19,5.24,-0.01,-0.1908,2.4733,24367902,128760261.0,5172063686.53,5152700610.46
2019-04-19,'600651,∑…¿÷“ÙœÏ,5.24,5.35,5.06,5.13,5.09,0.15,2.947,3.1745,31275761,162918104.0,5181952909.64,5162552810.48
2019-04-18,'600651,∑…¿÷“ÙœÏ,5.09,5.38,5.07,5.21,5.21,-0.12,-2.3033,3.0606,30153738,156996741.0,5033614562.99,5014769810.18
2019-04-17,'600651,∑…¿÷“ÙœÏ,5.21,5.47,5.17,5.24,5.19,0.02,0.3854,3.985,39261247,208315371.0,5152285240.31,5132996210.42
2019-04-16,'600651,∑…¿÷“ÙœÏ,5.19,5.27,4.81,4.81,4.89,0.3,6.135,4.5648,44973107,230084034.0,5132506794.09,5113291810.38
2019-04-15,'600651,∑…¿÷“ÙœÏ,4.89,5.15,4.88,5.07,5.07,-0.18,-3.5503,2.7846,27434124,138179358.0,4835830100.79,4817725809.78
2019-04-12,'600651,∑…¿÷“ÙœÏ,5.07,5.15,4.98,5.05,5.0,0.07,1.4,1.8138,17870349,90455190.0,5013836116.77,4995065410.14
2019-04-11,'600651,∑…¿÷“ÙœÏ,5.0,5.14,4.97,5.08,5.12,-0.12,-2.3438,2.126,20945855,105741881.0,4944611555.0,4926100010.0
2019-04-10,'600651,∑…¿÷“ÙœÏ,5.12,5.18,5.04,5.16,5.12,0.0,0.0,2.2863,22525437,115063327.0,5063282232.32,5044326410.24
2019-04-09,'600651,∑…¿÷“ÙœÏ,5.12,5.16,5.04,5.04,5.06,0.06,1.1858,2.3115,22773664,116386278.0,5063282232.32,5044326410.24
2019-04-08,'600651,∑…¿÷“ÙœÏ,5.06,5.34,4.98,5.21,5.37,-0.31,-5.7728,4.48,44138137,224896881.0,5003946893.66,4985213210.12
2019-04-04,'600651,∑…¿÷“ÙœÏ,5.37,5.67,5.35,5.42,5.45,-0.08,-1.4679,4.9131,48405201,265513344.0,5310512810.07,5290631410.74
2019-04-03,'600651,∑…¿÷“ÙœÏ,5.45,5.55,5.17,5.28,5.31,0.14,2.6365,5.1229,50471790,272574668.0,5389626594.95,5369449010.9
2019-04-02,'600651,∑…¿÷“ÙœÏ,5.31,5.55,5.04,5.16,5.14,0.17,3.3074,6.5314,64348393,343017546.0,5251177471.41,5231518210.62
2019-04-01,'600651,∑…¿÷“ÙœÏ,5.14,5.26,4.93,4.96,5.02,0.12,2.3904,5.6231,55399698,282924719.0,5083060678.54,5064030810.28
2019-03-29,'600651,∑…¿÷“ÙœÏ,5.02,5.11,4.57,4.76,4.78,0.24,5.0209,6.7424,66427739,321863443.0,4964390001.22,4945804410.04
2019-03-28,'600651,∑…¿÷“ÙœÏ,4.78,5.07,4.74,4.98,5.02,-0.24,-4.7809,5.0138,49397351,241982384.0,4727048646.58,4709351609.56
2019-03-27,'600651,∑…¿÷“ÙœÏ,5.02,5.27,4.82,5.14,5.23,-0.21,-4.0153,6.5584,64614866,321149109.0,4964390001.22,4945804410.04
2019-03-26,'600651,∑…¿÷“ÙœÏ,5.23,5.7,5.16,5.52,5.55,-0.32,-5.7658,5.701,56166914,309068824.0,5172063686.53,5152700610.46
2019-03-25,'600651,∑…¿÷“ÙœÏ,5.55,5.67,5.45,5.57,5.75,-0.2,-3.4783,4.8802,48081011,267809328.0,5488518826.05,5467971011.1
2019-03-22,'600651,∑…¿÷“ÙœÏ,5.75,5.93,5.6,5.91,5.92,-0.17,-2.8716,5.47,53891476,308667683.0,5686303288.25,5665015011.5
2019-03-21,'600651,∑…¿÷“ÙœÏ,5.92,6.11,5.82,5.89,5.92,0.0,0.0,6.537,64403588,385437819.0,5854420081.12,5832502411.84
2019-03-20,'600651,∑…¿÷“ÙœÏ,5.92,6.27,5.71,6.21,6.22,-0.3,-4.8232,8.0983,79786192,475484657.0,5854420081.12,5832502411.84
2019-03-19,'600651,∑…¿÷“ÙœÏ,6.22,6.66,6.08,6.08,6.43,-0.21,-3.2659,9.1093,89746616,567127709.0,6151096774.42,6128068412.44
