»’∆⁄,π…∆±¥˙¬Î,√˚≥∆, ’≈Ãº€,◊Ó∏ﬂº€,◊ÓµÕº€,ø™≈Ãº€,«∞ ’≈Ã,’«µ¯∂Ó,’«µ¯∑˘,ªª ÷¬ ,≥…Ωª¡ø,≥…ΩªΩ∂Ó,◊‹ –÷µ,¡˜Õ® –÷µ
2019-04-26,'600963,‘¿—Ù¡÷÷Ω,6.28,6.41,6.2,6.28,6.25,0.03,0.48,6.6556,69428584,437534576.0,8777764169.44,6551039449.44
2019-04-25,'600963,‘¿—Ù¡÷÷Ω,6.25,6.8,6.15,6.5,6.6,-0.35,-5.303,10.4283,108783743,698025181.0,8735832175.0,6519744675.0
2019-04-24,'600963,‘¿—Ù¡÷÷Ω,6.6,6.83,6.51,6.6,6.86,-0.26,-3.7901,9.2684,96684058,642742706.0,9225038776.8,6884850376.8
2019-04-23,'600963,‘¿—Ù¡÷÷Ω,6.86,7.38,6.86,7.22,7.62,-0.76,-9.9738,14.8037,154425689,1080609440.0,9588449395.28,7156071755.28
2019-04-22,'600963,‘¿—Ù¡÷÷Ω,7.62,8.17,7.39,7.88,7.49,0.13,1.7356,24.4265,254807617,1988219447.0,10650726587.8,7948872707.76
2019-04-19,'600963,‘¿—Ù¡÷÷Ω,7.49,7.49,7.11,7.2,6.81,0.68,9.9853,17.0713,178080443,1311476131.0,10469021278.5,7813262018.52
2019-04-18,'600963,‘¿—Ù¡÷÷Ω,6.81,6.81,6.81,6.81,6.19,0.62,10.0162,1.2492,13030955,88740804.0,9518562737.88,7103913797.88
2019-04-17,'600963,‘¿—Ù¡÷÷Ω,6.19,6.19,6.19,6.19,5.63,0.56,9.9467,0.7858,8197380,50741782.0,8651968186.12,6457155126.12
2019-04-16,'600963,‘¿—Ù¡÷÷Ω,5.63,5.63,5.63,5.63,5.12,0.51,9.9609,1.0819,11285661,63538271.0,7869237623.24,5872986003.24
2019-04-15,'600963,‘¿—Ù¡÷÷Ω,5.12,5.3,5.07,5.19,5.15,-0.03,-0.5825,4.9392,51523746,266898935.0,7156393717.76,5340974837.76
