хуфз,╧иф╠╢ЗбК,цШЁф,йуел╪ш,вН╦ъ╪ш,вН╣м╪ш,©╙ел╪ш,г╟йуел,уг╣Ь╤Н,уг╣Ь╥Ы,╩╩йжбй,Ёи╫╩а©,Ёи╫╩╫П╤Н,вэйпж╣,аВм╗йпж╣
2019-04-26,'603332,кужщаЗ╫э,33.57,35.03,33.56,35.03,35.13,-1.56,-4.4406,7.2708,2161980,73661924.0,3992748660.0,998203950.0
2019-04-25,'603332,кужщаЗ╫э,35.13,36.36,35.11,35.45,35.59,-0.46,-1.2925,6.4316,1912440,68444331.0,4178291940.0,1044590550.0
2019-04-24,'603332,кужщаЗ╫э,35.59,35.91,35.27,35.78,35.86,-0.27,-0.7529,4.6129,1371657,48683571.0,4233003420.0,1058268650.0
2019-04-23,'603332,кужщаЗ╫э,35.86,36.38,35.71,35.75,35.75,0.11,0.3077,5.0662,1506422,54321605.0,4265116680.0,1066297100.0
2019-04-22,'603332,кужщаЗ╫э,35.75,36.49,35.42,36.4,36.26,-0.51,-1.4065,5.8715,1745901,62644163.0,4252033500.0,1063026250.0
2019-04-19,'603332,кужщаЗ╫э,36.26,36.39,35.85,35.85,36.01,0.25,0.6943,3.7521,1115685,40324918.0,4312691880.0,1078191100.0
2019-04-18,'603332,кужщаЗ╫э,36.01,36.85,35.94,36.85,36.86,-0.85,-2.306,7.3141,2174841,79070346.0,4282957380.0,1070757350.0
2019-04-17,'603332,кужщаЗ╫э,36.86,37.15,36.56,36.94,36.94,-0.08,-0.2166,5.9707,1775390,65481943.0,4384054680.0,1096032100.0
2019-04-16,'603332,кужщаЗ╫э,36.94,37.1,36.26,36.8,36.76,0.18,0.4897,6.3735,1895160,69542367.0,4393569720.0,1098410900.0
2019-04-15,'603332,кужщаЗ╫э,36.76,37.69,36.72,37.5,37.15,-0.39,-1.0498,5.6642,1684249,62705828.0,4372160880.0,1093058600.0
2019-04-12,'603332,кужщаЗ╫э,37.15,37.29,36.66,36.8,36.9,0.25,0.6775,5.0915,1513967,56004319.0,4418546700.0,1104655250.0
2019-04-11,'603332,кужщаЗ╫э,36.9,37.56,36.53,37.44,37.03,-0.13,-0.3511,6.4648,1922312,71181154.0,4388812200.0,1097221500.0
2019-04-10,'603332,кужщаЗ╫э,37.03,37.4,36.71,37.4,37.6,-0.57,-1.516,9.9308,2952934,109247478.0,4404274140.0,1101087050.0
2019-04-09,'603332,кужщаЗ╫э,37.6,38.39,37.32,37.99,38.75,-1.15,-2.9677,14.4242,4289030,161716925.0,4472068800.0,1118036000.0
2019-04-08,'603332,кужщаЗ╫э,38.75,40.89,38.7,39.46,38.14,0.61,1.5994,25.4104,7555794,300777639.0,4608847500.0,1152231250.0
2019-04-04,'603332,кужщаЗ╫э,38.14,38.55,37.53,37.75,37.5,0.64,1.7067,13.3254,3962311,150364835.0,4536295320.0,1134092900.0
2019-04-03,'603332,кужщаЗ╫э,37.5,38.15,36.45,37.25,37.31,0.19,0.5092,10.8544,3227559,121272613.0,4460175000.0,1115062500.0
2019-04-02,'603332,кужщаЗ╫э,37.31,37.49,36.89,37.26,37.24,0.07,0.188,9.413,2798958,104100671.0,4437576780.0,1109412850.0
2019-04-01,'603332,кужщаЗ╫э,37.24,37.37,36.42,36.51,36.36,0.88,2.4202,8.998,2675563,99047421.0,4429251120.0,1107331400.0
2019-03-29,'603332,кужщаЗ╫э,36.36,36.46,35.23,35.5,35.63,0.73,2.0488,7.5319,2239612,80373742.0,4324585680.0,1081164600.0
2019-03-28,'603332,кужщаЗ╫э,35.63,36.87,35.56,36.63,36.87,-1.24,-3.3632,8.7975,2615932,94685788.0,4237760940.0,1059458050.0
2019-03-27,'603332,кужщаЗ╫э,36.87,37.68,36.74,37.45,37.36,-0.49,-1.3116,7.2125,2144651,79359333.0,4385244060.0,1096329450.0
2019-03-26,'603332,кужщаЗ╫э,37.36,37.8,36.96,37.2,36.99,0.37,1.0003,7.8807,2343321,87676143.0,4443523680.0,1110899600.0
2019-03-25,'603332,кужщаЗ╫э,36.99,37.48,36.36,37.0,37.67,-0.68,-1.8051,7.6722,2281320,84330727.0,4399516620.0,1099897650.0
2019-03-22,'603332,кужщаЗ╫э,37.67,38.25,37.3,38.05,38.03,-0.36,-0.9466,8.8723,2638172,99656937.0,4480394460.0,1120117450.0
2019-03-21,'603332,кужщаЗ╫э,38.03,38.37,37.91,37.94,38.05,-0.02,-0.0526,9.6312,2863843,109091478.0,4523212140.0,1130822050.0
2019-03-20,'603332,кужщаЗ╫э,38.05,38.47,37.48,38.19,38.15,-0.1,-0.2621,9.772,2905701,110276245.0,4525590900.0,1131416750.0
2019-03-19,'603332,кужщаЗ╫э,38.15,38.43,37.92,38.3,38.37,-0.22,-0.5734,9.969,2964268,113032786.0,4537484700.0,1134390250.0
2019-03-18,'603332,кужщаЗ╫э,38.37,38.38,37.35,37.35,37.3,1.07,2.8686,12.8349,3816449,145136591.0,4563651060.0,1140931950.0
2019-03-15,'603332,кужщаЗ╫э,37.3,37.49,36.53,37.12,37.09,0.21,0.5662,12.1577,3615103,134345018.0,4436387400.0,1109115500.0
2019-03-14,'603332,кужщаЗ╫э,37.09,38.97,36.1,38.38,38.89,-1.8,-4.6284,18.7064,5562352,207735180.0,4411410420.0,1102871150.0
2019-03-13,'603332,кужщаЗ╫э,38.89,41.4,38.55,41.4,41.62,-2.73,-6.5593,21.9822,6536419,263780763.0,4625498820.0,1156394150.0
2019-03-12,'603332,кужщаЗ╫э,41.62,41.99,40.62,41.5,41.4,0.22,0.5314,27.419,8153050,337434409.0,4950199560.0,1237570700.0
2019-03-11,'603332,кужщаЗ╫э,41.4,41.45,39.55,40.41,40.59,0.81,1.9956,23.8282,7085306,289175657.0,4924033200.0,1231029000.0
2019-03-08,'603332,кужщаЗ╫э,40.59,44.4,40.42,43.5,44.91,-4.32,-9.6192,41.0748,12213598,523390049.0,4827693420.0,1206943650.0
2019-03-07,'603332,кужщаЗ╫э,44.91,44.91,40.27,40.58,40.83,4.08,9.9927,54.6407,16247413,702315663.0,5341505580.0,1335398850.0
2019-03-06,'603332,кужщаЗ╫э,40.83,41.68,39.8,40.15,39.92,0.91,2.2796,31.5399,9378404,383046754.0,4856238540.0,1214080050.0
2019-03-05,'603332,кужщаЗ╫э,39.92,39.96,39.41,39.6,40.18,-0.26,-0.6471,20.7221,6161721,244516862.0,4748004960.0,1187021200.0
2019-03-04,'603332,кужщаЗ╫э,40.18,41.25,39.9,39.97,40.15,0.03,0.0747,26.5913,7906927,320069784.0,4778928840.0,1194752300.0
2019-03-01,'603332,кужщаЗ╫э,40.15,40.99,39.39,40.31,40.38,-0.23,-0.5696,21.2387,6315324,253584074.0,4775360700.0,1193860250.0
2019-02-28,'603332,кужщаЗ╫э,40.38,41.8,40.19,40.83,40.95,-0.57,-1.3919,27.2805,8111855,331981720.0,4802716440.0,1200699300.0
2019-02-27,'603332,кужщаЗ╫э,40.95,41.1,38.55,39.44,39.92,1.03,2.5802,38.2115,11362180,452261758.0,4870511100.0,1217648250.0
2019-02-26,'603332,кужщаЗ╫э,39.92,41.73,39.63,40.01,39.56,0.36,0.91,44.5123,13235720,537637859.0,4748004960.0,1187021200.0
2019-02-25,'603332,кужщаЗ╫э,39.56,39.72,37.81,38.0,38.0,1.56,4.1053,31.1884,9273868,359914415.0,4705187280.0,1176316600.0
2019-02-22,'603332,кужщаЗ╫э,38.0,38.35,37.71,37.96,37.97,0.03,0.079,17.8209,5299041,201491966.0,4519644000.0,1129930000.0
2019-02-21,'603332,кужщаЗ╫э,37.97,38.95,37.6,38.34,38.48,-0.51,-1.3254,23.5459,7001364,267509208.0,4516075860.0,1129037950.0
2019-02-20,'603332,кужщаЗ╫э,38.48,39.97,38.22,39.52,39.98,-1.5,-3.7519,27.7054,8238212,320805139.0,4576734240.0,1144202800.0
2019-02-19,'603332,кужщаЗ╫э,39.98,40.49,38.51,38.9,39.4,0.58,1.4721,41.6896,12396397,489512541.0,4755141240.0,1188805300.0
2019-02-18,'603332,кужщаЗ╫э,39.4,39.4,37.01,38.1,38.39,1.01,2.6309,35.1992,10466471,401902492.0,4686157200.0,1171559000.0
2019-02-15,'603332,кужщаЗ╫э,38.39,39.95,38.22,38.98,38.98,-0.59,-1.5136,27.8905,8293246,323480035.0,4566029820.0,1141526650.0
2019-02-14,'603332,кужщаЗ╫э,38.98,39.6,37.67,38.0,38.25,0.73,1.9085,32.9806,9806774,379968259.0,4636203240.0,1159070300.0
2019-02-13,'603332,кужщаЗ╫э,38.25,38.58,37.15,37.82,38.39,-0.14,-0.3647,30.236,8990686,340815289.0,4549378500.0,1137363750.0
2019-02-12,'603332,кужщаЗ╫э,38.39,40.06,37.5,37.5,36.96,1.43,3.869,38.8432,11550014,446839887.0,4566029820.0,1141526650.0
2019-02-11,'603332,кужщаЗ╫э,36.96,37.37,35.5,35.81,35.63,1.33,3.7328,26.7343,7949434,290489395.0,4395948480.0,1099005600.0
2019-02-01,'603332,кужщаЗ╫э,35.63,36.26,34.63,35.62,35.43,0.2,0.5645,25.6544,7628339,271591128.0,4237760940.0,1059458050.0
2019-01-31,'603332,кужщаЗ╫э,35.43,38.79,35.43,38.6,39.37,-3.94,-10.0076,35.3323,10506073,379713496.0,4213973340.0,1053511050.0
2019-01-30,'603332,кужщаЗ╫э,39.37,40.96,38.44,38.52,39.27,0.1,0.2546,33.4638,9950467,395989411.0,4682589060.0,1170666950.0
2019-01-29,'603332,кужщаЗ╫э,39.27,40.39,38.0,38.0,42.21,-2.94,-6.9652,43.9342,13063849,508367349.0,4670695260.0,1167693450.0
2019-01-28,'603332,кужщаЗ╫э,42.21,43.28,42.21,42.3,46.9,-4.69,-10.0,13.6952,4072274,173060537.0,5020372980.0,1255114350.0
2019-01-25,'603332,кужщаЗ╫э,46.9,49.3,46.0,47.0,45.09,1.81,4.0142,69.829,20763655,981671959.0,5578192200.0,1394571500.0
2019-01-24,'603332,кужщаЗ╫э,45.09,45.09,45.09,45.09,40.99,4.1,10.0024,1.3277,394777,17800495.0,5362914420.0,1340751150.0
2019-01-23,'603332,кужщаЗ╫э,40.99,40.99,40.99,40.99,37.26,3.73,10.0107,3.6099,1073411,43999117.0,4875268620.0,1218837650.0
2019-01-22,'603332,кужщаЗ╫э,37.26,37.26,37.26,37.26,33.87,3.39,10.0089,2.89,859331,32018673.0,4431629880.0,1107926100.0
2019-01-21,'603332,кужщаЗ╫э,33.87,33.87,33.87,33.87,30.79,3.08,10.0032,0.4222,125542,4252108.0,4028430060.0,1007124450.0
2019-01-18,'603332,кужщаЗ╫э,30.79,30.79,30.79,30.79,27.99,2.8,10.0036,0.2141,63658,1960030.0,3662101020.0,915540650.0
2019-01-17,'603332,NаЗ╫э,27.99,27.99,27.99,27.99,19.44,8.55,43.9815,0.1806,53700,1503063.0,3329074620.0,832282650.0
