ÈÕÆÚ,¹ÉÆ±´úÂë,Ãû³Æ,ÊÕÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,¿ªÅÌ¼Û,Ç°ÊÕÅÌ,ÕÇµø¶î,ÕÇµø·ù,»»ÊÖÂÊ,³É½»Á¿,³É½»½ð¶î,×ÜÊÐÖµ,Á÷Í¨ÊÐÖµ
2019-04-26,'300267,¶û¿µÖÆÒ©,7.65,8.29,7.4,8.1,8.03,-0.38,-4.7323,4.3501,89725361,700453368.35,15778927255.5,15778927255.5
2019-04-25,'300267,¶û¿µÖÆÒ©,8.03,8.4,7.66,7.8,7.89,0.14,1.7744,4.5091,93005410,749441159.13,16562717106.1,16562717106.1
2019-04-24,'300267,¶û¿µÖÆÒ©,7.89,8.59,7.62,8.4,8.41,-0.52,-6.1831,5.3055,109431008,877864842.38,16273952424.3,16273952424.3
2019-04-23,'300267,¶û¿µÖÆÒ©,8.41,8.78,7.78,7.84,7.98,0.43,5.3885,6.8625,141545847,1189218271.19,17346506956.7,17346506956.7
2019-04-22,'300267,¶û¿µÖÆÒ©,7.98,8.23,7.81,7.94,7.69,0.29,3.7711,5.6903,117369347,940250741.07,16459586862.6,16459586862.6
2019-04-19,'300267,¶û¿µÖÆÒ©,7.69,7.9,7.23,7.23,7.23,0.46,6.3624,4.9195,101470856,772197774.04,15861431450.3,15861431450.3
2019-04-18,'300267,¶û¿µÖÆÒ©,7.23,7.99,7.2,7.7,8.0,-0.77,-9.625,5.0604,104375062,803665374.5,14912633210.1,14912633210.1
2019-04-17,'300267,¶û¿µÖÆÒ©,8.0,8.12,7.29,7.4,7.58,0.42,5.5409,7.4445,153550448,1185320811.56,16500838960.0,16500838960.0
2019-04-16,'300267,¶û¿µÖÆÒ©,7.58,7.77,6.9,7.38,7.16,0.42,5.8659,7.2068,148647360,1112434899.64,15634544914.6,15634544914.6
2019-04-15,'300267,¶û¿µÖÆÒ©,7.16,7.16,6.73,6.83,6.51,0.65,9.9846,3.9542,81559884,570201938.63,14768250869.2,14768250869.2
2019-04-12,'300267,¶û¿µÖÆÒ©,6.51,7.09,6.38,7.03,6.89,-0.38,-5.5152,4.8346,99718292,661428322.6,13427557703.7,13427557703.7
2019-04-11,'300267,¶û¿µÖÆÒ©,6.89,7.75,6.68,7.28,7.42,-0.53,-7.1429,5.5827,115148728,832106630.42,14211347554.3,14211347554.3
2019-04-10,'300267,¶û¿µÖÆÒ©,7.42,8.14,7.35,7.42,7.63,-0.21,-2.7523,6.1248,126330320,983659252.1,15304528135.4,15304528135.4
2019-04-09,'300267,¶û¿µÖÆÒ©,7.63,8.13,7.21,7.38,7.58,0.05,0.6596,7.2943,150452698,1163093944.15,15737675158.1,15737675158.1
2019-04-08,'300267,¶û¿µÖÆÒ©,7.58,7.63,6.8,7.02,6.94,0.64,9.2219,8.5769,176908094,1288639882.67,15634544914.6,15634544914.6
2019-04-04,'300267,¶û¿µÖÆÒ©,6.94,7.22,6.73,6.9,6.56,0.38,5.7927,9.665,199349853,1414086272.83,14314477797.8,14314477797.8
2019-04-03,'300267,¶û¿µÖÆÒ©,6.56,6.56,5.78,5.91,5.96,0.6,10.0671,7.892,162781413,1009442673.2,13530687947.2,13530687947.2
2019-04-02,'300267,¶û¿µÖÆÒ©,5.96,6.43,5.63,5.75,5.91,0.05,0.846,9.1762,189269543,1130753391.46,12293125025.2,12293125025.2
2019-04-01,'300267,¶û¿µÖÆÒ©,5.91,6.29,5.55,5.93,5.78,0.13,2.2491,10.9711,226289645,1337715526.01,12189994781.7,12189994781.7
2019-03-29,'300267,¶û¿µÖÆÒ©,5.78,5.78,5.06,5.24,5.25,0.53,10.0952,9.4551,195020889,1065870629.22,11921856148.6,11921856148.6
2019-03-28,'300267,¶û¿µÖÆÒ©,5.25,5.25,5.25,5.25,4.77,0.48,10.0629,0.4506,9294660,48796965.0,10828675567.5,10828675567.5
2019-03-27,'300267,¶û¿µÖÆÒ©,4.77,4.77,4.33,4.36,4.34,0.43,9.9078,2.9839,61545474,285480930.45,9838625229.9,9838625229.9
2019-03-26,'300267,¶û¿µÖÆÒ©,4.34,4.48,4.23,4.3,4.28,0.06,1.4019,1.8039,37206552,161363964.2,8951705135.8,8951705135.8
2019-03-25,'300267,¶û¿µÖÆÒ©,4.28,4.34,4.24,4.28,4.36,-0.08,-1.8349,1.1905,24554585,105422556.02,8827948843.6,8827948843.6
2019-03-22,'300267,¶û¿µÖÆÒ©,4.36,4.38,4.2,4.25,4.24,0.12,2.8302,1.6828,34709336,149696868.12,8992957233.2,8992957233.2
2019-03-21,'300267,¶û¿µÖÆÒ©,4.24,4.29,4.18,4.23,4.23,0.01,0.2364,1.0987,22662240,96166528.88,8745444648.8,8745444648.8
2019-03-20,'300267,¶û¿µÖÆÒ©,4.23,4.27,4.15,4.19,4.22,0.01,0.237,0.8057,16618076,69955756.79,8724818600.1,8724818600.1
2019-03-19,'300267,¶û¿µÖÆÒ©,4.22,4.26,4.16,4.25,4.25,-0.03,-0.7059,0.9232,19042313,80112639.46,8704192551.4,8704192551.4
2019-03-18,'300267,¶û¿µÖÆÒ©,4.25,4.28,4.12,4.15,4.14,0.11,2.657,1.4707,30334113,127138143.64,8766070697.5,8766070697.5
2019-03-15,'300267,¶û¿µÖÆÒ©,4.14,4.21,4.08,4.17,4.11,0.03,0.7299,0.7789,16064662,66717281.55,8539184161.8,8539184161.8
2019-03-14,'300267,¶û¿µÖÆÒ©,4.11,4.25,4.03,4.24,4.24,-0.13,-3.066,1.3349,27532905,113447067.51,8477306015.7,8477306015.7
2019-03-13,'300267,¶û¿µÖÆÒ©,4.24,4.33,4.2,4.32,4.33,-0.09,-2.0785,1.4088,29058383,123862964.89,8745444648.8,8745444648.8
2019-03-12,'300267,¶û¿µÖÆÒ©,4.33,4.4,4.21,4.35,4.31,0.02,0.464,1.7243,35566070,153563334.23,8931079087.1,8931079087.1
2019-03-11,'300267,¶û¿µÖÆÒ©,4.31,4.31,4.12,4.14,4.09,0.22,5.379,1.3603,28056601,118374211.89,8889826989.7,8889826989.7
2019-03-08,'300267,¶û¿µÖÆÒ©,4.09,4.44,4.09,4.35,4.41,-0.32,-7.2562,1.7138,35349495,151011158.45,8436053918.3,8436053918.3
2019-03-07,'300267,¶û¿µÖÆÒ©,4.41,4.5,4.25,4.27,4.32,0.09,2.0833,1.63,33620247,147877082.42,9096087476.7,9096087476.7
2019-03-06,'300267,¶û¿µÖÆÒ©,4.32,4.32,4.16,4.21,4.19,0.13,3.1026,1.6876,34809058,147560461.93,8910453038.4,8910453038.4
2019-03-05,'300267,¶û¿µÖÆÒ©,4.19,4.19,4.08,4.11,4.14,0.05,1.2077,1.2414,25604328,106126843.2,8642314405.3,8642314405.3
2019-03-04,'300267,¶û¿µÖÆÒ©,4.14,4.22,3.97,4.0,3.97,0.17,4.2821,2.4179,49871412,204451474.44,8539184161.8,8539184161.8
2019-03-01,'300267,¶û¿µÖÆÒ©,3.97,4.04,3.92,4.0,3.99,-0.02,-0.5013,1.0187,21010900,83286841.0,8188541333.9,8188541333.9
2019-02-28,'300267,¶û¿µÖÆÒ©,3.99,4.03,3.84,3.87,3.87,0.12,3.1008,1.9622,40472910,159967687.07,8229793431.3,8229793431.3
2019-02-27,'300267,¶û¿µÖÆÒ©,3.87,3.96,3.78,3.89,3.93,-0.06,-1.5267,1.8236,37612987,146125965.39,7982280846.9,7982280846.9
2019-02-26,'300267,¶û¿µÖÆÒ©,3.93,4.01,3.76,3.83,3.87,0.06,1.5504,2.2321,46039344,179551768.31,8106037139.1,8106037139.1
2019-02-25,'300267,¶û¿µÖÆÒ©,3.87,3.92,3.65,3.7,3.68,0.19,5.163,2.134,44016242,166265074.18,7982280846.9,7982280846.9
2019-02-22,'300267,¶û¿µÖÆÒ©,3.68,3.69,3.59,3.6,3.63,0.05,1.3774,0.8506,17544174,63930923.7,7590385921.6,7590385921.6
2019-02-21,'300267,¶û¿µÖÆÒ©,3.63,3.72,3.58,3.67,3.7,-0.07,-1.8919,0.9736,20081562,73662215.54,7487255678.1,7487255678.1
2019-02-20,'300267,¶û¿µÖÆÒ©,3.7,3.7,3.57,3.59,3.6,0.1,2.7778,1.181,24359692,88789614.04,7631638019.0,7631638019.0
2019-02-19,'300267,¶û¿µÖÆÒ©,3.6,3.7,3.56,3.62,3.65,-0.05,-1.3699,1.1586,23897794,86397985.62,7425377532.0,7425377532.0
2019-02-18,'300267,¶û¿µÖÆÒ©,3.65,3.66,3.57,3.59,3.57,0.08,2.2409,1.2914,26636436,96285188.04,7528507775.5,7528507775.5
2019-02-15,'300267,¶û¿µÖÆÒ©,3.57,3.65,3.52,3.52,3.55,0.02,0.5634,0.7744,15972952,57205914.16,7363499385.9,7363499385.9
2019-02-14,'300267,¶û¿µÖÆÒ©,3.55,3.61,3.45,3.49,3.5,0.05,1.4286,0.8371,17266581,60611488.09,7322247288.5,7322247288.5
2019-02-13,'300267,¶û¿µÖÆÒ©,3.5,3.53,3.43,3.48,3.48,0.02,0.5747,0.853,17594260,61176850.0,7219117045.0,7219117045.0
