»’∆⁄,π…∆±¥˙¬Î,√˚≥∆, ’≈Ãº€,◊Ó∏ﬂº€,◊ÓµÕº€,ø™≈Ãº€,«∞ ’≈Ã,’«µ¯∂Ó,’«µ¯∑˘,ªª ÷¬ ,≥…Ωª¡ø,≥…ΩªΩ∂Ó,◊‹ –÷µ,¡˜Õ® –÷µ
2019-04-26,'601519,¥Û÷«ª€,9.73,10.17,9.51,9.6,9.88,-0.15,-1.5182,2.669,53052418,521609370.0,19340321000.0,19340321000.0
2019-04-25,'601519,¥Û÷«ª€,9.88,10.55,9.88,10.24,10.32,-0.44,-4.2636,3.2778,65152714,663552480.0,19638476000.0,19638476000.0
2019-04-24,'601519,¥Û÷«ª€,10.32,10.58,10.12,10.27,10.48,-0.16,-1.5267,3.0738,61097070,631270864.0,20513064000.0,20513064000.0
2019-04-23,'601519,¥Û÷«ª€,10.48,10.93,9.63,9.81,9.94,0.54,5.4326,5.5492,110301482,1148384140.0,20831096000.0,20831096000.0
2019-04-22,'601519,¥Û÷«ª€,9.94,10.18,9.4,10.09,10.37,-0.43,-4.1466,3.6634,72816645,720877787.0,19757738000.0,19757738000.0
2019-04-19,'601519,¥Û÷«ª€,10.37,10.69,10.24,10.25,10.24,0.13,1.2695,2.8295,56241691,587391096.0,20612449000.0,20612449000.0
2019-04-18,'601519,¥Û÷«ª€,10.24,10.43,10.03,10.37,10.41,-0.17,-1.633,2.6338,52352109,535159304.0,20354048000.0,20354048000.0
2019-04-17,'601519,¥Û÷«ª€,10.41,10.59,10.36,10.55,10.61,-0.2,-1.885,2.751,54682059,571675931.0,20691957000.0,20691957000.0
2019-04-16,'601519,¥Û÷«ª€,10.61,10.7,10.0,10.1,10.4,0.21,2.0192,2.9784,59201910,614507748.0,21089497000.0,21089497000.0
2019-04-15,'601519,¥Û÷«ª€,10.4,11.25,10.34,11.09,10.75,-0.35,-3.2558,3.1426,62465462,675194572.0,20672080000.0,20672080000.0
2019-04-12,'601519,¥Û÷«ª€,10.75,10.95,10.51,10.51,10.61,0.14,1.3195,2.7738,55135614,591722977.0,21367775000.0,21367775000.0
2019-04-11,'601519,¥Û÷«ª€,10.61,11.16,10.6,11.01,11.12,-0.51,-4.5863,3.8511,76547964,828104694.0,21089497000.0,21089497000.0
2019-04-10,'601519,¥Û÷«ª€,11.12,11.55,10.68,10.8,11.17,-0.05,-0.4476,4.8899,97196834,1070878966.0,22103224000.0,22103224000.0
2019-04-09,'601519,¥Û÷«ª€,11.17,11.54,11.1,11.26,11.67,-0.5,-4.2845,4.9771,98930777,1113873400.0,22202609000.0,22202609000.0
2019-04-08,'601519,¥Û÷«ª€,11.67,12.1,10.58,10.98,11.18,0.49,4.3828,8.2779,164540155,1853280430.0,23196459000.0,23196459000.0
2019-04-04,'601519,¥Û÷«ª€,11.18,11.83,11.12,11.7,11.95,-0.77,-6.4435,8.7308,173541768,1969438605.0,22222486000.0,22222486000.0
2019-04-03,'601519,¥Û÷«ª€,11.95,12.2,11.31,11.69,11.71,0.24,2.0495,10.8665,215994261,2559502030.0,23753015000.0,23753015000.0
2019-04-02,'601519,¥Û÷«ª€,11.71,12.41,11.34,11.65,11.28,0.43,3.8121,13.4787,267916689,3244954325.0,23275967000.0,23275967000.0
2019-04-01,'601519,¥Û÷«ª€,11.28,11.28,10.68,10.74,10.25,1.03,10.0488,9.6061,190939522,2100524966.0,22421256000.0,22421256000.0
2019-03-29,'601519,¥Û÷«ª€,10.25,10.25,9.21,9.33,9.32,0.93,9.9785,7.8012,155065298,1532248037.0,20373925000.0,20373925000.0
2019-03-28,'601519,¥Û÷«ª€,9.32,9.84,9.22,9.47,9.69,-0.37,-3.8184,3.9599,78711438,746395690.0,18525364000.0,18525364000.0
