»’∆⁄,π…∆±¥˙¬Î,√˚≥∆, ’≈Ãº€,◊Ó∏ﬂº€,◊ÓµÕº€,ø™≈Ãº€,«∞ ’≈Ã,’«µ¯∂Ó,’«µ¯∑˘,ªª ÷¬ ,≥…Ωª¡ø,≥…ΩªΩ∂Ó,◊‹ –÷µ,¡˜Õ® –÷µ
2019-04-26,'600276,∫„»“Ω“©,62.33,63.81,61.6,63.01,63.9,-1.57,-2.457,0.4615,20322183,1271804440.0,2.75687738453e+11,2.74496022137e+11
2019-04-25,'600276,∫„»“Ω“©,63.9,64.87,62.9,63.03,62.85,1.05,1.6706,0.6012,26476653,1696778998.0,2.82631902569e+11,2.81410168692e+11
2019-04-24,'600276,∫„»“Ω“©,62.85,63.69,62.5,63.26,62.84,0.01,0.0159,0.3339,14705218,926752910.0,2.77987716377e+11,2.76786057939e+11
2019-04-23,'600276,∫„»“Ω“©,62.84,63.55,62.01,62.08,62.14,0.7,1.1265,0.4323,19038105,1199614186.0,2.77943486032e+11,2.76742018789e+11
2019-04-22,'600276,∫„»“Ω“©,62.14,64.4,62.07,64.3,64.45,-2.31,-3.5842,0.611,26908168,1690992837.0,2.74847361904e+11,2.73659278286e+11
2019-04-19,'600276,∫„»“Ω“©,64.45,65.08,63.78,64.0,64.13,0.32,0.499,0.2891,12729541,817863068.0,2.85064571527e+11,2.83832321943e+11
2019-04-18,'600276,∫„»“Ω“©,64.13,64.75,63.77,64.75,64.53,-0.4,-0.6199,0.2311,10178921,651948757.0,2.83649200497e+11,2.82423069142e+11
2019-04-17,'600276,∫„»“Ω“©,64.53,65.5,64.21,65.5,64.86,-0.33,-0.5088,0.3489,15363146,992365576.0,2.85418414285e+11,2.84184635144e+11
2019-04-16,'600276,∫„»“Ω“©,64.86,64.86,63.05,63.34,63.35,1.51,2.3836,0.3726,16408552,1049333006.0,2.86878015659e+11,2.85637927095e+11
2019-04-15,'600276,∫„»“Ω“©,63.35,65.98,63.13,65.62,64.62,-1.27,-1.9653,0.4486,19756464,1272570932.0,2.80199233611e+11,2.7898801544e+11
2019-04-12,'600276,∫„»“Ω“©,64.62,65.12,63.53,64.3,63.98,0.64,1.0003,0.3568,15714009,1014075436.0,2.85816487387e+11,2.84580987494e+11
