ศีฦฺ,นษฦฑด๚ย๋,ร๛ณฦ,สีลฬผÛ,ื๎ธ฿ผÛ,ื๎ตอผÛ,ฟชลฬผÛ,วฐสีลฬ,ีวต๘ถ๎,ีวต๘ท๙,ปปสึยส,ณษฝปมฟ,ณษฝปฝ๐ถ๎,ืÜสะึต,ม๗อจสะึต
2019-03-14,'603848,บรฬซฬซ,17.35,17.42,17.0,17.4,17.42,-0.07,-0.4018,3.6122,2568450,44273492.0,6957350000.0,1233671750.0
2019-03-13,'603848,บรฬซฬซ,17.42,17.79,17.21,17.62,17.67,-0.25,-1.4148,3.3198,2360510,41162885.0,6985420000.0,1238649100.0
2019-03-12,'603848,บรฬซฬซ,17.67,18.05,17.31,18.05,17.66,0.01,0.0566,3.3827,2405239,42608476.0,7085670000.0,1256425350.0
2019-03-11,'603848,บรฬซฬซ,17.66,17.66,17.21,17.45,17.21,0.45,2.6148,2.3404,1664156,28971751.0,7081660000.0,1255714300.0
2019-03-08,'603848,บรฬซฬซ,17.21,17.77,17.21,17.77,18.11,-0.9,-4.9696,4.9132,3493553,61057878.0,6901210000.0,1223717050.0
2019-03-07,'603848,บรฬซฬซ,18.11,18.35,17.73,17.86,18.0,0.11,0.6111,5.3345,3793087,68500284.0,7262110000.0,1287711550.0
2019-03-06,'603848,บรฬซฬซ,18.0,18.16,17.47,17.68,17.68,0.32,1.81,5.3854,3829299,68602556.0,7218000000.0,1279890000.0
2019-03-05,'603848,บรฬซฬซ,17.68,17.73,17.25,17.47,17.62,0.06,0.3405,4.7523,3379158,58966313.0,7089680000.0,1257136400.0
2019-03-04,'603848,บรฬซฬซ,17.62,18.08,17.5,17.76,17.64,-0.02,-0.1134,5.207,3702431,65906367.0,7065620000.0,1252870100.0
2019-03-01,'603848,บรฬซฬซ,17.64,17.68,17.37,17.68,17.51,0.13,0.7424,2.0541,1460536,25560307.0,7073640000.0,1254292200.0
2019-02-28,'603848,บรฬซฬซ,17.51,17.77,17.3,17.53,17.51,0.0,0.0,2.8086,1997034,34825971.0,7021510000.0,1245048550.0
2019-02-27,'603848,บรฬซฬซ,17.51,18.09,17.3,17.57,17.7,-0.19,-1.0734,5.3113,3776599,66989207.0,7021510000.0,1245048550.0
2019-02-26,'603848,บรฬซฬซ,17.7,17.97,17.32,17.6,17.63,0.07,0.3971,4.7082,3347733,58940403.0,7097700000.0,1258558500.0
2019-02-25,'603848,บรฬซฬซ,17.63,17.7,17.04,17.25,17.05,0.58,3.4018,6.5839,4681468,81705110.0,7069630000.0,1253581150.0
2019-02-22,'603848,บรฬซฬซ,17.05,17.22,16.65,17.0,17.17,-0.12,-0.6989,3.71,2638025,44653464.0,6837050000.0,1212340250.0
2019-02-21,'603848,บรฬซฬซ,17.17,17.31,16.9,17.31,17.31,-0.14,-0.8088,3.634,2583935,44135308.0,6885170000.0,1220872850.0
2019-02-20,'603848,บรฬซฬซ,17.31,17.4,16.73,16.95,17.06,0.25,1.4654,3.9826,2831837,48358589.0,6941310000.0,1230827550.0
2019-02-19,'603848,บรฬซฬซ,17.06,17.23,16.8,17.2,17.09,-0.03,-0.1755,4.7914,3406947,57893055.0,6841060000.0,1213051300.0
2019-02-18,'603848,บรฬซฬซ,17.09,17.16,16.3,16.43,16.43,0.66,4.017,5.544,3942059,66198737.0,6853090000.0,1215184450.0
2019-02-15,'603848,บรฬซฬซ,16.43,16.59,16.26,16.59,16.64,-0.21,-1.262,2.394,1702263,27896189.0,6588430000.0,1168255150.0
2019-02-14,'603848,บรฬซฬซ,16.64,16.72,16.41,16.64,16.6,0.04,0.241,2.8996,2061757,34060116.0,6672640000.0,1183187200.0
2019-02-13,'603848,บรฬซฬซ,16.6,16.65,16.1,16.32,16.19,0.41,2.5324,4.7686,3390712,55503728.0,6656600000.0,1180343000.0
2019-02-12,'603848,บรฬซฬซ,16.19,16.31,15.91,16.15,16.22,-0.03,-0.185,3.2776,2330554,37569009.0,6492190000.0,1151189950.0
2019-02-11,'603848,บรฬซฬซ,16.22,16.3,15.83,16.08,16.05,0.17,1.0592,3.8283,2722125,43774090.0,6504220000.0,1153323100.0
2019-02-01,'603848,บรฬซฬซ,16.05,16.05,15.6,15.63,15.68,0.37,2.3597,1.8178,1292582,20589444.0,6436050000.0,1141235250.0
2019-01-31,'603848,บรฬซฬซ,15.68,15.93,15.51,15.76,15.75,-0.07,-0.4444,1.9954,1418800,22275305.0,6287680000.0,1114926400.0
2019-01-30,'603848,บรฬซฬซ,15.75,16.43,15.58,16.23,16.46,-0.71,-4.3135,2.5661,1824629,29335189.0,6315750000.0,1119903750.0
2019-01-29,'603848,บรฬซฬซ,16.46,16.58,15.98,16.5,16.5,-0.04,-0.2424,3.2077,2280831,37224431.0,6600460000.0,1170388300.0
2019-01-28,'603848,บรฬซฬซ,16.5,16.66,16.01,16.01,16.02,0.48,2.9963,4.9075,3489455,57144599.0,6616500000.0,1173232500.0
2019-01-25,'603848,บรฬซฬซ,16.02,16.12,15.64,15.9,15.76,0.26,1.6497,2.8422,2020937,32229116.0,6424020000.0,1139102100.0
2019-01-24,'603848,บรฬซฬซ,15.76,16.09,15.7,15.8,15.79,-0.03,-0.19,1.8547,1318766,20940492.0,6319760000.0,1120614800.0
2019-01-23,'603848,บรฬซฬซ,15.79,15.9,15.6,15.89,15.8,-0.01,-0.0633,0.9009,640551,10079332.0,6331790000.0,1122747950.0
2019-01-22,'603848,บรฬซฬซ,15.8,15.96,15.64,15.9,15.89,-0.09,-0.5664,2.0571,1462730,23046441.0,6335800000.0,1123459000.0
2019-01-21,'603848,บรฬซฬซ,15.89,16.1,15.54,15.69,15.69,0.2,1.2747,3.2129,2284555,36315904.0,6371890000.0,1129858450.0
2019-01-18,'603848,บรฬซฬซ,15.69,15.7,15.13,15.24,15.24,0.45,2.9528,2.5401,1806136,27965037.0,6291690000.0,1115637450.0
2019-01-17,'603848,บรฬซฬซ,15.24,15.45,15.14,15.35,15.4,-0.16,-1.039,1.4204,1009970,15394275.0,6111240000.0,1083640200.0
2019-01-16,'603848,บรฬซฬซ,15.4,15.59,15.35,15.59,15.55,-0.15,-0.9646,1.1303,803670,12380768.0,6175400000.0,1095017000.0
2019-01-15,'603848,บรฬซฬซ,15.55,15.55,15.21,15.41,15.5,0.05,0.3226,1.9084,1356934,20864294.0,6235550000.0,1105682750.0
2019-01-14,'603848,บรฬซฬซ,15.5,15.73,15.3,15.7,15.7,-0.2,-1.2739,1.2669,900800,13922444.0,6215500000.0,1102127500.0
2019-01-11,'603848,บรฬซฬซ,15.7,15.8,15.43,15.65,15.63,0.07,0.4479,1.7169,1220777,18994596.0,6295700000.0,1116348500.0
2019-01-10,'603848,บรฬซฬซ,15.63,16.0,15.62,15.99,15.9,-0.27,-1.6981,2.0441,1453492,22886054.0,6267630000.0,1111371150.0
2019-01-09,'603848,บรฬซฬซ,15.9,16.11,15.6,15.65,15.7,0.2,1.2739,3.9461,2805879,44526449.0,6375900000.0,1130569500.0
2019-01-08,'603848,บรฬซฬซ,15.7,15.83,15.41,15.44,15.5,0.2,1.2903,2.3413,1664773,26078961.0,6295700000.0,1116348500.0
2019-01-07,'603848,บรฬซฬซ,15.5,15.65,15.36,15.65,15.46,0.04,0.2587,2.1484,1527596,23630330.0,6215500000.0,1102127500.0
2019-01-04,'603848,บรฬซฬซ,15.46,15.58,14.75,15.04,15.2,0.26,1.7105,2.8117,1999243,30501702.0,6199460000.0,1099283300.0
2019-01-03,'603848,บรฬซฬซ,15.2,15.37,14.9,15.37,15.37,-0.17,-1.1061,1.9146,1361392,20545149.0,6095200000.0,1080796000.0
2019-01-02,'603848,บรฬซฬซ,15.37,15.38,15.05,15.25,15.11,0.26,1.7207,1.6811,1195338,18176697.0,6163370000.0,1092883850.0
2018-12-28,'603848,บรฬซฬซ,15.11,15.18,14.67,14.7,14.7,0.41,2.7891,2.2616,1608137,24106318.0,6059110000.0,1074396550.0
2018-12-27,'603848,บรฬซฬซ,14.7,15.56,14.51,15.45,15.28,-0.58,-3.7958,1.9043,1354077,20368022.0,5894700000.0,1045243500.0
2018-12-26,'603848,บรฬซฬซ,15.28,15.39,15.05,15.29,15.4,-0.12,-0.7792,1.2927,919198,13978069.0,6127280000.0,1086484400.0
2018-12-25,'603848,บรฬซฬซ,15.4,15.49,14.9,15.49,15.64,-0.24,-1.5345,1.7882,1271526,19316266.0,6175400000.0,1095017000.0
2018-12-24,'603848,บรฬซฬซ,15.64,15.8,15.41,15.67,15.65,-0.01,-0.0639,1.2578,894326,13962700.0,6271640000.0,1112082200.0
2018-12-21,'603848,บรฬซฬซ,15.65,15.66,15.1,15.51,15.66,-0.01,-0.0639,2.3869,1697239,26165012.0,6275650000.0,1112793250.0
2018-12-20,'603848,บรฬซฬซ,15.66,15.82,15.49,15.82,15.72,-0.06,-0.3817,1.906,1355243,21196702.0,6279660000.0,1113504300.0
2018-12-19,'603848,บรฬซฬซ,15.72,16.06,15.65,15.8,15.84,-0.12,-0.7576,3.0076,2138574,33841298.0,6303720000.0,1117770600.0
2018-12-18,'603848,บรฬซฬซ,15.84,15.96,15.2,15.39,15.4,0.44,2.8571,4.8144,3423254,53198723.0,6351840000.0,1126303200.0
2018-12-17,'603848,บรฬซฬซ,15.4,15.44,14.81,14.81,14.92,0.48,3.2172,2.2343,1588728,24060042.0,6175400000.0,1095017000.0
2018-12-14,'603848,บรฬซฬซ,14.92,15.59,14.84,15.5,15.67,-0.75,-4.7862,2.5974,1846900,28118533.0,5982920000.0,1060886600.0
2018-12-13,'603848,บรฬซฬซ,15.67,15.72,15.2,15.61,15.47,0.2,1.2928,3.2805,2332606,36182045.0,6283670000.0,1114215350.0
2018-12-12,'603848,บรฬซฬซ,15.47,15.68,15.16,15.16,15.17,0.3,1.9776,3.5868,2550416,39405186.0,6203470000.0,1099994350.0
2018-12-11,'603848,บรฬซฬซ,15.17,15.28,15.08,15.2,15.2,-0.03,-0.1974,1.8694,1329228,20140427.0,6083170000.0,1078662850.0
2018-12-10,'603848,บรฬซฬซ,15.2,15.25,14.84,15.08,15.1,0.1,0.6623,3.2462,2308183,34854664.0,6095200000.0,1080796000.0
2018-12-07,'603848,บรฬซฬซ,15.1,15.29,14.32,14.32,14.31,0.79,5.5206,2.7483,1954210,28933794.0,6055100000.0,1073685500.0
2018-12-06,'603848,บรฬซฬซ,14.31,14.67,14.19,14.52,14.66,-0.35,-2.3874,1.2142,863354,12442762.0,5738310000.0,1017512550.0
2018-12-05,'603848,บรฬซฬซ,14.66,14.78,14.12,14.12,14.61,0.05,0.3422,1.981,1408558,20460940.0,5878660000.0,1042399300.0
2018-12-04,'603848,บรฬซฬซ,14.61,14.82,14.45,14.6,14.6,0.01,0.0685,1.4616,1039300,15212997.0,5858610000.0,1038844050.0
2018-12-03,'603848,บรฬซฬซ,14.6,14.84,14.32,14.35,14.01,0.59,4.2113,2.2396,1592441,23283460.0,5854600000.0,1038133000.0
2018-11-30,'603848,บรฬซฬซ,14.01,14.1,13.7,14.1,14.03,-0.02,-0.1426,2.682,1099612,15335801.0,5618010000.0,574410000.0
2018-11-29,'603848,บรฬซฬซ,14.03,14.42,14.01,14.31,14.3,-0.27,-1.8881,2.9858,1224165,17471516.0,5626030000.0,575230000.0
2018-11-28,'603848,บรฬซฬซ,14.3,14.53,13.81,14.4,14.47,-0.17,-1.1748,3.9403,1615542,22853532.0,5734300000.0,586300000.0
2018-11-27,'603848,บรฬซฬซ,14.47,14.59,14.3,14.38,14.38,0.09,0.6259,1.748,716700,10342166.0,5802470000.0,593270000.0
2018-11-26,'603848,บรฬซฬซ,14.38,14.86,14.25,14.85,14.86,-0.48,-3.2301,3.3758,1384083,20066637.0,5766380000.0,589580000.0
2018-11-23,'603848,บรฬซฬซ,14.86,15.44,14.85,15.29,15.31,-0.45,-2.9393,3.5342,1449029,21761921.0,5958860000.0,609260000.0
2018-11-22,'603848,บรฬซฬซ,15.31,15.62,15.3,15.39,15.36,-0.05,-0.3255,3.3917,1390595,21460419.0,6139310000.0,627710000.0
2018-11-21,'603848,บรฬซฬซ,15.36,15.43,15.02,15.35,15.37,-0.01,-0.0651,3.0164,1236739,18852212.0,6159360000.0,629760000.0
2018-11-20,'603848,บรฬซฬซ,15.37,15.98,15.31,15.85,15.98,-0.61,-3.8173,4.7446,1945270,30436523.0,6163370000.0,630170000.0
2018-11-19,'603848,บรฬซฬซ,15.98,16.37,15.82,16.37,16.26,-0.28,-1.722,4.3272,1774137,28351238.0,6407980000.0,655180000.0
2018-11-16,'603848,บรฬซฬซ,16.26,16.49,15.7,15.89,15.85,0.41,2.5868,7.1419,2928183,47175900.0,6520260000.0,666660000.0
2018-11-15,'603848,บรฬซฬซ,15.85,16.08,14.97,15.15,15.15,0.7,4.6205,8.5698,3513617,54951325.0,6355850000.0,649850000.0
2018-11-14,'603848,บรฬซฬซ,15.15,15.41,14.95,15.4,15.48,-0.33,-2.1318,5.5534,2276914,34561109.0,6075150000.0,621150000.0
2018-11-13,'603848,บรฬซฬซ,15.48,15.78,14.99,15.06,15.48,0.0,0.0,7.5424,3092377,47637112.0,6207480000.0,634680000.0
2018-11-12,'603848,บรฬซฬซ,15.48,15.5,14.3,14.53,14.34,1.14,7.9498,6.9984,2869336,42781364.0,6207480000.0,634680000.0
2018-11-09,'603848,บรฬซฬซ,14.34,14.44,14.19,14.3,14.35,-0.01,-0.0697,2.2629,927800,13269980.0,5750340000.0,587940000.0
2018-11-08,'603848,บรฬซฬซ,14.35,14.61,14.3,14.61,14.38,-0.03,-0.2086,2.6643,1092383,15760454.0,5754350000.0,588350000.0
2018-11-07,'603848,บรฬซฬซ,14.38,14.64,14.33,14.43,14.45,-0.07,-0.4844,3.6907,1513200,21951067.0,5766380000.0,589580000.0
2018-11-06,'603848,บรฬซฬซ,14.45,14.56,14.09,14.38,14.51,-0.06,-0.4135,4.7933,1965272,28115893.0,5794450000.0,592450000.0
2018-11-05,'603848,บรฬซฬซ,14.51,14.89,14.22,14.89,14.75,-0.24,-1.6271,5.5966,2294624,33350573.0,5818510000.0,594910000.0
2018-11-02,'603848,บรฬซฬซ,14.75,14.78,14.37,14.58,14.42,0.33,2.2885,5.4555,2236751,32646169.0,5914750000.0,604750000.0
2018-11-01,'603848,บรฬซฬซ,14.42,14.58,13.79,13.83,13.88,0.54,3.8905,6.3616,2608265,37388415.0,5782420000.0,591220000.0
2018-10-31,'603848,บรฬซฬซ,13.88,14.32,13.35,13.44,13.41,0.47,3.5048,4.6031,1887283,26298227.0,5565880000.0,569080000.0
2018-10-30,'603848,บรฬซฬซ,13.41,13.58,13.0,13.18,13.3,0.11,0.8271,2.2202,910289,12129289.0,5377410000.0,549810000.0
2018-10-29,'603848,บรฬซฬซ,13.3,13.7,13.18,13.59,13.63,-0.33,-2.4211,2.5666,1052300,14057160.0,5333300000.0,545300000.0
2018-10-26,'603848,บรฬซฬซ,13.63,13.99,13.63,13.71,13.59,0.04,0.2943,2.7772,1138655,15687747.0,5465630000.0,558830000.0
2018-10-25,'603848,บรฬซฬซ,13.59,13.72,13.2,13.49,14.06,-0.47,-3.3428,3.498,1434187,19345390.0,5449590000.0,557190000.0
2018-10-24,'603848,บรฬซฬซ,14.06,14.43,14.0,14.09,14.25,-0.19,-1.3333,2.4384,999743,14153852.0,5638060000.0,576460000.0
2018-10-23,'603848,บรฬซฬซ,14.25,14.58,14.12,14.58,14.49,-0.24,-1.6563,2.3919,980697,14037015.0,5714250000.0,584250000.0
2018-10-22,'603848,บรฬซฬซ,14.49,14.69,13.65,13.82,13.68,0.81,5.9211,5.617,2302958,33099849.0,5810490000.0,594090000.0
2018-10-19,'603848,บรฬซฬซ,13.68,13.8,12.8,13.02,13.31,0.37,2.7799,3.5971,1474811,19737285.0,5485680000.0,560880000.0
2018-10-18,'603848,บรฬซฬซ,13.31,13.89,13.22,13.89,13.89,-0.58,-4.1757,2.1856,896083,12075032.0,5337310000.0,545710000.0
2018-10-17,'603848,บรฬซฬซ,13.89,13.94,13.48,13.85,13.65,0.24,1.7582,2.6937,1104406,15199472.0,5569890000.0,569490000.0
2018-10-16,'603848,บรฬซฬซ,13.65,14.28,13.3,13.99,14.13,-0.48,-3.397,3.3629,1378806,19019149.0,5473650000.0,559650000.0
2018-10-15,'603848,บรฬซฬซ,14.13,14.62,13.9,14.38,14.5,-0.37,-2.5517,4.0802,1672900,23858724.0,5666130000.0,579330000.0
2018-10-12,'603848,บรฬซฬซ,14.5,14.65,13.25,14.08,14.23,0.27,1.8974,6.0592,2484258,34446645.0,5814500000.0,594500000.0
2018-10-11,'603848,บรฬซฬซ,14.23,14.89,14.2,14.8,15.75,-1.52,-9.6508,5.591,2292313,33236218.0,5706230000.0,583430000.0
2018-10-10,'603848,บรฬซฬซ,15.75,15.86,15.37,15.69,15.55,0.2,1.2862,2.5471,1044313,16351313.0,6315750000.0,645750000.0
2018-10-09,'603848,บรฬซฬซ,15.55,15.77,15.36,15.46,15.45,0.1,0.6472,2.2629,927800,14429003.0,6235550000.0,637550000.0
2018-10-08,'603848,บรฬซฬซ,15.45,16.34,15.33,16.3,16.57,-1.12,-6.7592,3.7929,1555100,24392341.0,6195450000.0,633450000.0
2018-09-28,'603848,บรฬซฬซ,16.57,16.59,16.36,16.52,16.42,0.15,0.9135,2.6654,1092800,18025858.0,6644570000.0,679370000.0
2018-09-27,'603848,บรฬซฬซ,16.42,16.79,16.35,16.7,16.7,-0.28,-1.6766,3.8252,1568343,25896994.0,6584420000.0,673220000.0
2018-09-26,'603848,บรฬซฬซ,16.7,16.8,16.36,16.65,16.63,0.07,0.4209,4.4358,1818694,30263934.0,6696700000.0,684700000.0
2018-09-25,'603848,บรฬซฬซ,16.63,16.7,16.32,16.63,16.64,-0.01,-0.0601,3.4878,1429996,23634692.0,6668630000.0,681830000.0
2018-09-21,'603848,บรฬซฬซ,16.64,16.79,16.34,16.34,16.32,0.32,1.9608,4.9435,2026852,33672899.0,6672640000.0,682240000.0
2018-09-20,'603848,บรฬซฬซ,16.32,16.99,16.26,16.92,16.66,-0.34,-2.0408,5.2439,2150000,35460281.0,6544320000.0,669120000.0
2018-09-19,'603848,บรฬซฬซ,16.66,17.3,15.61,15.8,15.73,0.93,5.9123,9.1101,3735137,61930440.0,6680660000.0,683060000.0
2018-09-18,'603848,บรฬซฬซ,15.73,15.8,15.26,15.3,15.25,0.48,3.1475,3.2673,1339581,20884927.0,6307730000.0,644930000.0
2018-09-17,'603848,บรฬซฬซ,15.25,15.8,15.1,15.8,15.88,-0.63,-3.9673,2.9009,1189381,18344773.0,6115250000.0,625250000.0
2018-09-14,'603848,บรฬซฬซ,15.88,16.19,15.65,16.08,16.06,-0.18,-1.1208,3.2898,1348806,21487030.0,6367880000.0,651080000.0
2018-09-13,'603848,บรฬซฬซ,16.06,16.24,15.81,16.17,15.85,0.21,1.3249,3.2873,1347789,21600791.0,6440060000.0,658460000.0
2018-09-12,'603848,บรฬซฬซ,15.85,16.1,15.53,15.85,15.8,0.05,0.3165,3.4112,1398600,22201289.0,6355850000.0,649850000.0
2018-09-11,'603848,บรฬซฬซ,15.8,15.98,15.55,15.75,15.7,0.1,0.6369,2.0996,860847,13532729.0,6335800000.0,647800000.0
2018-09-10,'603848,บรฬซฬซ,15.7,16.46,15.66,16.27,16.46,-0.76,-4.6173,3.4729,1423906,22668866.0,6295700000.0,643700000.0
2018-09-07,'603848,บรฬซฬซ,16.46,16.95,16.27,16.27,16.26,0.2,1.23,3.3306,1365535,22634697.0,6600460000.0,674860000.0
2018-09-06,'603848,บรฬซฬซ,16.26,16.74,16.19,16.58,16.61,-0.35,-2.1072,3.2188,1319707,21674217.0,6520260000.0,666660000.0
2018-09-05,'603848,บรฬซฬซ,16.61,16.98,16.55,16.7,16.7,-0.09,-0.5389,3.1147,1277047,21451047.0,6660610000.0,681010000.0
2018-09-04,'603848,บรฬซฬซ,16.7,16.8,16.25,16.42,16.5,0.2,1.2121,3.6637,1502100,24901331.0,6696700000.0,684700000.0
2018-09-03,'603848,บรฬซฬซ,16.5,17.2,16.0,17.2,17.12,-0.62,-3.6215,6.134,2514934,41024106.0,6616500000.0,676500000.0
2018-08-31,'603848,บรฬซฬซ,17.12,17.59,17.08,17.39,17.5,-0.38,-2.1714,3.3027,1354110,23424270.0,6865120000.0,701920000.0
2018-08-30,'603848,บรฬซฬซ,17.5,18.06,17.47,17.9,17.99,-0.49,-2.7237,3.6102,1480200,26204307.0,7017500000.0,717500000.0
2018-08-29,'603848,บรฬซฬซ,17.99,18.13,17.7,18.08,18.08,-0.09,-0.4978,3.0626,1255670,22546085.0,7213990000.0,737590000.0
2018-08-28,'603848,บรฬซฬซ,18.08,18.35,17.9,18.06,18.07,0.01,0.0553,4.4306,1816546,32832543.0,7250080000.0,741280000.0
2018-08-27,'603848,บรฬซฬซ,18.07,18.1,17.25,17.36,17.36,0.71,4.0899,6.5624,2690580,47947150.0,7246070000.0,740870000.0
2018-08-24,'603848,บรฬซฬซ,17.36,18.0,17.2,18.0,17.94,-0.58,-3.233,5.9772,2450670,42690248.0,6961360000.0,711760000.0
2018-08-23,'603848,บรฬซฬซ,17.94,18.0,17.55,17.7,17.53,0.41,2.3388,3.7672,1544557,27515963.0,7193940000.0,735540000.0
2018-08-22,'603848,บรฬซฬซ,17.53,18.17,17.45,17.92,17.99,-0.46,-2.557,3.0749,1260721,22320857.0,7029530000.0,718730000.0
2018-08-21,'603848,บรฬซฬซ,17.99,18.2,17.48,17.74,17.74,0.25,1.4092,4.0012,1640500,29421650.0,7213990000.0,737590000.0
2018-08-20,'603848,บรฬซฬซ,17.74,18.07,17.18,17.75,17.83,-0.09,-0.5048,4.1321,1694143,29774970.0,7113740000.0,727340000.0
2018-08-17,'603848,บรฬซฬซ,17.83,18.9,17.81,18.78,18.6,-0.77,-4.1398,3.5556,1457800,26545343.0,7149830000.0,731030000.0
2018-08-16,'603848,บรฬซฬซ,18.6,18.98,18.05,18.6,18.71,-0.11,-0.5879,2.0483,839820,15619033.0,7458600000.0,762600000.0
2018-08-15,'603848,บรฬซฬซ,18.71,19.45,18.7,19.09,19.25,-0.54,-2.8052,3.091,1267330,23931223.0,7502710000.0,767110000.0
2018-08-14,'603848,บรฬซฬซ,19.25,19.39,19.04,19.32,19.32,-0.07,-0.3623,2.3761,974196,18733384.0,7719250000.0,789250000.0
2018-08-13,'603848,บรฬซฬซ,19.32,19.47,18.5,18.97,19.31,0.01,0.0518,3.3592,1377283,26111536.0,7747320000.0,792120000.0
2018-08-10,'603848,บรฬซฬซ,19.31,19.49,18.95,19.2,19.23,0.08,0.416,4.1888,1717390,33017211.0,7743310000.0,791710000.0
