ÈÕÆÚ,¹ÉÆ±´úÂë,Ãû³Æ,ÊÕÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,¿ªÅÌ¼Û,Ç°ÊÕÅÌ,ÕÇµø¶î,ÕÇµø·ù,»»ÊÖÂÊ,³É½»Á¿,³É½»½ð¶î,×ÜÊÐÖµ,Á÷Í¨ÊÐÖµ
2019-04-26,'600988,³à·å»Æ½ð,4.08,4.14,4.06,4.11,4.11,-0.03,-0.7299,1.0384,14811082,60535213.0,5819636503.68,5819636503.68
2019-04-25,'600988,³à·å»Æ½ð,4.11,4.22,4.08,4.2,4.22,-0.11,-2.6066,1.5546,22174364,92130139.0,5862427948.56,5862427948.56
2019-04-24,'600988,³à·å»Æ½ð,4.22,4.22,4.12,4.19,4.22,0.0,0.0,1.5742,22454416,93538481.0,6019329913.12,6019329913.12
2019-04-23,'600988,³à·å»Æ½ð,4.22,4.49,4.12,4.44,4.4,-0.18,-4.0909,4.0859,58280004,250850364.0,6019329913.12,6019329913.12
2019-04-22,'600988,³à·å»Æ½ð,0.0,0.0,0.0,0.0,4.4,None,None,0.0,0,0.0,6276078582.4,6276078582.4
2019-04-19,'600988,³à·å»Æ½ð,0.0,0.0,0.0,0.0,4.4,None,None,0.0,0,0.0,6276078582.4,6276078582.4
2019-04-18,'600988,³à·å»Æ½ð,0.0,0.0,0.0,0.0,4.4,None,None,0.0,0,0.0,6276078582.4,6276078582.4
2019-04-17,'600988,³à·å»Æ½ð,0.0,0.0,0.0,0.0,4.4,None,None,0.0,0,0.0,6276078582.4,6276078582.4
2019-04-16,'600988,³à·å»Æ½ð,0.0,0.0,0.0,0.0,4.4,None,None,0.0,0,0.0,6276078582.4,6276078582.4
2019-04-15,'600988,³à·å»Æ½ð,4.4,4.45,4.39,4.43,4.4,0.0,0.0,1.8225,25996417,114908097.0,6276078582.4,6276078582.4
2019-04-12,'600988,³à·å»Æ½ð,4.4,4.46,4.35,4.43,4.52,-0.12,-2.6549,2.7824,39687910,174469955.0,6276078582.4,6276078582.4
2019-04-11,'600988,³à·å»Æ½ð,4.52,4.65,4.51,4.6,4.71,-0.19,-4.034,4.4994,64178541,292941498.0,6447244361.92,6447244361.92
2019-04-10,'600988,³à·å»Æ½ð,4.71,4.73,4.55,4.57,4.55,0.16,3.5165,5.7259,81673419,378675881.0,6718256846.16,6718256846.16
2019-04-09,'600988,³à·å»Æ½ð,4.55,4.56,4.48,4.53,4.52,0.03,0.6637,2.2491,32080916,145274032.0,6490035806.8,6490035806.8
2019-04-08,'600988,³à·å»Æ½ð,4.52,4.68,4.45,4.55,4.56,-0.04,-0.8772,3.557,50736606,231255527.0,6447244361.92,6447244361.92
2019-04-04,'600988,³à·å»Æ½ð,4.56,4.58,4.51,4.52,4.52,0.04,0.885,3.031,43233704,196724452.0,6504299621.76,6504299621.76
2019-04-03,'600988,³à·å»Æ½ð,4.52,4.53,4.47,4.49,4.53,-0.01,-0.2208,2.4705,35239138,158614449.0,6447244361.92,6447244361.92
2019-04-02,'600988,³à·å»Æ½ð,4.53,4.57,4.45,4.45,4.47,0.06,1.3423,2.8737,40989670,184576202.0,6461508176.88,6461508176.88
2019-04-01,'600988,³à·å»Æ½ð,4.47,4.49,4.36,4.37,4.38,0.09,2.0548,2.5336,36139164,160696658.0,6375925287.12,6375925287.12
2019-03-29,'600988,³à·å»Æ½ð,4.38,4.39,4.25,4.28,4.37,0.01,0.2288,2.2354,31886010,137821952.0,6247550952.48,6247550952.48
2019-03-28,'600988,³à·å»Æ½ð,4.37,4.4,4.31,4.36,4.41,-0.04,-0.907,1.6014,22841400,99497492.0,6233287137.52,6233287137.52
2019-03-27,'600988,³à·å»Æ½ð,4.41,4.48,4.35,4.48,4.51,-0.1,-2.2173,2.6252,37445567,164960708.0,6290342397.36,6290342397.36
2019-03-26,'600988,³à·å»Æ½ð,4.51,4.72,4.5,4.6,4.57,-0.06,-1.3129,4.7547,67820767,314119661.0,6432980546.96,6432980546.96
2019-03-25,'600988,³à·å»Æ½ð,4.57,4.64,4.53,4.53,4.53,0.04,0.883,3.6232,51681351,236886112.0,6518563436.72,6518563436.72
2019-03-22,'600988,³à·å»Æ½ð,4.53,4.56,4.44,4.5,4.56,-0.03,-0.6579,2.3392,33365722,150023284.0,6461508176.88,6461508176.88
2019-03-21,'600988,³à·å»Æ½ð,4.56,4.62,4.45,4.45,4.39,0.17,3.8724,4.4012,62778292,285363969.0,6504299621.76,6504299621.76
2019-03-20,'600988,³à·å»Æ½ð,4.39,4.45,4.34,4.42,4.45,-0.06,-1.3483,1.8599,26528902,116543397.0,6261814767.44,6261814767.44
2019-03-19,'600988,³à·å»Æ½ð,4.45,4.49,4.39,4.41,4.41,0.04,0.907,2.44,34803272,154518578.0,6347397657.2,6347397657.2
2019-03-18,'600988,³à·å»Æ½ð,4.41,4.42,4.32,4.35,4.35,0.06,1.3793,1.9091,27230904,119055860.0,6290342397.36,6290342397.36
2019-03-15,'600988,³à·å»Æ½ð,4.35,4.36,4.29,4.29,4.3,0.05,1.1628,1.7043,24309602,105045571.0,6204759507.6,6204759507.6
2019-03-14,'600988,³à·å»Æ½ð,4.3,4.44,4.27,4.41,4.43,-0.13,-2.9345,2.7026,38549502,167261133.0,6133440432.8,6133440432.8
2019-03-13,'600988,³à·å»Æ½ð,4.43,4.59,4.41,4.55,4.6,-0.17,-3.6957,3.8196,54482666,244369922.0,6318870027.28,6318870027.28
2019-03-12,'600988,³à·å»Æ½ð,4.6,4.66,4.52,4.54,4.54,0.06,1.3216,3.6718,52373644,240330828.0,6561354881.6,6561354881.6
2019-03-11,'600988,³à·å»Æ½ð,4.54,4.54,4.41,4.47,4.47,0.07,1.566,2.9566,42172688,189010665.0,6475771991.84,6475771991.84
2019-03-08,'600988,³à·å»Æ½ð,4.47,4.78,4.45,4.75,4.78,-0.31,-6.4854,4.8987,69874750,320977540.0,6375925287.12,6375925287.12
2019-03-07,'600988,³à·å»Æ½ð,4.78,4.85,4.62,4.68,4.67,0.11,2.3555,5.7578,82127912,390110504.0,6818103550.88,6818103550.88
2019-03-06,'600988,³à·å»Æ½ð,4.67,4.8,4.48,4.49,4.5,0.17,3.7778,6.097,86965932,402877884.0,6661201586.32,6661201586.32
2019-03-05,'600988,³à·å»Æ½ð,4.5,4.5,4.4,4.44,4.48,0.02,0.4464,3.2726,46680084,207737509.0,6418716732.0,6418716732.0
