»’∆⁄,π…∆±¥˙¬Î,√˚≥∆, ’≈Ãº€,◊Ó∏ﬂº€,◊ÓµÕº€,ø™≈Ãº€,«∞ ’≈Ã,’«µ¯∂Ó,’«µ¯∑˘,ªª ÷¬ ,≥…Ωª¡ø,≥…ΩªΩ∂Ó,◊‹ –÷µ,¡˜Õ® –÷µ
2019-04-26,'300147,œ„—©÷∆“©,7.8,7.92,7.68,7.74,7.73,0.07,0.9056,0.7936,5249529,40836768.32,5159515413.0,5159515413.0
2019-04-25,'300147,œ„—©÷∆“©,7.73,8.17,7.73,8.11,8.15,-0.42,-5.1534,1.2172,8051164,64238917.57,5113212069.55,5113212069.55
2019-04-24,'300147,œ„—©÷∆“©,8.15,8.32,7.92,8.31,8.32,-0.17,-2.0433,1.4624,9673515,78668252.07,5391032130.25,5391032130.25
2019-04-23,'300147,œ„—©÷∆“©,8.32,8.34,8.13,8.21,8.19,0.13,1.5873,2.0969,13870490,114501162.71,5503483107.2,5503483107.2
2019-04-22,'300147,œ„—©÷∆“©,8.19,8.28,8.11,8.14,8.12,0.07,0.8621,1.2964,8575070,70219948.91,5417491183.65,5417491183.65
2019-04-19,'300147,œ„—©÷∆“©,8.12,8.18,7.99,8.1,8.11,0.01,0.1233,1.0086,6671822,53899699.04,5371187840.2,5371187840.2
2019-04-18,'300147,œ„—©÷∆“©,8.11,8.2,8.09,8.17,8.16,-0.05,-0.6127,0.8683,5743543,46707512.94,5364573076.85,5364573076.85
2019-04-17,'300147,œ„—©÷∆“©,8.16,8.21,8.09,8.14,8.12,0.04,0.4926,1.2732,8421846,68622929.63,5397646893.6,5397646893.6
2019-04-16,'300147,œ„—©÷∆“©,8.12,8.12,7.88,8.0,8.0,0.12,1.5,1.316,8705328,69620535.03,5371187840.2,5371187840.2
2019-04-15,'300147,œ„—©÷∆“©,8.0,8.22,7.99,8.14,8.06,-0.06,-0.7444,1.4954,9891902,80376001.0,5291810680.0,5291810680.0
2019-04-12,'300147,œ„—©÷∆“©,8.06,8.24,7.95,8.2,8.19,-0.13,-1.5873,1.6204,10718853,86377225.12,5331499260.1,5331499260.1
2019-04-11,'300147,œ„—©÷∆“©,8.19,8.7,8.19,8.5,8.53,-0.34,-3.9859,2.7302,18059363,151998095.39,5417491183.65,5417491183.65
2019-04-10,'300147,œ„—©÷∆“©,8.53,8.81,8.19,8.22,8.25,0.28,3.3939,4.3772,28954033,247374476.46,5642393137.55,5642393137.55
2019-04-09,'300147,œ„—©÷∆“©,8.25,8.32,8.07,8.17,8.17,0.08,0.9792,1.7071,11292374,92388118.54,5457179763.75,5457179763.75
2019-04-08,'300147,œ„—©÷∆“©,8.17,8.46,8.04,8.3,8.28,-0.11,-1.3285,1.9283,12755137,105183503.88,5404261656.95,5404261656.95
2019-04-04,'300147,œ„—©÷∆“©,8.28,8.32,8.19,8.26,8.26,0.02,0.2421,1.3143,8694013,71774282.24,5477024053.8,5477024053.8
2019-04-03,'300147,œ„—©÷∆“©,8.26,8.28,8.11,8.16,8.18,0.08,0.978,1.263,8354245,68639890.01,5463794527.1,5463794527.1
2019-04-02,'300147,œ„—©÷∆“©,8.18,8.35,8.1,8.16,8.15,0.03,0.3681,1.8412,12179247,99942583.76,5410876420.3,5410876420.3
2019-04-01,'300147,œ„—©÷∆“©,8.15,8.16,7.96,7.96,7.91,0.24,3.0341,1.6042,10611413,85783697.77,5391032130.25,5391032130.25
2019-03-29,'300147,œ„—©÷∆“©,7.91,7.91,7.64,7.72,7.74,0.17,2.1964,1.4104,9329322,72784334.65,5232277809.85,5232277809.85
2019-03-28,'300147,œ„—©÷∆“©,7.74,8.02,7.72,7.93,7.95,-0.21,-2.6415,1.1272,7455923,58707191.08,5119826832.9,5119826832.9
2019-03-27,'300147,œ„—©÷∆“©,7.95,7.99,7.78,7.85,7.82,0.13,1.6624,1.2853,8501731,67115040.84,5258736863.25,5258736863.25
2019-03-26,'300147,œ„—©÷∆“©,7.82,8.14,7.79,8.09,8.06,-0.24,-2.9777,1.3862,9169237,72562122.66,5172744939.7,5172744939.7
2019-03-25,'300147,œ„—©÷∆“©,8.06,8.29,8.05,8.13,8.34,-0.28,-3.3573,1.6746,11076795,90497669.14,5331499260.1,5331499260.1
2019-03-22,'300147,œ„—©÷∆“©,8.34,8.42,8.18,8.33,8.19,0.15,1.8315,1.7911,11848024,98196280.76,5516712633.9,5516712633.9
2019-03-21,'300147,œ„—©÷∆“©,8.19,8.28,8.14,8.21,8.18,0.01,0.1222,1.4491,9585644,78626467.02,5417491183.65,5417491183.65
2019-03-20,'300147,œ„—©÷∆“©,8.18,8.36,8.05,8.31,8.34,-0.16,-1.9185,1.5623,10334303,84552484.64,5410876420.3,5410876420.3
2019-03-19,'300147,œ„—©÷∆“©,8.34,8.47,7.87,7.94,7.93,0.41,5.1702,3.4163,22598322,185702293.65,5516712633.9,5516712633.9
