»’∆⁄,π…∆±¥˙¬Î,√˚≥∆, ’≈Ãº€,◊Ó∏ﬂº€,◊ÓµÕº€,ø™≈Ãº€,«∞ ’≈Ã,’«µ¯∂Ó,’«µ¯∑˘,ªª ÷¬ ,≥…Ωª¡ø,≥…ΩªΩ∂Ó,◊‹ –÷µ,¡˜Õ® –÷µ
2019-04-26,'300030,—Ù∆’“Ω¡∆,6.36,6.51,6.21,6.21,6.35,0.01,0.1575,1.4993,4576600,29169095.0,1963941383.4,1941362912.76
2019-04-25,'300030,—Ù∆’“Ω¡∆,6.35,6.89,6.24,6.86,6.88,-0.53,-7.7035,2.7339,8345002,54702474.66,1960853425.25,1938310455.35
2019-04-24,'300030,—Ù∆’“Ω¡∆,6.88,6.89,6.51,6.67,6.67,0.21,3.1484,2.3129,7059903,47264649.43,2124515207.2,2100090698.08
2019-04-23,'300030,—Ù∆’“Ω¡∆,6.67,7.02,6.67,7.01,7.01,-0.34,-4.8502,2.541,7756302,52661297.68,2059668086.05,2035989092.47
2019-04-22,'300030,—Ù∆’“Ω¡∆,7.01,7.15,6.92,7.02,7.03,-0.02,-0.2845,2.8694,8758602,61694668.88,2164658663.15,2139772644.41
2019-04-19,'300030,—Ù∆’“Ω¡∆,7.03,7.09,6.72,6.83,6.82,0.21,3.0792,3.1656,9662848,67076178.32,2170834579.45,2145877559.23
2019-04-18,'300030,—Ù∆’“Ω¡∆,6.82,6.88,6.73,6.8,6.83,-0.01,-0.1464,1.1601,3541102,24110188.58,2105987458.3,2081775953.62
2019-04-17,'300030,—Ù∆’“Ω¡∆,6.83,6.98,6.75,6.85,6.83,0.0,0.0,1.9361,5909993,40472708.91,2109075416.45,2084828411.03
2019-04-16,'300030,—Ù∆’“Ω¡∆,6.83,6.83,6.45,6.58,6.58,0.25,3.7994,2.3262,7100672,47263871.19,2109075416.45,2084828411.03
2019-04-15,'300030,—Ù∆’“Ω¡∆,6.58,6.86,6.51,6.61,6.56,0.02,0.3049,2.3478,7166700,48289913.0,2031876462.7,2008516975.78
2019-04-12,'300030,—Ù∆’“Ω¡∆,6.56,6.81,6.53,6.8,6.88,-0.32,-4.6512,2.9425,8981741,59651258.24,2025700546.4,2002412060.96
2019-04-11,'300030,—Ù∆’“Ω¡∆,6.88,7.04,6.71,6.87,6.81,0.07,1.0279,3.0343,9262009,63786059.68,2124515207.2,2100090698.08
