»’∆⁄,π…∆±¥˙¬Î,√˚≥∆, ’≈Ãº€,◊Ó∏ﬂº€,◊ÓµÕº€,ø™≈Ãº€,«∞ ’≈Ã,’«µ¯∂Ó,’«µ¯∑˘,ªª ÷¬ ,≥…Ωª¡ø,≥…ΩªΩ∂Ó,◊‹ –÷µ,¡˜Õ® –÷µ
2019-04-26,'002798,µ€≈∑º“æ”,22.53,23.56,22.13,22.49,22.07,0.46,2.0843,3.2909,5372658,122368534.37,8683631468.28,3678249534.81
2019-04-25,'002798,µ€≈∑º“æ”,22.07,23.68,22.05,23.35,22.98,-0.91,-3.96,3.0472,4974834,114332902.91,8506335841.32,3603149899.39
2019-04-24,'002798,µ€≈∑º“æ”,22.98,23.57,22.42,23.57,23.29,-0.31,-1.331,2.0034,3270731,74826156.69,8857072842.48,3751716569.46
2019-04-23,'002798,µ€≈∑º“æ”,23.29,24.14,23.13,24.0,23.81,-0.52,-2.184,1.9284,3148256,74400252.42,8976554678.04,3802327193.33
2019-04-22,'002798,µ€≈∑º“æ”,23.81,24.65,22.95,24.6,24.55,-0.74,-3.0143,3.5642,5818913,137896130.19,9176975821.56,3887222433.37
2019-04-19,'002798,µ€≈∑º“æ”,24.55,24.95,23.74,24.88,24.5,0.05,0.2041,2.1979,3482275,84644730.6,9462190525.8,3889618775.5
2019-04-18,'002798,µ€≈∑º“æ”,24.5,25.12,24.35,24.55,24.35,0.15,0.616,2.0954,3319828,82145619.31,9442919262.0,3881696945.0
2019-04-17,'002798,µ€≈∑º“æ”,24.35,25.74,24.12,25.74,25.4,-1.05,-4.1339,3.2069,5080911,125395366.5,9385105470.6,3857931453.5
2019-04-16,'002798,µ€≈∑º“æ”,25.4,25.98,24.53,25.37,25.06,0.34,1.3567,2.3285,3689252,93076949.19,9789802010.4,4024289894.0
2019-04-15,'002798,µ€≈∑º“æ”,25.06,26.47,24.58,25.95,25.28,-0.22,-0.8703,2.0471,3243408,83184689.38,9658757416.56,3970421446.6
2019-04-12,'002798,µ€≈∑º“æ”,25.28,26.38,24.71,26.24,26.37,-1.09,-4.1335,3.6442,5773746,146344831.09,9743550977.28,4005277500.8
