ÈÕÆÚ,¹ÉÆ±´úÂë,Ãû³Æ,ÊÕÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,¿ªÅÌ¼Û,Ç°ÊÕÅÌ,ÕÇµø¶î,ÕÇµø·ù,»»ÊÖÂÊ,³É½»Á¿,³É½»½ð¶î,×ÜÊÐÖµ,Á÷Í¨ÊÐÖµ
2019-04-26,'000088,ÑÎ Ìï ¸Û,6.45,6.63,6.43,6.52,6.59,-0.14,-2.1244,0.643,12488653,81519506.07,12527190000.0,12527190000.0
2019-04-25,'000088,ÑÎ Ìï ¸Û,6.59,6.93,6.57,6.92,6.9,-0.31,-4.4928,0.8239,16001809,107926331.85,12799098000.0,12799098000.0
2019-04-24,'000088,ÑÎ Ìï ¸Û,6.9,7.0,6.71,6.97,6.94,-0.04,-0.5764,0.8461,16432175,112600574.45,13401180000.0,13401180000.0
2019-04-23,'000088,ÑÎ Ìï ¸Û,6.94,7.12,6.9,7.12,7.16,-0.22,-3.0726,0.9928,19282157,135202626.19,13478868000.0,13478868000.0
2019-04-22,'000088,ÑÎ Ìï ¸Û,7.16,7.55,7.12,7.5,7.44,-0.28,-3.7634,1.4204,27587258,200580853.12,13906152000.0,13906152000.0
2019-04-19,'000088,ÑÎ Ìï ¸Û,7.44,7.44,7.08,7.1,7.1,0.34,4.7887,1.9935,38717987,282408896.89,14449968000.0,14449968000.0
2019-04-18,'000088,ÑÎ Ìï ¸Û,7.1,7.39,7.07,7.2,7.29,-0.19,-2.6063,1.2548,24370545,175807298.43,13789620000.0,13789620000.0
2019-04-17,'000088,ÑÎ Ìï ¸Û,7.29,7.46,7.17,7.27,7.31,-0.02,-0.2736,1.8991,36885276,268804168.17,14158638000.0,14158638000.0
2019-04-16,'000088,ÑÎ Ìï ¸Û,7.31,7.43,6.87,6.92,7.02,0.29,4.1311,3.0421,59083434,427738907.98,14197482000.0,14197482000.0
2019-04-15,'000088,ÑÎ Ìï ¸Û,7.02,7.26,6.85,6.92,6.62,0.4,6.0423,2.8244,54855899,387828312.34,13634244000.0,13634244000.0
