�梪�,嘖き測鎢,靡備,彶攫歎,郔詢歎,郔腴歎,羲攫歎,ヶ彶攫,梀視塗,梀視盟,遙忒薹,傖蝠講,傖蝠踢塗,軞庈硉,霜籵庈硉
2019-02-26,'000795,荎醫貌,4.31,4.57,4.27,4.35,4.36,-0.05,-1.1468,4.6685,41501587,182429255.05,4886178483.93,3831475905.68
2019-02-25,'000795,荎醫貌,4.36,4.43,4.15,4.19,4.14,0.22,5.314,4.3685,38834901,166769192.72,4942862689.08,3875924582.08
2019-02-22,'000795,荎醫貌,4.14,4.14,4.03,4.06,4.04,0.1,2.4752,2.1817,19394890,79503116.38,4693452186.42,3680350405.92
2019-02-21,'000795,荎醫貌,4.04,4.13,4.02,4.09,4.13,-0.09,-2.1792,2.1953,19515352,79486216.64,4580083776.12,3591453053.12
2019-02-20,'000795,荎醫貌,4.13,4.22,4.05,4.08,4.11,0.02,0.4866,2.6229,23317272,96431548.98,4682115345.39,3671460670.64
2019-02-19,'000795,荎醫貌,4.11,4.17,4.01,4.09,4.07,0.04,0.9828,2.5198,22400157,91407310.48,4659441663.33,3653681200.08
2019-02-18,'000795,荎醫貌,4.07,4.13,3.96,3.96,3.95,0.12,3.038,2.232,19841750,80095615.55,4614094299.21,3618122258.96
2019-02-15,'000795,荎醫貌,3.95,4.0,3.91,3.95,3.97,-0.02,-0.5038,1.2369,10995441,43433236.96,4478052206.85,3511445435.6
2019-02-14,'000795,荎醫貌,3.97,4.0,3.91,3.94,3.96,0.01,0.2525,1.673,14872840,58674289.98,4500725888.91,3529224906.16
2019-02-13,'000795,荎醫貌,3.96,4.06,3.83,3.84,3.84,0.12,3.125,2.2509,20010060,79122500.28,4489389047.88,3520335170.88
2019-02-12,'000795,荎醫貌,3.84,3.86,3.78,3.8,3.8,0.04,1.0526,0.8029,7137902,27302247.64,4353346955.52,3413658347.52
2019-02-11,'000795,荎醫貌,3.8,3.81,3.7,3.7,3.68,0.12,3.2609,0.7886,7010600,26409460.0,4307999591.4,3378099406.4
2019-02-01,'000795,荎醫貌,3.68,3.7,3.59,3.61,3.57,0.11,3.0812,0.488,4338239,15842221.4,4171957499.04,3271422583.04
2019-01-31,'000795,荎醫貌,3.57,3.7,3.55,3.66,3.66,-0.09,-2.459,0.6282,5584100,20196046.0,4047252247.71,3173635494.96
2019-01-30,'000795,荎醫貌,3.66,3.73,3.65,3.66,3.67,-0.01,-0.2725,0.5642,5015212,18493327.56,4149283816.98,3253643112.48
2019-01-29,'000795,荎醫貌,3.67,3.85,3.59,3.84,3.86,-0.19,-4.9223,1.2648,11243392,41535355.36,4160620658.01,3262532847.76
2019-01-28,'000795,荎醫貌,3.86,3.92,3.84,3.89,3.86,0.0,0.0,0.6202,5513769,21402272.02,4376020637.58,3431437818.08
2019-01-25,'000795,荎醫貌,3.86,3.92,3.86,3.89,3.9,-0.04,-1.0256,0.7509,6675500,25979349.0,4376020637.58,3431437818.08
2019-01-24,'000795,荎醫貌,3.9,3.94,3.87,3.91,3.92,-0.02,-0.5102,0.8109,7208328,28145863.2,4421368001.7,3466996759.2
2019-01-23,'000795,荎醫貌,3.92,3.96,3.82,3.82,3.84,0.08,2.0833,1.2061,10722102,41867114.96,4444041683.76,3484776229.76
2019-01-22,'000795,荎醫貌,3.84,3.92,3.82,3.88,3.92,-0.08,-2.0408,0.9416,8370200,32352889.0,4353346955.52,3413658347.52
2019-01-21,'000795,荎醫貌,3.92,3.99,3.91,3.95,3.98,-0.06,-1.5075,1.3767,12238147,48218588.77,4444041683.76,3484776229.76
2019-01-18,'000795,荎醫貌,3.98,4.08,3.91,3.95,3.99,-0.01,-0.2506,2.21,19646479,78438142.49,4512062729.94,3538114641.44
2019-01-17,'000795,荎醫貌,3.99,4.12,3.83,3.88,3.89,0.1,2.5707,2.8805,25606845,102686745.14,4523399570.97,3547004376.72
2019-01-16,'000795,荎醫貌,3.89,3.97,3.86,3.96,3.95,-0.06,-1.519,0.6855,6094200,23770724.0,4410031160.67,3458107023.92
2019-01-15,'000795,荎醫貌,3.95,3.96,3.87,3.88,3.9,0.05,1.2821,1.0065,8947720,35147743.6,4478052206.85,3511445435.6
2019-01-14,'000795,荎醫貌,3.9,4.02,3.84,3.89,3.89,0.01,0.2571,1.1228,9981700,39182859.53,4421368001.7,3466996759.2
2019-01-11,'000795,荎醫貌,3.89,3.93,3.82,3.82,3.83,0.06,1.5666,1.052,9351912,36336346.78,4410031160.67,3458107023.92
2019-01-10,'000795,荎醫貌,3.83,3.91,3.78,3.81,3.82,0.01,0.2618,0.81,7200820,27701687.22,4342010114.49,3404768612.24
2019-01-09,'000795,荎醫貌,3.82,3.91,3.81,3.85,3.87,-0.05,-1.292,1.4198,12621400,48799668.0,4330673273.46,3395878876.96
2019-01-08,'000795,荎醫貌,3.87,4.08,3.82,3.83,3.89,-0.02,-0.5141,2.3963,21302420,84088263.4,4387357478.61,3440327553.36
2019-01-07,'000795,荎醫貌,3.89,3.99,3.77,3.8,3.81,0.08,2.0997,2.0941,18616082,71699057.32,4410031160.67,3458107023.92
2019-01-04,'000795,荎醫貌,3.81,3.94,3.51,3.53,3.58,0.23,6.4246,1.7905,15916802,60085784.92,4319336432.43,3386989141.68
2019-01-03,'000795,荎醫貌,3.58,3.63,3.56,3.57,3.55,0.03,0.8451,0.3653,3247834,11665949.72,4058589088.74,3182525230.24
2019-01-02,'000795,荎醫貌,3.55,3.6,3.54,3.57,3.57,-0.02,-0.5602,0.2321,2063222,7352837.12,4024578565.65,3155856024.4
2018-12-28,'000795,荎醫貌,3.57,3.61,3.54,3.55,3.55,0.02,0.5634,0.3466,3081003,11013113.62,4047252247.71,3173635494.96
2018-12-27,'000795,荎醫貌,3.55,3.71,3.54,3.69,3.61,-0.06,-1.662,0.3836,3410300,12325730.0,4024578565.65,3155856024.4
2018-12-26,'000795,荎醫貌,3.61,3.67,3.61,3.65,3.65,-0.04,-1.0959,0.2989,2656802,9652823.24,4092599611.83,3209194436.08
2018-12-25,'000795,荎醫貌,3.65,3.7,3.5,3.69,3.73,-0.08,-2.1448,0.6472,5753250,20759825.0,4137946975.95,3244753377.2
2018-12-24,'000795,荎醫貌,3.73,3.75,3.69,3.71,3.71,0.02,0.5391,0.2468,2194222,8175088.62,4228641704.19,3315871259.44
2018-12-21,'000795,荎醫貌,3.71,3.77,3.68,3.74,3.75,-0.04,-1.0667,0.42,3733300,13899352.0,4205968022.13,3298091788.88
2018-12-20,'000795,荎醫貌,3.75,3.78,3.72,3.74,3.75,0.0,0.0,0.3238,2878552,10797373.98,4251315386.25,3333650730.0
2018-12-19,'000795,荎醫貌,3.75,3.82,3.73,3.82,3.8,-0.05,-1.3158,0.4523,4020450,15105826.54,4251315386.25,3333650730.0
2018-12-18,'000795,荎醫貌,3.8,3.82,3.72,3.77,3.8,0.0,0.0,0.4182,3717500,14039313.0,4307999591.4,3378099406.4
2018-12-17,'000795,荎醫貌,3.8,3.81,3.71,3.76,3.78,0.02,0.5291,0.5073,4510000,17016039.0,4307999591.4,3378099406.4
2018-12-14,'000795,荎醫貌,3.78,3.9,3.73,3.9,3.9,-0.12,-3.0769,1.0405,9249702,35272297.54,4285325909.34,3360319935.84
2018-12-13,'000795,荎醫貌,3.9,3.95,3.83,3.89,3.89,0.01,0.2571,0.7554,6715302,26197306.82,4421368001.7,3466996759.2
2018-12-12,'000795,荎醫貌,3.89,3.96,3.88,3.92,3.9,-0.01,-0.2564,0.7117,6326820,24800007.8,4410031160.67,3458107023.92
2018-12-11,'000795,荎醫貌,3.9,3.93,3.86,3.89,3.87,0.03,0.7752,0.6503,5781300,22488159.0,4421368001.7,3466996759.2
2018-12-10,'000795,荎醫貌,3.87,3.97,3.82,3.91,3.97,-0.1,-2.5189,0.9722,8642902,33605499.78,4387357478.61,3440327553.36
2018-12-07,'000795,荎醫貌,3.97,4.03,3.96,4.0,3.98,-0.01,-0.2513,0.7486,6655100,26527811.0,4500725888.91,3529224906.16
2018-12-06,'000795,荎醫貌,3.98,4.11,3.96,4.04,4.07,-0.09,-2.2113,1.315,11690300,46926583.0,4512062729.94,3538114641.44
2018-12-05,'000795,荎醫貌,4.07,4.18,3.96,4.01,4.11,-0.04,-0.9732,2.0011,17788900,72690150.0,4614094299.21,3618122258.96
2018-12-04,'000795,荎醫貌,4.11,4.12,4.03,4.08,4.14,-0.03,-0.7246,2.0319,18063486,73655100.28,4659441663.33,3653681200.08
2018-12-03,'000795,荎醫貌,4.14,4.19,3.91,3.96,3.91,0.23,5.8824,3.4878,31005331,125702734.39,4693452186.42,3680350405.92
2018-11-30,'000795,荎醫貌,3.91,3.93,3.75,3.81,3.94,-0.03,-0.7614,1.8818,16728733,64121586.22,4432704842.73,3475886494.48
2018-11-29,'000795,荎醫貌,3.94,4.14,3.85,3.89,3.84,0.1,2.6042,2.8498,25334160,101231699.86,4466715365.82,3502555700.32
2018-11-28,'000795,荎醫貌,3.84,3.87,3.71,3.83,3.81,0.03,0.7874,0.7409,6586770,25044236.0,4353346955.52,3413658347.52
2018-11-27,'000795,荎醫貌,3.81,3.83,3.77,3.77,3.76,0.05,1.3298,0.5478,4870100,18498996.0,4319336432.43,3386989141.68
2018-11-26,'000795,荎醫貌,3.76,3.85,3.69,3.69,3.73,0.03,0.8043,0.5729,5093300,19188561.5,4262652227.28,3342540465.28
2018-11-23,'000795,荎醫貌,3.73,3.99,3.67,3.95,3.99,-0.26,-6.5163,1.4498,12888727,49360537.68,4228641704.19,3315871259.44
2018-11-22,'000795,荎醫貌,3.99,4.03,3.93,3.95,3.96,0.03,0.7576,0.8434,7498039,29857587.83,4523399570.97,3547004376.72
2018-11-21,'000795,荎醫貌,3.96,3.97,3.86,3.89,3.95,0.01,0.2532,1.0677,9491686,37217933.7,4489389047.88,3520335170.88
2018-11-20,'000795,荎醫貌,3.95,4.13,3.94,4.13,4.18,-0.23,-5.5024,2.2155,19694941,79711243.46,4478052206.85,3511445435.6
2018-11-19,'000795,荎醫貌,4.18,4.2,4.02,4.06,4.05,0.13,3.2099,3.0273,26911896,110854968.7,4738799550.54,3715909347.04
2018-11-16,'000795,荎醫貌,4.05,4.09,4.01,4.06,4.05,0.0,0.0,1.733,15405910,62380390.34,4591420617.15,3600342788.4
2018-11-15,'000795,荎醫貌,4.05,4.06,3.99,3.99,4.02,0.03,0.7463,1.2286,10922055,43965478.09,4591420617.15,3600342788.4
2018-11-14,'000795,荎醫貌,4.02,4.14,4.0,4.07,4.04,-0.02,-0.495,1.7868,15884406,64551273.71,4557410094.06,3573673582.56
2018-11-13,'000795,荎醫貌,4.04,4.06,3.9,3.92,3.99,0.05,1.2531,2.1475,19090702,76407145.04,4580083776.12,3591453053.12
2018-11-12,'000795,荎醫貌,3.99,3.99,3.82,3.84,3.9,0.09,2.3077,1.3969,12418166,48736911.96,4523399570.97,3547004376.72
2018-11-09,'000795,荎醫貌,3.9,3.99,3.9,3.93,3.94,-0.04,-1.0152,1.0064,8946600,35172504.0,4421368001.7,3466996759.2
2018-11-08,'000795,荎醫貌,3.94,4.04,3.93,4.03,3.98,-0.04,-1.005,1.2942,11504900,45671019.0,4466715365.82,3502555700.32
2018-11-07,'000795,荎醫貌,3.98,4.1,3.96,4.0,4.04,-0.06,-1.4851,2.016,17921820,72203522.6,4512062729.94,3538114641.44
2018-11-06,'000795,荎醫貌,4.04,4.13,3.93,3.96,4.01,0.03,0.7481,2.6476,23536302,95115747.04,4580083776.12,3591453053.12
2018-11-05,'000795,荎醫貌,4.01,4.1,3.96,4.01,4.08,-0.07,-1.7157,2.63,23380340,93821938.4,4546073253.03,3564783847.28
2018-11-02,'000795,荎醫貌,4.08,4.12,3.99,4.0,4.05,0.03,0.7407,4.2266,37573572,152180307.56,4625431140.24,3627011994.24
2018-11-01,'000795,荎醫貌,4.05,4.27,3.94,4.12,3.93,0.12,3.0534,6.2484,55546494,226005013.6,4591420617.15,3600342788.4
2018-10-31,'000795,荎醫貌,3.93,3.93,3.6,3.6,3.57,0.36,10.084,2.8013,24902536,96165835.56,4455378524.79,3493665965.04
2018-10-30,'000795,荎醫貌,3.57,3.63,3.43,3.54,3.52,0.05,1.4205,0.7606,6761432,23963565.9,4047252247.71,3173635494.96
2018-10-29,'000795,荎醫貌,3.52,3.68,3.49,3.55,3.6,-0.08,-2.2222,0.6921,6153002,21890422.0,3990568042.56,3129186818.56
2018-10-26,'000795,荎醫貌,3.6,3.67,3.57,3.63,3.58,0.02,0.5587,1.2979,11538070,41710358.27,4081262770.8,3200304700.8
2018-10-25,'000795,荎醫貌,3.58,3.65,3.31,3.36,3.47,0.11,3.17,1.2375,11000704,38447088.7,4058589088.74,3182525230.24
2018-10-24,'000795,荎醫貌,3.47,3.52,3.43,3.45,3.46,0.01,0.289,0.5826,5179522,17992000.68,3933883837.41,3084738142.16
2018-10-23,'000795,荎醫貌,3.46,3.57,3.43,3.55,3.53,-0.07,-1.983,0.7494,6662304,23291988.78,3922546996.38,3075848406.88
2018-10-22,'000795,荎醫貌,3.53,3.58,3.42,3.42,3.4,0.13,3.8235,0.9769,8683946,30544034.42,4001904883.59,3138076553.84
2018-10-19,'000795,荎醫貌,3.4,3.42,3.19,3.3,3.36,0.04,1.1905,0.6218,5527254,18439142.68,3854525950.2,3022509995.2
2018-10-18,'000795,荎醫貌,3.36,3.48,3.35,3.48,3.5,-0.14,-4.0,0.4567,4059802,13810420.7,3809178586.08,2986951054.08
2018-10-17,'000795,荎醫貌,3.5,3.54,3.39,3.5,3.45,0.05,1.4493,0.5075,4511502,15666062.9,3967894360.5,3111407348.0
2018-10-16,'000795,荎醫貌,3.45,3.62,3.41,3.58,3.59,-0.14,-3.8997,0.516,4587200,16117316.0,3911210155.35,3066958671.6
2018-10-15,'000795,荎醫貌,3.59,3.7,3.56,3.65,3.65,-0.06,-1.6438,0.4053,3602700,13135844.0,4069925929.77,3191414965.52
2018-10-12,'000795,荎醫貌,3.65,3.77,3.41,3.7,3.78,-0.13,-3.4392,1.0928,9714866,35166771.76,4137946975.95,3244753377.2
2018-10-11,'000795,荎醫貌,3.78,4.08,3.78,4.08,4.2,-0.42,-10.0,1.7511,15566400,61048857.98,4285325909.34,3360319935.84
2018-10-10,'000795,荎醫貌,4.2,4.23,4.16,4.18,4.22,-0.02,-0.4739,0.7042,6260302,26233731.36,4761473232.6,3733688817.6
2018-10-09,'000795,荎醫貌,4.22,4.24,4.14,4.2,4.18,0.04,0.9569,0.8395,7462800,31225786.0,4784146914.66,3751468288.16
2018-10-08,'000795,荎醫貌,4.18,4.35,4.13,4.15,4.24,-0.06,-1.4151,1.5204,13515702,57402046.46,4738799550.54,3715909347.04
2018-09-28,'000795,荎醫貌,4.24,4.25,4.16,4.16,4.15,0.09,2.1687,0.9041,8037000,33963473.0,4806820596.72,3769247758.72
2018-09-27,'000795,荎醫貌,4.15,4.23,4.15,4.23,4.25,-0.1,-2.3529,0.7373,6554000,27440910.0,4704789027.45,3689240141.2
2018-09-26,'000795,荎醫貌,4.25,4.3,4.19,4.23,4.23,0.02,0.4728,0.8136,7232761,30642115.21,4818157437.75,3778137494.0
2018-09-25,'000795,荎醫貌,4.23,4.28,4.18,4.21,4.24,-0.01,-0.2358,0.8778,7803700,33053844.0,4795483755.69,3760358023.44
2018-09-21,'000795,荎醫貌,4.24,4.28,4.16,4.24,4.27,-0.03,-0.7026,1.7604,15649637,66008844.36,4806820596.72,3769247758.72
2018-09-20,'000795,荎醫貌,4.27,4.44,4.23,4.29,4.17,0.1,2.3981,2.9949,26623633,115292823.07,4840831119.81,3795916964.56
2018-09-19,'000795,荎醫貌,4.17,4.32,4.09,4.12,4.12,0.05,1.2136,1.3335,11854803,49817510.51,4727462709.51,3707019611.76
2018-09-18,'000795,荎醫貌,4.12,4.13,4.04,4.07,4.05,0.07,1.7284,0.4646,4129800,16854723.0,4670778504.36,3662570935.36
2018-09-17,'000795,荎醫貌,4.05,4.1,4.02,4.1,4.15,-0.1,-2.4096,0.6923,6154402,24958873.08,4591420617.15,3600342788.4
2018-09-14,'000795,荎醫貌,4.15,4.35,4.11,4.11,4.11,0.04,0.9732,1.3574,12066609,50951959.83,4704789027.45,3689240141.2
2018-09-13,'000795,荎醫貌,4.11,4.11,4.05,4.1,4.07,0.04,0.9828,0.309,2746800,11215633.0,4659441663.33,3653681200.08
2018-09-12,'000795,荎醫貌,4.07,4.11,4.04,4.05,4.07,0.0,0.0,0.2727,2424100,9878132.0,4614094299.21,3618122258.96
2018-09-11,'000795,荎醫貌,4.07,4.08,4.03,4.03,4.04,0.03,0.7426,0.2684,2385700,9665339.0,4614094299.21,3618122258.96
2018-09-10,'000795,荎醫貌,4.04,4.15,4.02,4.15,4.14,-0.1,-2.4155,0.5362,4767000,19388857.0,4580083776.12,3591453053.12
2018-09-07,'000795,荎醫貌,4.14,4.18,4.11,4.13,4.11,0.03,0.7299,0.348,3093604,12824664.5,4693452186.42,3680350405.92
2018-09-06,'000795,荎醫貌,4.11,4.16,4.09,4.15,4.13,-0.02,-0.4843,0.4236,3766000,15520795.0,4659441663.33,3653681200.08
2018-09-05,'000795,荎醫貌,4.13,4.22,4.12,4.18,4.19,-0.06,-1.432,0.3868,3438500,14346684.0,4682115345.39,3671460670.64
2018-09-04,'000795,荎醫貌,4.19,4.21,4.15,4.15,4.15,0.04,0.9639,0.4048,3598302,15039342.3,4750136391.57,3724799082.32
2018-09-03,'000795,荎醫貌,4.15,4.16,4.08,4.14,4.13,0.02,0.4843,0.4734,4208734,17321602.4,4704789027.45,3689240141.2
2018-08-31,'000795,荎醫貌,4.13,4.24,4.12,4.16,4.16,-0.03,-0.7212,0.4914,4368100,18186295.0,4682115345.39,3671460670.64
2018-08-30,'000795,荎醫貌,4.16,4.22,4.15,4.22,4.21,-0.05,-1.1876,0.7039,4828000,20170481.0,4716125868.48,2853145717.76
2018-08-29,'000795,荎醫貌,4.21,4.28,4.2,4.28,4.31,-0.1,-2.3202,1.0125,6944394,29344020.74,4772810073.63,2887438334.56
2018-08-28,'000795,荎醫貌,4.31,4.35,4.25,4.28,4.28,0.03,0.7009,1.4766,10127415,43575034.29,4886178483.93,2956023568.16
2018-08-27,'000795,荎醫貌,4.28,4.32,4.19,4.19,4.22,0.06,1.4218,1.2681,8697415,36966294.49,4852167960.84,2935447998.08
2018-08-24,'000795,荎醫貌,4.22,4.37,4.13,4.17,4.19,0.03,0.716,1.4591,10007613,42356038.95,4784146914.66,2894296857.92
2018-08-23,'000795,荎醫貌,4.19,4.23,4.17,4.2,4.19,0.0,0.0,0.6355,4358900,18296069.0,4750136391.57,2873721287.84
2018-08-22,'000795,荎醫貌,4.19,4.25,4.18,4.25,4.25,-0.06,-1.4118,0.5767,3955500,16650045.0,4750136391.57,2873721287.84
2018-08-21,'000795,荎醫貌,4.25,4.26,4.19,4.22,4.23,0.02,0.4728,0.76,5212500,22102807.0,4818157437.75,2914872428.0
2018-08-20,'000795,荎醫貌,4.23,4.23,4.15,4.16,4.18,0.05,1.1962,0.8866,6080477,25483187.32,4795483755.69,2901155381.28
2018-08-17,'000795,荎醫貌,4.18,4.27,4.16,4.24,4.2,-0.02,-0.4762,1.2608,8646983,36404939.74,4738799550.54,2866862764.48
2018-08-16,'000795,荎醫貌,4.2,4.29,4.19,4.24,4.32,-0.12,-2.7778,2.0585,14118283,59856931.06,4761473232.6,2880579811.2
2018-08-15,'000795,荎醫貌,4.32,4.49,4.32,4.42,4.58,-0.26,-5.6769,3.7473,25700900,113369355.12,4897515324.96,2962882091.52
2018-08-14,'000795,荎醫貌,4.58,4.7,4.23,4.25,4.27,0.31,7.26,6.4861,44484821,205837759.32,5192273191.74,3141203698.88
2018-08-13,'000795,荎醫貌,4.27,4.28,4.18,4.25,4.3,-0.03,-0.6977,0.7441,5103706,21568483.56,4840831119.81,2928589474.72
2018-08-10,'000795,荎醫貌,4.3,4.34,4.24,4.29,4.31,-0.01,-0.232,0.7295,5003502,21456130.5,4874841642.9,2949165044.8
2018-08-09,'000795,荎醫貌,4.31,4.34,4.22,4.22,4.23,0.08,1.8913,0.9419,6460000,27788971.0,4886178483.93,2956023568.16
2018-08-08,'000795,荎醫貌,4.23,4.34,4.22,4.27,4.27,-0.04,-0.9368,0.7022,4816183,20575093.24,4795483755.69,2901155381.28
2018-08-07,'000795,荎醫貌,4.27,4.28,4.13,4.15,4.15,0.12,2.8916,0.7684,5270202,22204827.32,4840831119.81,2928589474.72
2018-08-06,'000795,荎醫貌,4.15,4.3,4.12,4.24,4.24,-0.09,-2.1226,0.6961,4774100,20025685.0,4704789027.45,2846287194.4
2018-08-03,'000795,荎醫貌,4.24,4.35,4.23,4.25,4.28,-0.04,-0.9346,0.5462,3746302,16072616.5,4806820596.72,2908013904.64
2018-08-02,'000795,荎醫貌,4.28,4.4,4.14,4.39,4.4,-0.12,-2.7273,1.1796,8090083,34546680.0,4852167960.84,2935447998.08
2018-08-01,'000795,荎醫貌,4.4,4.53,4.39,4.49,4.49,-0.09,-2.0045,0.8373,5742616,25557438.42,4988210053.2,3017750278.4
