»’∆⁄,π…∆±¥˙¬Î,√˚≥∆, ’≈Ãº€,◊Ó∏ﬂº€,◊ÓµÕº€,ø™≈Ãº€,«∞ ’≈Ã,’«µ¯∂Ó,’«µ¯∑˘,ªª ÷¬ ,≥…Ωª¡ø,≥…ΩªΩ∂Ó,◊‹ –÷µ,¡˜Õ® –÷µ
2019-04-26,'002761,∂‡œ≤∞Æ,22.39,22.39,20.0,20.01,20.35,2.04,10.0246,8.3425,17018705,368279895.57,4567560000.0,4567560000.0
2019-04-25,'002761,∂‡œ≤∞Æ,20.35,21.58,19.32,19.76,19.87,0.48,2.4157,6.8768,14028733,288347503.96,4151400000.0,4151400000.0
2019-04-24,'002761,∂‡œ≤∞Æ,19.87,20.3,19.54,19.85,20.0,-0.13,-0.65,3.9965,8152930,162525818.5,4053480000.0,4053480000.0
2019-04-23,'002761,∂‡œ≤∞Æ,20.0,20.99,19.43,20.88,21.16,-1.16,-5.482,6.6806,13628457,274360451.06,4080000000.0,4080000000.0
2019-04-22,'002761,∂‡œ≤∞Æ,21.16,22.6,21.16,22.48,23.51,-2.35,-9.9957,7.3486,14991069,325588702.6,4316640000.0,4316640000.0
2019-04-19,'002761,∂‡œ≤∞Æ,23.51,24.28,22.49,23.77,22.96,0.55,2.3955,9.0585,18479399,432622259.62,4796040000.0,4796040000.0
2019-04-18,'002761,∂‡œ≤∞Æ,22.96,25.88,22.11,24.5,23.99,-1.03,-4.2935,12.4988,25497547,612352253.33,4683840000.0,4683840000.0
2019-04-17,'002761,∂‡œ≤∞Æ,23.99,23.99,22.8,23.99,21.81,2.18,9.9954,6.4531,13164330,314378254.22,4893960000.0,4893960000.0
2019-04-16,'002761,∂‡œ≤∞Æ,21.81,21.81,21.81,21.81,19.83,1.98,9.9849,0.3579,730122,15923960.82,4449240000.0,4449240000.0
2019-04-15,'002761,∂‡œ≤∞Æ,0.0,0.0,0.0,0.0,19.83,None,None,0.0,0,0.0,4045320000.0,4045320000.0
2019-04-12,'002761,∂‡œ≤∞Æ,0.0,0.0,0.0,0.0,19.83,None,None,0.0,0,0.0,4045320000.0,4045320000.0
2019-04-11,'002761,∂‡œ≤∞Æ,0.0,0.0,0.0,0.0,19.83,None,None,0.0,0,0.0,4045320000.0,4045320000.0
2019-04-10,'002761,∂‡œ≤∞Æ,0.0,0.0,0.0,0.0,19.83,None,None,0.0,0,0.0,4045320000.0,4045320000.0
2019-04-09,'002761,∂‡œ≤∞Æ,0.0,0.0,0.0,0.0,19.83,None,None,0.0,0,0.0,4045320000.0,4045320000.0
2019-04-08,'002761,∂‡œ≤∞Æ,0.0,0.0,0.0,0.0,19.83,None,None,0.0,0,0.0,4045320000.0,4045320000.0
2019-04-04,'002761,∂‡œ≤∞Æ,0.0,0.0,0.0,0.0,19.83,None,None,0.0,0,0.0,4045320000.0,4045320000.0
2019-04-03,'002761,∂‡œ≤∞Æ,0.0,0.0,0.0,0.0,19.83,None,None,0.0,0,0.0,4045320000.0,4045320000.0
2019-04-02,'002761,∂‡œ≤∞Æ,0.0,0.0,0.0,0.0,19.83,None,None,0.0,0,0.0,4045320000.0,4045320000.0
2019-04-01,'002761,∂‡œ≤∞Æ,0.0,0.0,0.0,0.0,19.83,None,None,0.0,0,0.0,4045320000.0,4045320000.0
2019-03-29,'002761,∂‡œ≤∞Æ,19.83,19.83,17.58,17.84,18.03,1.8,9.9834,12.7759,26062892,491260443.3,4045320000.0,4045320000.0
2019-03-28,'002761,∂‡œ≤∞Æ,18.03,18.03,16.45,16.57,16.39,1.64,10.0061,9.2881,18947674,332520486.01,3678120000.0,3678120000.0
2019-03-27,'002761,∂‡œ≤∞Æ,16.39,16.92,16.2,16.72,16.67,-0.28,-1.6797,2.1519,4389880,71952451.9,3343560000.0,3343560000.0
2019-03-26,'002761,∂‡œ≤∞Æ,16.67,17.09,16.47,16.47,16.69,-0.02,-0.1198,2.4988,5097462,85454442.56,3400680000.0,3400680000.0
2019-03-25,'002761,∂‡œ≤∞Æ,16.69,17.1,16.31,16.32,16.85,-0.16,-0.9496,2.4407,4979082,83472874.64,3404760000.0,3404760000.0
2019-03-22,'002761,∂‡œ≤∞Æ,16.85,17.3,16.7,17.28,17.16,-0.31,-1.8065,2.4456,4989069,84244206.92,3437400000.0,3437400000.0
2019-03-21,'002761,∂‡œ≤∞Æ,17.16,17.4,17.01,17.35,17.16,0.0,0.0,2.5945,5292750,91070278.9,3500640000.0,3500640000.0
2019-03-20,'002761,∂‡œ≤∞Æ,17.16,17.7,16.71,17.6,17.52,-0.36,-2.0548,3.1372,6399870,109749064.0,3500640000.0,3500640000.0
2019-03-19,'002761,∂‡œ≤∞Æ,17.52,18.05,17.45,17.96,17.87,-0.35,-1.9586,2.7848,5680910,100268960.5,3574080000.0,3574080000.0
2019-03-18,'002761,∂‡œ≤∞Æ,17.87,17.89,17.0,17.0,17.35,0.52,2.9971,3.486,7111339,125015305.18,3645480000.0,3645480000.0
2019-03-15,'002761,∂‡œ≤∞Æ,17.35,17.95,17.16,17.5,17.56,-0.21,-1.1959,3.0893,6302122,110657876.72,3539400000.0,3539400000.0
2019-03-14,'002761,∂‡œ≤∞Æ,17.56,18.48,16.5,18.19,17.91,-0.35,-1.9542,3.8042,7760596,136330789.35,3582240000.0,3582240000.0
2019-03-13,'002761,∂‡œ≤∞Æ,17.91,18.49,17.5,18.31,18.48,-0.57,-3.0844,4.7106,9609615,173514132.21,3653640000.0,3653640000.0
2019-03-12,'002761,∂‡œ≤∞Æ,18.48,18.8,17.87,18.02,17.87,0.61,3.4135,7.7858,15883128,290623048.67,3769920000.0,3769920000.0
2019-03-11,'002761,∂‡œ≤∞Æ,17.87,17.88,16.44,16.44,16.44,1.43,8.6983,5.0349,10271250,175883680.8,3645480000.0,3645480000.0
2019-03-08,'002761,∂‡œ≤∞Æ,16.44,17.7,16.36,17.7,18.18,-1.74,-9.571,6.1596,12565641,214740089.56,3353760000.0,3353760000.0
2019-03-07,'002761,∂‡œ≤∞Æ,18.18,18.88,17.79,18.88,18.55,-0.37,-1.9946,7.7464,15802653,287591399.05,3708720000.0,3708720000.0
