»’∆⁄,π…∆±¥˙¬Î,√˚≥∆, ’≈Ãº€,◊Ó∏ﬂº€,◊ÓµÕº€,ø™≈Ãº€,«∞ ’≈Ã,’«µ¯∂Ó,’«µ¯∑˘,ªª ÷¬ ,≥…Ωª¡ø,≥…ΩªΩ∂Ó,◊‹ –÷µ,¡˜Õ® –÷µ
2019-04-26,'300516,æ√÷Æ—Û,35.5,36.16,35.02,36.16,34.97,0.53,1.5156,1.3382,630300,22524755.0,4260000000.0,1672050000.0
2019-04-25,'300516,æ√÷Æ—Û,34.97,37.2,34.97,37.08,37.08,-2.11,-5.6904,1.3847,652200,23585750.82,4196400000.0,1647087000.0
2019-04-24,'300516,æ√÷Æ—Û,37.08,37.45,36.78,36.78,36.86,0.22,0.5969,0.7718,363500,13479085.0,4449600000.0,1746468000.0
2019-04-23,'300516,æ√÷Æ—Û,36.86,38.68,36.8,38.68,38.73,-1.87,-4.8283,1.6138,760100,28542922.0,4423200000.0,1736106000.0
2019-04-22,'300516,æ√÷Æ—Û,38.73,39.62,38.4,39.54,39.52,-0.79,-1.999,1.1136,524500,20404627.0,4647600000.0,1824183000.0
2019-04-19,'300516,æ√÷Æ—Û,39.52,39.89,38.71,39.52,39.95,-0.43,-1.0763,1.3133,618581,24255471.52,4742400000.0,1861392000.0
2019-04-18,'300516,æ√÷Æ—Û,39.95,40.57,38.8,38.8,39.16,0.79,2.0174,2.4735,1165018,46548910.29,4794000000.0,1881645000.0
2019-04-17,'300516,æ√÷Æ—Û,39.16,39.48,38.8,39.48,39.11,0.05,0.1278,1.0103,475855,18607921.42,4699200000.0,1844436000.0
2019-04-16,'300516,æ√÷Æ—Û,39.11,39.2,37.6,38.59,38.55,0.56,1.4527,0.8962,422124,16285185.52,4693200000.0,1842081000.0
2019-04-15,'300516,æ√÷Æ—Û,38.55,39.72,38.5,39.46,38.81,-0.26,-0.6699,1.1181,526612,20599801.12,4626000000.0,1815705000.0
2019-04-12,'300516,æ√÷Æ—Û,38.81,39.4,38.37,39.0,38.89,-0.08,-0.2057,1.0997,517950,20002841.47,4657200000.0,1827951000.0
2019-04-11,'300516,æ√÷Æ—Û,38.89,40.38,38.88,39.55,39.6,-0.71,-1.7929,1.152,542600,21449963.77,4666800000.0,1831719000.0
2019-04-10,'300516,æ√÷Æ—Û,39.6,40.05,38.88,40.0,40.01,-0.41,-1.0247,2.0228,952750,37614455.5,4752000000.0,1865160000.0
2019-04-09,'300516,æ√÷Æ—Û,40.01,40.82,39.93,40.82,41.12,-1.11,-2.6994,2.2298,1050244,42292463.02,4801200000.0,1884471000.0
2019-04-08,'300516,æ√÷Æ—Û,41.12,41.99,39.41,40.94,39.92,1.2,3.006,4.2949,2022881,81458887.2,4934400000.0,1936752000.0
2019-04-04,'300516,æ√÷Æ—Û,39.92,40.72,39.66,40.58,40.3,-0.38,-0.9429,3.0282,1426280,57157299.0,4790400000.0,1880232000.0
2019-04-03,'300516,æ√÷Æ—Û,40.3,40.61,39.3,39.3,39.63,0.67,1.6906,3.9609,1865561,74868110.25,4836000000.0,1898130000.0
2019-04-02,'300516,æ√÷Æ—Û,39.63,40.88,39.41,39.56,39.88,-0.25,-0.6269,5.169,2434612,97824246.13,4755600000.0,1866573000.0
2019-04-01,'300516,æ√÷Æ—Û,39.88,40.67,37.48,38.24,37.02,2.86,7.7256,6.2414,2939704,116389474.09,4785600000.0,1878348000.0
2019-03-29,'300516,æ√÷Æ—Û,37.02,37.54,36.01,36.88,34.7,2.32,6.6859,3.1666,1491458,54964492.32,4442400000.0,1743642000.0
2019-03-28,'300516,æ√÷Æ—Û,34.7,35.79,34.6,35.03,35.3,-0.6,-1.6997,1.2607,593796,20952335.87,4164000000.0,1634370000.0
2019-03-27,'300516,æ√÷Æ—Û,35.3,36.08,34.7,36.08,36.08,-0.78,-2.1619,2.2897,1078429,38002220.54,4236000000.0,1662630000.0
2019-03-26,'300516,æ√÷Æ—Û,36.08,38.2,34.01,37.99,37.79,-1.71,-4.525,3.3512,1578420,57901887.26,4329600000.0,1699368000.0
2019-03-25,'300516,æ√÷Æ—Û,37.79,39.5,35.68,36.08,36.26,1.53,4.2195,4.9017,2308706,87761297.09,4534800000.0,1779909000.0
2019-03-22,'300516,æ√÷Æ—Û,36.26,36.8,35.85,35.85,36.2,0.06,0.1657,1.7726,834893,30303687.74,4351200000.0,1707846000.0
2019-03-21,'300516,æ√÷Æ—Û,36.2,36.54,35.73,35.77,35.7,0.5,1.4006,1.4635,689300,24925544.0,4344000000.0,1705020000.0
2019-03-20,'300516,æ√÷Æ—Û,35.7,36.73,35.18,36.36,36.11,-0.41,-1.1354,1.3884,653914,23397834.22,4284000000.0,1681470000.0
2019-03-19,'300516,æ√÷Æ—Û,36.11,36.64,36.0,36.46,36.35,-0.24,-0.6602,1.4414,678901,24630479.21,4333200000.0,1700781000.0
2019-03-18,'300516,æ√÷Æ—Û,36.35,36.55,35.55,36.17,36.1,0.25,0.6925,1.3951,657100,23679330.0,4362000000.0,1712085000.0
2019-03-15,'300516,æ√÷Æ—Û,36.1,36.8,35.19,35.56,35.07,1.03,2.937,1.7191,809695,28966419.73,4332000000.0,1700310000.0
2019-03-14,'300516,æ√÷Æ—Û,35.07,36.74,34.93,36.28,36.3,-1.23,-3.3884,2.0438,962615,34018076.21,4208400000.0,1651797000.0
2019-03-13,'300516,æ√÷Æ—Û,36.3,37.72,36.17,37.72,37.36,-1.06,-2.8373,2.9322,1381063,51154432.84,4356000000.0,1709730000.0
2019-03-12,'300516,æ√÷Æ—Û,37.36,37.5,36.5,36.6,36.45,0.91,2.4966,3.4522,1626004,60065954.13,4483200000.0,1759656000.0
