»’∆⁄,π…∆±¥˙¬Î,√˚≥∆, ’≈Ãº€,◊Ó∏ﬂº€,◊ÓµÕº€,ø™≈Ãº€,«∞ ’≈Ã,’«µ¯∂Ó,’«µ¯∑˘,ªª ÷¬ ,≥…Ωª¡ø,≥…ΩªΩ∂Ó,◊‹ –÷µ,¡˜Õ® –÷µ
2019-04-26,'600352,’„Ω≠¡˙ ¢,20.3,20.79,20.06,20.39,20.6,-0.3,-1.4563,4.7193,153534517,3132576609.0,66042636758.0,66042636758.0
2019-04-25,'600352,’„Ω≠¡˙ ¢,20.6,20.81,19.82,20.56,20.6,0.0,0.0,6.8885,224105604,4567857210.0,67018636316.0,67018636316.0
2019-04-24,'600352,’„Ω≠¡˙ ¢,20.6,21.69,20.3,21.54,21.38,-0.78,-3.6483,7.4252,241567551,4998186215.0,67018636316.0,67018636316.0
2019-04-23,'600352,’„Ω≠¡˙ ¢,21.38,22.12,21.12,21.9,21.98,-0.6,-2.7298,6.5305,212458486,4591602521.0,69556235166.8,69556235166.8
2019-04-22,'600352,’„Ω≠¡˙ ¢,21.98,22.43,21.7,22.08,21.49,0.49,2.2801,7.1496,232601324,5132216266.0,71508234282.8,71508234282.8
2019-04-19,'600352,’„Ω≠¡˙ ¢,21.49,23.19,21.49,23.19,23.6,-2.11,-8.9407,12.7165,413709497,9144127888.0,69914101671.4,69914101671.4
2019-04-18,'600352,’„Ω≠¡˙ ¢,23.6,23.87,21.6,21.7,22.16,1.44,6.4982,14.3313,466245465,10711448964.0,76778631896.0,76778631896.0
2019-04-17,'600352,’„Ω≠¡˙ ¢,22.16,23.65,21.45,21.91,21.71,0.45,2.0728,15.5766,506757632,11347953983.0,72093834017.6,72093834017.6
2019-04-16,'600352,’„Ω≠¡˙ ¢,21.71,21.77,20.97,21.29,21.14,0.57,2.6963,8.9097,289863541,6209142215.0,70629834680.6,70629834680.6
2019-04-15,'600352,’„Ω≠¡˙ ¢,21.14,21.86,20.72,21.46,20.96,0.18,0.8588,9.2347,300436994,6410724331.0,68775435520.4,68775435520.4
2019-04-12,'600352,’„Ω≠¡˙ ¢,20.96,22.16,20.79,21.66,22.26,-1.3,-5.8401,12.2908,399860579,8598743648.0,68189835785.6,68189835785.6
2019-04-11,'600352,’„Ω≠¡˙ ¢,22.26,24.15,22.24,23.98,24.46,-2.2,-8.9943,13.807,449187969,10404644409.0,72419167203.6,72419167203.6
2019-04-10,'600352,’„Ω≠¡˙ ¢,24.46,26.66,23.7,24.2,24.35,0.11,0.4517,14.8457,482979220,11997725518.0,79576497295.6,79576497295.6
2019-04-09,'600352,’„Ω≠¡˙ ¢,24.35,26.0,23.6,25.19,25.3,-0.95,-3.7549,14.5326,472792793,11739741958.0,79218630791.0,79218630791.0
2019-04-08,'600352,’„Ω≠¡˙ ¢,25.3,25.3,24.38,25.0,23.0,2.3,10.0,9.3256,303393548,7635718840.0,82309296058.0,82309296058.0
2019-04-04,'600352,’„Ω≠¡˙ ¢,23.0,23.34,21.11,21.44,21.5,1.5,6.9767,12.5005,406682800,9077624148.0,74826632780.0,74826632780.0
2019-04-03,'600352,’„Ω≠¡˙ ¢,21.5,21.9,19.97,20.97,20.81,0.69,3.3157,15.5608,506243085,10641413591.0,69946634990.0,69946634990.0
2019-04-02,'600352,’„Ω≠¡˙ ¢,20.81,20.81,19.38,20.44,18.92,1.89,9.9894,6.1286,199382125,4095828261.0,67701836006.6,67701836006.6
2019-04-01,'600352,’„Ω≠¡˙ ¢,18.92,18.92,17.96,18.3,17.2,1.72,10.0,10.2002,331847436,6215477552.0,61553038791.2,61553038791.2
2019-03-29,'600352,’„Ω≠¡˙ ¢,17.2,17.76,15.91,16.45,16.2,1.0,6.1728,10.4577,340225260,5745817326.0,55957307992.0,55957307992.0
2019-03-28,'600352,’„Ω≠¡˙ ¢,16.2,17.3,16.12,17.0,15.73,0.47,2.9879,12.5502,408301093,6860548434.0,52703976132.0,52703976132.0
2019-03-27,'600352,’„Ω≠¡˙ ¢,15.73,15.73,14.7,14.99,14.3,1.43,10.0,5.1677,168122856,2579418485.0,51174910157.8,51174910157.8
2019-03-26,'600352,’„Ω≠¡˙ ¢,14.3,15.2,14.08,15.2,13.82,0.48,3.4732,13.4368,437145030,6431629772.0,46522645598.0,46522645598.0
2019-03-25,'600352,’„Ω≠¡˙ ¢,13.82,13.82,13.31,13.5,12.56,1.26,10.0318,2.7876,90691247,1237966965.0,44961046305.2,44961046305.2
2019-03-22,'600352,’„Ω≠¡˙ ¢,12.56,12.56,12.18,12.56,11.42,1.14,9.9825,5.4533,177412818,2222827592.0,40861848161.6,40861848161.6
2019-03-21,'600352,’„Ω≠¡˙ ¢,11.42,11.54,11.3,11.45,11.42,0.0,0.0,1.2591,40961741,467954435.0,37153049841.2,37153049841.2
2019-03-20,'600352,’„Ω≠¡˙ ¢,11.42,11.57,11.22,11.54,11.58,-0.16,-1.3817,1.3568,44140204,502966391.0,37153049841.2,37153049841.2
2019-03-19,'600352,’„Ω≠¡˙ ¢,11.58,11.94,11.53,11.71,11.47,0.11,0.959,1.9702,64098742,750432260.0,37673582938.8,37673582938.8
2019-03-18,'600352,’„Ω≠¡˙ ¢,11.47,11.51,11.23,11.37,11.3,0.17,1.5044,1.8277,59459874,678229461.0,37315716434.2,37315716434.2
2019-03-15,'600352,’„Ω≠¡˙ ¢,11.3,11.43,10.87,10.87,10.86,0.44,4.0516,2.5871,84166670,945957329.0,36762650018.0,36762650018.0
2019-03-14,'600352,’„Ω≠¡˙ ¢,10.86,11.07,10.77,10.96,10.96,-0.1,-0.9124,1.0281,33446039,365465539.0,35331183999.6,35331183999.6
2019-03-13,'600352,’„Ω≠¡˙ ¢,10.96,11.14,10.91,11.09,11.02,-0.06,-0.5445,1.2065,39249997,431912080.0,35656517185.6,35656517185.6
2019-03-12,'600352,’„Ω≠¡˙ ¢,11.02,11.1,10.92,11.05,11.03,-0.01,-0.0907,1.6899,54978119,606398486.0,35851717097.2,35851717097.2
2019-03-11,'600352,’„Ω≠¡˙ ¢,11.03,11.04,10.6,10.62,10.63,0.4,3.7629,1.4384,46797366,508076652.0,35884250415.8,35884250415.8
2019-03-08,'600352,’„Ω≠¡˙ ¢,10.63,10.91,10.6,10.86,11.0,-0.37,-3.3636,1.5909,51757889,557205555.0,34582917671.8,34582917671.8
2019-03-07,'600352,’„Ω≠¡˙ ¢,11.0,11.1,10.93,11.07,11.08,-0.08,-0.722,1.7881,58171842,640362789.0,35786650460.0,35786650460.0
2019-03-06,'600352,’„Ω≠¡˙ ¢,11.08,11.16,10.92,11.09,11.08,0.0,0.0,1.6609,54036191,595636601.0,36046917008.8,36046917008.8
2019-03-05,'600352,’„Ω≠¡˙ ¢,11.08,11.09,10.94,11.04,11.06,0.02,0.1808,1.2648,41148166,452728079.0,36046917008.8,36046917008.8
2019-03-04,'600352,’„Ω≠¡˙ ¢,11.06,11.25,10.92,11.09,11.02,0.04,0.363,2.1613,70313197,779510731.0,35981850371.6,35981850371.6
2019-03-01,'600352,’„Ω≠¡˙ ¢,11.02,11.12,10.86,10.96,10.86,0.16,1.4733,1.3418,43653346,479745834.0,35851717097.2,35851717097.2
2019-02-28,'600352,’„Ω≠¡˙ ¢,10.86,10.99,10.82,10.83,10.79,0.07,0.6487,1.1733,38169762,416105250.0,35331183999.6,35331183999.6
2019-02-27,'600352,’„Ω≠¡˙ ¢,10.79,10.99,10.64,10.67,10.71,0.08,0.747,1.9627,63851829,691235769.0,35103450769.4,35103450769.4
2019-02-26,'600352,’„Ω≠¡˙ ¢,10.71,10.94,10.61,10.71,10.71,0.0,0.0,2.2129,71993659,775227263.0,34843184220.6,34843184220.6
2019-02-25,'600352,’„Ω≠¡˙ ¢,10.71,10.75,10.32,10.33,10.29,0.42,4.0816,2.2068,71795470,757652860.0,34843184220.6,34843184220.6
2019-02-22,'600352,’„Ω≠¡˙ ¢,10.29,10.29,10.11,10.16,10.15,0.14,1.3793,0.8536,27770752,283401200.0,33476784839.4,33476784839.4
2019-02-21,'600352,’„Ω≠¡˙ ¢,10.15,10.32,10.12,10.19,10.21,-0.06,-0.5877,0.9955,32388153,330670077.0,33021318379.0,33021318379.0
2019-02-20,'600352,’„Ω≠¡˙ ¢,10.21,10.3,10.11,10.25,10.26,-0.05,-0.4873,0.7227,23511419,239993247.0,33216518290.6,33216518290.6
2019-02-19,'600352,’„Ω≠¡˙ ¢,10.26,10.42,10.19,10.4,10.42,-0.16,-1.5355,1.0717,34867413,358707574.0,33379184883.6,33379184883.6
2019-02-18,'600352,’„Ω≠¡˙ ¢,10.42,10.42,10.13,10.19,10.08,0.34,3.373,1.2878,41895977,431897311.0,33899717981.2,33899717981.2
2019-02-15,'600352,’„Ω≠¡˙ ¢,10.08,10.22,10.06,10.2,10.22,-0.14,-1.3699,0.9208,29957125,303318597.0,32793585148.8,32793585148.8
2019-02-14,'600352,’„Ω≠¡˙ ¢,10.22,10.31,10.16,10.3,10.34,-0.12,-1.1605,1.1403,37098283,379171754.0,33249051609.2,33249051609.2
2019-02-13,'600352,’„Ω≠¡˙ ¢,10.34,10.38,10.18,10.24,10.24,0.1,0.9766,1.6269,52928105,542922593.0,33639451432.4,33639451432.4
2019-02-12,'600352,’„Ω≠¡˙ ¢,10.24,10.32,10.12,10.16,10.19,0.05,0.4907,1.0857,35321020,360490338.0,33314118246.4,33314118246.4
2019-02-11,'600352,’„Ω≠¡˙ ¢,10.19,10.22,10.04,10.13,10.1,0.09,0.8911,0.9596,31218050,316728920.0,33151451653.4,33151451653.4
2019-02-01,'600352,’„Ω≠¡˙ ¢,10.1,10.14,9.87,9.91,9.91,0.19,1.9173,1.0761,35010642,350458479.0,32858651786.0,32858651786.0
2019-01-31,'600352,’„Ω≠¡˙ ¢,9.91,9.99,9.79,9.93,9.85,0.06,0.6091,0.9322,30327640,299922354.0,32240518732.6,32240518732.6
2019-01-30,'600352,’„Ω≠¡˙ ¢,9.85,10.01,9.64,9.67,9.72,0.13,1.3374,1.222,39755980,392648850.0,32045318821.0,32045318821.0
2019-01-29,'600352,’„Ω≠¡˙ ¢,9.72,9.8,9.51,9.52,9.52,0.2,2.1008,1.1457,37271799,360060845.0,31622385679.2,31622385679.2
2019-01-28,'600352,’„Ω≠¡˙ ¢,9.52,9.72,9.51,9.64,9.51,0.01,0.1052,0.8231,26779495,257457079.0,30971719307.2,30971719307.2
2019-01-25,'600352,’„Ω≠¡˙ ¢,9.51,9.59,9.4,9.46,9.45,0.06,0.6349,0.6961,22646931,216203396.0,30939185988.6,30939185988.6
2019-01-24,'600352,’„Ω≠¡˙ ¢,9.45,9.51,9.39,9.47,9.51,-0.06,-0.6309,0.5478,17822956,168597387.0,30743986077.0,30743986077.0
2019-01-23,'600352,’„Ω≠¡˙ ¢,9.51,9.52,9.27,9.27,9.3,0.21,2.2581,0.8811,28665836,269926832.0,30939185988.6,30939185988.6
2019-01-22,'600352,’„Ω≠¡˙ ¢,9.3,9.45,9.27,9.4,9.42,-0.12,-1.2739,0.6052,19690363,184323208.0,30255986298.0,30255986298.0
2019-01-21,'600352,’„Ω≠¡˙ ¢,9.42,9.48,9.36,9.41,9.43,-0.01,-0.106,0.6265,20382749,191770759.0,30646386121.2,30646386121.2
2019-01-18,'600352,’„Ω≠¡˙ ¢,9.43,9.43,9.22,9.22,9.23,0.2,2.1668,0.7689,25015778,233736144.0,30678919439.8,30678919439.8
2019-01-17,'600352,’„Ω≠¡˙ ¢,9.23,9.32,9.19,9.23,9.26,-0.03,-0.324,0.4018,13071938,120982514.0,30028253067.8,30028253067.8
2019-01-16,'600352,’„Ω≠¡˙ ¢,9.26,9.36,9.24,9.35,9.35,-0.09,-0.9626,0.3583,11655128,108295117.0,30125853023.6,30125853023.6
2019-01-15,'600352,’„Ω≠¡˙ ¢,9.35,9.35,9.15,9.18,9.17,0.18,1.9629,0.5896,19182039,177614919.0,30418652891.0,30418652891.0
2019-01-14,'600352,’„Ω≠¡˙ ¢,9.17,9.24,9.12,9.24,9.23,-0.06,-0.6501,0.424,13794067,126549985.0,29833053156.2,29833053156.2
2019-01-11,'600352,’„Ω≠¡˙ ¢,9.23,9.28,9.14,9.26,9.23,0.0,0.0,0.4727,15377003,141283149.0,30028253067.8,30028253067.8
2019-01-10,'600352,’„Ω≠¡˙ ¢,9.23,9.35,9.19,9.22,9.21,0.02,0.2172,0.4761,15489458,143529438.0,30028253067.8,30028253067.8
2019-01-09,'600352,’„Ω≠¡˙ ¢,9.21,9.42,9.14,9.17,9.17,0.04,0.4362,0.7569,24624721,229159666.0,29963186430.6,29963186430.6
