»’∆⁄,π…∆±¥˙¬Î,√˚≥∆, ’≈Ãº€,◊Ó∏ﬂº€,◊ÓµÕº€,ø™≈Ãº€,«∞ ’≈Ã,’«µ¯∂Ó,’«µ¯∑˘,ªª ÷¬ ,≥…Ωª¡ø,≥…ΩªΩ∂Ó,◊‹ –÷µ,¡˜Õ® –÷µ
2019-04-26,'000573,‘¡∫Í‘∂£¡,3.57,3.76,3.57,3.66,3.77,-0.2,-5.305,2.583,16074547,58705228.69,2316771506.28,2221690678.83
2019-04-25,'000573,‘¡∫Í‘∂£¡,3.77,4.06,3.76,3.81,3.86,-0.09,-2.3316,3.3747,21001480,81843682.89,2446562627.08,2346155142.63
2019-04-24,'000573,‘¡∫Í‘∂£¡,3.86,3.88,3.77,3.87,3.86,0.0,0.0,1.4155,8809112,33764623.96,2504968631.44,2402164151.34
2019-04-23,'000573,‘¡∫Í‘∂£¡,3.86,3.97,3.82,3.93,3.98,-0.12,-3.0151,1.7721,11028300,42834572.0,2504968631.44,2402164151.34
2019-04-22,'000573,‘¡∫Í‘∂£¡,3.98,4.05,3.92,3.94,3.93,0.05,1.2723,2.37,14749234,58780463.66,2582843303.92,2476842829.62
2019-04-19,'000573,‘¡∫Í‘∂£¡,3.93,3.98,3.89,3.9,3.91,0.02,0.5115,1.4374,8945178,35095835.16,2550395523.72,2445726713.67
2019-04-18,'000573,‘¡∫Í‘∂£¡,3.91,3.98,3.89,3.96,3.9,0.01,0.2564,1.7701,11015533,43251003.96,2537416411.64,2433280267.29
2019-04-17,'000573,‘¡∫Í‘∂£¡,3.9,3.96,3.83,3.85,3.86,0.04,1.0363,2.2431,13959603,54560432.8,2530926855.6,2427057044.1
2019-04-16,'000573,‘¡∫Í‘∂£¡,3.86,3.87,3.72,3.74,3.76,0.1,2.6596,2.3118,14386617,54658275.26,2504968631.44,2402164151.34
2019-04-15,'000573,‘¡∫Í‘∂£¡,3.76,4.12,3.76,3.95,3.78,-0.02,-0.5291,2.943,18315059,71029930.1,2440073071.04,2339931919.44
2019-04-12,'000573,‘¡∫Í‘∂£¡,3.78,3.84,3.72,3.8,3.82,-0.04,-1.0471,1.3265,8255008,31197295.02,2453052183.12,2352378365.82
2019-04-11,'000573,‘¡∫Í‘∂£¡,3.82,3.88,3.77,3.81,3.83,-0.01,-0.2611,2.0322,12646600,48382230.35,2479010407.28,2377271258.58
2019-04-10,'000573,‘¡∫Í‘∂£¡,3.83,3.86,3.8,3.85,3.88,-0.05,-1.2887,1.8078,11250485,43021309.74,2485499963.32,2383494481.77
2019-04-09,'000573,‘¡∫Í‘∂£¡,3.88,3.95,3.77,3.81,3.83,0.05,1.3055,1.9678,12245809,46974068.53,2517947743.52,2414610597.72
2019-04-08,'000573,‘¡∫Í‘∂£¡,3.83,3.88,3.75,3.81,3.8,0.03,0.7895,1.9041,11849873,45203331.27,2485499963.32,2383494481.77
