A股名称,A股代码,A股查询代码,A股价格,A股涨跌幅,H股代码,H股名称,H股价格,H股涨跌幅,H股溢价率(溢价率=(H股价格*0.8545-A股价格)/A股价格*100%),
海螺水泥,600585,0600585,40.72,0.24620000000000003,00914,安徽海螺水泥股份,48.3,-0.207,0.015699656188605
中国铁建,601186,0601186,11.54,0.8741000000000001,01186,中国铁建,9.22,0.326,-0.31881854419411
新华保险,601336,0601336,60.81,-0.3605,01336,新华保险,45.1,-1.636,-0.36632955106068
中国人保,601319,0601319,9.51,-0.7307,01339,中国人民保险集团,3.28,-1.205,-0.70286119873817
民生银行,600016,0600016,6.44,-0.46369999999999995,01988,民生银行,5.99,0.672,-0.20353462732919
万科A,000002,1000002,29.6,0.305,02202,万科企业,30.75,-0.6459999999999999,-0.11043158783784
中国银行,601988,0601988,3.91,-1.0127000000000002,03988,中国银行,3.74,-0.796,-0.17874040920716
海通证券,600837,0600837,14.19,0.9964000000000001,06837,海通证券,10.5,1.744,-0.36637420718816
中国银河,601881,0601881,13.03,1.7969,06881,中国银河,5.39,0,-0.64643944742901
华泰证券,601688,0601688,21.57,0.6533,06886,HTSC,15.34,0.788,-0.39261057023644
中国石化,600028,0600028,5.82,-1.0204,00386,中国石油化工股份,6.01,-1.314,-0.11574518900344
中国石油,601857,0601857,7.65,-0.6494,00857,中国石油股份,5.09,-0.391,-0.43137202614379
工商银行,601398,0601398,5.81,0,01398,工商银行,5.9,-0.84,-0.12896161790017
中国平安,601318,0601318,85.03,-1.1967999999999999,02318,中国平安,94.15,-1.103,-0.050849406091968
中国人寿,601628,0601628,29.7,-1.4271,02628,中国人寿,22.05,-0.899,-0.36426212121212
青岛银行,002948,1002948,7.26,0,03866,青岛银行,6.73,-0.737,-0.20621225895317
中国外运,601598,0601598,5.84,1.2132,00598,中国外运,3.39,0.296,-0.50440171232877
青岛港,601298,0601298,9.76,-2.5947999999999998,06198,青岛港,5.4,1.313,-0.52622745901639
福莱特,601865,0601865,13.24,-6.0992999999999995,06865,福莱特玻璃,3.99,-2.92,-0.74194584592145
