A股名称,A股代码,A股查询代码,A股价格,A股涨跌幅,H股代码,H股名称,H股价格,H股涨跌幅,H股溢价率(溢价率=(H股价格*0.8545-A股价格)/A股价格*100%),
光大银行,601818,0601818,4.24,0.4739,06818,中国光大银行,3.88,0.258,-0.21429339622642
长飞光纤,601869,0601869,45.46,-3.4819999999999998,06869,长飞光纤光缆,21.15,-2.535,-0.60156489221293
秦港股份,601326,0601326,4.17,-0.2392,03369,秦港股份,1.76,-1.124,-0.63854580335731
鞍钢股份,000898,1000898,5.62,-0.8817999999999999,00347,鞍钢股份,5.56,-3.304,-0.15274306049822
创业环保,600874,0600874,9.36,-3.5052,01065,天津创业环保股份,3.28,-1.502,-0.69989401709402
大众公用,600635,0600635,7.39,3.9381,01635,大众公用,3.11,1.303,-0.63959350473613
中国交建,601800,0601800,13.31,-3.4808,01800,中国交通建设,7.75,-3.727,-0.50327513148009
兖州煤业,600188,0600188,11.62,-1.7751,01171,兖州煤业股份,8.39,-4.551,-0.38312667814114
比亚迪,002594,1002594,56.96,-1.2996,01211,比亚迪股份,56,-2.3539999999999996,-0.15803370786517
中信建投,601066,0601066,27.18,7.9857,06066,中信建投证券,7.1,1.719,-0.7810161883738
福耀玻璃,600660,0600660,26.32,-0.4915,03606,福耀玻璃,29.65,-2.787,-0.045009878419453
洛阳钼业,603993,0603993,4.55,-1.5152,03993,洛阳钼业,3.16,-5.952,-0.40710769230769
中国中铁,601390,0601390,7.32,-1.8766999999999998,00390,中国中铁,6.24,-2.5,-0.26878415300546
华能国际,600011,0600011,6.59,-0.45319999999999994,00902,华能国际电力股份,4.84,1.6809999999999998,-0.37102033383915
建设银行,601939,0601939,7.39,0.2714,00939,建设银行,7.01,-0.7080000000000001,-0.18879566982409
中信银行,601998,0601998,6.35,-0.936,00998,中信银行,5.07,-1.362,-0.31892598425197
广发证券,000776,1000776,16.18,-0.24659999999999999,01776,广发证券,11.14,-1.4160000000000001,-0.41036489493201
中国太保,601601,0601601,37.4,-1.1367,02601,中国太保,33.3,-1.625,-0.23748342245989
中信证券,600030,0600030,23.95,0.6726,06030,中信证券,17.68,-1.778,-0.36923189979123
中国神华,601088,0601088,19.89,-0.5997,01088,中国神华,17.68,-0.562,-0.23961669180493
交通银行,601328,0601328,6.27,0,03328,交通银行,6.6,-1.786,-0.097160446570973
白云山,600332,0600332,41.45,1.4687999999999999,00874,白云山,37.35,-1.321,-0.23037635705669
石化油服,600871,0600871,2.97,-3.5714,01033,中石化油服,1.18,0.855,-0.6626303030303
洛阳玻璃,600876,0600876,14.08,0,01108,洛阳玻璃股份,2.61,-1.1360000000000001,-0.84124971590909
农业银行,601288,0601288,3.77,-0.2646,01288,农业银行,3.63,-0.8200000000000001,-0.17767427055703
京城股份,600860,0600860,9.4,-6.6533999999999995,00187,京城机电股份,1.83,0.549,-0.83327531914894
中国中车,601766,0601766,9.08,-1.9438,01766,中国中车,7.09,-1.664,-0.33317753303965
中原证券,601375,0601375,6.11,0.4934,01375,中州证券,2.15,-3.1530000000000005,-0.70004975450082
东江环保,002672,1002672,12.51,-1.4961,00895,东江环保,9.26,-2.629,-0.36608601119105
中兴通讯,000063,1000063,35.53,-3.3459999999999996,00763,中兴通讯,26.95,0.748,-0.35161384745286
赣锋锂业,002460,1002460,27.97,0.43090000000000006,01772,赣锋锂业,13.84,-1.844,-0.57807679656775
庄园牧场,002910,1002910,14.2,-2.4725,01533,庄园牧场,6.29,-3.231,-0.62065098591549
北辰实业,601588,0601588,3.59,-1.3736,00588,北京北辰实业股份,2.82,-4.407,-0.32728467966574
皖通高速,600012,0600012,6.86,-2.4181999999999997,00995,安徽皖通高速公路,5.28,-0.938,-0.33834985422741
中集集团,000039,1000039,14.94,-0.5988,02039,中集集团,10.4,-2.622,-0.40155180722892
重庆钢铁,601005,0601005,2.2,-1.7857,01053,重庆钢铁股份,1.38,-2.817,-0.46280363636364
潍柴动力,000338,1000338,13.1,-2.2388000000000003,02338,潍柴动力,13.54,-5.447,-0.11875786259542
长城汽车,601633,0601633,10,-1.6716000000000002,02333,长城汽车,6.95,-0.28700000000000003,-0.4073712
南京熊猫,600775,0600775,15.55,-10.0116,00553,南京熊猫电子股份,3.62,-5.974,-0.8006322829582
新华文轩,601811,0601811,13.91,-2.18,00811,新华文轩,6.09,-0.814,-0.625055643422
大唐发电,601991,0601991,3.45,-1.1461000000000001,00991,大唐发电,2.17,0,-0.4613368115942
广汽集团,601238,0601238,13.81,-0.5043,02238,广汽集团,9.42,-5.988,-0.41707748008689
国泰君安,601211,0601211,19.8,0.3548,02611,国泰君安,16.7,1.582,-0.28114303030303
四川成渝,601107,0601107,4.32,-2.7027,00107,四川成渝高速公路,2.58,-1.9009999999999998,-0.48655648148148
江西铜业,600362,0600362,16.11,-1.5281,00358,江西铜业股份,10.88,-2.857,-0.4216243327126
中船防务,600685,0600685,16.89,-9.533999999999999,00317,中船防务,8.31,-7.564,-0.57661693309651
招商银行,600036,0600036,35.23,1.2356,03968,招商银行,41,1.11,-0.0045535055350552
山东墨龙,002490,1002490,5.2,-3.5249999999999995,00568,山东墨龙,1.54,0,-0.74637384615385
中联重科,000157,1000157,5.14,-0.3876,01157,中联重科,4.67,-5.847,-0.22690739299611
广深铁路,601333,0601333,3.52,-1.6760000000000002,00525,广深铁路股份,2.9,-0.685,-0.29930909090909
郑州银行,002936,1002936,5.81,-0.3431,06196,郑州银行,3.36,-2.326,-0.50473253012048
山东黄金,600547,0600547,29.71,-2.4302,01787,山东黄金,16.78,-3.2300000000000004,-0.51400525075732
药明康德,603259,0603259,89.25,-2.7778,02359,药明康德,93.8,-5.205,-0.10042016806723
中国国航,601111,0601111,10.2,-1.9231000000000003,00753,中国国航,9.38,-6.574000000000001,-0.21664588235294
海螺水泥,600585,0600585,40.62,-0.2211,00914,安徽海螺水泥股份,48.4,-2.714,0.01831905465288
中国铁建,601186,0601186,11.44,-2.7211,01186,中国铁建,9.19,-2.957,-0.31727552447552
新华保险,601336,0601336,61.03,-1.5645,01336,新华保险,45.85,-0.758,-0.35941897427495
中国人保,601319,0601319,9.58,1.0549,01339,中国人民保险集团,3.32,-1.484,-0.70321002087683
民生银行,600016,0600016,6.47,-0.4615,01988,民生银行,5.95,-1.9769999999999999,-0.21242967542504
万科A,000002,1000002,29.51,0,02202,万科企业,30.95,-4.18,-0.10181023381904
中国银行,601988,0601988,3.95,0.5089,03988,中国银行,3.77,-1.05,-0.18262582278481
海通证券,600837,0600837,14.05,1.0791,06837,海通证券,10.32,-0.769,-0.37217651245552
中国银河,601881,0601881,12.8,-0.3891,06881,中国银河,5.39,-3.232,-0.6413825
华泰证券,601688,0601688,21.43,0.6103,06886,HTSC,15.22,-2.311,-0.39416593560429
中国石化,600028,0600028,5.88,-0.8432000000000001,00386,中国石油化工股份,6.09,-0.327,-0.11447074829932
中国石油,601857,0601857,7.7,-0.3881,00857,中国石油股份,5.11,1.389,-0.43166181818182
工商银行,601398,0601398,5.81,-0.3431,01398,工商银行,5.95,-0.8330000000000001,-0.12443786574871
中国平安,601318,0601318,86.06,1.2947,02318,中国平安,95.2,0.741,-0.051650941203811
中国人寿,601628,0601628,30.13,0.8367,02628,中国人寿,22.25,1.598,-0.36899834052439
青岛银行,002948,1002948,7.26,-0.955,03866,青岛银行,6.78,-5.042,-0.20022148760331
中国外运,601598,0601598,5.77,-2.0374,00598,中国外运,3.38,0.5950000000000001,-0.49833067590988
青岛港,601298,0601298,10.02,-5.5607999999999995,06198,青岛港,5.33,-2.7369999999999997,-0.54359520958084
福莱特,601865,0601865,14.1,0.8583999999999999,06865,福莱特玻璃,4.18,2.703,-0.74611687943262
