A股名称,A股代码,A股查询代码,A股价格,A股涨跌幅,H股代码,H股名称,H股价格,H股涨跌幅,H股溢价率(溢价率=(H股价格*0.8545-A股价格)/A股价格*100%),
北辰实业,601588,0601588,3.64,-2.9333,00588,北京北辰实业股份,2.95,0,-0.30666895604396
皖通高速,600012,0600012,7.03,-1.8155999999999999,00995,安徽皖通高速公路,5.33,0.947,-0.35137766714083
中集集团,000039,1000039,15.03,-2.1484,02039,中集集团,10.68,0.376,-0.3920998003992
重庆钢铁,601005,0601005,2.24,-1.7544,01053,重庆钢铁股份,1.41,5.224,-0.46149330357143
潍柴动力,000338,1000338,13.4,-2.7576,02338,潍柴动力,14.32,-1.2409999999999999,-0.085764179104478
长城汽车,601633,0601633,10.17,-3.6019,02333,长城汽车,6.97,-1.9689999999999999,-0.41368387413963
南京熊猫,600775,0600775,17.28,-2.428,00553,南京熊猫电子股份,3.85,0.522,-0.80939380787037
新华文轩,601811,0601811,14.22,1.644,00811,新华文轩,6.14,0.656,-0.63060689170183
大唐发电,601991,0601991,3.49,-1.6901,00991,大唐发电,2.17,0,-0.46807020057307
广汽集团,601238,0601238,13.88,-3.3425999999999996,02238,广汽集团,10.02,-3.6540000000000004,-0.38241282420749
国泰君安,601211,0601211,19.73,-2.3751,02611,国泰君安,16.44,0.244,-0.28715560060821
四川成渝,601107,0601107,4.44,-3.0568,00107,四川成渝高速公路,2.63,-0.755,-0.49325112612613
江西铜业,600362,0600362,16.36,-2.561,00358,江西铜业股份,11.2,-0.5329999999999999,-0.41432762836186
中船防务,600685,0600685,18.67,-4.0596,00317,中船防务,8.99,4.413,-0.58805865024103
招商银行,600036,0600036,34.8,-3.3333000000000004,03968,招商银行,40.55,-1.218,-0.0031458333333332
山东墨龙,002490,1002490,5.39,1.1257,00568,山东墨龙,1.54,-2.532,-0.75557142857143
中联重科,000157,1000157,5.16,-3.0075000000000003,01157,中联重科,4.96,0.609,-0.17765891472868
广深铁路,601333,0601333,3.58,-0.831,00525,广深铁路股份,2.92,-0.34099999999999997,-0.30221787709497
郑州银行,002936,1002936,5.83,-1.8519,06196,郑州银行,3.44,-0.5780000000000001,-0.49521097770154
山东黄金,600547,0600547,30.45,1.8054000000000001,01787,山东黄金,17.34,0.231,-0.51282857142857
药明康德,603259,0603259,91.8,-1.2371999999999999,02359,药明康德,98.95,-1.346,-0.077867919389978
中国国航,601111,0601111,10.4,-5.4545,00753,中国国航,10.04,-1.375,-0.17411346153846
海螺水泥,600585,0600585,40.71,-4.3917,00914,安徽海螺水泥股份,49.75,-1.68,0.045471014492754
中国铁建,601186,0601186,11.76,-1.9183,01186,中国铁建,9.47,-1.865,-0.31108971088435
新华保险,601336,0601336,62,-3.7714999999999996,01336,新华保险,46.2,-0.108,-0.36251451612903
中国人保,601319,0601319,9.48,-1.3528,01339,中国人民保险集团,3.37,-0.59,-0.69588238396624
民生银行,600016,0600016,6.5,-1.9608,01988,民生银行,6.07,-0.8170000000000001,-0.20109461538462
万科A,000002,1000002,29.51,-6.257899999999999,02202,万科企业,32.3,-1.2229999999999999,-0.063617417824466
中国银行,601988,0601988,3.93,-2.4814,03988,中国银行,3.81,-0.262,-0.17062213740458
海通证券,600837,0600837,13.9,-4.2700000000000005,06837,海通证券,10.4,-1.8870000000000002,-0.35991366906475
中国银河,601881,0601881,12.85,-3.1649999999999996,06881,中国银河,5.57,-0.179,-0.62917237354086
华泰证券,601688,0601688,21.3,-2.8285,06886,HTSC,15.58,-1.392,-0.37423990610329
中国石化,600028,0600028,5.93,1.0221,00386,中国石油化工股份,6.11,-0.812,-0.11853204047218
中国石油,601857,0601857,7.73,0.9138000000000001,00857,中国石油股份,5.04,-0.395,-0.44220957309185
工商银行,601398,0601398,5.83,-2.5084,01398,工商银行,6,-0.9900000000000001,-0.11955403087479
中国平安,601318,0601318,84.96,-2.3448,02318,中国平安,94.5,0.053,-0.0484375
中国人寿,601628,0601628,29.88,-4.7801,02628,中国人寿,21.9,-0.22799999999999998,-0.37297690763052
青岛银行,002948,1002948,7.33,-1.6107,03866,青岛银行,7.15,3.6229999999999998,-0.16550818553888
中国外运,601598,0601598,5.89,-1.8333,00598,中国外运,3.36,-4.545,-0.51197283531409
青岛港,601298,0601298,10.61,-2.5711999999999997,06198,青岛港,5.48,-0.364,-0.55813949104618
福莱特,601865,0601865,13.98,9.992099999999999,06865,福莱特玻璃,4.07,1.244,-0.75093812589413
